	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	1943.18	1974.75	505.50	175.09	181.23	229.46	1772.59	1797.46	282.84	573.00	593.00	506.00	169.00	132.00	199.00	402.41	415.71	283.34	573.00	557.33	1474.48	1943.18	169.00	166.67	195.26	181.23	402.41	367.15	1284.30	1772.59	839.31	45.57	29.78	33.56	867.37	72.88	8.18	56.92	20.14	15.25	19.85	67.54	1307.81	11.00	8.00	120.00	46.33	63.81	0.80	0.58	8.70	3.36	4.62	99.20	99.42	91.30	96.64	21375.00	15798.00	60660.00	32611.00	3615.57	3845.39	38.09	5.39	3.74	890.97	300.03	69.76	77.54	62.61	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	428.44	550.29	499.60	182.65	1026.33	243.11	248.30	377.99	266.66	395.00	391.00	488.00	190.00	132.00	192.00	214.87	218.70	255.07	395.00	424.67	492.77	499.60	190.00	171.33	484.03	243.11	218.70	229.55	297.65	266.66	61.21	54.88	470.62	34.08	70.18	22.18	12.92	12.42	19.89	97.23	9.66	23.58	321.44	48.00	38.00	72.00	52.67	17.47	3.48	2.75	5.22	3.82	1.27	96.52	97.25	94.78	96.18	20565.00	20911.00	35971.00	25815.67	112.28	728.75	74.67	106.15	19.71	257.15	127.67	58.63	5932.13	120.11	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	528.68	431.49	441.28	240.39	193.59	214.25	298.88	244.34	234.02	505.00	414.00	422.00	190.00	179.00	174.00	275.20	226.85	214.74	422.00	447.00	467.15	441.28	179.00	181.00	216.07	214.25	226.85	238.93	259.08	244.34	53.51	50.39	23.45	8.19	34.85	31.99	11.27	11.45	4.52	10.85	13.39	13.45	286.15	154.00	270.00	383.00	269.00	114.50	11.16	19.57	27.75	19.49	8.30	88.84	80.43	72.25	80.51	81416.00	116503.00	169009.00	122309.33	127.45	83.27	95.72	361.14	792.24	936.35	696.57	140.96	93.43	114.95	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	464.56	607.11	441.61	223.45	202.50	191.32	246.94	408.92	254.77	428.00	535.00	405.00	194.00	194.00	183.00	210.38	336.81	218.16	428.00	456.00	504.43	464.56	194.00	190.33	205.76	202.50	218.16	255.12	303.54	254.77	89.66	69.38	16.31	6.35	91.35	70.86	15.21	17.78	3.34	7.93	27.77	30.09	314.09	169.00	9.00	36.00	71.33	85.65	12.25	0.65	2.61	5.17	6.21	87.75	99.35	97.39	94.83	78511.00	5464.00	15898.00	33291.00	261.70	212.82	85.14	159.47	17.29	107.72	94.83	96.25	76.82	81.64	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	1823.20	639.68	513.95	171.34	182.33	239.52	1661.41	462.49	299.03	2146.00	586.00	428.00	182.00	176.00	191.00	1984.21	408.81	213.09	586.00	1053.33	992.27	639.68	182.00	183.00	197.73	182.33	408.81	868.70	807.64	462.49	722.34	949.57	36.61	7.55	743.89	971.01	90.15	72.80	4.13	18.51	111.78	92.11	809.27	15.00	34.00	19.00	22.67	10.02	1.09	2.46	1.38	1.64	0.73	98.91	97.54	98.62	98.36	27348.00	21749.00	9765.00	19620.67	912.01	183.23	176.65	27.33	85.82	32.16	48.44	90.45	63.83	171.92	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only	Buffer	1	2	8	433.67	748.36	915.70	194.83	326.74	155.76	246.68	471.28	769.42	417.00	634.00	831.00	193.00	221.00	121.00	230.01	356.92	684.72	564.00	682.29	1547.81	629.43	134.00	154.50	173.36	155.76	328.53	522.19	1387.71	409.25	4030.05	648.36	57.31	47.56	4034.92	649.26	95.03	260.37	30.79	33.06	124.33	290.76	1393.31	3.00	58.00	10.00	13.54	18.28	0.22	4.20	0.72	0.98	1.32	99.78	95.80	99.28	98.29	1301.00	43405.00	9157.00	12964.33	44.41	322.37	582.41	16.66	84.79	13.21	38.22	70.15	579.32	71.13	0	0	0	24	24	24	0	0	0	0	0	0	0	0	24	24
17	antigen 003	BAGE4	1	6	7	1644.30	528.50	1273.64	147.23	198.09	141.18	1498.61	332.76	1138.74	662.00	660.00	1111.00	126.00	196.00	116.00	516.31	464.26	976.11	662.00	811.00	1148.81	1273.64	126.00	146.00	162.16	147.23	516.31	652.23	990.04	1138.74	568.28	259.81	31.26	43.59	596.98	281.69	32.04	49.47	29.86	19.27	43.19	60.30	1002.81	10.00	2.00	11.00	7.67	4.93	0.72	0.14	0.80	0.56	0.36	99.28	99.86	99.20	99.44	16443.00	1057.00	14010.00	10503.33	2883.02	185.97	848.92	5.20	3.58	14.76	7.84	37.39	52.00	66.31	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	497.47	0.00	395.00	196.49	168.38	178.91	313.18	0.00	232.63	500.00	0.00	376.00	160.00	179.00	186.00	315.71	0.00	213.63	376.00	292.00	297.49	395.00	179.00	175.00	181.26	178.91	213.63	176.45	181.94	232.63	262.68	260.37	14.20	13.45	162.63	161.11	89.17	88.30	7.69	7.83	91.31	89.39	122.49	131.00	0.00	3.00	44.67	74.78	9.49	0.00	0.22	3.24	5.42	90.51	100.00	99.78	96.76	65168.00	0.00	1185.00	22117.67	86.59	0.00	38.22	473.80	<NO DATA>	18.26	164.02	114.86	39.86	178.82	0	0	0	3	3	3	1	3	0	0	3	0	0	0	3	3
19			1	7	7	740.00	886.00	681.00	118.47	135.85	121.16	623.71	754.87	563.32	1030.00	886.00	837.00	115.00	121.00	114.00	913.71	754.87	719.32	531.00	3083.25	2835.72	556.75	120.00	144.53	240.23	130.48	395.75	2938.75	2691.22	394.84	8881.26	10345.36	370.41	47.54	8858.22	10323.36	335.53	313.19	32.89	154.19	351.28	329.15	2691.19	4.00	1.00	2.00	12.31	22.17	0.29	0.07	0.14	0.89	1.61	99.71	99.93	99.86	99.83	2960.00	886.00	1362.00	171213.31	354.78	0.00	220.62	7.03	<NO DATA>	5.11	4.05	17.01	49.85	25.71	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	773.40	587.21	635.61	254.62	283.65	249.69	530.63	310.50	391.68	621.00	505.00	497.00	205.00	274.00	200.00	378.24	228.29	253.07	505.00	541.00	665.41	635.61	205.00	226.33	262.65	254.62	253.07	286.53	410.94	391.68	96.60	69.40	18.35	41.36	111.32	80.38	12.83	14.52	18.27	6.99	28.05	27.09	439.07	280.00	491.00	36.00	269.00	227.70	20.29	35.58	2.61	19.49	16.50	79.71	64.42	97.39	80.51	216551.00	288322.00	22882.00	175918.33	781.67	476.97	513.31	190.08	319.64	27.47	179.06	120.39	103.65	101.63	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
21	antigen 108	PIM1	1	8	2	1079.80	674.56	1113.33	283.16	253.97	175.73	834.50	428.57	941.54	536.00	516.00	524.00	213.00	205.00	181.00	290.70	270.02	352.21	524.00	525.33	955.90	1079.80	205.00	199.67	237.62	253.97	290.70	304.31	734.87	834.50	244.22	10.07	55.55	16.65	270.61	42.75	1.92	25.55	8.34	23.38	14.05	36.82	756.23	30.00	231.00	9.00	90.00	122.56	2.17	16.74	0.65	6.52	8.88	97.83	83.26	99.35	93.48	32394.00	155823.00	10020.00	66079.00	2500.01	1630.75	1791.30	10.01	60.71	4.73	25.15	210.37	87.34	64.52	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	none	Cy5 BSA 5ng/ul	2	1	1	1268.65	741.57	4796.70	983.51	487.79	4070.44	295.91	258.65	832.07	1244.00	726.00	4622.00	979.00	469.00	4071.00	271.27	243.09	657.37	12663.00	15129.33	14436.84	12105.32	592.00	1146.67	4679.77	4712.13	8180.35	10751.61	10059.12	7607.82	15092.20	16138.19	3424.77	1147.54	12137.60	13192.54	106.67	104.54	100.08	73.18	122.70	120.66	13290.18	195.00	181.00	621.00	826.33	454.40	14.13	13.12	45.00	59.88	32.93	85.87	86.88	55.00	75.92	247386.00	134224.00	2978751.00	16850994.67	89.02	60.09	694.29	648.20	779.10	744.23	723.84	362.37	165.42	2567.70	0	0	15	15	15	0	0	0	0	0	0	0	0	0	15	15
23	antigen 006	CEP290	2	1	4	468.66	448.84	883.04	205.28	218.39	209.78	271.94	237.28	676.84	428.00	425.00	423.00	194.00	197.00	194.00	231.27	213.44	216.80	425.00	425.33	600.18	468.66	194.00	195.00	211.15	209.78	216.80	220.50	395.35	271.94	245.17	2.52	6.66	1.73	244.39	9.48	0.59	40.85	0.89	3.16	4.30	61.82	405.18	208.00	167.00	46.00	140.33	84.23	15.07	12.10	3.33	10.17	6.10	84.93	87.90	96.67	89.83	97482.00	74956.00	40620.00	71019.33	195.05	101.36	1650.27	289.99	390.94	18.87	233.27	98.39	76.54	72.11	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
24	antigen 010	CT47.11	2	1	5	476.51	554.64	531.14	181.50	270.28	237.41	302.02	291.26	297.90	424.00	523.00	526.00	185.00	201.00	200.00	249.51	259.63	292.76	523.00	491.00	520.76	531.14	200.00	195.33	229.73	237.41	259.63	267.30	297.06	297.90	40.09	58.04	44.88	8.96	5.43	22.62	11.82	7.70	4.59	19.54	8.46	1.83	325.43	650.00	171.00	275.00	365.33	251.95	47.10	12.39	19.93	26.47	18.26	52.90	87.61	80.07	73.53	309730.00	94843.00	146063.00	183545.33	471.60	272.47	74.85	416.26	182.80	1094.45	564.50	62.13	120.21	83.36	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
25	antigen 014	DDX53	2	1	6	440.84	543.60	850.43	184.01	267.80	262.05	263.17	287.48	601.18	423.00	514.00	524.00	186.00	218.00	199.00	245.33	257.88	274.75	514.00	487.00	611.62	543.60	199.00	201.00	237.95	262.05	257.88	259.32	383.95	287.48	213.10	55.65	46.81	16.09	188.53	14.76	11.43	34.84	8.01	19.67	5.69	49.10	410.62	589.00	277.00	189.00	351.67	210.19	42.68	20.07	13.70	25.48	15.23	57.32	79.93	86.30	74.52	259654.00	150577.00	160731.00	190320.67	56.15	94.81	3155.76	2760.38	839.94	36.01	1212.11	73.26	114.72	138.69	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
26	antigen 031	MAGEA2	2	1	7	559.27	586.82	679.69	241.33	322.40	349.78	326.71	273.83	377.45	533.00	535.00	535.00	203.00	273.00	282.00	300.44	222.01	232.76	535.00	534.33	608.59	586.82	273.00	252.67	304.51	322.40	232.76	251.74	326.00	326.71	63.09	1.15	56.40	43.25	51.81	42.52	0.22	10.37	17.12	18.52	16.89	15.89	355.93	615.00	460.00	502.00	525.67	80.16	44.57	33.33	36.38	38.09	5.81	55.43	66.67	63.62	61.91	343953.00	269938.00	341204.00	318365.00	95.69	342.18	1573.83	2099.71	368.11	120.39	862.74	95.51	161.62	696.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 111	DPPA2	2	1	8	545.83	483.38	563.06	188.40	234.14	260.57	363.37	257.02	311.07	405.00	434.00	495.00	187.00	200.00	201.00	222.55	207.63	243.02	434.00	444.67	530.76	545.83	200.00	196.00	227.70	234.14	222.55	224.40	310.49	311.07	41.92	45.94	36.51	7.81	53.18	17.76	10.33	7.90	3.98	16.03	7.92	17.13	334.76	58.00	39.00	53.00	50.00	9.85	4.20	2.83	3.84	3.62	0.71	95.80	97.17	96.16	96.38	31658.00	18852.00	29842.00	26784.00	510.42	147.18	289.24	41.29	68.11	57.00	55.47	75.63	92.85	98.17	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 035	MAGEA4v4	2	2	1	523.52	1552.11	441.94	249.74	265.01	221.40	283.57	1292.07	228.47	506.00	500.00	433.00	199.00	218.00	204.00	266.04	239.96	219.54	500.00	479.67	839.19	523.52	204.00	207.00	245.38	249.74	239.96	241.85	601.37	283.57	618.75	40.53	22.13	9.85	598.80	23.31	8.45	73.73	4.76	9.02	9.64	99.57	632.19	120.00	142.00	223.00	161.67	54.24	8.70	10.29	16.16	11.71	3.93	91.30	89.71	83.84	88.29	62823.00	220399.00	98552.00	127258.00	180.69	4774.46	52.72	188.33	38.43	966.46	397.74	106.82	111.31	108.58	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 039	MAGEB6	2	2	2	1050.44	1074.10	1032.47	330.39	403.91	498.13	740.98	701.04	611.89	995.00	980.00	991.00	215.00	274.00	206.00	685.54	606.93	570.42	991.00	988.67	1052.34	1050.44	215.00	231.67	410.81	403.91	606.93	620.96	684.64	701.04	20.88	7.77	84.08	36.94	66.09	58.83	0.79	1.98	15.94	20.47	9.47	9.65	820.67	1376.00	1364.00	1285.00	1341.67	49.44	99.71	98.84	93.12	97.22	3.58	0.29	1.16	6.88	2.78	1445406.00	1465075.00	1326727.00	1412402.67	220.86	1098.92	1311.06	4616.39	870.14	599.73	2028.75	224.31	286.52	777.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	antigen 043	NXF2	2	2	3	436.56	519.80	424.51	203.84	240.12	181.48	235.21	287.14	249.01	429.00	452.00	404.00	195.00	198.00	178.00	227.65	219.34	228.51	429.00	428.33	460.29	436.56	195.00	190.33	208.48	203.84	227.65	225.17	257.12	249.01	51.89	24.01	29.60	10.79	26.90	5.06	5.60	11.27	5.67	14.20	2.25	10.46	269.96	250.00	92.00	172.00	171.33	79.00	18.12	6.67	12.46	12.42	5.72	81.88	93.33	87.54	87.58	109139.00	47822.00	73015.00	76658.67	50.70	229.62	70.49	1159.77	115.05	607.62	627.48	65.54	90.37	67.60	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 063	SYCP1	2	2	4	485.01	2159.67	779.66	209.45	221.68	163.84	295.24	1942.21	625.41	432.00	477.00	468.00	188.00	199.00	129.00	242.23	259.54	313.76	468.00	459.00	1141.45	779.66	188.00	172.00	198.32	209.45	259.54	271.84	954.29	625.41	894.03	23.81	30.48	37.64	871.35	37.32	5.19	78.32	21.89	15.37	13.73	91.31	969.45	139.00	131.00	195.00	155.00	34.87	10.07	9.49	14.13	11.23	2.53	89.93	90.51	85.87	88.77	67417.00	282917.00	152033.00	167455.67	274.07	5342.30	1437.21	149.74	47.63	84.86	94.07	201.54	98.35	70.56	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
32	antigen 067	TSSK6	2	2	5	580.80	598.64	21992.78	213.63	192.52	163.11	372.91	408.49	21835.48	593.00	489.00	10279.00	192.00	190.00	167.00	385.11	298.85	10121.70	593.00	3787.00	7724.07	598.64	190.00	183.00	189.75	192.52	385.11	3601.89	7538.96	408.49	12357.07	5622.48	25.37	13.89	12381.16	5646.49	148.47	159.98	7.59	13.37	156.76	164.23	7541.07	20.00	11.00	36.00	22.33	12.66	1.45	0.80	2.61	1.62	0.92	98.55	99.20	97.39	98.38	11616.00	6585.00	791740.00	269980.33	121.74	293.32	24483.39	61.26	15.32	32.11	36.23	82.89	25.76	66.06	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
