	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	745.81	1725.94	1709.68	394.84	427.32	683.84	367.42	1359.57	1285.00	614.00	690.00	1107.00	388.00	376.00	393.00	235.61	323.63	682.32	690.00	803.67	1393.81	1709.68	388.00	385.67	502.00	427.32	323.63	413.85	1004.00	1285.00	561.24	265.43	158.32	8.74	552.55	236.63	33.03	40.27	2.27	31.54	57.18	55.04	1008.14	414.00	375.00	119.00	302.67	160.25	30.00	27.17	8.62	21.93	11.61	70.00	72.83	91.38	78.07	308766.00	647226.00	203452.00	386481.33	855.98	3234.26	1638.69	177.70	157.64	93.32	142.89	142.54	371.29	1738.60	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0
12	antigen 064	THEG	1	2	4	752.01	944.49	740.52	418.86	338.06	397.78	371.51	616.87	364.92	607.00	609.00	613.00	392.00	301.00	393.00	226.50	281.38	237.40	609.00	609.67	812.34	752.01	392.00	362.00	384.90	397.78	237.40	248.43	451.10	371.51	114.59	3.06	41.91	52.83	143.60	29.05	0.50	14.11	14.59	10.89	11.70	31.83	450.34	365.00	248.00	182.00	265.00	92.68	26.45	17.97	13.19	19.20	6.72	73.55	82.03	86.81	80.80	274483.00	234233.00	134775.00	214497.00	446.65	1300.11	333.47	303.59	117.67	199.16	206.81	343.30	131.14	188.18	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	1028.41	846.44	778.36	430.12	496.83	455.05	619.03	450.22	367.54	703.00	713.00	730.00	397.00	400.00	405.00	293.62	316.78	319.18	713.00	715.33	884.40	846.44	400.00	400.67	460.67	455.05	316.78	309.86	478.93	450.22	129.27	13.65	33.71	4.04	128.18	14.11	1.91	14.62	1.01	7.32	4.56	26.76	483.74	251.00	480.00	324.00	351.67	116.98	18.19	34.78	23.48	25.48	8.48	81.81	65.22	76.52	74.52	258130.00	406291.00	252190.00	305537.00	3537.31	760.78	288.98	43.92	284.06	412.08	246.69	232.25	730.14	458.62	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	854.73	717.35	644.21	369.57	442.78	306.86	519.27	316.28	339.06	618.00	696.00	597.00	312.00	393.00	296.00	282.54	294.93	291.85	618.00	637.00	738.76	717.35	312.00	333.67	373.07	369.57	291.85	289.77	391.54	339.06	106.88	52.16	68.03	52.00	111.20	6.45	8.19	14.47	15.59	18.23	2.23	28.40	405.10	262.00	357.00	447.00	355.33	92.51	18.99	25.87	32.39	25.75	6.70	81.01	74.13	67.61	74.25	223940.00	256095.00	287961.00	255998.67	996.98	225.82	219.29	136.46	500.01	691.15	442.54	502.25	582.90	48.19	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	1391.83	756.70	1225.32	382.61	385.86	449.99	1027.99	375.31	846.30	1376.00	617.00	804.00	386.00	396.00	312.00	1012.16	235.61	424.98	804.00	932.33	1124.62	1225.32	386.00	364.67	406.15	385.86	424.98	557.58	749.86	846.30	329.32	395.44	38.00	45.88	336.86	404.90	42.41	29.28	12.58	9.36	72.62	44.92	759.95	6.00	20.00	53.00	26.33	24.13	0.43	1.45	3.84	1.91	1.75	99.57	98.55	96.16	98.09	8351.00	15134.00	64942.00	29475.67	1093.71	416.82	1247.97	5.64	18.01	35.94	19.86	226.92	79.52	527.40	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	1645.13	864.14	5827.60	365.90	372.32	315.96	1279.89	494.01	5514.49	1858.00	826.00	1161.00	394.00	394.00	295.00	1492.76	455.87	847.89	1161.00	1281.67	2778.96	1645.13	394.00	361.00	351.39	365.90	847.89	932.17	2429.47	1279.89	2668.92	526.48	30.85	57.16	2700.45	523.56	41.08	96.04	15.83	8.78	56.17	111.15	2417.96	15.00	7.00	5.00	9.00	5.29	1.09	0.51	0.36	0.65	0.38	98.91	99.49	99.64	99.35	24677.00	6049.00	29138.00	19954.67	990.56	201.68	10623.72	19.38	17.15	2.60	13.04	54.14	63.15	53.25	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	878.51	1445.77	961.62	362.97	400.67	294.67	536.92	1088.70	674.09	787.00	966.00	705.00	301.00	306.00	300.00	445.41	608.93	417.46	787.00	819.33	1095.30	961.62	301.00	302.33	352.77	362.97	445.41	490.60	766.57	674.09	306.35	133.47	53.73	3.21	287.28	103.43	16.29	27.97	1.06	15.23	21.08	37.48	792.97	165.00	133.00	261.00	186.33	66.61	11.96	9.64	18.91	13.50	4.83	88.04	90.36	81.09	86.50	144954.00	192287.00	250983.00	196074.67	416.05	3940.57	763.03	212.93	36.75	230.57	160.08	152.59	264.03	84.57	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	2994.88	1877.80	707.00	404.63	409.80	327.98	2669.20	1485.25	380.98	2217.00	1366.00	710.00	306.00	393.00	302.00	1891.32	973.45	383.98	1366.00	1431.00	1859.89	1877.80	306.00	333.67	380.80	404.63	973.45	1082.92	1511.81	1485.25	1144.05	755.60	45.82	51.42	1144.34	759.61	52.80	61.51	15.41	12.03	70.14	75.69	1526.23	17.00	20.00	5.00	14.00	7.94	1.23	1.45	0.36	1.01	0.58	98.77	98.55	99.64	98.99	50913.00	37556.00	3535.00	30668.00	2970.28	1255.87	161.07	15.28	23.65	11.83	16.92	861.89	181.34	53.99	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	890.45	851.00	1132.08	308.19	294.13	297.59	584.65	561.42	836.42	695.00	623.00	687.00	297.00	297.00	294.00	389.20	333.42	391.34	737.00	997.56	2027.50	882.97	294.00	297.72	317.08	303.53	420.62	689.35	1719.29	584.65	3248.82	861.69	56.99	37.31	3262.84	876.95	86.38	160.24	12.53	17.97	127.21	189.78	1729.78	11.00	5.00	12.00	49.66	78.20	0.80	0.36	0.87	3.60	5.67	99.20	99.64	99.13	99.32	9795.00	4255.00	13585.00	66333.63	527.49	398.19	1147.61	12.19	7.05	8.75	9.33	46.30	77.70	41.59	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	692.49	2192.99	881.52	483.60	371.93	384.39	364.46	1834.94	522.86	617.00	613.00	627.00	300.00	372.00	310.00	288.96	254.95	268.34	617.00	619.00	1255.67	881.52	310.00	327.33	413.30	384.39	268.34	270.75	907.42	522.86	817.23	7.21	61.19	39.00	807.15	17.13	1.16	65.08	11.92	14.81	6.33	88.95	928.33	468.00	208.00	96.00	257.33	190.84	33.91	15.07	6.96	18.65	13.83	66.09	84.93	93.04	81.35	324086.00	456142.00	84626.00	288284.67	426.38	7217.62	793.05	400.03	52.88	63.29	172.07	1876.60	148.38	187.56	3	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	783.57	911.94	638.49	361.51	333.17	328.93	443.35	583.04	320.12	599.00	607.00	580.00	301.00	306.00	292.00	258.78	278.10	261.63	599.00	595.33	778.00	783.57	301.00	299.67	341.20	333.17	261.63	266.17	448.83	443.35	136.81	13.87	17.72	7.09	131.55	10.43	2.33	17.58	2.37	5.19	3.92	29.31	478.33	118.00	111.00	134.00	121.00	11.79	8.55	8.04	9.71	8.77	0.85	91.45	91.96	90.29	91.23	92461.00	101225.00	85558.00	93081.33	579.44	2330.74	268.94	90.29	27.77	159.50	92.52	153.81	54.76	107.93	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	1215.40	1239.28	1123.85	724.51	684.62	732.95	528.46	557.77	416.25	926.00	1002.00	1033.00	680.00	677.00	689.00	239.06	320.50	325.39	1002.00	987.00	1192.84	1215.40	680.00	682.00	714.03	724.51	320.50	294.98	500.83	528.46	60.93	55.05	25.82	6.24	74.70	48.49	5.58	5.11	0.92	3.62	16.44	14.92	510.84	244.00	253.00	169.00	222.00	46.12	17.68	18.33	12.25	16.09	3.34	82.32	81.67	87.75	83.91	296557.00	313537.00	189931.00	266675.00	1569.64	1018.86	272.39	82.15	138.50	258.26	159.64	398.00	176.14	281.43	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	1327.82	1266.65	1057.57	832.86	818.11	672.22	503.44	451.81	389.46	1141.00	1121.00	1039.00	787.00	791.00	714.00	316.63	306.16	370.89	1121.00	1100.33	1217.35	1266.65	787.00	764.00	774.40	818.11	316.63	331.23	448.24	451.81	141.71	54.05	88.80	43.35	57.08	34.74	4.91	11.64	5.67	11.47	10.49	12.73	453.35	477.00	421.00	787.00	561.67	197.14	34.57	30.51	57.03	40.70	14.29	65.43	69.49	42.97	59.30	633368.00	533260.00	832307.00	666311.67	745.42	861.20	213.25	322.16	220.87	1437.28	660.10	214.74	128.26	285.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	1093.96	911.86	912.03	633.40	587.25	564.12	480.86	337.03	356.93	931.00	842.00	836.00	645.00	607.00	561.00	317.90	267.18	280.90	842.00	869.67	972.62	912.03	607.00	604.33	594.93	587.25	280.90	288.66	391.61	356.93	105.09	53.20	35.27	42.06	77.94	26.24	6.12	10.80	6.96	5.93	9.09	19.90	368.28	547.00	687.00	662.00	632.00	74.67	39.64	49.78	47.97	45.80	5.41	60.36	50.22	52.03	54.20	598397.00	626446.00	603763.00	609535.33	1015.21	216.94	475.45	259.09	1067.30	496.97	607.79	289.56	293.82	250.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	757.95	831.96	669.11	386.86	379.73	426.50	383.39	459.79	303.62	617.00	624.00	618.00	367.00	383.00	370.00	242.44	251.82	252.51	618.00	619.67	753.01	757.95	370.00	373.33	397.70	386.86	251.82	248.92	382.27	383.39	81.54	3.79	25.20	8.50	78.09	5.62	0.61	10.83	2.28	6.34	2.26	20.43	379.67	279.00	412.00	214.00	301.67	100.93	20.22	29.86	15.51	21.86	7.31	79.78	70.14	84.49	78.14	211468.00	342768.00	143190.00	232475.33	626.39	1231.17	209.11	170.77	153.86	310.72	211.78	142.25	120.50	838.33	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	874.61	792.86	731.14	421.22	376.34	424.63	474.11	435.03	317.61	687.00	634.00	703.00	386.00	373.00	395.00	286.50	276.17	289.47	687.00	674.67	799.54	792.86	386.00	384.67	407.40	421.22	286.50	284.05	408.92	435.03	71.96	36.12	26.95	11.06	81.45	6.98	5.35	9.00	2.88	6.62	2.46	19.92	414.87	244.00	187.00	209.00	213.33	28.75	17.68	13.55	15.14	15.46	2.08	82.32	86.45	84.86	84.54	213404.00	148264.00	152809.00	171492.33	532.07	672.39	204.25	217.42	120.99	324.99	221.13	210.25	206.87	145.18	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
27	antigen 014	DDX53	2	1	6	762.17	687.30	1345.42	404.06	382.72	603.80	371.86	329.72	796.11	678.00	627.00	973.00	302.00	373.00	494.00	287.70	269.42	423.69	678.00	759.33	931.63	762.17	373.00	389.67	463.52	404.06	287.70	326.93	499.23	371.86	360.30	186.79	121.95	97.08	257.97	84.29	24.60	38.67	24.91	26.31	25.78	51.67	541.96	299.00	294.00	392.00	328.33	55.19	21.67	21.30	28.41	23.79	4.00	78.33	78.70	71.59	76.21	227888.00	202067.00	527406.00	319120.33	304.21	212.59	2794.20	365.49	455.99	111.69	311.06	162.81	342.85	383.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	1020.97	800.86	948.51	445.67	400.31	361.31	597.33	417.29	596.42	692.00	632.00	618.00	389.00	384.00	318.00	268.36	248.43	265.91	632.00	647.33	923.45	948.51	384.00	363.67	402.43	400.31	265.91	260.90	537.01	596.42	112.17	39.31	42.22	39.63	103.69	10.87	6.07	12.15	10.90	10.49	4.17	19.31	559.78	241.00	415.00	239.00	298.33	101.04	17.46	30.07	17.32	21.62	7.32	82.54	69.93	82.68	78.38	246054.00	332358.00	226694.00	268368.67	2169.90	935.03	2120.91	66.34	185.21	67.21	106.25	280.83	168.24	108.41	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	2187.55	913.98	747.13	510.00	341.80	372.59	1774.96	580.79	398.48	1677.00	559.00	620.00	386.00	296.00	304.00	1264.42	225.81	271.35	620.00	952.00	1282.88	913.98	304.00	328.67	408.13	372.59	271.35	587.19	918.08	580.79	787.89	628.61	89.56	49.81	747.66	586.93	66.03	61.42	15.16	21.94	99.96	81.44	954.22	163.00	47.00	162.00	124.00	66.69	11.81	3.41	11.74	8.99	4.83	88.19	96.59	88.26	91.01	356570.00	42957.00	121035.00	173520.67	1390.77	1201.69	520.87	208.03	22.72	123.93	118.23	528.82	94.69	168.92	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	938.56	720.60	756.63	353.73	314.26	317.53	589.54	413.66	458.71	621.00	530.00	533.00	319.00	296.00	296.00	271.98	223.06	235.09	533.00	561.33	805.26	756.63	296.00	303.67	328.51	317.53	235.09	243.38	487.31	458.71	116.84	51.69	21.91	13.28	91.36	25.49	9.21	14.51	4.37	6.67	10.47	18.75	501.60	526.00	547.00	555.00	542.67	14.98	38.12	39.64	40.22	39.32	1.09	61.88	60.36	59.78	60.68	493683.00	394169.00	419927.00	435926.33	2334.93	1601.06	823.82	132.81	141.33	309.03	194.39	64.63	76.44	182.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	732.55	720.25	775.33	417.77	309.11	442.24	384.58	420.75	393.86	629.00	680.00	707.00	308.00	293.00	320.00	281.03	380.51	325.53	680.00	672.00	742.71	732.55	308.00	307.00	389.71	417.77	325.53	329.02	399.73	393.86	28.91	39.61	70.86	13.53	18.79	49.83	5.89	3.89	4.41	18.18	15.14	4.70	435.71	623.00	755.00	642.00	673.33	71.36	45.14	54.71	46.52	48.79	5.17	54.86	45.29	53.48	51.21	456376.00	543785.00	497761.00	499307.33	565.86	313.37	486.11	423.41	1013.71	520.16	652.43	706.57	83.73	575.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	antigen 043	NXF2	2	2	3	849.16	843.16	597.00	346.01	339.21	293.94	508.23	530.32	312.25	622.00	716.00	532.00	309.00	286.00	285.00	281.07	403.16	247.25	622.00	623.33	763.11	843.16	286.00	293.33	326.39	339.21	281.07	310.49	450.27	508.23	143.89	92.01	28.31	13.58	120.03	82.01	14.76	18.86	4.63	8.67	26.41	26.66	469.77	249.00	667.00	609.00	508.33	226.45	18.04	48.33	44.13	36.84	16.41	81.96	51.67	55.87	63.16	211441.00	562390.00	363572.00	379134.33	1161.68	450.56	268.28	108.94	785.08	708.82	534.28	75.62	185.50	81.33	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
