	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	941.29	0.00	335.00	55.17	63.63	61.44	886.73	0.00	275.18	758.00	0.00	311.00	54.00	67.00	59.00	703.45	0.00	251.18	311.00	356.33	425.43	335.00	59.00	60.00	60.08	61.44	251.18	318.21	387.30	275.18	477.11	381.03	4.39	6.56	453.87	356.48	106.93	112.15	10.93	7.31	112.03	117.19	365.43	7.00	0.00	4.00	3.67	3.51	0.51	0.00	0.29	0.27	0.25	99.49	100.00	99.71	99.73	6589.00	0.00	1340.00	2643.00	937.16	0.00	96.86	6.62	<NO DATA>	11.36	6.00	18.22	14.97	31.61	0	0	0	3	3	3	1	3	0	0	3	0	0	0	3	3
12	antigen 064	THEG	1	2	4	1263.78	1914.85	526.00	70.38	73.08	66.90	1195.68	1846.19	460.21	558.00	775.00	747.00	69.00	73.00	69.00	489.90	706.34	681.21	747.00	693.33	1234.87	1263.78	69.00	70.33	70.12	70.38	681.21	625.82	1167.36	1195.68	694.87	118.04	3.10	2.31	693.42	118.38	17.02	56.27	3.28	4.42	18.92	59.40	1164.54	18.00	13.00	2.00	11.00	8.19	1.30	0.94	0.14	0.80	0.59	98.70	99.06	99.86	99.20	22748.00	24893.00	1052.00	16231.00	2006.66	3970.76	312.54	10.73	6.04	2.94	6.57	40.12	47.91	30.58	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	873.00	1473.29	4600.80	86.10	62.72	74.99	807.83	1412.15	4529.66	873.00	566.00	707.00	54.00	60.00	63.00	807.83	504.86	635.86	707.00	715.33	2315.70	1473.29	60.00	59.00	74.61	74.99	635.86	649.52	2249.88	1412.15	2001.59	153.67	11.70	4.58	1997.34	151.95	21.48	86.44	7.77	15.68	23.39	88.78	2256.70	1.00	7.00	10.00	6.00	4.58	0.07	0.51	0.72	0.43	0.33	99.93	99.49	99.28	99.57	873.00	10313.00	46008.00	19064.67	0.00	2526.02	8449.34	<NO DATA>	3.91	5.36	3.09	317.72	34.52	40.87	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	1978.00	2542.10	576.78	97.06	60.35	68.73	1916.58	2482.45	508.20	396.00	773.00	497.00	64.00	58.00	75.00	334.58	713.35	428.42	497.00	555.33	1698.96	1978.00	64.00	65.67	75.38	68.73	428.42	492.11	1635.74	1916.58	1011.94	195.15	19.24	8.62	1016.65	197.25	35.14	59.56	13.13	25.52	40.08	62.15	1633.29	3.00	10.00	9.00	7.33	3.79	0.22	0.72	0.65	0.53	0.27	99.78	99.28	99.35	99.47	5934.00	25421.00	5191.00	12182.00	2806.18	3544.25	244.72	2.05	7.00	18.69	9.25	593.56	26.21	28.23	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	0.00	6687.50	5371.00	46.54	39.11	43.32	0.00	6649.79	5328.28	0.00	12077.00	8627.00	39.00	36.00	38.00	0.00	12039.29	8584.28	8627.00	6901.33	4019.50	5371.00	38.00	37.67	42.99	43.32	8584.28	6874.52	3992.69	5328.28	3542.68	6220.69	3.73	1.53	3520.34	6199.08	90.14	88.14	4.06	8.67	90.17	88.17	3981.83	0.00	2.00	2.00	1.33	1.15	0.00	0.14	0.14	0.10	0.08	100.00	99.86	99.86	99.90	0.00	13375.00	10742.00	8039.00	0.00	7621.90	4604.68	<NO DATA>	1.74	2.31	1.35	14.59	17.30	12.37	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	0.00	524.00	694.43	38.08	40.71	41.09	0.00	485.02	654.43	0.00	610.00	431.00	34.00	36.00	36.00	0.00	571.02	391.00	431.00	347.00	406.14	524.00	36.00	35.33	39.96	40.71	391.00	320.67	379.82	485.02	361.91	313.56	1.64	1.15	339.66	291.93	90.36	89.11	3.27	4.10	91.04	89.43	370.81	0.00	2.00	7.00	3.00	3.61	0.00	0.14	0.51	0.22	0.26	100.00	99.86	99.49	99.78	0.00	1048.00	4861.00	1969.67	0.00	121.62	408.56	<NO DATA>	7.98	11.21	6.40	20.42	15.11	12.81	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	940.38	348.00	1329.89	55.25	59.57	52.65	887.10	288.87	1277.90	645.00	348.00	705.00	39.00	58.00	46.00	591.72	288.87	653.01	645.00	566.00	872.75	940.38	46.00	47.67	55.82	55.25	591.72	511.20	817.95	887.10	494.42	191.16	3.50	9.61	498.13	194.97	33.77	56.65	20.16	6.26	38.14	60.90	825.09	8.00	3.00	9.00	6.67	3.21	0.58	0.22	0.65	0.48	0.23	99.42	99.78	99.35	99.52	7523.00	1044.00	11969.00	6845.33	860.89	12.00	1362.16	8.24	72.22	8.44	29.63	29.92	20.38	18.42	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	0.00	545.50	274.00	38.98	39.95	43.73	0.00	506.45	231.80	0.00	692.00	274.00	37.00	37.00	38.00	0.00	652.95	231.80	274.00	322.00	273.17	274.00	37.00	37.33	40.89	39.95	231.80	294.92	246.08	231.80	272.75	348.49	2.51	0.58	253.53	331.02	108.23	99.85	1.55	6.13	112.24	103.02	235.83	0.00	2.00	1.00	1.00	1.00	0.00	0.14	0.07	0.07	0.07	100.00	99.86	99.93	99.93	0.00	1091.00	274.00	455.00	0.00	207.18	0.00	<NO DATA>	4.89	<NO DATA>	1.63	7.46	10.85	15.47	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
19			1	7	7	693.00	1700.60	0.00	46.32	40.02	70.14	647.24	1661.78	0.00	693.00	1116.00	0.00	43.00	35.00	39.00	647.24	1077.18	0.00	551.00	2169.50	1631.81	582.60	42.00	45.22	70.66	47.23	502.33	2135.04	1597.35	527.51	5779.58	9256.77	118.26	10.02	5775.00	9252.76	426.68	354.18	22.16	167.37	433.38	361.54	1586.59	1.00	5.00	0.00	3.13	5.01	0.07	0.36	0.00	0.23	0.36	99.93	99.64	100.00	99.86	693.00	8503.00	0.00	5360.72	0.00	1808.08	0.00	<NO DATA>	4.60	<NO DATA>	1.53	13.25	15.98	398.04	0	0	0	32	32	32	1	0	32	0	0	32	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	506.67	826.00	479.80	66.56	60.49	62.80	441.30	765.65	418.64	518.00	959.00	428.00	64.00	63.00	60.00	452.64	898.65	366.84	518.00	635.00	604.16	506.67	63.00	62.33	63.28	62.80	452.64	572.71	541.87	441.30	192.59	284.18	3.07	2.08	194.14	285.52	44.75	31.88	3.34	4.84	49.85	35.83	541.82	3.00	3.00	5.00	3.67	1.15	0.22	0.22	0.36	0.27	0.08	99.78	99.78	99.64	99.73	1520.00	2478.00	2399.00	2132.33	119.40	395.64	203.75	11.09	5.81	10.27	9.06	27.71	19.51	34.92	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	353.00	1284.67	667.44	62.59	68.32	56.77	291.32	1217.85	611.70	353.00	709.00	551.00	48.00	70.00	43.00	291.32	642.19	495.26	551.00	537.67	768.37	667.44	48.00	53.67	62.56	62.59	495.26	476.26	706.96	611.70	473.96	178.37	5.77	14.36	470.55	176.20	33.18	61.68	26.77	9.23	37.00	66.56	714.70	1.00	3.00	9.00	4.33	4.16	0.07	0.22	0.65	0.31	0.30	99.93	99.78	99.35	99.69	353.00	3854.00	6007.00	3404.67	0.00	1211.80	485.03	<NO DATA>	3.01	11.35	4.79	28.25	33.75	26.38	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	6284.40	2758.20	8882.67	62.20	62.95	62.46	6224.93	2697.15	8821.74	1344.00	481.00	5804.00	44.00	42.00	52.00	1284.53	419.95	5743.07	1344.00	2543.00	5975.09	6284.40	44.00	46.00	62.54	62.46	1284.53	2482.52	5914.60	6224.93	3073.93	2856.88	0.38	5.29	3074.06	2856.62	112.34	51.45	11.50	0.61	115.07	51.97	5929.09	5.00	5.00	3.00	4.33	1.15	0.36	0.36	0.22	0.31	0.08	99.64	99.64	99.78	99.69	31422.00	13791.00	26648.00	23953.67	9136.49	5191.80	9939.28	3.41	2.60	2.66	2.89	32.79	35.37	30.25	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	0.00	4343.67	703.67	55.43	55.34	60.80	0.00	4289.92	645.35	0.00	1270.00	751.00	36.00	50.00	42.00	0.00	1216.25	692.69	751.00	673.67	1682.44	703.67	42.00	42.67	57.19	55.43	692.69	636.31	1645.09	645.35	2331.39	638.52	3.13	7.02	2313.11	610.08	94.78	138.57	16.46	5.47	95.88	140.61	1639.78	0.00	3.00	6.00	3.00	3.00	0.00	0.22	0.43	0.22	0.22	100.00	99.78	99.57	99.78	0.00	13031.00	4222.00	5751.00	0.00	6051.39	319.50	<NO DATA>	2.13	12.12	4.75	76.03	31.16	34.91	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	2158.40	554.00	8723.50	52.48	51.66	72.34	2107.26	503.95	8656.40	530.00	681.00	10471.00	37.00	36.00	56.00	478.86	630.95	10403.90	681.00	3894.00	3811.97	2158.40	37.00	43.00	58.82	52.48	630.95	3837.91	3755.87	2107.26	4328.50	5696.35	11.71	11.27	4319.03	5686.83	146.29	113.55	26.21	19.91	148.18	114.99	3768.97	5.00	2.00	4.00	3.67	1.53	0.36	0.14	0.29	0.27	0.11	99.64	99.86	99.71	99.73	10792.00	1108.00	34894.00	15598.00	3209.28	179.61	10960.10	3.28	5.61	3.16	4.02	27.56	28.51	65.68	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
25	antigen 006	CEP290	2	1	4	567.33	675.25	591.00	51.89	47.94	68.71	516.57	628.93	527.11	277.00	917.00	591.00	36.00	35.00	55.00	226.23	870.68	527.11	591.00	595.00	611.19	591.00	36.00	42.00	56.18	51.89	527.11	541.34	557.54	527.11	56.72	320.02	11.03	11.27	62.06	322.46	53.78	9.28	26.83	19.64	59.57	11.13	569.19	3.00	4.00	1.00	2.67	1.53	0.22	0.29	0.07	0.19	0.11	99.78	99.71	99.93	99.81	1702.00	2701.00	591.00	1664.67	502.87	414.20	0.00	3.08	6.07	<NO DATA>	3.05	25.64	24.89	45.53	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	739.22	7962.20	692.50	63.33	57.37	59.75	679.21	7905.30	634.16	514.00	1143.00	703.00	45.00	52.00	43.00	453.99	1086.10	644.66	703.00	786.67	3131.31	739.22	45.00	46.67	60.15	59.75	644.66	728.25	3072.89	679.21	4183.74	322.74	3.00	4.73	4185.05	324.24	41.03	133.61	10.13	4.99	44.52	136.19	3084.64	9.00	5.00	6.00	6.67	2.08	0.65	0.36	0.43	0.48	0.15	99.35	99.64	99.57	99.52	6653.00	39811.00	4155.00	16873.00	687.60	9599.07	228.12	8.89	4.12	16.68	9.90	47.79	24.98	30.62	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
27	antigen 014	DDX53	2	1	6	1106.36	2098.20	4490.82	59.08	59.26	79.83	1048.93	2041.41	4425.03	642.00	1468.00	3278.00	50.00	40.00	61.00	584.56	1411.21	3212.21	1468.00	1796.00	2565.13	2098.20	50.00	50.33	66.06	59.26	1411.21	1736.00	2505.12	2041.41	1739.87	1348.26	11.93	10.50	1735.16	1343.60	75.07	67.83	20.87	18.06	77.40	69.26	2514.79	11.00	10.00	11.00	10.67	0.58	0.80	0.72	0.80	0.77	0.04	99.20	99.28	99.20	99.23	12170.00	20982.00	49399.00	27517.00	1059.10	2105.75	4275.98	10.89	9.69	11.38	10.66	32.03	35.75	106.28	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 031	MAGEA2	2	1	7	1379.08	1382.67	567.00	66.18	67.18	67.81	1313.70	1317.49	499.61	762.00	418.00	567.00	64.00	65.00	64.00	696.62	352.82	499.61	567.00	582.33	1109.58	1379.08	64.00	64.33	67.06	67.18	499.61	516.35	1043.60	1313.70	469.89	172.51	0.82	0.58	471.12	172.51	29.62	42.35	0.90	1.23	33.41	45.14	1045.25	13.00	3.00	1.00	5.67	6.43	0.94	0.22	0.07	0.41	0.47	99.06	99.78	99.93	99.59	17928.00	4148.00	567.00	7547.67	2025.08	1766.97	0.00	8.43	2.24	<NO DATA>	3.56	31.77	35.38	27.81	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	713.10	1893.50	2046.00	52.30	52.50	68.93	661.61	1841.36	1983.72	813.00	1873.00	532.00	41.00	40.00	72.00	761.51	1820.86	469.72	813.00	1072.67	1550.87	1893.50	41.00	51.00	57.91	52.50	761.51	1017.36	1495.56	1841.36	729.52	707.21	9.55	18.19	725.72	710.98	65.93	47.04	35.67	16.48	69.88	48.53	1499.87	10.00	4.00	7.00	7.00	3.00	0.72	0.29	0.51	0.51	0.22	99.28	99.71	99.49	99.49	7131.00	7574.00	14322.00	9675.67	302.99	2128.22	2311.83	21.84	3.46	6.01	10.43	23.01	21.23	76.43	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	1369.17	606.60	1186.80	54.36	60.59	59.03	1315.65	547.17	1128.41	1280.00	645.00	721.00	39.00	45.00	43.00	1226.48	585.57	662.61	721.00	882.00	1054.19	1186.80	43.00	42.33	57.99	59.03	662.61	824.88	997.07	1128.41	398.20	346.77	3.24	3.06	400.72	349.92	39.32	37.77	7.22	5.59	42.42	40.19	1011.86	6.00	5.00	5.00	5.33	0.58	0.43	0.36	0.36	0.39	0.04	99.57	99.64	99.64	99.61	8215.00	3033.00	5934.00	5727.33	869.13	221.93	1281.94	9.08	12.33	4.40	8.60	25.44	28.34	26.14	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	583.52	696.89	571.11	87.99	110.28	142.96	505.06	612.55	474.70	303.00	313.00	314.00	40.00	40.00	59.00	224.54	228.66	217.59	313.00	310.00	617.17	583.52	40.00	46.33	113.74	110.28	224.54	223.60	530.77	505.06	69.31	6.08	27.65	10.97	72.43	5.59	1.96	11.23	23.68	24.31	2.50	13.65	570.84	107.00	195.00	104.00	135.33	51.69	7.75	14.13	7.54	9.81	3.75	92.25	85.87	92.46	90.19	62437.00	135893.00	59395.00	85908.33	1584.04	2622.24	1537.45	34.12	45.55	32.11	37.26	83.88	324.97	463.29	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
