	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	2262.17	1573.50	1867.20	525.37	627.67	610.08	1794.30	1003.00	1273.80	764.00	825.00	849.00	474.00	578.00	590.00	296.13	254.50	255.60	825.00	812.67	1900.96	1867.20	578.00	547.33	587.71	610.08	255.60	268.74	1357.03	1273.80	345.58	43.82	54.69	63.79	402.17	23.72	5.39	18.18	11.65	9.31	8.83	29.64	1353.62	58.00	66.00	71.00	65.00	6.56	4.20	4.78	5.14	4.71	0.48	95.80	95.22	94.86	95.29	131206.00	103851.00	132571.00	122542.67	6674.74	2191.83	4041.87	15.59	30.20	22.38	22.72	503.18	461.80	171.58	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	1828.99	2334.80	1737.68	544.44	587.94	789.46	1325.45	1810.64	1092.16	750.00	843.00	927.00	501.00	509.00	620.00	246.46	318.84	281.48	843.00	840.00	1967.16	1828.99	509.00	543.33	640.62	587.94	281.48	282.26	1409.42	1325.45	321.64	88.54	130.73	66.52	366.53	36.20	10.54	16.35	12.24	20.41	12.82	26.01	1423.82	176.00	213.00	261.00	216.67	42.62	12.75	15.43	18.91	15.70	3.09	87.25	84.57	81.09	84.30	321903.00	497312.00	453535.00	424250.00	3859.34	4784.66	4019.54	60.45	80.60	70.92	70.66	610.04	704.79	1193.25	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	1488.31	1152.99	1028.23	820.83	627.75	513.38	897.34	555.22	538.32	835.00	925.00	730.00	593.00	580.00	490.00	244.03	327.23	240.08	835.00	830.00	1223.18	1152.99	580.00	554.33	653.99	627.75	244.03	270.45	663.62	555.22	237.93	97.60	155.40	56.09	202.58	49.21	11.76	19.45	10.12	23.76	18.20	30.53	668.85	328.00	479.00	341.00	382.67	83.68	23.77	34.71	24.71	27.73	6.06	76.23	65.29	75.29	72.27	488165.00	552284.00	350628.00	463692.33	3709.59	1583.11	2022.08	79.34	167.99	90.78	112.70	2007.80	277.74	220.29	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	1818.75	1353.67	1091.75	613.78	530.07	518.29	1301.17	862.85	594.47	829.00	880.00	762.00	484.00	487.00	494.00	311.42	389.18	264.72	829.00	823.67	1421.39	1353.67	487.00	488.33	554.05	530.07	311.42	321.77	919.50	862.85	368.20	59.18	52.07	5.13	356.74	62.87	7.19	25.90	1.05	9.40	19.54	38.80	933.06	248.00	297.00	360.00	301.67	56.15	17.97	21.52	26.09	21.86	4.07	82.03	78.48	73.91	78.14	451050.00	402041.00	393029.00	415373.33	5486.31	1985.14	1550.63	58.82	129.09	138.01	108.64	852.23	280.16	183.65	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	2369.85	1804.95	1442.52	847.81	562.94	583.73	1752.52	1283.78	904.57	1145.00	793.00	1066.00	589.00	496.00	505.00	527.67	271.83	528.04	1066.00	1001.33	1872.44	1804.95	505.00	530.00	664.83	583.73	527.67	442.52	1313.62	1283.78	467.33	184.70	158.81	51.29	424.76	147.82	18.44	24.96	9.68	23.89	33.40	32.34	1342.44	52.00	99.00	82.00	77.67	23.80	3.77	7.17	5.94	5.63	1.72	96.23	92.83	94.06	94.37	123232.00	178690.00	118287.00	140069.67	3801.38	2909.96	1135.60	23.97	43.68	65.32	44.32	1537.45	414.62	384.18	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	3817.52	2763.60	1751.06	944.59	919.33	958.65	3190.33	2075.17	1135.20	1091.00	1174.00	1072.00	589.00	603.00	570.00	463.81	485.57	456.14	1091.00	1112.33	2777.39	2763.60	589.00	587.33	940.86	944.59	463.81	468.51	2133.57	2075.17	1033.30	54.24	19.93	16.56	1028.81	15.26	4.88	37.20	2.82	2.12	3.26	48.22	2190.06	347.00	359.00	215.00	307.00	79.90	25.14	26.01	15.58	22.25	5.79	74.86	73.99	84.42	77.75	1324679.00	992132.00	376478.00	897763.00	7832.53	4936.84	2102.45	141.34	150.90	116.09	136.11	2225.31	1400.83	3467.12	3	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0
17	antigen 003	BAGE4	1	6	7	2432.36	1736.88	2551.06	435.98	681.33	369.71	1999.42	1119.25	2192.00	690.00	897.00	725.00	394.00	596.00	373.00	257.06	279.38	365.95	725.00	770.67	2240.10	2432.36	394.00	454.33	495.67	435.98	279.38	300.79	1770.22	1999.42	439.83	110.80	164.17	123.14	571.92	57.51	14.38	19.63	27.10	33.12	19.12	32.31	1785.76	75.00	112.00	35.00	74.00	38.51	5.43	8.12	2.54	5.36	2.79	94.57	91.88	97.46	94.64	182427.00	194530.00	89287.00	155414.67	6977.80	2463.36	5057.54	21.49	50.89	15.17	29.18	91.33	670.48	105.56	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	2254.49	1393.76	1177.66	616.30	646.09	471.65	1740.80	759.02	721.07	1153.00	897.00	745.00	497.00	602.00	462.00	639.31	262.26	288.41	897.00	931.67	1608.63	1393.76	497.00	520.33	578.01	616.30	288.41	396.66	1073.63	759.02	569.67	206.20	93.31	72.86	578.10	210.55	22.13	35.41	14.00	16.14	53.08	53.85	1088.30	39.00	170.00	61.00	90.00	70.15	2.83	12.32	4.42	6.52	5.08	97.17	87.68	95.58	93.48	87925.00	236939.00	71837.00	132233.67	2306.81	1756.75	1171.61	29.43	73.45	37.54	46.81	898.66	151.57	175.76	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	1579.77	1759.57	1032.42	564.35	460.79	509.61	1084.96	1358.49	540.77	1137.00	715.00	724.00	494.00	400.00	499.00	642.20	313.92	232.34	769.00	929.88	1774.33	1213.20	300.00	299.75	366.19	385.00	383.82	650.43	1494.88	838.84	2363.12	997.03	119.69	101.28	2340.71	983.62	107.22	133.18	33.79	32.69	151.23	156.58	1474.58	145.00	42.00	66.00	65.25	82.89	10.51	3.04	4.78	4.73	6.01	89.49	96.96	95.22	93.89	229066.00	73902.00	68140.00	107037.28	1427.98	2573.37	822.30	110.17	22.17	43.40	58.58	404.62	835.33	180.90	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	962.34	1581.41	988.71	767.22	1019.11	532.98	451.48	841.37	484.89	737.00	1038.00	796.00	490.00	699.00	485.00	226.14	297.96	292.19	796.00	857.00	1177.48	988.71	490.00	558.00	773.10	767.22	292.19	272.10	592.58	484.89	350.06	159.50	243.12	122.14	216.10	39.90	18.61	29.73	21.89	31.45	14.66	36.47	619.48	219.00	106.00	256.00	193.67	78.14	15.87	7.68	18.55	14.03	5.66	84.13	92.32	81.45	85.97	210752.00	167629.00	253109.00	210496.67	2088.32	1567.95	860.65	47.35	56.88	144.23	82.82	2562.40	2133.18	256.09	3	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	1318.60	1271.98	1097.03	649.10	667.26	445.63	732.49	634.86	714.65	855.00	931.00	698.00	586.00	599.00	383.00	268.89	293.88	315.62	855.00	828.00	1229.20	1271.98	586.00	522.67	587.33	649.10	293.88	292.79	694.00	714.65	116.81	118.82	123.05	121.13	51.99	23.38	14.35	9.50	23.18	20.95	7.99	7.49	706.54	193.00	223.00	61.00	159.00	86.19	13.99	16.16	4.42	11.52	6.25	86.01	83.84	95.58	88.48	254490.00	283651.00	66919.00	201686.67	2645.53	2098.66	877.78	53.44	67.46	49.66	56.85	505.95	427.30	526.84	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2312.87	2423.85	2012.67	1019.28	922.34	1213.71	1581.91	1582.97	1033.79	2318.00	2310.00	1974.00	374.00	392.00	370.00	1587.05	1469.11	995.12	2310.00	2200.67	2249.80	2312.87	374.00	378.67	1051.78	1019.28	1469.11	1350.43	1399.56	1581.91	212.73	196.34	148.38	11.72	316.76	313.30	8.92	9.46	3.09	14.11	23.20	22.63	1871.13	908.00	847.00	703.00	819.33	105.26	65.80	61.38	50.94	59.37	7.63	34.20	38.62	49.06	40.63	2100083.00	2053004.00	1414905.00	1855997.33	581.20	1116.46	436.50	2471.41	1200.91	1664.96	1779.09	2208.52	989.99	1697.02	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2729.52	2720.45	2781.00	1884.03	1591.11	1851.81	866.53	1154.85	937.96	2704.00	2707.00	2768.00	2191.00	1668.00	2326.00	841.01	1141.40	924.96	2707.00	2726.33	2743.66	2729.52	2191.00	2061.67	1775.65	1851.81	924.96	969.12	986.45	937.96	32.66	36.12	160.63	347.54	150.15	154.99	1.32	1.19	16.86	9.05	15.99	15.22	681.99	1292.00	1214.00	1261.00	1255.67	39.27	93.62	87.97	91.38	90.99	2.85	6.38	12.03	8.62	9.01	3526544.00	3302629.00	3506841.00	3445338.00	473.24	385.97	366.46	2365.72	3632.41	3227.59	3075.24	1060.98	1139.86	1138.52	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	2575.68	2653.79	2603.64	1555.55	1651.07	1556.15	1056.63	1016.13	1076.38	2524.00	2618.00	2600.00	1649.00	2073.00	1395.00	1004.95	980.34	1072.75	2600.00	2580.67	2611.04	2603.64	1649.00	1705.67	1587.59	1556.15	1004.95	1019.35	1049.71	1056.63	39.57	49.89	54.98	342.53	30.72	47.86	1.93	1.52	20.08	3.46	4.69	2.93	905.37	1271.00	1316.00	1211.00	1266.00	52.68	92.10	95.36	87.75	91.74	3.82	7.90	4.64	12.25	8.26	3273692.00	3492382.00	3153005.00	3306359.67	333.98	411.79	358.83	4021.13	3247.32	3632.67	3633.71	1107.98	1048.46	1155.04	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	644.50	745.94	728.54	427.53	418.42	397.63	245.84	334.22	337.24	623.00	641.00	620.00	393.00	400.00	393.00	224.34	229.28	228.71	623.00	628.00	706.33	728.54	393.00	395.33	414.53	418.42	228.71	227.44	305.77	334.22	54.24	11.36	15.33	4.04	51.92	2.70	1.81	7.68	1.02	3.70	1.19	16.98	310.99	198.00	180.00	145.00	174.33	26.95	14.35	13.04	10.51	12.63	1.95	85.65	86.96	89.49	87.37	127611.00	134269.00	105638.00	122506.00	100.39	394.20	623.85	484.90	152.61	78.38	238.63	229.36	102.87	104.98	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	801.07	878.62	867.49	421.20	477.49	424.26	407.28	408.64	455.93	702.00	727.00	678.00	407.00	424.00	399.00	308.20	257.03	266.45	702.00	702.33	849.06	867.49	407.00	410.00	440.98	424.26	266.45	277.23	423.95	408.64	41.93	24.50	31.65	12.77	27.71	27.24	3.49	4.94	3.11	7.18	9.83	6.54	439.06	616.00	182.00	311.00	369.67	222.87	44.64	13.19	22.54	26.79	16.15	55.36	86.81	77.46	73.21	493461.00	159908.00	269789.00	307719.33	747.32	373.52	981.51	335.71	199.11	144.47	226.43	232.13	135.12	150.76	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	2105.07	820.35	906.54	446.29	477.79	604.96	1679.32	379.62	507.21	727.00	727.00	640.00	404.00	403.00	403.00	301.25	286.27	240.68	727.00	698.00	1277.32	906.54	403.00	403.33	509.68	477.79	286.27	276.07	855.39	507.21	718.15	50.23	84.01	0.58	716.40	31.55	7.20	56.22	0.14	16.48	11.43	83.75	873.99	248.00	152.00	198.00	199.33	48.01	17.97	11.01	14.35	14.44	3.48	82.03	88.99	85.65	85.56	522058.00	124693.00	179494.00	275415.00	6366.59	409.27	1351.51	65.42	140.99	74.31	93.57	229.79	268.26	2378.60	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 031	MAGEA2	2	1	7	1204.76	1116.45	989.44	547.44	582.03	415.09	682.38	664.34	578.33	834.00	728.00	643.00	499.00	474.00	398.00	311.62	275.89	231.89	728.00	735.00	1103.55	1116.45	474.00	457.00	514.86	547.44	275.89	273.13	641.68	664.34	108.24	95.69	88.11	52.60	55.60	39.93	13.02	9.81	11.51	17.11	14.62	8.66	646.55	154.00	203.00	210.00	189.00	30.51	11.16	14.71	15.22	13.70	2.21	88.84	85.29	84.78	86.30	185533.00	226640.00	207782.00	206651.67	1789.72	2753.03	1808.95	58.72	48.99	67.14	58.28	276.36	1392.95	104.66	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	888.35	1039.58	1171.85	430.85	544.64	669.03	461.55	522.75	648.67	784.00	905.00	934.00	395.00	486.00	476.00	357.20	388.16	410.83	905.00	874.33	1033.26	1039.58	476.00	452.33	548.17	544.64	388.16	385.40	544.32	522.75	141.86	79.56	119.13	49.90	95.41	26.92	9.10	13.73	11.03	21.73	6.98	17.53	580.92	26.00	480.00	84.00	196.67	247.08	1.88	34.78	6.09	14.25	17.90	98.12	65.22	93.91	85.75	23097.00	499000.00	98435.00	206844.00	350.44	790.72	785.96	34.24	317.33	69.33	140.30	81.51	257.36	1717.04	0	0	3	3	0	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	1035.70	1348.44	845.34	417.48	409.49	379.24	646.19	945.97	470.17	614.00	651.00	600.00	391.00	390.00	389.00	224.50	248.53	224.84	614.00	621.67	1076.49	1035.70	390.00	390.00	402.07	409.49	224.84	232.62	687.45	646.19	254.02	26.35	20.17	1.00	240.57	13.78	4.24	23.60	0.26	5.02	5.92	34.99	686.49	102.00	45.00	71.00	72.67	28.54	7.39	3.26	5.14	5.27	2.07	92.61	96.74	94.86	94.73	105641.00	60680.00	60019.00	75446.67	1419.34	2128.79	971.97	46.44	20.00	34.34	33.59	225.87	108.56	98.19	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	1385.48	1261.25	1310.20	699.32	743.70	755.64	732.21	557.04	589.52	1260.00	1217.00	1302.00	408.00	410.00	396.00	606.73	512.80	581.32	1260.00	1259.67	1318.98	1310.20	408.00	404.67	732.89	743.70	581.32	566.95	626.26	589.52	62.58	42.50	29.68	7.57	93.18	48.59	3.37	4.74	1.87	4.05	8.57	14.88	914.31	1193.00	1131.00	1121.00	1148.33	39.00	86.45	81.96	81.23	83.21	2.83	13.55	18.04	18.77	16.79	1652883.00	1426470.00	1468733.00	1516028.67	962.88	276.36	264.54	907.20	2279.68	2498.10	1894.99	486.12	523.56	561.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
