	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
12	antigen 064	THEG	1	2	4	581.39	561.57	655.71	267.15	280.49	316.49	320.11	289.78	364.81	489.00	510.00	531.00	218.00	223.00	250.00	227.72	238.21	240.11	510.00	510.00	599.56	581.39	223.00	230.33	288.04	280.49	238.21	235.35	324.90	320.11	49.63	21.00	25.52	17.21	37.75	6.67	4.12	8.28	7.47	8.86	2.83	11.62	369.22	154.00	271.00	203.00	209.33	58.76	11.16	19.64	14.71	15.17	4.26	88.84	80.36	85.29	84.83	89534.00	152186.00	133109.00	124943.00	240.94	183.84	270.96	204.61	427.17	273.32	301.70	86.19	105.40	196.84	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	1678.92	1767.80	1782.67	825.89	835.32	873.75	888.98	976.20	941.16	1657.00	1760.00	1726.00	284.00	274.00	582.00	867.05	968.40	884.49	1726.00	1714.33	1743.13	1767.80	284.00	380.00	844.99	835.32	884.49	906.65	935.45	941.16	56.10	52.48	25.35	175.01	43.89	54.19	3.06	3.22	46.05	3.00	5.98	4.69	1363.13	979.00	1112.00	1011.00	1034.00	69.42	70.94	80.58	73.26	74.93	5.03	29.06	19.42	26.74	25.07	1643667.00	1965790.00	1802278.00	1803911.67	274.09	290.65	308.04	3175.33	3734.90	3088.91	3333.05	743.10	806.48	730.40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	692.00	699.96	700.26	384.73	384.33	390.50	319.22	329.13	333.20	698.00	710.00	704.00	265.00	229.00	222.00	325.21	339.18	336.94	704.00	704.00	697.41	699.96	229.00	238.67	386.52	384.73	336.94	333.78	327.18	329.13	4.68	6.00	3.45	23.07	7.19	7.50	0.85	0.67	9.67	0.89	2.25	2.20	458.74	671.00	765.00	731.00	722.33	47.60	48.62	55.43	52.97	52.34	3.45	51.38	44.57	47.03	47.66	464335.00	535466.00	511891.00	503897.33	146.53	117.13	119.13	1461.75	2149.68	2044.59	1885.34	217.37	227.12	265.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	442.67	504.71	1028.25	202.93	234.55	202.82	242.38	274.94	826.75	452.00	451.00	1317.00	198.00	214.00	201.00	251.71	221.23	1115.50	452.00	740.00	658.54	504.71	201.00	204.33	213.44	202.93	251.71	529.48	448.02	274.94	321.67	499.70	18.29	8.50	328.39	507.73	67.53	48.85	4.16	8.57	95.89	73.30	454.21	3.00	7.00	4.00	4.67	2.08	0.22	0.51	0.29	0.34	0.15	99.78	99.49	99.71	99.66	1328.00	3533.00	4113.00	2991.33	35.92	98.79	433.64	20.24	19.48	7.63	15.78	26.66	48.44	19.58	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only	Buffer	1	2	8	641.00	734.67	1873.80	237.26	236.91	185.62	406.07	505.23	1703.03	678.00	788.00	2035.00	221.00	215.00	178.00	443.07	558.56	1864.23	636.00	782.75	1039.73	692.72	187.00	191.92	201.99	190.95	443.07	595.43	852.41	455.71	1270.14	490.82	47.86	37.55	1266.72	483.74	62.70	122.16	19.56	23.69	81.24	148.60	847.81	3.00	3.00	10.00	24.38	30.81	0.22	0.22	0.72	1.77	2.23	99.78	99.78	99.28	99.61	1923.00	2204.00	18738.00	27072.88	85.71	279.84	1112.41	14.21	5.42	15.31	11.65	43.97	96.44	255.13	0	0	0	24	24	24	0	0	0	0	0	0	0	0	24	24
17	antigen 003	BAGE4	1	6	7	976.67	1059.53	1042.90	420.02	491.45	463.00	582.17	606.35	611.73	964.00	980.00	1013.00	195.00	314.00	203.00	569.50	526.82	581.83	980.00	985.67	1026.37	1042.90	203.00	237.33	458.16	463.00	569.50	559.39	600.08	606.35	43.83	24.99	35.96	66.52	15.74	28.86	2.54	4.27	28.03	7.85	5.16	2.62	789.03	801.00	930.00	883.00	871.33	65.29	58.04	67.39	63.99	63.14	4.73	41.96	32.61	36.01	36.86	782313.00	985362.00	920878.00	896184.33	201.81	399.57	189.25	2310.75	1411.30	2854.13	2192.06	354.97	364.53	405.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	antigen 096	p53 M133T	1	7	1	760.50	1087.27	2598.00	193.18	283.61	203.24	567.04	849.49	2396.37	687.00	1225.00	844.00	193.00	215.00	201.00	493.54	987.22	642.37	844.00	918.67	1481.92	1087.27	201.00	203.00	226.68	203.24	642.37	707.71	1270.97	849.49	980.26	276.66	49.56	11.14	984.80	253.24	30.12	66.15	5.49	21.86	35.78	77.48	1278.92	56.00	26.00	4.00	28.67	26.10	4.06	1.88	0.29	2.08	1.89	95.94	98.12	99.71	97.92	42588.00	28269.00	10392.00	27083.00	384.20	492.92	3941.86	82.65	44.81	2.43	43.30	17.44	288.66	14.45	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	757.50	2395.00	891.75	190.53	189.10	195.04	565.98	2211.11	700.14	703.00	2395.00	972.00	196.00	187.00	192.00	511.48	2211.11	780.39	628.00	885.38	1112.11	891.75	192.00	194.44	203.69	195.17	428.95	699.85	926.58	700.14	939.94	819.94	30.88	20.15	928.31	810.43	92.61	84.52	10.36	15.16	115.80	100.19	917.67	4.00	1.00	4.00	10.75	11.91	0.29	0.07	0.29	0.78	0.86	99.71	99.93	99.71	99.78	3030.00	2395.00	3567.00	16064.56	352.35	0.00	474.09	6.43	<NO DATA>	5.91	4.11	20.49	46.28	23.98	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	1026.23	674.99	530.87	285.98	341.72	295.50	744.03	366.78	243.33	508.00	606.00	512.00	212.00	225.00	213.00	225.80	297.79	224.46	512.00	542.00	744.03	674.99	213.00	216.67	307.73	295.50	225.80	249.35	451.38	366.78	254.79	55.46	29.81	7.23	260.85	41.96	10.23	34.25	3.34	9.69	16.83	57.79	527.37	246.00	322.00	263.00	277.00	39.89	17.83	23.33	19.06	20.07	2.89	82.17	76.67	80.94	79.93	252453.00	217348.00	139619.00	203140.00	2470.32	271.05	88.88	74.09	435.73	720.02	409.95	126.79	269.41	131.42	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	591.72	760.00	638.17	308.45	362.53	303.78	293.72	420.45	346.65	600.00	613.00	601.00	234.00	289.00	220.00	302.00	273.45	309.48	601.00	604.67	663.30	638.17	234.00	247.67	324.92	308.45	302.00	294.98	353.61	346.65	86.90	7.23	32.66	36.47	63.65	19.01	1.20	13.10	14.73	10.05	6.44	18.00	415.63	437.00	416.00	650.00	501.00	129.46	31.67	30.14	47.10	36.30	9.38	68.33	69.86	52.90	63.70	258583.00	316158.00	414810.00	329850.33	101.26	375.38	159.44	1267.64	465.95	1413.16	1048.92	135.86	199.55	135.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	none	Cy5 BSA 5ng/ul	2	1	1	1454.69	1246.80	4262.50	1110.50	887.37	2976.65	367.54	410.05	1460.58	1399.00	1207.00	4161.00	1103.00	921.00	3773.00	311.85	370.25	1359.08	13634.00	15403.27	15180.76	13267.36	1103.00	3537.40	5424.62	4538.99	9071.13	10236.69	10014.19	8646.16	15797.46	16000.15	4618.88	4465.47	11500.08	11715.54	103.88	104.06	126.24	85.15	114.45	114.84	11643.36	318.00	821.00	1273.00	941.87	478.15	23.04	59.49	92.25	68.25	34.65	76.96	40.51	7.75	41.74	462593.00	1023624.00	5426166.00	19055648.13	304.55	195.58	787.27	383.77	1721.31	2361.72	1488.94	475.05	573.62	2434.86	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
23	antigen 006	CEP290	2	1	4	4410.46	4534.18	3966.53	1737.64	1950.53	1936.53	2825.12	2719.20	2185.65	4206.00	4410.00	3761.00	302.00	386.00	413.00	2620.65	2595.02	1980.12	4206.00	4125.67	4303.73	4410.46	386.00	367.00	1874.90	1936.53	2595.02	2398.60	2576.66	2719.20	298.50	331.87	119.08	57.89	342.73	362.64	8.04	6.94	15.77	6.35	15.12	13.30	3936.73	1131.00	1106.00	1116.00	1117.67	12.58	81.96	80.14	80.87	80.99	0.91	18.04	19.86	19.13	19.01	4988235.00	5014802.00	4426651.00	4809896.00	1108.26	1059.07	943.41	2883.10	2839.69	2585.51	2769.43	2010.67	2136.28	2046.26	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
24	antigen 010	CT47.11	2	1	5	12377.68	11804.68	12196.05	6151.74	6145.45	5935.68	6878.49	6306.36	6890.73	11584.00	11083.00	11479.00	294.00	499.00	320.00	6084.81	5584.68	6173.68	11479.00	11382.00	12126.14	12196.05	320.00	371.00	6077.62	6145.45	6084.81	5947.72	6691.86	6878.49	292.83	264.21	122.97	111.61	333.91	317.53	2.32	2.41	30.08	2.02	5.34	4.99	11755.14	1189.00	1145.00	1235.00	1189.67	45.00	86.16	82.97	89.49	86.21	3.26	13.84	17.03	10.51	13.79	14717064.00	13516364.00	15062120.00	14431849.33	3684.19	3691.53	3904.76	2219.90	1956.04	2179.41	2118.45	7796.05	7635.37	7649.45	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 014	DDX53	2	1	6	1323.48	1128.50	1076.99	581.56	577.02	554.21	796.76	590.50	562.70	1215.00	1090.00	983.00	293.00	285.00	287.00	688.29	552.00	468.71	1090.00	1096.00	1176.32	1128.50	287.00	288.33	570.93	577.02	552.00	569.67	649.99	590.50	130.02	116.12	14.66	4.16	127.87	110.85	10.59	11.05	1.44	2.57	19.46	19.67	887.99	1131.00	1182.00	1154.00	1155.67	25.54	81.96	85.65	83.62	83.74	1.85	18.04	14.35	16.38	16.26	1496855.00	1333883.00	1242848.00	1357862.00	660.84	279.54	310.71	1363.63	2496.84	2089.89	1983.45	528.09	461.91	463.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 031	MAGEA2	2	1	7	7175.57	7505.23	7973.88	2520.06	3082.20	3131.67	4891.64	4698.03	5104.98	6820.00	7140.00	7610.00	299.00	553.00	860.00	4536.08	4332.80	4741.10	7140.00	7190.00	7551.56	7505.23	553.00	570.67	2911.31	3082.20	4536.08	4536.66	4898.22	4891.64	401.17	397.37	339.73	280.92	203.55	204.15	5.53	5.31	49.23	11.67	4.50	4.16	6980.89	1172.00	1109.00	1140.00	1140.33	31.50	84.93	80.36	82.61	82.63	2.28	15.07	19.64	17.39	17.37	8409763.00	8323298.00	9090224.00	8607761.67	1866.57	1967.78	1970.43	3071.41	2647.72	2953.51	2890.88	3252.76	3531.40	3607.07	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 111	DPPA2	2	1	8	719.39	679.08	660.13	359.40	361.23	328.89	379.93	336.99	341.14	628.00	609.00	608.00	304.00	306.00	304.00	288.54	266.91	289.00	609.00	615.00	686.20	679.08	304.00	304.67	349.84	359.40	288.54	281.48	352.68	341.14	30.26	11.27	18.17	1.15	23.69	12.62	1.83	4.41	0.38	5.19	4.48	6.72	381.53	185.00	223.00	182.00	196.67	22.85	13.41	16.16	13.19	14.25	1.66	86.59	83.84	86.81	85.75	133087.00	151434.00	120144.00	134888.33	326.73	177.19	171.79	215.12	424.11	361.41	333.55	190.90	165.00	109.03	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 035	MAGEA4v4	2	2	1	15687.42	15700.61	15345.30	6964.88	7223.93	8783.63	9108.89	8932.44	7034.45	14704.00	14839.00	14775.00	473.00	448.00	462.00	8125.47	8070.83	6464.15	14775.00	14772.67	15577.78	15687.42	462.00	461.00	7657.48	7223.93	8070.83	7553.48	8358.59	8932.44	201.44	67.53	983.84	12.53	1150.13	943.79	0.46	1.29	2.72	12.85	12.49	13.76	15116.78	1258.00	1268.00	1236.00	1254.00	16.37	91.16	91.88	89.57	90.87	1.19	8.84	8.12	10.43	9.13	19734771.00	19908373.00	18966794.00	19536646.00	4182.09	3527.57	3123.75	2740.01	3210.81	2783.38	2911.40	7519.20	8062.75	9666.84	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 039	MAGEB6	2	2	2	7454.53	8782.57	9940.50	2736.55	3048.82	3774.19	4955.92	6147.16	6570.40	7259.00	8413.00	9283.00	317.00	319.00	276.00	4760.39	5777.60	5912.90	8413.00	8318.33	8725.87	8782.57	317.00	304.00	3186.52	3048.82	5777.60	5483.63	5891.16	6147.16	1243.95	1015.32	532.35	24.27	837.13	629.99	12.21	14.26	7.98	16.71	11.49	14.21	8421.87	1160.00	1202.00	1142.00	1168.00	30.79	84.06	87.10	82.75	84.64	2.23	15.94	12.90	17.25	15.36	8647258.00	10556644.00	11352052.00	10185318.00	1612.46	2303.75	2821.38	3565.28	3207.33	2659.47	3144.03	3531.49	4335.35	4987.16	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
30	antigen 043	NXF2	2	2	3	1190.74	826.13	806.38	658.92	400.34	384.51	632.01	441.89	448.26	920.00	782.00	774.00	383.00	307.00	209.00	361.27	397.76	415.88	782.00	825.33	941.08	826.13	307.00	299.67	481.25	400.34	397.76	391.64	507.39	448.26	216.43	82.08	154.07	87.23	107.97	27.82	9.95	23.00	29.11	32.01	7.10	21.28	641.42	722.00	992.00	1125.00	946.33	205.34	52.32	71.88	81.52	68.57	14.88	47.68	28.12	18.48	31.43	859714.00	819522.00	907178.00	862138.00	888.08	419.75	229.98	513.82	1044.33	2192.81	1250.32	715.00	196.23	267.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 063	SYCP1	2	2	4	808.53	622.48	1267.64	290.37	254.39	300.28	524.88	376.23	1044.78	713.00	598.00	587.00	292.00	224.00	208.00	429.35	351.74	364.14	598.00	632.67	899.55	808.53	224.00	241.33	281.68	290.37	364.14	381.74	648.63	524.88	332.07	69.79	24.14	44.60	351.04	41.69	11.03	36.92	18.48	8.57	10.92	54.12	658.22	212.00	149.00	336.00	232.33	95.14	15.36	10.80	24.35	16.84	6.89	84.64	89.20	75.65	83.16	171408.00	92750.00	425927.00	230028.33	601.43	180.55	1526.06	185.02	310.49	230.03	241.85	72.23	100.21	725.15	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
