	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	3600.00	0.00	503.75	151.83	161.62	160.86	3449.01	0.00	342.39	6594.00	0.00	564.00	125.00	184.00	180.00	6443.01	0.00	402.64	564.00	2386.00	1367.92	503.75	180.00	163.00	158.10	160.86	402.64	2281.88	1263.80	342.39	1949.38	3655.13	5.45	32.97	1900.17	3609.26	153.19	142.51	20.23	3.45	158.17	150.35	1204.92	2.00	0.00	4.00	2.00	2.00	0.14	0.00	0.29	0.14	0.14	99.86	100.00	99.71	99.86	7200.00	0.00	2015.00	3071.67	4234.16	0.00	91.94	1.63	<NO DATA>	14.90	5.51	38.59	37.55	37.42	0	0	0	3	3	3	1	3	0	0	3	0	0	0	3	3
12	antigen 064	THEG	1	2	4	654.58	8813.40	439.00	162.23	149.61	159.34	491.59	8664.89	283.50	579.00	481.00	465.00	188.00	123.00	171.00	416.01	332.49	309.50	481.00	508.33	3302.33	654.58	171.00	160.67	157.06	159.34	332.49	352.66	3146.66	491.59	4773.95	61.72	6.61	33.71	4780.06	56.05	12.14	144.56	20.98	4.21	15.89	151.91	3141.66	53.00	5.00	2.00	20.00	28.62	3.84	0.36	0.14	1.45	2.07	96.16	99.64	99.86	98.55	34693.00	44067.00	878.00	26546.00	361.10	18423.18	36.77	72.15	2.35	15.42	29.98	40.57	39.60	49.13	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	353.00	1236.33	446.00	148.84	262.85	150.41	204.97	1044.48	296.04	353.00	1105.00	446.00	122.00	185.00	125.00	204.97	913.14	296.04	446.00	634.67	678.44	446.00	125.00	144.00	187.37	150.41	296.04	471.39	515.16	296.04	485.38	409.97	65.37	35.54	460.66	385.27	64.60	71.54	24.68	34.89	81.73	89.42	534.44	1.00	9.00	1.00	3.67	4.62	0.07	0.65	0.07	0.27	0.33	99.93	99.35	99.93	99.73	353.00	11127.00	446.00	3975.33	0.00	616.64	0.00	<NO DATA>	15.24	<NO DATA>	5.08	40.87	386.02	39.39	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	452.00	2586.50	401.50	164.40	208.59	164.77	287.37	2422.56	237.45	491.00	2089.00	425.00	182.00	187.00	187.00	326.37	1925.06	260.95	491.00	1001.67	1146.67	452.00	187.00	185.33	179.25	164.77	326.37	837.46	982.46	287.37	1247.19	942.24	25.41	2.89	1247.41	942.46	94.07	108.77	1.56	14.17	112.54	126.97	961.33	2.00	4.00	2.00	2.67	1.15	0.14	0.29	0.14	0.19	0.08	99.86	99.71	99.86	99.81	904.00	10346.00	803.00	4017.67	55.15	2648.98	33.23	10.42	3.66	14.29	9.46	36.37	587.92	44.48	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	2338.38	4367.60	4737.17	207.46	198.54	169.07	2145.21	4172.69	4579.97	732.00	3303.00	803.00	195.00	192.00	176.00	538.84	3108.09	645.80	803.00	1612.67	3814.38	4367.60	192.00	187.67	191.69	198.54	645.80	1430.91	3632.62	4172.69	1291.55	1464.30	20.09	10.21	1304.13	1453.46	90.80	33.86	5.44	10.48	101.58	35.90	3626.71	8.00	5.00	6.00	6.33	1.53	0.58	0.36	0.43	0.46	0.11	99.42	99.64	99.57	99.54	18707.00	21838.00	28423.00	22989.33	4290.75	4166.29	7764.51	4.00	5.01	3.54	4.18	205.28	43.27	115.63	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	477.00	729.50	962.71	189.60	208.41	198.55	293.98	526.73	767.93	552.00	746.00	559.00	192.00	195.00	195.00	368.98	543.23	364.21	559.00	619.00	723.07	729.50	195.00	194.00	198.85	198.55	368.98	425.47	529.54	526.73	242.92	110.04	9.41	1.73	236.99	102.01	17.78	33.60	0.89	4.73	23.97	44.75	529.07	2.00	4.00	7.00	4.33	2.52	0.14	0.29	0.51	0.31	0.18	99.86	99.71	99.49	99.69	954.00	2918.00	6739.00	3537.00	106.07	268.30	1162.08	5.54	7.85	4.63	6.01	97.17	65.45	46.99	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	7936.71	717.00	1752.00	198.26	153.06	229.39	7747.42	564.96	1589.11	1843.00	828.00	1373.00	196.00	122.00	182.00	1653.70	675.96	1210.11	1373.00	1348.00	3468.57	1752.00	182.00	166.67	193.57	198.26	1210.11	1179.92	3300.50	1589.11	3903.98	507.96	38.38	39.31	3885.04	489.57	37.68	112.55	23.59	19.83	41.49	117.71	3301.90	7.00	2.00	12.00	7.00	5.00	0.51	0.14	0.87	0.51	0.36	99.49	99.86	99.13	99.49	55557.00	1434.00	21024.00	26005.00	11593.61	156.98	2017.05	4.68	7.20	9.45	7.11	185.97	43.59	1023.49	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	1106.00	5268.00	638.00	181.03	143.77	153.21	944.12	5126.27	485.35	948.00	3997.00	393.00	177.00	123.00	130.00	786.12	3855.27	240.35	948.00	1779.33	2337.33	1106.00	130.00	143.33	159.34	153.21	786.12	1627.24	2185.24	944.12	2548.80	1940.50	19.37	29.37	2557.31	1948.72	109.06	109.05	20.49	12.16	119.76	117.03	2194.00	8.00	3.00	3.00	4.67	2.89	0.58	0.22	0.22	0.34	0.21	99.42	99.78	99.78	99.66	8848.00	15804.00	1914.00	8855.33	1038.59	5488.02	437.41	7.27	2.80	3.33	4.47	333.29	36.57	42.28	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	1629.36	877.40	551.75	177.18	191.45	178.98	1455.68	689.62	373.25	1030.00	568.00	548.00	187.00	193.00	193.00	856.32	380.22	369.50	639.00	1296.44	2508.59	1629.36	193.00	192.28	200.79	187.04	456.47	1112.34	2324.49	1455.68	3172.04	1691.85	47.41	3.69	3173.41	1691.99	130.50	126.45	1.92	23.61	152.11	136.52	2316.31	11.00	5.00	8.00	7.69	7.45	0.80	0.36	0.58	0.56	0.54	99.20	99.64	99.42	99.42	17923.00	4387.00	4414.00	21584.38	1181.12	778.59	143.18	13.56	4.43	20.86	12.95	64.89	50.98	38.60	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	2889.22	678.25	0.00	219.15	146.35	152.02	2703.83	533.07	0.00	925.00	500.00	0.00	190.00	124.00	133.00	739.61	354.82	0.00	500.00	475.00	1189.16	678.25	133.00	149.00	172.51	152.02	354.82	364.81	1078.97	533.07	1510.85	463.01	40.49	35.79	1432.19	369.91	97.48	127.05	24.02	23.47	101.40	132.74	1040.16	18.00	4.00	0.00	7.33	9.45	1.30	0.29	0.00	0.53	0.68	98.70	99.71	100.00	99.47	52006.00	2713.00	0.00	18239.67	7574.61	521.00	0.00	6.43	4.09	<NO DATA>	3.51	388.85	37.60	36.54	0	0	0	3	3	3	1	0	3	0	0	3	0	0	3	3
21	antigen 108	PIM1	1	8	2	9114.25	589.60	826.36	175.44	166.85	184.23	8943.97	423.55	647.65	9456.00	560.00	656.00	186.00	187.00	190.00	9285.72	393.95	477.29	656.00	3557.33	3510.07	826.36	187.00	187.67	175.51	175.44	477.29	3385.65	3338.39	647.65	4854.81	5108.62	8.69	2.08	4855.87	5109.78	143.61	138.31	1.11	4.95	150.92	145.46	3322.40	4.00	5.00	14.00	7.67	5.51	0.29	0.36	1.01	0.56	0.40	99.71	99.64	98.99	99.44	36457.00	2948.00	11569.00	16991.33	11909.83	171.78	579.80	3.00	12.33	15.64	10.32	108.35	43.00	64.97	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2608.42	2752.47	2667.89	206.38	263.37	190.56	2407.59	2547.48	2479.42	2665.00	2797.00	2711.00	189.00	190.00	192.00	2464.17	2592.02	2522.53	2711.00	2724.33	2676.26	2667.89	190.00	190.33	220.10	206.38	2522.53	2526.24	2478.16	2479.42	72.39	67.00	38.29	1.53	69.96	64.00	2.46	2.70	0.80	17.40	2.53	2.82	2485.93	782.00	802.00	796.00	793.33	10.26	56.67	58.12	57.68	57.49	0.74	43.33	41.88	42.32	42.51	2039785.00	2207480.00	2123637.00	2123634.00	713.58	856.72	731.79	2638.45	2384.77	2696.97	2573.39	68.96	457.93	33.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2690.36	2598.45	2620.86	190.41	174.33	789.94	2508.83	2423.64	1921.31	2702.00	2692.00	2661.00	185.00	186.00	198.00	2520.47	2517.19	1961.45	2692.00	2685.00	2636.56	2620.86	186.00	189.67	384.89	190.41	2517.19	2333.04	2284.59	2423.64	47.92	21.38	350.87	7.23	317.48	321.81	0.80	1.82	3.81	91.16	13.79	13.90	2446.89	1176.00	1200.00	1052.00	1142.67	79.43	85.22	86.96	76.23	82.80	5.76	14.78	13.04	23.77	17.20	3163859.00	3118139.00	2757148.00	3013048.67	1998.94	726.96	537.36	1475.97	4000.74	3761.38	3079.36	65.50	31.85	989.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	3236.36	4117.84	3114.45	487.53	3160.95	230.79	2873.90	1389.31	2931.97	3301.00	3565.00	3162.00	192.00	309.00	186.00	2938.54	836.46	2979.52	3301.00	3342.67	3489.55	3236.36	192.00	229.00	1293.09	487.53	2938.54	2251.51	2398.39	2873.90	547.52	204.71	1622.70	69.35	874.38	1225.64	6.12	15.69	30.28	125.49	54.44	36.46	3260.55	899.00	651.00	988.00	846.00	174.64	65.14	47.17	71.59	61.30	12.66	34.86	52.83	28.41	38.70	2909490.00	2680717.00	3077080.00	2889095.67	705.21	1661.95	1854.17	3663.62	544.20	1562.31	1923.38	829.66	3917.31	608.16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	590.19	679.82	507.06	218.44	187.55	201.08	380.21	499.49	323.79	515.00	424.00	419.00	193.00	190.00	189.00	305.02	243.66	235.73	424.00	452.67	592.36	590.19	190.00	190.67	202.35	201.08	243.66	261.47	401.16	380.21	86.40	54.04	15.48	2.08	89.70	37.92	11.94	14.59	1.09	7.65	14.50	22.36	401.69	279.00	548.00	374.00	400.33	136.42	20.22	39.71	27.10	29.01	9.89	79.78	60.29	72.90	70.99	164663.00	372542.00	189641.00	242282.00	796.19	3036.61	488.22	133.23	90.14	248.04	157.14	97.54	60.08	189.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	676.08	643.92	596.80	181.22	197.84	193.39	500.88	459.18	412.36	430.00	418.00	438.00	188.00	187.00	188.00	254.80	233.26	253.55	430.00	428.67	638.94	643.92	188.00	187.67	190.82	193.39	253.55	247.20	457.47	459.18	39.88	10.07	8.60	0.58	44.29	12.09	2.35	6.24	0.31	4.51	4.89	9.68	451.27	459.00	527.00	353.00	446.33	87.69	33.26	38.19	25.58	32.34	6.35	66.74	61.81	74.42	67.66	310323.00	339346.00	210671.00	286780.00	3286.91	2112.41	1427.49	69.95	114.56	101.97	95.49	55.36	172.91	87.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	635.28	566.30	716.10	213.92	199.30	234.11	430.73	382.38	515.56	519.00	507.00	443.00	191.00	190.00	193.00	314.45	323.08	242.46	507.00	489.67	639.23	635.28	191.00	191.33	215.78	213.92	314.45	293.33	442.89	430.73	74.98	40.86	17.48	1.53	67.42	44.26	8.34	11.73	0.80	8.10	15.09	15.22	447.89	383.00	529.00	391.00	434.33	82.08	27.75	38.33	28.33	31.47	5.95	72.25	61.67	71.67	68.53	243311.00	299572.00	279995.00	274292.67	1624.47	940.88	2011.94	101.55	214.99	100.19	138.91	84.81	187.31	327.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	613.27	588.30	579.78	212.94	225.94	203.44	412.56	379.84	379.32	534.00	497.00	507.00	193.00	192.00	193.00	333.29	288.54	306.54	507.00	512.67	593.79	588.30	193.00	192.67	214.10	212.94	306.54	309.46	390.57	379.84	17.41	19.14	11.29	0.58	19.04	22.51	3.73	2.93	0.30	5.27	7.28	4.88	401.12	425.00	433.00	454.00	437.33	14.98	30.80	31.38	32.90	31.69	1.09	69.20	68.62	67.10	68.31	260641.00	254733.00	263222.00	259532.00	885.72	1062.64	1381.46	197.96	154.78	124.66	159.13	106.21	114.19	43.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 111	DPPA2	2	1	8	739.38	571.02	508.38	221.55	218.42	212.88	525.74	359.13	301.78	432.00	431.00	432.00	190.00	190.00	189.00	218.37	219.12	225.40	432.00	431.67	606.26	571.02	190.00	189.67	217.62	218.42	219.12	220.96	395.55	359.13	119.46	0.58	4.39	0.58	116.34	3.86	0.13	19.70	0.30	2.02	1.75	29.41	416.59	192.00	119.00	123.00	144.67	41.04	13.91	8.62	8.91	10.48	2.97	86.09	91.38	91.09	89.52	141960.00	67951.00	62531.00	90814.00	3233.89	610.10	433.38	31.21	70.05	85.65	62.30	71.38	72.46	59.76	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	638.97	644.88	481.52	242.28	226.11	204.67	406.55	425.59	292.11	520.00	520.00	427.00	202.00	195.00	185.00	287.58	300.71	237.59	520.00	489.00	588.46	638.97	195.00	194.00	224.35	226.11	287.58	275.29	374.75	406.55	92.66	53.69	18.87	8.54	72.20	33.30	10.98	15.75	4.40	8.41	12.10	19.27	394.46	490.00	344.00	528.00	454.00	97.14	35.51	24.93	38.26	32.90	7.04	64.49	75.07	61.74	67.10	313093.00	221840.00	254242.00	263058.33	1130.28	1984.31	633.96	176.25	73.78	243.29	164.44	91.46	78.35	129.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	1016.05	977.33	893.42	322.32	346.77	319.55	715.61	699.19	604.80	876.00	788.00	715.00	199.00	206.00	195.00	575.56	509.86	426.38	788.00	793.00	962.27	977.33	199.00	200.00	329.55	322.32	509.86	503.93	673.20	699.19	62.68	80.62	14.98	5.57	59.80	74.77	10.17	6.51	2.78	4.55	14.84	8.88	762.27	1106.00	1146.00	940.00	1064.00	109.23	80.14	83.04	68.12	77.10	7.92	19.86	16.96	31.88	22.90	1123746.00	1120025.00	839817.00	1027862.67	1953.23	2125.44	1636.76	405.21	376.99	347.34	376.51	225.36	722.38	283.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
