	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	650.90	640.72	563.58	238.88	212.26	156.74	485.01	464.05	415.89	412.00	422.00	383.00	180.00	185.00	125.00	246.11	245.33	235.31	412.00	405.67	618.40	640.72	180.00	163.33	202.63	212.26	245.33	242.25	454.98	464.05	47.75	20.26	41.91	33.29	35.44	6.03	4.99	7.72	20.38	20.68	2.49	7.79	455.07	310.00	85.00	31.00	142.00	147.98	22.46	6.16	2.25	10.29	10.72	77.54	93.84	97.75	89.71	201778.00	54461.00	17471.00	91236.67	1751.22	1166.77	394.57	85.86	33.81	32.68	50.78	702.16	341.57	91.70	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	566.81	594.30	1202.42	181.15	305.39	170.83	390.06	414.59	1037.15	421.00	402.00	389.00	187.00	193.00	185.00	244.25	222.29	223.73	402.00	404.00	787.84	594.30	187.00	188.33	219.12	181.15	223.73	230.09	613.93	414.59	359.29	16.09	74.89	4.16	366.72	12.29	3.98	45.60	2.21	34.18	5.34	59.73	599.51	105.00	125.00	36.00	88.67	46.69	7.61	9.06	2.61	6.43	3.38	92.39	90.94	97.39	93.57	59515.00	74288.00	43287.00	59030.00	426.22	676.56	3071.87	96.09	76.60	12.15	61.62	52.45	1353.32	56.10	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	5697.71	681.86	523.00	441.24	193.95	210.43	5457.89	495.27	321.91	836.00	409.00	426.00	195.00	183.00	188.00	596.18	222.41	224.91	426.00	557.00	2300.86	681.86	188.00	188.67	281.88	210.43	224.91	347.83	2091.69	495.27	2942.83	241.77	138.26	6.03	2916.50	215.08	43.41	127.90	3.19	49.05	61.83	139.43	2112.19	73.00	136.00	92.00	100.33	32.32	5.29	9.86	6.67	7.27	2.34	94.71	90.14	93.33	92.73	415933.00	92733.00	48116.00	185594.00	10560.47	957.57	286.59	37.73	70.34	103.34	70.47	1077.63	81.65	108.78	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	956.28	1099.84	884.49	256.15	322.35	212.87	733.87	863.77	685.48	712.00	1138.00	577.00	188.00	200.00	199.00	489.59	901.93	377.99	712.00	809.00	980.20	956.28	199.00	195.67	263.79	256.15	489.59	589.84	761.04	733.87	109.65	292.81	55.14	6.66	92.20	275.98	36.19	11.19	3.40	20.90	46.79	12.11	784.54	214.00	176.00	366.00	252.00	100.54	15.51	12.75	26.52	18.26	7.29	84.49	87.25	73.48	81.74	204644.00	193572.00	323722.00	240646.00	1097.89	559.10	1177.33	143.05	271.91	213.10	209.35	236.32	1108.80	132.43	0	3	0	3	3	0	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	513.00	426.00	3048.75	167.30	169.16	184.83	346.64	255.96	2888.76	586.00	409.00	1458.00	185.00	184.00	176.00	419.64	238.96	1298.01	586.00	817.67	1329.25	513.00	184.00	181.67	173.76	169.16	419.64	652.20	1163.79	346.64	1489.77	561.56	9.63	4.93	1494.56	566.53	68.68	112.08	2.72	5.54	86.86	128.42	1147.58	2.00	5.00	8.00	5.00	3.00	0.14	0.36	0.58	0.36	0.22	99.86	99.64	99.42	99.64	1026.00	2130.00	24390.00	9182.00	103.24	49.54	3674.16	6.72	25.83	6.29	12.95	39.48	31.33	262.94	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	0.00	999.33	431.50	131.27	144.85	151.10	0.00	856.58	282.98	0.00	683.00	463.00	116.00	124.00	127.00	0.00	540.25	314.48	463.00	382.00	476.94	431.50	124.00	122.33	142.41	144.85	314.48	284.91	379.86	282.98	501.21	348.63	10.14	5.69	436.43	271.34	91.26	105.09	4.65	7.12	95.24	114.89	354.61	0.00	12.00	2.00	4.67	6.43	0.00	0.87	0.14	0.34	0.47	100.00	99.13	99.86	99.66	0.00	11992.00	863.00	4285.00	0.00	996.81	44.55	<NO DATA>	10.31	12.70	7.67	80.08	40.21	42.73	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	1097.34	4567.09	1051.46	186.21	141.01	187.03	914.93	4434.04	877.91	437.00	933.00	560.00	192.00	118.00	129.00	254.59	799.96	386.45	560.00	643.33	2238.63	1097.34	129.00	146.33	171.42	186.21	386.45	480.33	2075.63	914.93	2016.63	258.29	26.34	39.93	2042.53	284.55	40.15	90.08	27.29	15.36	59.24	98.41	2092.30	59.00	35.00	299.00	131.00	145.99	4.28	2.54	21.67	9.49	10.58	95.72	97.46	78.33	90.51	64743.00	159848.00	314387.00	179659.33	1939.95	10797.55	2008.78	27.83	14.37	130.67	57.62	50.42	84.44	116.08	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	1275.54	1411.71	772.71	241.10	234.14	164.65	1082.16	1231.11	610.47	996.00	647.00	809.00	186.00	186.00	182.00	802.62	466.40	646.76	809.00	817.33	1153.32	1275.54	186.00	184.67	213.30	234.14	646.76	638.59	974.58	1082.16	336.58	174.65	42.27	2.31	324.00	168.26	21.37	29.18	1.25	19.82	26.35	33.25	968.66	57.00	7.00	31.00	31.67	25.01	4.13	0.51	2.25	2.29	1.81	95.87	99.49	97.75	97.71	72706.00	9882.00	23954.00	35514.00	1406.28	2016.24	298.44	43.86	4.27	63.41	37.18	278.54	294.61	44.13	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	1437.43	530.20	1829.00	207.92	162.40	188.81	1241.30	368.34	1649.64	573.00	458.00	609.00	191.00	181.00	188.00	376.87	296.14	429.64	460.00	793.97	1278.20	723.67	113.00	128.34	137.34	127.02	351.05	673.13	1157.36	614.35	1447.30	963.33	35.95	31.42	1441.01	958.73	121.33	113.23	24.48	26.17	142.43	124.51	1149.86	14.00	5.00	9.00	14.22	30.58	1.01	0.36	0.65	1.03	2.22	98.99	99.64	99.35	99.32	20124.00	2651.00	16461.00	15594.03	2040.81	228.40	3569.11	8.52	8.06	4.16	6.91	131.45	40.25	103.84	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	1047.42	1858.64	978.02	239.80	224.62	244.97	845.69	1656.69	758.72	847.00	837.00	516.00	189.00	198.00	194.00	645.27	635.06	296.71	837.00	733.33	1294.69	1047.42	194.00	193.67	236.46	239.80	635.06	525.68	1087.04	845.69	489.62	188.28	10.57	4.51	495.25	198.36	25.67	37.82	2.33	4.47	37.73	45.56	1101.02	117.00	33.00	57.00	69.00	43.27	8.48	2.39	4.13	5.00	3.14	91.52	97.61	95.87	95.00	122548.00	61335.00	55747.00	79876.67	1065.41	3016.41	1961.82	92.87	18.12	22.04	44.35	212.60	171.35	171.05	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	2023.77	2471.33	1484.72	190.10	186.93	205.95	1838.16	2292.45	1284.81	522.00	811.00	542.00	189.00	188.00	193.00	336.39	632.12	342.09	542.00	625.00	1993.27	2023.77	189.00	190.00	194.33	190.10	342.09	436.86	1805.14	1838.16	494.01	161.39	10.19	2.65	504.63	169.12	25.82	24.78	1.39	5.24	38.71	27.96	1803.27	26.00	21.00	25.00	24.00	2.65	1.88	1.52	1.81	1.74	0.19	98.12	98.48	98.19	98.26	52618.00	51898.00	37118.00	47211.33	4166.76	6663.72	3895.18	11.47	7.22	8.25	8.98	69.05	83.13	80.92	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2128.54	2162.40	2647.64	305.24	454.27	506.78	1918.81	1812.59	2247.43	2204.00	2189.00	2641.00	119.00	120.00	122.00	1994.27	1839.19	2240.79	2204.00	2344.67	2312.86	2162.40	120.00	120.33	422.10	454.27	1994.27	2024.75	1992.95	1918.81	290.42	256.74	104.55	1.53	226.70	202.53	10.95	12.56	1.27	24.77	10.00	11.38	2192.53	852.00	798.00	698.00	782.67	78.14	61.74	57.83	50.58	56.71	5.66	38.26	42.17	49.42	43.29	1813520.00	1725598.00	1848053.00	1795723.67	512.88	505.29	703.02	3187.54	2862.61	2231.40	2760.51	531.08	795.93	885.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	3619.17	2387.44	2423.69	1815.61	931.02	927.44	2550.39	1520.29	1574.92	2963.00	2379.00	2442.00	527.00	188.00	176.00	1894.22	1511.85	1593.23	2442.00	2594.67	2810.10	2423.69	188.00	297.00	1224.69	931.02	1593.23	1666.43	1881.87	1574.92	700.91	320.54	511.76	199.28	579.60	201.42	12.35	24.94	67.10	41.79	12.09	30.80	2513.10	1074.00	968.00	1102.00	1048.00	70.68	77.83	70.14	79.86	75.94	5.12	22.17	29.86	20.14	24.06	3886989.00	2311045.00	2670908.00	2956314.00	3556.00	483.34	512.75	770.28	3044.73	3384.77	2399.93	4147.49	1070.25	1105.54	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	3428.65	2229.90	2245.41	1388.80	850.67	928.59	2334.53	1441.42	1372.73	2588.00	2210.00	2245.00	376.00	257.00	312.00	1493.88	1421.52	1372.32	2245.00	2347.67	2634.65	2245.41	312.00	315.00	1056.02	928.59	1421.52	1429.24	1716.23	1441.42	687.67	208.87	290.81	59.56	536.57	61.14	8.90	26.10	18.91	27.54	4.28	31.26	2319.65	1033.00	1089.00	962.00	1028.00	63.65	74.86	78.91	69.71	74.49	4.61	25.14	21.09	30.29	25.51	3541799.00	2428361.00	2160085.00	2710081.67	3576.76	431.38	406.92	674.23	3638.81	3245.27	2519.44	1979.71	903.61	973.34	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	610.50	763.03	622.40	367.60	270.31	341.26	407.32	521.75	343.75	499.00	525.00	533.00	121.00	186.00	194.00	295.82	283.72	254.35	525.00	519.00	665.31	622.40	186.00	167.00	326.39	341.26	283.72	277.96	424.27	407.32	84.84	17.78	50.32	40.04	90.20	21.33	3.43	12.75	23.97	15.42	7.67	21.26	498.31	155.00	266.00	361.00	260.67	103.10	11.23	19.28	26.16	18.89	7.47	88.77	80.72	73.84	81.11	94628.00	202966.00	224687.00	174093.67	641.79	2056.46	564.37	98.37	67.49	219.88	128.58	1521.14	245.54	602.65	3	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	1049.01	543.45	541.93	137.06	169.17	127.50	918.37	406.36	421.66	390.00	391.00	330.00	112.00	106.00	100.00	259.36	253.91	209.73	390.00	370.33	711.46	543.45	106.00	106.00	144.58	137.06	253.91	241.00	582.13	421.66	292.33	34.93	21.83	6.00	291.29	27.21	9.43	41.09	5.66	15.10	11.29	50.04	605.46	85.00	42.00	54.00	60.33	22.19	6.16	3.04	3.91	4.37	1.61	93.84	96.96	96.09	95.63	89166.00	22825.00	29264.00	47085.00	2858.60	673.61	787.30	27.31	25.34	28.92	27.19	53.18	373.44	59.94	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
27	antigen 014	DDX53	2	1	6	530.28	514.94	745.92	253.30	178.37	149.20	387.63	381.97	610.60	386.00	406.00	393.00	114.00	96.00	109.00	243.35	273.03	257.68	393.00	395.00	597.05	530.28	109.00	106.33	193.62	178.37	257.68	258.02	460.07	387.63	129.16	10.15	53.70	9.29	130.40	14.84	2.57	21.63	8.74	27.73	5.75	28.34	490.71	90.00	70.00	79.00	79.67	10.02	6.52	5.07	5.72	5.77	0.73	93.48	94.93	94.28	94.23	47725.00	36046.00	58928.00	47566.33	600.71	522.03	1432.35	58.08	51.22	33.68	47.66	1609.01	504.06	121.68	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 031	MAGEA2	2	1	7	763.73	361.17	933.35	179.44	132.67	141.12	625.81	235.14	800.22	401.00	337.00	375.00	104.00	104.00	109.00	263.08	210.97	241.88	375.00	371.00	686.08	763.73	104.00	105.67	151.08	141.12	241.88	238.64	553.73	625.81	293.88	32.19	24.92	2.89	289.35	26.20	8.68	42.84	2.73	16.49	10.98	52.26	580.42	82.00	64.00	49.00	65.00	16.52	5.94	4.64	3.55	4.71	1.20	94.06	95.36	96.45	95.29	62626.00	23115.00	45734.00	43825.00	1920.33	69.37	2008.91	26.72	216.94	19.52	87.73	431.56	64.94	69.58	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	2676.95	6272.63	765.89	132.31	150.19	134.12	2551.72	6148.69	635.77	535.00	601.00	534.00	106.00	107.00	104.00	409.77	477.06	403.88	535.00	556.67	3238.49	2676.95	106.00	105.67	138.87	134.12	409.77	430.24	3112.06	2551.72	2795.98	38.40	9.84	1.53	2798.85	40.66	6.90	86.34	1.45	7.09	9.45	89.94	3132.82	20.00	8.00	9.00	12.33	6.66	1.45	0.58	0.65	0.89	0.48	98.55	99.42	99.35	99.11	53539.00	50181.00	6893.00	36871.00	4861.81	14280.79	653.85	10.50	3.44	8.75	7.56	65.21	399.76	53.84	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	604.03	3352.35	2057.24	238.42	151.85	175.29	449.49	3206.47	1886.83	426.00	731.00	480.00	169.00	119.00	183.00	271.46	585.12	309.59	480.00	545.67	2004.54	2057.24	169.00	157.00	188.52	175.29	309.59	388.72	1847.60	1886.83	1374.91	162.76	44.78	33.65	1378.91	171.15	29.83	68.59	21.43	23.75	44.03	74.63	1847.54	29.00	23.00	21.00	24.33	4.16	2.10	1.67	1.52	1.76	0.30	97.90	98.33	98.48	98.24	17517.00	77104.00	43202.00	45941.00	784.19	7020.80	4316.57	16.62	10.50	9.18	12.10	1131.47	54.08	66.57	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	1873.82	658.16	615.24	475.37	334.55	241.90	1600.38	433.71	400.58	680.00	561.00	519.00	187.00	185.00	112.00	406.56	336.55	304.34	561.00	586.67	1049.08	658.16	185.00	161.33	350.60	334.55	336.55	349.15	811.56	433.71	714.57	83.51	117.56	42.74	683.34	52.26	14.24	68.11	26.49	33.53	14.97	84.20	887.74	894.00	524.00	512.00	643.33	217.17	64.78	37.97	37.10	46.62	15.74	35.22	62.03	62.90	53.38	1675197.00	344878.00	315004.00	778359.67	3230.26	1222.07	658.36	442.92	185.97	311.53	313.47	1222.24	1155.40	254.65	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
