	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	732.00	842.13	722.87	422.93	425.70	346.70	347.76	502.17	388.29	605.00	669.00	596.00	389.00	309.00	289.00	220.76	329.05	261.41	605.00	623.33	765.67	732.00	309.00	329.00	398.44	422.93	261.41	270.41	412.74	388.29	66.37	39.80	44.83	52.92	80.06	54.70	6.39	8.67	16.08	11.25	20.23	19.40	436.67	95.00	111.00	55.00	87.00	28.84	6.88	8.04	3.99	6.30	2.09	93.12	91.96	96.01	93.70	69540.00	93476.00	39758.00	67591.33	316.19	451.09	513.07	104.49	123.57	41.62	89.89	282.29	460.58	147.87	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	975.82	703.08	892.29	402.01	349.04	430.70	587.59	379.25	491.14	776.00	600.00	643.00	388.00	305.00	398.00	387.77	276.17	241.85	643.00	673.00	857.06	892.29	388.00	363.67	393.92	402.01	276.17	301.93	485.99	491.14	139.74	91.76	41.43	51.05	104.27	76.29	13.63	16.30	14.04	10.52	25.27	21.45	493.40	57.00	134.00	266.00	152.33	105.70	4.13	9.71	19.28	11.04	7.66	95.87	90.29	80.72	88.96	55622.00	94213.00	237348.00	129061.00	772.95	232.79	1946.31	43.33	218.31	67.12	109.59	128.80	188.50	266.36	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	852.29	831.21	777.46	510.10	458.59	486.98	358.89	379.23	303.79	719.00	719.00	714.00	486.00	409.00	487.00	225.59	267.02	240.33	719.00	717.33	820.32	831.21	486.00	460.67	485.22	486.98	240.33	244.32	347.30	358.89	38.59	2.89	25.80	44.75	39.03	21.00	0.40	4.70	9.71	5.32	8.60	11.24	359.65	280.00	531.00	263.00	358.00	150.06	20.29	38.48	19.06	25.94	10.87	79.71	61.52	80.94	74.06	238642.00	441371.00	204472.00	294828.33	1255.94	1103.72	144.84	80.01	182.45	551.63	271.36	186.24	87.26	171.16	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	872.38	879.62	914.27	548.40	569.01	581.54	332.81	328.16	350.12	819.00	835.00	834.00	506.00	513.00	534.00	279.43	283.54	269.85	834.00	829.33	888.76	879.62	513.00	517.67	566.32	569.01	279.43	277.61	337.03	332.81	22.39	8.96	16.73	14.57	11.57	7.02	1.08	2.52	2.81	2.95	2.53	3.43	371.09	521.00	372.00	636.00	509.67	132.36	37.75	26.96	46.09	36.93	9.59	62.25	73.04	53.91	63.07	454509.00	327220.00	581477.00	454402.00	147.69	165.90	480.18	1174.07	735.81	463.73	791.21	129.33	185.01	238.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	1646.97	815.56	1054.52	434.46	537.92	568.36	1219.49	319.33	525.87	735.00	725.00	772.00	398.00	489.00	501.00	307.52	228.77	243.35	735.00	744.00	1172.35	1054.52	489.00	462.67	513.58	537.92	243.35	259.88	688.23	525.87	428.04	24.76	70.19	56.32	471.53	41.90	3.33	36.51	12.17	13.67	16.12	68.51	709.69	34.00	71.00	71.00	58.67	21.36	2.46	5.14	5.14	4.25	1.55	97.54	94.86	94.86	95.75	55997.00	57905.00	74871.00	62924.33	3173.38	435.32	588.81	13.07	52.08	63.41	42.85	91.62	414.10	309.04	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only	Buffer	1	2	8	1058.41	869.53	1451.91	489.84	460.77	443.70	576.75	449.09	1065.01	799.00	709.00	964.00	489.00	395.00	386.00	317.34	288.56	577.09	697.00	752.92	1165.34	1058.41	292.00	326.25	353.81	314.20	374.21	414.27	826.70	705.59	541.30	193.61	146.35	141.24	535.94	167.46	25.71	46.45	43.29	41.36	40.42	64.83	839.09	144.00	124.00	68.00	41.92	51.80	10.43	8.99	4.93	3.04	3.75	89.57	91.01	95.07	91.88	152411.00	107822.00	98730.00	53251.96	854.45	517.48	1693.75	97.20	107.61	42.76	82.52	105.67	257.37	408.25	0	0	0	24	24	24	0	0	0	0	0	0	0	0	24	24
17	antigen 003	BAGE4	1	6	7	959.45	1067.14	1000.47	584.65	414.70	433.29	385.36	664.59	577.45	829.00	634.00	673.00	582.00	391.00	397.00	254.90	231.45	249.98	673.00	712.00	1009.02	1000.47	397.00	456.67	477.54	433.29	249.98	245.45	542.47	577.45	54.35	103.18	93.22	108.58	142.87	12.37	14.49	5.39	23.78	19.52	5.04	26.34	552.36	335.00	159.00	92.00	195.33	125.51	24.28	11.52	6.67	14.15	9.09	75.72	88.48	93.33	85.85	321417.00	169676.00	92043.00	194378.67	469.68	1876.51	894.50	274.86	56.31	59.39	130.19	152.66	155.53	125.18	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	1803.92	804.50	990.70	380.54	327.89	579.35	1446.72	491.96	423.94	1016.00	669.00	925.00	332.00	303.00	535.00	658.80	356.46	358.23	925.00	870.00	1199.71	990.70	332.00	390.00	429.26	380.54	358.23	457.83	787.54	491.96	531.48	179.92	132.62	126.41	571.88	174.05	20.68	44.30	32.41	30.89	38.02	72.62	809.71	13.00	8.00	88.00	36.33	44.81	0.94	0.58	6.38	2.63	3.25	99.06	99.42	93.62	97.37	23451.00	6436.00	87182.00	39023.00	2050.21	400.20	260.63	9.17	9.83	143.14	54.05	191.54	149.88	157.06	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	971.75	852.55	1295.85	544.51	389.43	555.92	447.93	478.61	840.16	870.00	644.00	1116.00	497.00	332.00	399.00	346.17	270.06	660.30	833.00	830.88	1142.98	936.77	284.00	304.88	336.39	295.00	377.11	514.43	826.53	491.20	878.90	340.44	131.54	123.82	883.30	343.55	40.97	76.90	40.61	39.10	66.78	106.87	838.11	138.00	121.00	114.00	47.41	66.61	10.00	8.77	8.26	3.44	4.83	90.00	91.23	91.74	90.99	134102.00	103159.00	147727.00	53516.22	425.71	553.61	832.28	145.20	104.61	115.08	121.63	240.91	138.54	602.44	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	1157.30	2898.73	1088.03	420.99	1257.60	580.63	741.96	2556.41	533.55	711.00	650.00	874.00	400.00	307.00	556.00	295.66	307.68	319.53	711.00	745.00	1714.69	1157.30	400.00	421.00	753.07	580.63	307.68	307.62	1277.31	741.96	1026.00	115.81	444.16	125.82	1112.63	11.94	15.54	59.84	29.89	58.98	3.88	87.11	1293.69	151.00	189.00	239.00	193.00	44.14	10.94	13.70	17.32	13.99	3.20	89.06	86.30	82.68	86.01	174753.00	547860.00	260038.00	327550.33	3028.33	10351.54	686.50	37.00	46.68	185.75	89.81	87.84	7026.77	287.77	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	998.97	947.32	1308.48	436.47	404.03	617.63	579.30	596.66	762.74	717.00	680.00	882.00	403.00	324.00	499.00	297.32	329.34	336.26	717.00	759.67	1084.92	998.97	403.00	408.67	486.04	436.47	329.34	320.97	646.23	596.66	195.32	107.55	115.10	87.64	101.27	20.77	14.16	18.00	21.44	23.68	6.47	15.67	676.26	145.00	185.00	164.00	164.67	20.01	10.51	13.41	11.88	11.93	1.45	89.49	86.59	88.12	88.07	144851.00	175255.00	214590.00	178232.00	947.77	1120.35	1707.71	88.63	98.52	73.25	86.80	175.10	730.04	428.00	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	none	Cy5 BSA 5ng/ul	2	1	1	2722.98	1640.48	4406.90	1602.69	1251.29	2708.66	1370.53	481.60	1821.08	2189.00	1534.00	4242.00	1385.00	1219.00	3577.00	836.55	375.13	1656.18	13887.00	16905.13	16666.57	13409.62	3339.00	5704.80	7186.03	5191.01	8844.54	9880.64	9642.08	8584.48	17878.74	18239.28	7192.99	7508.56	10896.67	11258.62	107.89	107.27	131.62	100.10	113.95	113.01	10961.77	236.00	622.00	1306.00	930.27	495.46	17.10	45.07	94.64	67.41	35.90	82.90	54.93	5.36	47.73	642623.00	1020376.00	5755410.00	20856449.33	2448.89	397.59	1141.09	132.08	753.43	2084.26	989.92	2096.17	935.59	2133.53	15	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
23	antigen 006	CEP290	2	1	4	829.05	783.92	733.60	540.11	523.20	427.71	301.11	265.84	313.52	792.00	742.00	638.00	512.00	500.00	396.00	264.06	223.93	217.92	742.00	724.00	782.19	783.92	500.00	469.33	497.01	523.20	223.93	235.30	293.49	301.11	47.75	78.56	60.61	63.79	24.74	25.09	10.85	6.10	13.59	12.19	10.66	8.43	312.86	254.00	323.00	214.00	263.67	55.14	18.41	23.41	15.51	19.11	4.00	81.59	76.59	84.49	80.89	210578.00	253205.00	156991.00	206924.67	207.83	107.73	577.06	368.01	797.04	116.27	427.10	158.27	101.94	113.34	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
24	antigen 010	CT47.11	2	1	5	1074.21	994.33	1099.60	568.86	631.33	569.20	532.46	398.35	539.19	838.00	929.00	900.00	507.00	520.00	558.00	296.26	333.02	339.59	900.00	889.00	1056.05	1074.21	520.00	528.33	589.79	569.20	333.02	322.96	490.00	532.46	54.93	46.49	35.97	26.50	79.44	23.35	5.23	5.20	5.02	6.10	7.23	16.21	527.71	608.00	517.00	582.00	569.00	46.87	44.06	37.46	42.17	41.23	3.40	55.94	62.54	57.83	58.77	653117.00	514070.00	639966.00	602384.33	2426.23	570.81	2134.43	133.43	360.80	147.02	213.75	237.64	350.43	162.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 014	DDX53	2	1	6	965.91	1179.98	1125.16	549.90	708.41	686.32	426.84	550.70	469.74	847.00	925.00	962.00	511.00	583.00	613.00	307.92	295.72	306.58	925.00	911.33	1090.35	1125.16	583.00	569.00	648.21	686.32	306.58	303.41	482.42	469.74	111.20	58.71	85.85	52.42	62.90	6.69	6.44	10.20	9.21	13.24	2.20	13.04	521.35	327.00	209.00	415.00	317.00	103.36	23.70	15.14	30.07	22.97	7.49	76.30	84.86	69.93	77.03	315854.00	246615.00	466942.00	343137.00	947.36	591.36	384.09	147.33	194.63	507.54	283.17	139.41	536.10	283.92	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
26	antigen 031	MAGEA2	2	1	7	1145.88	941.15	933.22	726.03	576.44	592.46	472.43	385.32	348.83	1014.00	837.00	836.00	601.00	557.00	584.00	340.55	281.16	251.62	837.00	895.67	1006.75	941.15	584.00	580.67	631.64	592.46	281.16	291.11	402.19	385.32	120.55	102.48	82.13	22.19	63.50	45.30	11.44	11.97	3.82	13.00	15.56	15.79	426.08	283.00	272.00	295.00	283.33	11.50	20.51	19.71	21.38	20.53	0.83	79.49	80.29	78.62	79.47	324283.00	255994.00	275299.00	285192.00	506.57	428.28	411.95	263.93	244.72	249.80	252.82	451.24	258.27	143.19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
27	antigen 111	DPPA2	2	1	8	1061.71	1059.30	1121.20	672.97	682.37	735.72	394.83	383.00	392.85	976.00	958.00	1049.00	678.00	676.00	710.00	309.12	281.70	320.65	976.00	994.33	1080.73	1061.71	678.00	688.00	697.02	682.37	309.12	303.83	390.23	392.85	35.06	48.19	33.85	19.08	6.33	20.01	4.85	3.24	2.77	4.86	6.59	1.62	392.73	247.00	243.00	261.00	250.33	9.45	17.90	17.61	18.91	18.14	0.68	82.10	82.39	81.09	81.86	262242.00	257410.00	292632.00	270761.33	336.35	446.24	335.72	289.95	208.56	305.41	267.97	154.34	153.48	169.55	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 035	MAGEA4v4	2	2	1	1412.66	930.45	969.98	1021.59	637.23	585.48	545.63	332.57	405.48	1228.00	913.00	924.00	764.00	505.00	415.00	360.97	315.12	359.50	924.00	1021.67	1104.36	969.98	505.00	561.33	748.10	637.23	359.50	345.20	427.89	405.48	267.72	178.77	238.26	181.19	108.28	26.06	17.50	24.24	32.28	31.85	7.55	25.31	543.03	397.00	548.00	920.00	621.67	269.17	28.77	39.71	66.67	45.05	19.51	71.23	60.29	33.33	54.95	560827.00	509887.00	892381.00	654365.00	524.21	161.65	261.48	413.22	1127.44	1426.63	989.10	969.14	371.88	315.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 039	MAGEB6	2	2	2	1234.93	1285.46	1283.22	677.17	635.03	660.35	672.27	705.21	667.76	1153.00	1188.00	1228.00	419.00	411.00	417.00	590.34	607.74	612.54	1188.00	1189.67	1267.87	1283.22	417.00	415.67	657.52	660.35	607.74	603.54	681.74	672.27	28.55	37.53	21.21	4.16	20.44	11.68	3.15	2.25	1.00	3.23	1.94	3.00	852.21	1214.00	1191.00	1175.00	1193.33	19.60	87.97	86.30	85.14	86.47	1.42	12.03	13.70	14.86	13.53	1499208.00	1530988.00	1507784.00	1512660.00	494.14	651.70	415.12	1651.63	1288.79	1890.10	1610.17	1349.74	494.99	481.35	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	antigen 043	NXF2	2	2	3	950.59	731.72	640.59	529.67	384.54	379.60	440.15	362.21	266.11	746.00	609.00	621.00	499.00	384.00	376.00	235.56	239.49	246.52	621.00	658.67	774.30	731.72	384.00	419.67	431.27	384.54	239.49	240.52	356.15	362.21	159.33	75.87	85.25	68.82	87.18	5.55	11.52	20.58	16.40	19.77	2.31	24.48	354.63	232.00	110.00	181.00	174.33	61.27	16.81	7.97	13.12	12.63	4.44	83.19	92.03	86.88	87.37	220536.00	80489.00	115946.00	138990.33	2013.84	748.60	97.97	50.71	53.22	491.64	198.52	194.86	194.07	112.22	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 063	SYCP1	2	2	4	1099.61	1244.22	720.31	535.12	442.08	358.33	593.32	823.37	365.58	893.00	788.00	644.00	497.00	399.00	310.00	386.71	367.14	289.28	788.00	775.00	1021.38	1099.61	399.00	402.00	445.17	442.08	367.14	347.71	594.09	593.32	270.58	125.01	88.44	93.54	228.89	51.54	16.13	26.49	23.27	19.87	14.82	38.53	619.38	394.00	361.00	154.00	303.00	130.09	28.55	26.16	11.16	21.96	9.43	71.45	73.84	88.84	78.04	433246.00	449165.00	110927.00	331112.67	950.68	4036.18	260.87	245.89	73.64	215.81	178.45	263.04	313.39	79.05	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
32	antigen 067	TSSK6	2	2	5	816.25	817.97	931.77	466.80	510.43	401.83	358.28	314.97	532.99	717.00	746.00	619.00	482.00	499.00	386.00	259.04	243.00	220.23	717.00	694.00	855.33	817.97	482.00	455.67	459.69	466.80	243.00	240.76	402.08	358.28	66.20	66.55	54.65	60.93	115.42	19.50	9.59	7.74	13.37	11.89	8.10	28.71	399.66	57.00	124.00	64.00	81.67	36.83	4.13	8.99	4.64	5.92	2.67	95.87	91.01	95.36	94.08	46526.00	101428.00	59633.00	69195.67	317.50	227.21	764.91	64.32	171.90	44.60	93.60	127.49	107.95	93.51	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
