	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	552.46	1185.26	469.11	69.86	89.90	109.56	482.51	1098.13	370.30	292.00	372.00	309.00	70.00	82.00	84.00	222.05	284.87	210.18	309.00	324.33	735.61	552.46	82.00	78.67	89.77	89.90	222.05	239.04	650.31	482.51	391.63	42.15	19.85	7.57	391.86	40.14	12.99	53.24	9.63	22.11	16.79	60.26	656.94	111.00	58.00	105.00	91.33	29.02	8.04	4.20	7.61	6.62	2.10	91.96	95.80	92.39	93.38	61323.00	68745.00	49257.00	59775.00	1148.63	2357.60	602.03	46.63	27.02	64.58	46.08	17.06	31.28	144.59	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	507.37	551.23	528.63	103.37	109.01	125.16	430.80	457.68	429.55	300.00	310.00	399.00	77.00	84.00	83.00	223.43	216.45	299.91	310.00	336.33	529.08	528.63	83.00	81.33	112.51	109.01	223.43	246.60	439.34	430.80	21.93	54.50	11.31	3.79	15.89	46.30	16.20	4.15	4.65	10.05	18.78	3.62	447.74	178.00	176.00	183.00	179.00	3.61	12.90	12.75	13.26	12.97	0.26	87.10	87.25	86.74	87.03	90312.00	97016.00	96740.00	94689.33	866.90	980.39	774.93	88.46	82.16	101.44	90.69	345.91	186.67	346.20	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	330.71	342.07	405.30	116.48	81.95	139.87	233.74	264.82	290.97	309.00	306.00	322.00	67.00	70.00	77.00	212.03	228.75	207.67	309.00	312.33	359.36	342.07	70.00	71.33	112.76	116.48	212.03	216.15	263.18	264.82	40.19	8.50	29.13	5.13	28.65	11.13	2.72	11.18	7.19	25.84	5.15	10.89	288.03	196.00	334.00	205.00	245.00	77.21	14.20	24.20	14.86	17.75	5.59	85.80	75.80	85.14	82.25	64820.00	114250.00	83087.00	87385.67	105.16	393.94	769.76	435.65	224.53	77.49	245.89	165.71	42.71	256.27	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	1815.59	438.49	394.30	105.67	98.16	140.70	1728.40	345.36	305.50	555.00	310.00	310.00	71.00	73.00	75.00	467.80	216.87	221.20	310.00	391.67	882.80	438.49	73.00	73.00	114.84	105.67	221.20	301.96	793.09	345.36	808.13	141.45	22.71	2.00	810.25	143.64	36.12	91.54	2.74	19.77	47.57	102.16	809.80	22.00	67.00	233.00	107.33	111.13	1.59	4.86	16.88	7.78	8.05	98.41	95.14	83.12	92.22	39943.00	29379.00	91873.00	53731.67	3214.81	437.47	824.92	11.83	52.89	86.29	50.34	192.42	63.86	424.52	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	0.00	750.00	0.00	54.78	52.43	69.91	0.00	697.54	0.00	0.00	750.00	0.00	61.00	57.00	70.00	0.00	697.54	0.00	0.00	250.00	250.00	0.00	61.00	62.67	59.04	54.78	0.00	232.51	232.51	0.00	433.01	433.01	9.49	6.66	402.72	402.72	173.21	173.21	10.62	16.07	173.21	173.21	187.33	0.00	1.00	0.00	0.33	0.58	0.00	0.07	0.00	0.02	0.04	100.00	99.93	100.00	99.98	0.00	750.00	0.00	250.00	0.00	0.00	0.00	<NO DATA>	<NO DATA>	<NO DATA>	<NO DATA>	14.69	12.82	19.92	0	0	0	3	3	3	2	0	3	3	0	3	3	3	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	2413.00	0.00	562.00	53.87	53.15	60.75	2363.63	0.00	501.22	2413.00	0.00	562.00	40.00	57.00	65.00	2363.63	0.00	501.22	562.00	991.67	991.67	562.00	57.00	54.00	55.92	53.87	501.22	954.95	954.95	501.22	1262.58	1262.58	4.20	12.77	1245.43	1245.43	127.32	127.32	23.64	7.50	130.42	130.42	937.67	1.00	0.00	1.00	0.67	0.58	0.07	0.00	0.07	0.05	0.04	99.93	100.00	99.93	99.95	2413.00	0.00	562.00	991.67	0.00	0.00	0.00	<NO DATA>	<NO DATA>	<NO DATA>	<NO DATA>	68.82	17.27	16.47	0	0	0	3	3	3	1	3	0	0	3	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	497.40	505.50	470.40	77.02	76.80	75.07	424.92	429.23	399.12	407.00	306.00	314.00	63.00	75.00	70.00	334.52	229.73	242.72	314.00	342.33	491.10	497.40	70.00	69.33	76.30	76.80	242.72	268.99	417.76	424.92	18.38	56.15	1.07	6.03	16.28	57.12	16.40	3.74	8.69	1.40	21.23	3.90	421.77	15.00	40.00	25.00	26.67	12.58	1.09	2.90	1.81	1.93	0.91	98.91	97.10	98.19	98.07	7461.00	20220.00	11760.00	13147.00	272.03	484.94	349.60	23.43	35.40	28.54	29.13	46.59	15.22	30.59	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	1544.33	4228.17	688.33	76.09	73.05	57.60	1468.10	4155.28	630.37	1043.00	7246.00	684.00	75.00	72.00	62.00	966.76	7173.11	626.04	1043.00	2991.00	2153.61	1544.33	72.00	69.67	68.91	73.05	966.76	2921.97	2084.58	1468.10	1846.89	3689.31	9.92	6.81	1841.55	3685.54	123.35	85.76	9.77	14.39	126.13	88.34	2083.94	3.00	6.00	3.00	4.00	1.73	0.22	0.43	0.22	0.29	0.13	99.78	99.57	99.78	99.71	4633.00	25369.00	2065.00	10689.00	1200.28	3459.92	189.54	3.67	7.21	9.98	6.95	7.96	10.78	13.96	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	0.00	0.00	851.00	57.79	63.09	64.00	0.00	0.00	786.49	0.00	0.00	1288.00	62.00	68.00	66.00	0.00	0.00	1223.49	591.00	773.81	1161.93	584.00	79.00	78.81	89.93	81.77	499.62	710.20	1098.31	505.54	1671.31	855.93	41.32	7.78	1658.42	840.31	110.61	143.84	9.87	45.95	118.32	151.00	1083.11	0.00	0.00	2.00	3.47	4.17	0.00	0.00	0.14	0.25	0.30	100.00	100.00	99.86	99.95	0.00	0.00	1702.00	7171.34	0.00	0.00	618.01	<NO DATA>	<NO DATA>	2.55	0.85	13.10	15.33	9.30	0	0	0	32	32	32	2	32	0	32	32	0	32	32	32	32
20	antigen 104	ACVR2A	1	8	1	533.38	1035.24	379.67	95.24	145.99	112.00	443.98	912.71	271.15	300.00	948.00	320.00	86.00	84.00	75.00	210.61	825.48	211.49	320.00	522.67	649.43	533.38	84.00	81.67	117.74	112.00	211.49	415.86	542.62	443.98	342.85	368.49	25.86	5.86	331.96	354.74	70.50	52.79	7.17	21.96	85.30	61.18	567.76	95.00	21.00	48.00	54.67	37.45	6.88	1.52	3.48	3.96	2.71	93.12	98.48	96.52	96.04	50671.00	21740.00	18224.00	30211.67	833.90	677.20	288.70	50.58	28.30	45.08	41.32	61.95	188.98	66.65	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	444.43	1631.87	491.25	111.01	122.51	78.36	349.96	1515.77	412.83	324.00	394.00	303.00	80.00	87.00	79.00	229.52	277.90	224.59	324.00	340.33	855.85	491.25	80.00	82.00	103.96	111.01	229.52	244.00	759.52	412.83	672.46	47.65	22.90	4.36	655.69	29.46	14.00	78.57	5.32	22.03	12.07	86.33	773.85	37.00	55.00	117.00	69.67	41.97	2.68	3.99	8.48	5.05	3.04	97.32	96.01	91.52	94.95	16444.00	89753.00	57476.00	54557.67	242.54	6253.13	721.81	53.39	13.33	66.92	44.55	143.41	65.54	7.62	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	499.53	487.85	541.45	230.06	183.54	216.10	283.88	323.03	338.87	486.00	486.00	510.00	69.00	79.00	69.00	270.35	321.18	307.42	486.00	494.00	509.61	499.53	69.00	72.33	209.90	216.10	307.42	299.65	315.26	323.03	28.19	13.86	23.87	5.77	28.31	26.29	2.80	5.53	7.98	11.37	8.77	8.98	437.28	321.00	802.00	392.00	505.00	259.65	23.26	58.12	28.41	36.59	18.82	76.74	41.88	71.59	63.41	160348.00	391258.00	212249.00	254618.33	94.95	125.30	97.01	959.68	2067.63	1369.31	1465.54	241.22	198.25	219.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	381.90	525.36	645.40	59.91	123.78	94.70	324.15	416.70	560.52	385.00	420.00	484.00	53.00	62.00	77.00	327.25	311.34	399.12	420.00	429.67	517.55	525.36	62.00	64.00	92.80	94.70	327.25	345.90	433.79	416.70	131.92	50.20	31.97	12.12	119.11	46.77	11.68	25.49	18.94	34.45	13.52	27.46	453.55	869.00	604.00	1229.00	900.67	313.70	62.97	43.77	89.06	65.27	22.73	37.03	56.23	10.94	34.73	331869.00	317318.00	793194.00	480793.67	273.49	1037.32	1901.35	1029.98	242.63	362.31	544.97	31.07	140.33	67.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	346.18	365.72	383.51	52.59	53.65	67.96	294.24	320.29	320.21	288.00	401.00	400.00	47.00	37.00	61.00	236.05	355.57	336.69	400.00	363.00	365.14	365.72	47.00	48.33	58.07	53.65	336.69	309.44	311.58	320.21	18.67	64.95	8.58	12.06	15.02	64.25	17.89	5.11	24.94	14.78	20.76	4.82	316.81	861.00	917.00	872.00	883.33	29.67	62.39	66.45	63.19	64.01	2.15	37.61	33.55	36.81	35.99	298065.00	335368.00	334424.00	322619.00	177.09	78.34	89.65	1430.61	3749.18	3114.53	2764.77	19.28	91.90	36.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	1670.16	3616.91	1176.18	73.59	83.65	94.77	1601.32	3537.46	1089.72	740.00	1195.00	294.00	70.00	67.00	68.00	671.16	1115.55	207.54	740.00	743.00	2154.42	1670.16	68.00	68.33	84.00	83.65	671.16	664.75	2076.17	1601.32	1290.41	450.51	10.59	1.53	1291.11	454.04	60.63	59.90	2.24	12.61	68.30	62.19	2086.08	19.00	11.00	22.00	17.33	5.69	1.38	0.80	1.59	1.26	0.41	98.62	99.20	98.41	98.74	31733.00	39786.00	25876.00	32465.00	2288.36	6075.87	2537.12	13.30	6.40	9.45	9.72	76.83	55.46	81.13	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	3283.70	4174.74	450.72	58.72	89.50	90.12	3225.11	4091.26	366.23	1154.00	591.00	312.00	64.00	70.00	74.00	1095.41	507.52	227.50	591.00	685.67	2636.39	3283.70	70.00	69.33	79.44	89.50	507.52	610.15	2560.87	3225.11	1944.56	428.91	17.95	5.03	1949.33	442.96	62.55	73.76	7.26	22.60	72.60	76.12	2567.05	10.00	23.00	58.00	30.33	24.83	0.72	1.67	4.20	2.20	1.80	99.28	98.33	95.80	97.80	32837.00	96019.00	26142.00	51666.00	6275.18	13518.59	442.21	5.14	6.96	48.03	20.04	19.44	64.06	53.39	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
27	antigen 014	DDX53	2	1	6	1094.42	388.69	470.26	77.28	84.95	94.36	1016.54	306.74	381.81	322.00	314.00	318.00	76.00	82.00	83.00	244.12	232.05	229.54	318.00	318.00	651.13	470.26	82.00	80.33	85.53	84.95	232.05	235.24	568.36	381.81	386.07	4.00	8.55	3.79	389.95	7.80	1.26	59.29	4.71	10.00	3.31	68.61	570.79	246.00	448.00	431.00	375.00	112.04	17.83	32.46	31.23	27.17	8.12	82.17	67.54	68.77	72.83	269228.00	174134.00	202683.00	215348.33	3222.98	439.83	1120.74	77.59	312.44	146.83	178.95	11.06	25.98	46.33	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	461.64	481.14	388.37	96.93	128.33	116.94	368.75	359.43	280.93	312.00	329.00	330.00	88.00	93.00	81.00	219.11	207.29	222.55	329.00	323.67	443.72	461.64	88.00	87.33	114.07	116.94	219.11	216.32	336.37	359.43	48.91	10.12	15.89	6.03	48.24	8.01	3.13	11.02	6.90	13.93	3.70	14.34	356.39	272.00	126.00	260.00	219.33	81.05	19.71	9.13	18.84	15.89	5.87	80.29	90.87	81.16	84.11	125566.00	60624.00	100977.00	95722.33	1016.51	876.57	163.99	98.67	51.66	445.41	198.58	36.31	74.29	78.75	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	1080.06	846.74	486.54	117.45	142.43	123.33	967.81	709.44	374.36	439.00	405.00	342.00	100.00	116.00	90.00	326.75	267.70	229.82	405.00	395.33	804.44	846.74	100.00	102.00	127.74	123.33	267.70	274.76	683.87	709.44	299.01	49.22	13.06	13.11	297.55	48.85	12.45	37.17	12.86	10.23	17.78	43.51	702.44	35.00	87.00	26.00	49.33	32.93	2.54	6.30	1.88	3.57	2.39	97.46	93.70	98.12	96.43	37802.00	73666.00	12650.00	41372.67	2612.06	3653.15	331.74	12.97	16.90	29.34	19.73	47.86	63.75	108.63	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	1599.33	484.44	1430.38	77.13	82.55	91.26	1524.36	405.73	1342.89	570.00	432.00	574.00	75.00	69.00	75.00	495.03	353.29	486.51	570.00	525.33	1171.39	1430.38	75.00	73.00	83.64	82.55	486.51	444.94	1091.00	1342.89	600.88	80.85	7.13	3.46	600.35	79.49	15.39	51.30	4.75	8.52	17.87	55.03	1098.39	12.00	9.00	13.00	11.33	2.08	0.87	0.65	0.94	0.82	0.15	99.13	99.35	99.06	99.18	19192.00	4360.00	18595.00	14049.00	3139.83	210.80	2120.06	5.83	17.32	8.23	10.46	34.06	54.81	63.02	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	596.01	701.28	738.11	64.86	103.64	77.90	532.64	615.38	668.90	550.00	585.00	675.00	66.00	68.00	67.00	486.63	499.11	605.79	585.00	603.33	678.46	701.28	67.00	67.00	82.13	77.90	499.11	530.51	605.64	615.38	73.75	64.49	19.73	1.00	68.65	65.49	10.69	10.87	1.49	24.03	12.35	11.34	611.46	1160.00	1135.00	1180.00	1158.33	22.55	84.06	82.25	85.51	83.94	1.63	15.94	17.75	14.49	16.06	691368.00	795951.00	870968.00	786095.67	487.17	1111.46	947.37	1268.26	628.42	833.15	909.94	25.29	112.45	59.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	antigen 043	NXF2	2	2	3	1355.40	511.37	444.88	91.70	115.28	103.11	1267.38	431.26	357.05	304.00	290.00	308.00	76.00	76.00	74.00	215.98	209.89	220.18	304.00	300.67	770.55	511.37	76.00	75.33	103.36	103.11	215.98	215.35	685.23	431.26	507.58	9.45	11.79	1.15	505.52	5.17	3.14	65.87	1.53	11.41	2.40	73.77	695.21	48.00	57.00	370.00	158.33	183.36	3.48	4.13	26.81	11.47	13.29	96.52	95.87	73.19	88.53	65059.00	29148.00	164604.00	86270.33	4491.21	518.49	916.49	13.55	47.41	144.15	68.37	50.87	518.97	156.81	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
