	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	589.30	561.28	779.36	263.20	269.09	259.29	329.29	298.10	526.34	500.00	504.00	518.00	280.00	282.00	230.00	239.99	240.82	264.98	504.00	507.33	643.31	589.30	280.00	264.00	263.86	263.20	240.82	248.60	384.58	329.29	118.65	9.45	4.94	29.46	123.76	14.19	1.86	18.44	11.16	1.87	5.71	32.18	379.31	128.00	138.00	138.00	134.67	5.77	9.28	10.00	10.00	9.76	0.42	90.72	90.00	90.00	90.24	75431.00	77456.00	107552.00	86813.00	390.47	174.00	1816.93	107.95	236.42	39.98	128.12	54.38	74.05	67.49	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	569.62	613.83	547.32	273.78	281.52	261.72	296.08	337.98	287.84	510.00	515.00	526.00	285.00	298.00	281.00	236.46	239.14	266.53	515.00	517.00	576.92	569.62	285.00	288.00	272.34	273.78	239.14	247.38	307.30	296.08	33.86	8.19	9.98	8.89	26.88	16.64	1.58	5.87	3.09	3.66	6.73	8.75	288.92	641.00	393.00	392.00	475.33	143.47	46.45	28.48	28.41	34.44	10.40	53.55	71.52	71.59	65.56	365127.00	241237.00	214548.00	273637.33	306.47	683.24	91.23	619.26	194.40	1236.88	683.51	34.58	77.05	55.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	antigen 068	TYR	1	2	5	747.49	759.80	672.88	395.29	415.26	367.54	363.99	349.35	315.97	709.00	716.00	622.00	319.00	398.00	307.00	325.50	305.55	265.09	709.00	682.33	726.72	747.49	319.00	341.33	392.70	395.29	305.55	298.71	343.10	349.35	47.04	52.37	23.97	49.44	24.61	30.78	7.67	6.47	14.48	6.10	10.30	7.17	385.39	430.00	438.00	312.00	393.33	70.55	31.16	31.74	22.61	28.50	5.11	68.84	68.26	77.39	71.50	321419.00	332792.00	209937.00	288049.33	311.82	153.21	111.43	501.94	998.71	884.69	795.11	179.31	128.80	160.40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	849.88	917.46	1043.03	477.86	485.87	484.15	414.78	436.12	575.98	739.00	731.00	730.00	425.00	485.00	475.00	303.90	249.66	262.95	731.00	733.33	936.79	917.46	475.00	461.67	482.63	484.15	262.95	272.17	475.63	436.12	98.01	4.93	4.21	32.15	87.56	28.27	0.67	10.46	6.96	0.87	10.39	18.41	475.13	354.00	151.00	151.00	218.67	117.20	25.65	10.94	10.94	15.85	8.49	74.35	89.06	89.06	84.15	300859.00	138537.00	157498.00	198964.67	467.16	803.46	2310.28	314.31	81.96	37.65	144.64	565.15	109.23	213.38	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	511.20	555.50	515.00	226.60	244.11	231.71	287.51	312.34	288.39	515.00	561.00	515.00	204.00	205.00	207.00	291.31	317.84	288.39	515.00	530.33	527.23	515.00	205.00	205.33	234.14	231.71	291.31	299.18	296.08	288.39	24.55	26.56	9.00	1.53	14.09	16.23	5.01	4.66	0.74	3.85	5.42	4.76	321.90	5.00	2.00	1.00	2.67	2.08	0.36	0.14	0.07	0.19	0.15	99.64	99.86	99.93	99.81	2556.00	1111.00	515.00	1394.00	54.79	7.78	0.00	26.24	80.31	<NO DATA>	35.52	46.77	59.17	54.80	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	418.33	3722.67	1951.75	203.16	213.88	210.12	218.77	3511.95	1744.75	423.00	915.00	2634.00	197.00	199.00	196.00	223.43	704.29	2427.00	915.00	1324.00	2030.92	1951.75	197.00	197.33	209.05	210.12	704.29	1118.24	1825.15	1744.75	1653.59	1160.86	5.44	1.53	1648.06	1158.64	87.68	81.42	0.77	2.60	103.61	90.30	1833.58	3.00	3.00	4.00	3.33	0.58	0.22	0.22	0.29	0.24	0.04	99.78	99.78	99.71	99.76	1255.00	11168.00	7807.00	6743.33	12.66	5193.82	1509.17	51.83	2.03	4.62	19.49	27.87	37.90	35.02	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	764.27	554.52	781.74	238.41	220.77	259.07	529.10	336.87	523.03	514.00	516.00	519.00	205.00	198.00	293.00	278.82	298.35	260.29	516.00	516.33	700.18	764.27	205.00	232.00	239.41	238.41	278.82	279.16	463.00	523.03	126.44	2.52	19.17	52.94	109.27	19.03	0.49	18.06	22.82	8.01	6.82	23.60	468.18	125.00	197.00	155.00	159.00	36.17	9.06	14.28	11.23	11.52	2.62	90.94	85.72	88.77	88.48	95534.00	109241.00	121170.00	108648.33	1665.11	164.63	1562.18	39.72	403.10	51.90	164.91	54.97	47.45	54.81	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	471.00	443.65	542.53	211.76	222.39	279.99	263.14	224.66	270.76	471.00	433.00	518.00	205.00	202.00	226.00	263.14	214.02	246.23	471.00	474.00	485.73	471.00	205.00	211.00	238.05	222.39	246.23	241.13	252.86	263.14	51.06	42.58	36.71	13.08	24.71	24.96	8.98	10.51	6.20	15.42	10.35	9.77	274.73	1.00	17.00	30.00	16.00	14.53	0.07	1.23	2.17	1.16	1.05	99.93	98.77	97.83	98.84	471.00	7542.00	16276.00	8096.33	0.00	32.79	82.33	<NO DATA>	116.47	98.66	71.71	27.66	44.98	97.08	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	1295.33	764.00	701.94	273.96	246.72	289.72	1022.71	520.96	426.86	953.00	764.00	607.00	293.00	206.00	299.00	680.38	520.96	331.92	577.00	795.06	922.90	675.22	208.00	227.00	243.38	251.72	333.96	557.77	685.60	432.61	1047.21	851.63	33.77	42.42	1055.90	859.65	107.11	113.47	18.69	13.87	154.12	154.01	695.90	3.00	1.00	18.00	17.28	34.85	0.22	0.07	1.30	1.25	2.53	99.78	99.93	98.70	99.47	3886.00	764.00	12635.00	11488.41	841.46	0.00	274.49	3.65	<NO DATA>	27.99	10.55	53.31	63.04	110.02	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	2175.73	843.06	639.40	1218.16	381.69	331.36	1018.20	466.30	315.60	2086.00	603.00	609.00	435.00	394.00	312.00	928.47	226.25	285.20	609.00	1099.33	1219.39	843.06	394.00	380.33	643.74	381.69	285.20	479.97	600.03	466.30	834.44	854.48	498.10	62.63	369.90	389.53	77.73	68.43	16.47	77.38	81.16	61.65	839.06	409.00	127.00	157.00	231.00	154.88	29.64	9.20	11.38	16.74	11.22	70.36	90.80	88.62	83.26	889872.00	107068.00	100386.00	365775.33	690.25	1748.22	253.92	603.32	33.87	195.14	277.44	1106.63	80.16	117.47	3	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	645.71	687.68	747.70	390.81	345.68	333.37	281.56	347.81	421.00	610.00	626.00	546.00	378.00	307.00	305.00	245.84	286.13	219.30	610.00	594.00	693.70	687.68	307.00	330.00	356.62	345.68	245.84	250.42	350.12	347.81	51.26	42.33	30.24	41.58	69.75	33.65	7.13	7.39	12.60	8.48	13.44	19.92	363.70	87.00	63.00	161.00	103.67	51.08	6.30	4.57	11.67	7.51	3.70	93.70	95.43	88.33	92.49	56177.00	43324.00	120380.00	73293.67	122.39	199.74	1613.98	200.15	109.70	42.00	117.28	197.04	73.53	97.95	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2436.69	2202.57	2203.14	2020.84	1738.11	1732.93	388.43	507.76	458.11	2336.00	2138.00	2170.00	2224.00	1977.00	1973.00	287.74	443.20	424.97	2170.00	2214.67	2280.80	2203.14	1977.00	2058.00	1830.62	1738.11	424.97	385.30	451.43	458.11	135.00	106.29	164.75	143.77	59.95	84.98	4.80	5.92	6.99	9.00	22.06	13.28	222.80	80.00	538.00	390.00	336.00	233.73	5.80	38.99	28.26	24.35	16.94	94.20	61.01	71.74	75.65	194935.00	1184981.00	859224.00	746380.00	316.93	255.23	214.99	98.05	1070.30	831.00	666.45	796.56	1039.34	831.69	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2101.80	2123.56	2165.10	756.41	929.03	952.06	1438.83	1242.12	1326.86	2104.00	2101.00	2130.00	369.00	300.00	319.00	1441.02	1219.56	1291.76	2104.00	2111.67	2130.15	2123.56	319.00	329.33	879.17	929.03	1291.76	1317.45	1335.94	1326.86	32.16	15.95	106.93	35.64	98.67	112.94	0.76	1.51	10.82	12.16	8.57	7.39	1800.82	1379.00	1227.00	1343.00	1316.33	79.43	99.93	88.91	97.32	95.39	5.76	0.07	11.09	2.68	4.61	2898387.00	2605607.00	2907729.00	2803907.67	353.93	395.13	389.19	5606.00	3857.18	4578.73	4680.63	842.10	903.64	1109.72	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	5871.98	2667.95	2672.52	4060.66	1411.03	788.17	2831.22	1898.10	1981.65	3621.00	2564.00	2703.00	274.00	294.00	300.00	580.23	1794.15	2012.13	2703.00	2962.67	3737.49	2672.52	294.00	289.33	2086.62	1411.03	1794.15	1462.17	2236.99	1981.65	1848.53	574.35	1737.70	13.61	516.31	771.52	19.39	49.46	4.71	83.28	52.77	23.08	3448.15	339.00	1075.00	1113.00	842.33	436.31	24.57	77.90	80.65	61.04	31.62	75.43	22.10	19.35	38.96	1990602.00	2868050.00	2974516.00	2611056.00	6162.69	1071.27	607.15	155.74	1904.71	3632.70	1897.72	7611.08	3531.07	994.76	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	657.61	529.61	610.52	246.95	257.78	356.83	417.68	280.36	331.46	521.00	512.00	527.00	202.00	218.00	274.00	281.07	262.74	247.94	521.00	520.00	599.25	610.52	218.00	231.33	287.19	257.78	262.74	263.92	343.17	331.46	64.74	7.55	60.55	37.81	69.41	16.60	1.45	10.80	16.34	21.09	6.29	20.23	367.91	299.00	153.00	61.00	171.00	120.02	21.67	11.09	4.42	12.39	8.70	78.33	88.91	95.58	87.61	196624.00	81031.00	37242.00	104965.67	1974.94	74.75	261.71	63.24	573.86	77.26	238.12	79.89	82.81	1107.15	0	0	3	0	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	626.83	669.46	623.88	211.89	302.78	261.00	419.25	377.16	370.33	589.00	623.00	600.00	200.00	221.00	208.00	381.42	330.69	346.45	600.00	604.00	640.06	626.83	208.00	209.67	258.56	261.00	346.45	352.85	388.91	377.16	25.51	17.35	45.49	10.60	26.50	25.97	2.87	3.99	5.06	17.60	7.36	6.81	430.39	1174.00	699.00	849.00	907.33	242.81	85.07	50.65	61.52	65.75	17.60	14.93	49.35	38.48	34.25	735901.00	467956.00	529674.00	577843.67	171.72	117.85	379.43	2866.25	2236.99	828.62	1977.29	39.52	135.75	84.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	602.57	574.10	625.01	304.70	288.06	268.64	311.10	293.98	388.44	584.00	532.00	516.00	276.00	275.00	201.00	292.53	251.88	279.43	532.00	544.00	600.56	602.57	275.00	250.67	287.13	288.06	279.43	274.61	331.17	311.10	25.52	35.55	18.05	43.02	50.33	20.75	6.54	4.25	17.16	6.29	7.56	15.20	349.89	582.00	386.00	209.00	392.33	186.58	42.17	27.97	15.14	28.43	13.52	57.83	72.03	84.86	71.57	350693.00	221602.00	130628.00	234307.67	140.19	143.13	1140.74	1291.49	792.83	71.17	718.50	136.97	104.07	400.43	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	854.75	704.33	693.06	493.74	368.98	354.10	386.00	340.44	345.55	729.00	628.00	612.00	494.00	342.00	366.00	260.24	264.11	264.50	628.00	656.33	750.71	704.33	366.00	400.67	405.61	368.98	264.11	262.95	357.33	345.55	90.28	63.44	76.69	81.71	24.96	2.35	9.67	12.03	20.39	18.91	0.89	6.98	350.05	171.00	259.00	105.00	178.33	77.26	12.39	18.77	7.61	12.92	5.60	87.61	81.23	92.39	87.08	146163.00	182421.00	72771.00	133785.00	1041.23	609.68	267.79	63.39	144.62	135.49	114.50	311.91	141.55	144.10	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	533.45	1562.00	1248.11	302.66	284.11	254.65	238.98	1279.75	998.68	523.00	504.00	693.00	286.00	277.00	216.00	228.54	221.75	443.57	523.00	573.33	1114.52	1248.11	277.00	259.67	280.47	284.11	228.54	297.95	839.14	998.68	527.13	104.07	24.21	38.08	538.41	126.16	18.15	47.30	14.67	8.63	42.34	64.16	854.85	202.00	29.00	9.00	80.00	106.13	14.64	2.10	0.65	5.80	7.69	85.36	97.90	99.35	94.20	107756.00	45298.00	11233.00	54762.33	38.28	5396.62	1562.05	1261.13	6.88	5.75	424.59	114.54	93.27	79.89	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	539.98	585.57	737.86	307.76	300.91	263.72	247.04	291.85	479.85	534.00	542.00	506.00	286.00	297.00	269.00	241.06	248.28	247.99	534.00	527.33	621.14	585.57	286.00	284.00	290.80	300.91	247.99	245.78	339.58	291.85	103.63	18.90	23.70	14.11	123.53	4.09	3.58	16.68	4.97	8.15	1.66	36.38	337.14	220.00	37.00	51.00	102.67	101.85	15.94	2.68	3.70	7.44	7.38	84.06	97.32	96.30	92.56	118795.00	21666.00	37631.00	59364.00	48.07	162.35	1045.21	1130.67	66.51	23.41	406.86	188.72	111.65	81.09	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	999.19	958.12	860.63	534.27	542.62	381.00	486.87	469.09	499.58	913.00	907.00	789.00	455.00	422.00	332.00	400.68	417.97	427.96	907.00	869.67	939.31	958.12	422.00	403.00	485.96	534.27	417.97	415.54	485.18	486.87	71.17	69.92	91.00	63.66	15.32	13.80	8.04	7.58	15.80	18.73	3.32	3.16	536.31	1130.00	903.00	1227.00	1086.67	166.29	81.88	65.43	88.91	78.74	12.05	18.12	34.57	11.09	21.26	1129086.00	865182.00	1055988.00	1016752.00	700.03	335.53	965.66	785.91	1262.47	634.78	894.39	314.16	517.95	186.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
