	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	3899.87	514.50	304.00	175.92	85.16	82.99	3814.64	429.19	221.99	567.00	644.00	304.00	82.00	85.00	83.00	481.77	558.69	221.99	567.00	505.00	1572.79	514.50	83.00	83.33	114.69	85.16	481.77	420.82	1488.61	429.19	2018.06	178.28	53.04	1.53	2017.07	176.43	35.30	128.31	1.83	46.25	41.93	135.50	1489.46	23.00	2.00	1.00	8.67	12.42	1.67	0.14	0.07	0.63	0.90	98.33	99.86	99.93	99.37	89697.00	1029.00	304.00	30343.33	12896.65	183.14	0.00	6.80	4.69	<NO DATA>	3.83	937.88	7.07	22.20	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	1656.31	0.00	1431.50	89.60	79.34	73.01	1572.48	0.00	1357.98	345.00	0.00	1544.00	82.00	80.00	74.00	261.18	0.00	1470.48	345.00	629.67	1029.27	1431.50	80.00	78.67	80.65	79.34	261.18	577.22	976.82	1357.98	898.43	810.41	8.37	4.16	852.72	784.53	128.70	87.29	5.29	10.38	135.92	87.30	950.60	72.00	0.00	2.00	24.67	41.00	5.22	0.00	0.14	1.79	2.97	94.78	100.00	99.86	98.21	119254.00	0.00	2863.00	40705.67	6259.61	0.00	159.10	18.09	<NO DATA>	17.07	11.72	38.15	7.18	6.83	0	0	0	3	3	3	1	3	0	0	3	0	0	0	3	3
13	antigen 068	TYR	1	2	5	3444.45	1676.25	3552.00	1030.53	91.34	82.79	3364.31	1591.59	3468.55	905.00	925.00	3552.00	80.00	84.00	84.00	824.86	840.34	3468.55	925.00	1794.00	2890.90	3444.45	84.00	82.67	401.55	91.34	840.34	1711.25	2808.15	3364.31	1053.29	1522.51	544.73	2.31	1054.86	1521.89	84.87	36.43	2.79	135.65	88.93	37.56	2808.23	11.00	4.00	1.00	5.33	5.13	0.80	0.29	0.07	0.39	0.37	99.20	99.71	99.93	99.61	37889.00	6705.00	3552.00	16048.67	5061.68	2154.60	0.00	7.31	2.95	<NO DATA>	3.42	7183.69	57.34	12.04	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	1307.53	374.62	486.48	101.10	90.16	76.09	1209.55	288.19	410.24	440.00	304.00	296.00	93.00	87.00	76.00	342.02	217.57	219.76	304.00	346.67	722.88	486.48	87.00	85.33	89.11	90.16	219.76	259.78	635.99	410.24	509.40	80.93	12.54	8.62	500.45	71.23	23.34	70.47	10.10	14.07	27.42	78.69	637.54	114.00	106.00	174.00	131.33	37.17	8.26	7.68	12.61	9.52	2.69	91.74	92.32	87.39	90.48	149058.00	39710.00	84647.00	91138.33	3889.77	511.37	1921.85	35.45	59.74	37.14	44.11	31.43	64.66	7.83	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	1535.69	575.50	2801.00	301.52	92.61	84.41	1435.96	482.58	2717.25	1456.00	548.00	4982.00	99.00	94.00	84.00	1356.27	455.08	4898.25	1456.00	2328.67	1637.40	1535.69	94.00	92.33	159.51	92.61	1356.27	2236.53	1545.26	1435.96	1116.23	2342.27	123.05	7.64	1121.34	2348.74	100.58	68.17	8.27	77.14	105.02	72.57	1545.06	16.00	4.00	2.00	7.33	7.57	1.16	0.29	0.14	0.53	0.55	98.84	99.71	99.86	99.47	24571.00	2302.00	5602.00	10825.00	974.92	251.83	3084.40	23.57	7.67	1.76	11.00	1150.38	8.70	12.72	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	1223.14	874.00	514.00	247.01	95.35	91.26	1128.19	780.50	423.09	748.00	911.00	514.00	95.00	93.00	88.00	653.04	817.50	423.09	748.00	724.33	870.38	874.00	93.00	92.00	144.54	95.35	653.04	631.21	777.26	780.50	354.59	199.56	88.76	3.61	352.56	198.11	27.55	40.74	3.92	61.41	31.39	45.36	778.38	7.00	2.00	1.00	3.33	3.21	0.51	0.14	0.07	0.24	0.23	99.49	99.86	99.93	99.76	8562.00	1748.00	514.00	3608.00	1428.97	52.33	0.00	5.53	29.83	<NO DATA>	11.79	1659.47	21.59	12.08	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	522.00	885.17	0.00	83.70	85.94	82.11	440.22	810.29	0.00	633.00	791.00	0.00	82.00	75.00	78.00	551.22	716.13	0.00	633.00	474.67	469.06	522.00	78.00	78.33	83.92	83.70	551.22	422.45	416.84	440.22	444.95	418.60	1.92	3.51	405.65	375.03	88.19	94.86	4.48	2.29	88.77	97.32	390.72	2.00	6.00	0.00	2.67	3.06	0.14	0.43	0.00	0.19	0.22	99.86	99.57	100.00	99.81	1044.00	5311.00	0.00	2118.33	156.98	498.45	0.00	5.61	9.75	<NO DATA>	5.12	33.82	116.95	20.21	0	0	0	3	3	3	1	0	3	0	0	3	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	0.00	0.00	0.00	88.93	79.53	81.48	0.00	0.00	0.00	0.00	0.00	0.00	88.00	78.00	82.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	82.00	82.67	83.31	81.48	0.00	0.00	0.00	0.00	0.00	0.00	4.96	5.03	0.00	0.00	<NO DATA>	<NO DATA>	6.09	5.95	<NO DATA>	<NO DATA>	-82.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	<NO DATA>	<NO DATA>	<NO DATA>	<NO DATA>	14.30	7.97	6.29	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3
19			1	7	7	17230.67	0.00	1086.75	78.61	95.17	79.23	17151.76	0.00	1007.33	2645.00	0.00	1394.00	79.00	97.00	79.00	2566.09	0.00	1314.58	515.00	1326.69	1591.28	538.50	93.00	93.88	97.03	94.70	410.03	1258.58	1523.17	426.00	3451.39	3261.61	18.33	13.39	3442.05	3253.16	245.85	216.89	14.27	18.89	258.48	225.98	1497.41	3.00	0.00	4.00	2.84	3.74	0.22	0.00	0.29	0.21	0.27	99.78	100.00	99.71	99.83	51692.00	0.00	4347.00	6293.13	27253.52	0.00	669.68	1.89	<NO DATA>	6.02	2.63	6.72	9.40	9.47	0	0	0	32	32	32	1	32	0	0	32	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	484.76	316.56	315.15	93.10	83.54	94.80	391.68	236.32	230.15	315.00	313.00	303.00	94.00	81.00	79.00	221.92	232.76	218.00	313.00	310.33	372.16	316.56	81.00	84.67	90.48	93.10	221.92	224.22	286.05	236.32	97.52	6.43	6.07	8.14	91.53	7.65	2.07	26.20	9.62	6.71	3.41	32.00	287.49	76.00	163.00	141.00	126.67	45.24	5.51	11.81	10.22	9.18	3.28	94.49	88.19	89.78	90.82	36842.00	51599.00	44436.00	44292.33	900.31	52.81	60.80	33.06	729.38	533.71	432.05	8.09	56.86	56.86	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	675.03	383.76	1773.88	90.09	82.03	79.79	590.97	301.44	1693.66	311.00	309.00	293.00	84.00	83.00	81.00	226.94	226.68	212.78	309.00	304.33	944.22	675.03	83.00	82.67	83.97	82.03	226.68	222.13	862.02	590.97	733.12	9.87	5.41	1.53	734.62	8.10	3.24	77.64	1.85	6.45	3.65	85.22	861.56	94.00	95.00	42.00	77.00	30.32	6.81	6.88	3.04	5.58	2.20	93.19	93.12	96.96	94.42	63453.00	36457.00	74503.00	58137.67	2191.61	233.16	8579.98	25.35	122.82	8.29	52.15	67.14	6.39	8.80	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	858.06	829.21	813.99	396.29	330.73	380.48	683.56	537.35	465.70	730.00	797.00	780.00	116.00	104.00	108.00	555.51	505.14	431.71	780.00	769.00	833.75	829.21	108.00	109.33	369.17	380.48	505.14	497.45	562.20	537.35	22.38	34.83	34.21	6.11	111.04	62.26	4.53	2.68	5.59	9.27	12.51	19.75	724.42	1268.00	990.00	808.00	1022.00	231.66	91.88	71.74	58.55	74.06	16.79	8.12	28.26	41.45	25.94	1088014.00	820917.00	657700.00	855543.67	1370.08	307.31	253.96	632.63	1731.04	1481.65	1281.78	1711.90	380.56	389.00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	1033.22	687.09	690.65	566.13	278.48	96.77	811.20	433.31	596.10	790.00	690.00	680.00	164.00	101.00	90.00	567.98	436.21	585.45	690.00	720.00	803.65	690.65	101.00	118.33	313.79	278.48	567.98	529.88	613.54	596.10	198.81	60.83	236.66	39.93	189.55	81.59	8.45	24.74	33.74	75.42	15.40	30.89	685.32	1175.00	965.00	1231.00	1123.67	140.23	85.14	69.93	89.20	81.43	10.16	14.86	30.07	10.80	18.57	1214029.00	663044.00	850195.00	909089.33	3352.99	218.81	158.31	284.27	1910.96	4635.09	2276.77	3981.80	278.40	25.83	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	8270.19	1888.62	1943.57	1499.10	1206.12	1184.60	6987.10	859.03	891.26	3171.00	1768.00	1836.00	195.00	157.00	438.00	1887.91	738.41	783.69	1836.00	2258.33	4034.13	1943.57	195.00	263.33	1296.61	1206.12	783.69	1136.67	2912.46	891.26	3668.65	791.12	175.69	152.45	3528.78	650.98	35.03	90.94	57.89	13.55	57.27	121.16	3770.79	129.00	156.00	109.00	131.33	23.59	9.35	11.30	7.90	9.52	1.71	90.65	88.70	92.10	90.48	1066855.00	294624.00	211849.00	524442.67	12188.73	605.26	557.13	73.95	221.41	174.37	156.58	2095.35	1676.88	1332.08	3	3	3	3	3	3	0	0	0	0	0	0	0	0	3	3
25	antigen 006	CEP290	2	1	4	13628.16	396.86	641.86	303.37	131.55	148.72	13540.94	270.81	499.96	3199.00	401.00	411.00	87.00	114.00	117.00	3111.78	274.95	269.09	411.00	1337.00	4888.96	641.86	114.00	106.00	194.55	148.72	274.95	1218.61	4770.57	499.96	7569.36	1612.55	94.63	16.52	7596.23	1639.54	120.61	154.83	15.59	48.64	134.54	159.23	4782.96	62.00	127.00	160.00	116.33	49.86	4.49	9.20	11.59	8.43	3.61	95.51	90.80	88.41	91.57	844946.00	50401.00	102698.00	332681.67	19957.55	60.38	1281.00	42.07	569.57	62.45	224.69	1888.30	46.27	74.52	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	6653.76	466.80	685.56	262.78	164.95	253.71	6556.10	311.40	523.83	2548.00	420.00	431.00	94.00	117.00	133.00	2450.34	264.60	269.27	431.00	1133.00	2602.04	685.56	117.00	114.67	227.14	253.71	269.27	994.74	2463.78	523.83	3510.60	1225.44	54.05	19.60	3545.65	1260.59	108.16	134.92	17.10	23.80	126.73	143.91	2487.37	54.00	288.00	308.00	216.67	141.23	3.91	20.87	22.32	15.70	10.23	96.09	79.13	77.68	84.30	359303.00	134438.00	211153.00	234964.67	13104.55	480.44	2315.70	27.02	186.67	69.67	94.45	1195.48	88.73	780.62	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	5405.08	349.23	661.65	164.91	83.31	118.43	5298.82	265.77	546.75	1686.00	314.00	432.00	95.00	84.00	115.00	1579.75	230.54	317.11	432.00	810.67	2138.65	661.65	95.00	98.00	122.22	118.43	317.11	709.13	2037.11	546.75	2833.12	760.35	40.93	15.72	2828.21	755.22	93.79	132.47	16.04	33.49	106.50	138.83	2040.65	26.00	343.00	404.00	257.67	202.93	1.88	24.86	29.28	18.67	14.71	98.12	75.14	70.72	81.33	140532.00	119787.00	267305.00	175874.67	7259.95	346.99	2231.02	18.98	262.71	99.01	126.90	484.79	11.69	41.29	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	7774.96	1023.54	535.14	97.44	114.78	111.96	7696.82	914.03	428.02	1938.00	324.00	321.00	79.00	92.00	83.00	1859.86	214.49	213.88	324.00	861.00	3111.22	1023.54	83.00	84.67	108.06	111.96	214.49	762.74	3012.96	914.03	4046.30	932.71	9.31	6.66	4063.62	950.13	108.33	130.06	7.86	8.61	124.57	134.87	3026.55	25.00	94.00	49.00	56.00	35.03	1.81	6.81	3.55	4.06	2.54	98.19	93.19	96.45	95.94	194374.00	96213.00	26222.00	105603.00	14410.58	5390.66	736.63	13.35	15.94	28.47	19.25	213.50	61.42	63.34	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	993.65	814.63	502.50	795.13	152.82	140.39	862.13	669.14	367.53	636.00	665.00	350.00	102.00	120.00	111.00	504.48	519.52	215.03	636.00	550.33	770.26	814.63	111.00	111.00	362.78	152.82	504.48	413.01	632.94	669.14	248.56	174.10	374.48	9.00	249.28	171.62	31.64	32.27	8.11	103.22	41.55	39.38	659.26	26.00	515.00	26.00	189.00	282.32	1.88	37.32	1.88	13.70	20.46	98.12	62.68	98.12	86.30	25835.00	419533.00	13065.00	152811.00	914.13	465.81	466.52	24.52	739.81	20.48	261.60	5735.04	65.81	63.32	3	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	922.23	1025.08	4319.09	330.27	136.12	134.93	811.53	899.79	4189.83	680.00	1098.00	407.00	91.00	107.00	98.00	569.31	972.70	277.73	680.00	728.33	2088.80	1025.08	98.00	98.67	200.44	136.12	569.31	606.58	1967.05	899.79	1932.17	348.03	112.44	8.02	1925.49	348.98	47.78	92.50	8.13	56.10	57.53	97.89	1990.13	93.00	12.00	22.00	42.33	44.16	6.74	0.87	1.59	3.07	3.20	93.26	99.13	98.41	96.93	85767.00	12301.00	95020.00	64362.67	820.06	583.25	9108.38	92.03	18.51	10.12	40.22	2689.33	97.19	65.06	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	7048.80	571.56	726.19	139.65	127.79	227.35	6965.31	454.75	574.92	2951.00	493.00	580.00	82.00	106.00	87.00	2867.51	376.20	428.73	580.00	1341.33	2782.18	726.19	87.00	91.67	164.93	139.65	428.73	1224.15	2664.99	574.92	3695.81	1394.69	54.38	12.66	3724.67	1423.44	103.98	132.84	13.81	32.97	116.28	139.76	2690.51	25.00	1242.00	1156.00	807.67	679.17	1.81	90.00	83.77	58.53	49.22	98.19	10.00	16.23	41.47	176220.00	709874.00	839472.00	575188.67	8688.24	735.99	1739.35	20.04	767.40	382.10	389.85	659.71	68.28	755.36	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
