	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	609.24	510.85	538.85	242.04	207.94	259.54	373.43	308.33	285.58	515.00	505.00	506.00	188.00	193.00	208.00	279.19	302.48	252.73	506.00	508.67	552.98	538.85	193.00	196.33	236.51	242.04	279.19	278.13	322.45	308.33	50.69	5.51	26.24	10.41	45.60	24.89	1.08	9.17	5.30	11.09	8.95	14.14	356.65	515.00	503.00	617.00	545.00	62.64	37.32	36.45	44.71	39.49	4.54	62.68	63.55	55.29	60.51	313758.00	256959.00	332469.00	301062.00	1551.89	90.22	84.40	123.92	1718.93	2087.78	1310.21	126.45	87.70	143.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	antigen 064	THEG	1	2	4	752.12	693.73	759.63	291.00	331.98	274.71	479.80	436.79	500.11	700.00	671.00	702.00	180.00	177.00	143.00	427.68	414.06	442.48	700.00	691.00	735.16	752.12	177.00	166.67	299.23	291.00	427.68	428.08	472.24	479.80	36.08	17.35	29.51	20.55	32.33	14.21	2.51	4.91	12.33	9.86	3.32	6.85	568.49	1038.00	991.00	1120.00	1049.67	65.29	75.22	71.81	81.16	76.06	4.73	24.78	28.19	18.84	23.94	780701.00	687485.00	850785.00	772990.33	203.45	440.26	268.62	2447.90	983.19	2085.18	1838.76	215.06	862.77	214.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	antigen 068	TYR	1	2	5	883.31	978.54	960.04	471.59	540.50	588.11	438.72	453.93	477.81	860.00	914.00	902.00	198.00	647.00	192.00	415.40	389.39	419.77	902.00	892.00	940.63	960.04	198.00	345.67	533.40	540.50	415.40	408.19	456.82	453.93	50.49	28.35	58.58	260.98	19.71	16.43	3.18	5.37	75.50	10.98	4.02	4.31	594.96	753.00	1005.00	869.00	875.67	126.13	54.57	72.83	62.97	63.45	9.14	45.43	27.17	37.03	36.55	665136.00	983431.00	834273.00	827613.33	192.11	553.33	258.46	1719.65	824.45	1606.52	1383.54	398.12	365.00	1194.86	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	1053.77	1152.58	1067.07	600.94	585.91	596.30	463.68	573.59	477.19	1022.00	1022.00	999.00	678.00	668.00	691.00	431.91	443.01	409.12	1022.00	1014.33	1091.14	1067.07	678.00	679.00	594.39	596.30	431.91	428.01	504.82	477.19	53.62	13.28	7.70	11.53	59.94	17.28	1.31	4.91	1.70	1.29	4.04	11.87	412.14	1043.00	1025.00	1051.00	1039.67	13.32	75.58	74.28	76.16	75.34	0.96	24.42	25.72	23.84	24.66	1099085.00	1181394.00	1121493.00	1133990.67	288.86	757.85	727.87	1674.25	775.78	689.03	1046.35	350.35	335.38	366.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	484.00	0.00	2282.00	137.05	149.46	148.60	348.58	0.00	2142.80	484.00	0.00	2282.00	124.00	137.00	125.00	348.58	0.00	2142.80	484.00	922.00	922.00	484.00	125.00	128.67	145.04	148.60	348.58	830.46	830.46	348.58	1202.40	1202.40	6.93	7.23	1149.81	1149.81	130.41	130.41	5.62	4.78	138.45	138.45	793.33	1.00	0.00	1.00	0.67	0.58	0.07	0.00	0.07	0.05	0.04	99.93	100.00	99.93	99.95	484.00	0.00	2282.00	922.00	0.00	0.00	0.00	<NO DATA>	<NO DATA>	<NO DATA>	<NO DATA>	28.31	33.57	65.88	0	0	0	3	3	3	1	3	0	0	3	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	519.00	3900.00	466.00	145.46	162.61	160.35	376.66	3743.90	313.73	539.00	477.00	446.00	127.00	126.00	133.00	396.66	320.90	293.73	477.00	487.33	1628.33	519.00	127.00	128.67	156.14	160.35	320.90	337.10	1478.10	376.66	1967.50	47.35	9.32	3.79	1962.49	53.34	9.72	120.83	2.94	5.97	15.82	132.77	1499.67	2.00	6.00	3.00	3.67	2.08	0.14	0.43	0.22	0.27	0.15	99.86	99.57	99.78	99.73	1038.00	23400.00	1398.00	8612.00	28.28	7753.50	117.29	26.63	2.90	8.02	12.52	42.38	66.88	65.54	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	696.62	614.52	680.66	252.22	201.19	195.56	467.92	421.77	501.41	590.00	592.00	587.00	159.00	172.00	179.00	361.30	399.25	407.75	590.00	589.67	663.93	680.66	172.00	170.00	216.32	201.19	399.25	389.44	463.70	467.92	43.53	2.52	31.22	10.15	39.99	24.73	0.43	6.56	5.97	14.43	6.35	8.62	493.93	821.00	840.00	936.00	865.67	61.65	59.49	60.87	67.83	62.73	4.47	40.51	39.13	32.17	37.27	571922.00	516194.00	637099.00	575071.67	1146.06	178.72	1208.00	335.20	1982.37	388.51	902.03	233.28	102.06	116.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	antigen 096	p53 M133T	1	7	1	369.00	0.00	735.49	175.94	152.83	290.38	212.89	0.00	468.35	369.00	0.00	669.00	126.00	123.00	177.00	212.89	0.00	401.86	369.00	346.00	368.16	369.00	126.00	142.00	206.38	175.94	212.89	204.92	227.08	212.89	367.74	335.09	73.66	30.35	234.50	201.05	96.85	99.89	21.37	35.69	98.11	103.27	226.16	1.00	0.00	117.00	39.33	67.26	0.07	0.00	8.48	2.85	4.87	99.93	100.00	91.52	97.15	369.00	0.00	86052.00	28807.00	0.00	0.00	291.23	<NO DATA>	<NO DATA>	188.15	62.72	122.90	71.69	249.32	0	0	0	3	3	3	1	3	0	0	3	0	0	0	3	3
19			1	7	7	584.33	1675.50	897.99	245.55	171.57	337.85	419.26	1506.41	607.25	626.00	2317.00	873.00	179.00	184.00	144.00	460.93	2147.91	582.26	514.00	519.22	589.75	547.36	124.00	130.84	167.75	153.83	375.34	396.30	466.83	365.71	522.85	445.56	50.56	22.05	485.77	401.64	85.81	88.66	16.85	30.14	101.35	104.06	458.90	6.00	2.00	91.00	22.56	50.91	0.43	0.14	6.59	1.63	3.69	99.57	99.86	93.41	97.61	3506.00	3351.00	81717.00	20631.16	240.85	907.22	212.38	10.44	3.32	260.20	91.32	1198.73	39.84	414.68	32	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	4442.37	1078.62	900.56	2497.13	689.88	578.50	2059.26	391.03	327.84	4302.00	940.00	896.00	867.00	685.00	631.00	1918.89	252.41	323.28	940.00	2046.00	2140.51	1078.62	685.00	727.67	1255.17	689.88	323.28	831.53	926.04	391.03	1995.45	1953.88	1077.01	123.65	981.91	942.35	95.50	93.22	16.99	85.81	113.33	106.03	1412.85	621.00	449.00	486.00	518.67	90.53	45.00	32.54	35.22	37.58	6.56	55.00	67.46	64.78	62.42	2758712.00	484299.00	437671.00	1226894.00	1579.92	1233.05	241.70	809.41	142.39	659.21	537.00	2194.91	190.80	304.80	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	antigen 108	PIM1	1	8	2	1493.29	788.27	802.24	986.18	503.40	481.57	710.39	298.38	341.35	1435.00	729.00	735.00	426.00	488.00	478.00	652.10	239.11	274.11	735.00	966.33	1027.93	802.24	478.00	464.00	657.05	503.40	274.11	388.44	450.04	341.35	403.07	405.89	285.25	33.29	226.49	229.01	42.00	39.21	7.17	43.41	58.96	50.33	563.93	140.00	233.00	407.00	260.00	135.53	10.14	16.88	29.49	18.84	9.82	89.86	83.12	70.51	81.16	209061.00	183668.00	326510.00	239746.33	426.84	155.78	390.64	233.01	446.30	355.64	344.98	1454.75	174.25	323.33	3	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2902.07	3151.98	5293.34	2025.95	2459.84	4314.35	931.59	716.53	969.16	2858.00	3109.00	5170.00	2785.00	2895.00	4292.00	887.52	673.54	845.83	3109.00	3712.33	3782.46	3151.98	2895.00	3324.00	2933.38	2459.84	845.83	802.30	872.43	931.59	1314.41	1268.60	1215.47	840.11	136.31	113.44	34.17	34.75	25.27	41.44	14.14	15.62	458.46	869.00	867.00	604.00	780.00	152.42	62.97	62.83	43.77	56.52	11.05	37.03	37.17	56.23	43.48	2521898.00	2732769.00	3197175.00	2817280.67	454.80	392.81	585.76	1780.00	1581.49	999.34	1453.61	1637.08	1362.06	1191.68	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	3154.95	3246.40	3094.89	1431.84	1522.60	1451.37	1786.25	1775.84	1713.73	3124.00	3137.00	3077.00	264.00	1058.00	692.00	1755.30	1666.43	1695.84	3124.00	3112.67	3165.41	3154.95	692.00	671.33	1468.61	1451.37	1695.84	1705.86	1758.60	1775.84	76.30	31.56	47.77	397.40	39.21	45.27	1.01	2.41	59.20	3.25	2.65	2.23	2494.08	1199.00	1088.00	1329.00	1205.33	120.62	86.88	78.84	96.30	87.34	8.74	13.12	21.16	3.70	12.66	3782786.00	3532086.00	4113104.00	3809325.33	543.60	1043.02	449.33	3939.86	1852.43	5068.78	3620.36	1488.86	1417.29	1426.24	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	3693.66	9148.86	9680.84	163.96	5994.76	4916.31	3544.57	4516.78	5325.90	4131.00	5647.00	5838.00	133.00	1261.00	3768.00	3981.91	1014.91	1483.06	5647.00	5205.33	7507.79	9148.86	1261.00	1720.67	3691.68	4916.31	1483.06	2159.96	4462.41	4516.78	3313.82	935.29	3102.32	1860.58	891.91	1595.12	17.97	44.14	108.13	84.04	73.85	19.99	5787.12	1246.00	278.00	286.00	603.33	556.58	90.29	20.14	20.72	43.72	40.33	9.71	79.86	79.28	56.28	4602298.00	2543384.00	2768719.00	3304800.33	1557.07	6785.48	6723.34	2836.44	185.05	226.56	1082.68	100.34	9725.36	5496.97	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	696.58	806.53	808.45	196.65	419.21	480.18	503.81	408.71	388.51	664.00	802.00	736.00	194.00	385.00	390.00	471.23	404.18	316.06	736.00	734.00	770.52	806.53	385.00	323.00	365.35	419.21	404.18	397.16	433.68	408.71	64.04	69.02	149.25	111.75	61.57	77.82	9.40	8.31	34.60	40.85	19.59	14.20	447.52	1260.00	427.00	501.00	729.33	461.06	91.30	30.94	36.30	52.85	33.41	8.70	69.06	63.70	47.15	877690.00	344390.00	405032.00	542370.67	550.23	301.54	352.46	1153.70	578.77	552.24	761.57	60.84	311.17	640.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	1133.28	1089.53	1130.79	556.83	474.67	506.07	767.45	644.64	661.39	1091.00	1079.00	1088.00	189.00	164.00	171.00	725.18	634.12	618.60	1088.00	1086.00	1117.86	1130.79	171.00	174.67	512.52	506.07	634.12	659.30	691.16	661.39	24.57	6.24	41.45	12.90	66.60	57.58	0.58	2.20	7.38	8.09	8.73	9.64	943.20	1106.00	871.00	890.00	955.67	130.54	80.14	63.12	64.49	69.25	9.46	19.86	36.88	35.51	30.75	1253403.00	948978.00	1006405.00	1069595.33	301.56	265.13	243.83	2814.71	2117.74	2414.10	2448.85	2553.65	465.75	524.79	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	753.28	790.50	746.93	380.45	347.41	362.88	406.53	457.95	398.75	695.00	697.00	702.00	287.00	208.00	211.00	348.25	364.44	353.82	697.00	698.00	763.57	753.28	211.00	235.33	363.58	362.88	353.82	355.50	421.08	406.53	23.54	3.61	16.53	44.77	32.17	8.23	0.52	3.08	19.02	4.55	2.31	7.64	528.24	1057.00	1062.00	1047.00	1055.33	7.64	76.59	76.96	75.87	76.47	0.55	23.41	23.04	24.13	23.53	796221.00	839516.00	782040.00	805925.67	336.71	1342.49	281.05	1276.19	362.27	1485.50	1041.32	354.28	238.71	248.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	1355.36	1328.65	1279.25	831.63	745.14	770.46	536.06	596.17	518.58	1307.00	1305.00	1272.00	1004.00	747.00	818.00	487.70	572.52	511.33	1305.00	1294.67	1321.09	1328.65	818.00	856.33	782.41	770.46	511.33	523.85	550.27	536.06	38.61	19.66	44.46	132.72	40.70	43.77	1.52	2.92	15.50	5.68	8.36	7.40	464.75	1076.00	999.00	940.00	1005.00	68.20	77.97	72.39	68.12	72.83	4.94	22.03	27.61	31.88	27.17	1458365.00	1327321.00	1202495.00	1329393.67	295.73	255.99	211.68	1950.45	2326.52	2302.88	2193.28	561.07	558.36	521.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 111	DPPA2	2	1	8	657.35	576.86	602.85	326.98	290.60	299.46	341.80	296.77	312.35	624.00	530.00	601.00	312.00	133.00	282.00	308.46	249.91	310.50	601.00	585.00	612.35	602.85	282.00	242.33	305.68	299.46	308.46	289.62	316.97	312.35	41.08	49.00	18.97	95.87	22.87	34.41	8.38	6.71	39.56	6.20	11.88	7.22	370.02	366.00	456.00	379.00	400.33	48.64	26.52	33.04	27.46	29.01	3.52	73.48	66.96	72.54	70.99	240589.00	263048.00	228481.00	244039.33	308.32	108.04	143.46	405.75	1252.56	825.19	827.84	197.77	196.86	189.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	antigen 035	MAGEA4v4	2	2	1	1305.28	1518.04	1058.97	1001.65	1046.18	549.61	444.91	665.53	532.08	1202.00	1153.00	982.00	740.00	641.00	395.00	341.63	300.49	455.11	1153.00	1112.33	1294.10	1305.28	641.00	592.00	865.81	1001.65	341.63	365.74	547.51	532.08	229.74	115.50	274.74	177.64	111.12	80.08	10.38	17.75	30.01	31.73	21.90	20.30	702.10	286.00	262.00	767.00	438.33	284.89	20.72	18.99	55.58	31.76	20.64	79.28	81.01	44.42	68.24	373309.00	397727.00	812232.00	527756.00	600.94	1435.37	1286.18	211.74	121.48	317.30	216.84	1222.06	1463.20	417.68	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	1483.15	1429.04	1488.81	700.11	681.11	757.82	812.94	787.16	762.74	1388.00	1368.00	1392.00	201.00	188.00	273.00	717.79	726.12	665.93	1388.00	1382.67	1467.00	1483.15	201.00	220.67	713.01	700.11	717.79	703.28	787.61	787.16	33.00	12.86	39.95	45.79	25.10	32.62	0.93	2.25	20.75	5.60	4.64	3.19	1246.33	1137.00	1101.00	1198.00	1145.33	49.03	82.39	79.78	86.81	83.00	3.55	17.61	20.22	13.19	17.00	1686337.00	1573369.00	1783599.00	1681101.67	704.66	670.93	824.70	1311.70	1291.73	1107.99	1237.14	628.13	632.56	676.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
