	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	448.80	443.20	575.65	181.82	197.31	203.98	270.79	248.68	380.54	415.00	420.00	408.00	187.00	186.00	180.00	237.00	225.48	212.89	415.00	414.33	489.22	448.80	186.00	184.33	194.37	197.31	225.48	225.12	300.01	270.79	74.90	6.03	11.37	3.79	70.62	12.05	1.45	15.31	2.05	5.85	5.35	23.54	304.88	338.00	246.00	241.00	275.00	54.62	24.49	17.83	17.46	19.93	3.96	75.51	82.17	82.54	80.07	151693.00	109028.00	138731.00	133150.67	233.04	126.47	2175.74	392.75	483.73	42.15	306.21	58.42	59.94	97.93	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	873.91	841.17	772.80	346.53	389.40	437.28	534.14	462.40	352.62	622.00	626.00	635.00	366.00	382.00	389.00	282.23	247.23	214.82	626.00	627.67	829.29	841.17	382.00	379.00	391.07	389.40	247.23	248.09	449.72	462.40	51.59	6.66	45.40	11.79	91.42	33.72	1.06	6.22	3.11	11.61	13.59	20.33	450.29	252.00	139.00	251.00	214.00	64.95	18.26	10.07	18.19	15.51	4.71	81.74	89.93	81.81	84.49	220225.00	116923.00	193972.00	177040.00	701.20	1161.82	1247.06	191.96	55.32	70.97	106.09	141.44	152.90	221.53	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	713.18	796.41	711.60	341.88	364.90	366.68	381.95	447.44	356.98	617.00	625.00	631.00	205.00	356.00	380.00	285.77	276.03	276.39	625.00	624.33	740.40	713.18	356.00	313.67	357.82	364.90	276.39	279.40	395.46	381.95	48.52	7.02	13.83	94.87	46.72	5.52	1.13	6.55	30.25	3.87	1.98	11.81	426.73	694.00	681.00	696.00	690.33	8.14	50.29	49.35	50.43	50.02	0.59	49.71	50.65	49.57	49.98	494946.00	542357.00	495271.00	510858.00	752.57	1839.32	550.66	352.22	165.66	451.20	323.03	226.43	232.90	213.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	504.47	1116.34	478.66	247.49	418.20	199.80	318.07	897.70	288.23	480.00	500.00	495.00	179.00	183.00	153.00	293.60	281.36	304.57	495.00	491.67	699.82	504.47	179.00	171.67	288.49	247.49	293.60	293.18	501.33	318.07	360.95	10.41	114.83	16.29	343.59	11.61	2.12	51.58	9.49	39.80	3.96	68.54	528.16	574.00	304.00	524.00	467.33	143.64	41.59	22.03	37.97	33.86	10.41	58.41	77.97	62.03	66.14	289566.00	339368.00	250816.00	293250.00	582.81	3365.53	89.28	313.26	81.09	1691.61	695.32	728.10	1879.36	107.44	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	0.00	710.95	0.00	161.00	177.25	113.37	0.00	545.53	0.00	0.00	658.00	0.00	129.00	139.00	113.00	0.00	492.57	0.00	0.00	219.33	236.98	0.00	129.00	127.00	150.54	161.00	0.00	164.19	181.84	0.00	410.47	379.90	33.20	13.11	314.96	284.39	173.21	173.21	10.33	22.06	173.21	173.21	109.98	0.00	105.00	0.00	35.00	60.62	0.00	7.61	0.00	2.54	4.39	100.00	92.39	100.00	97.46	0.00	74650.00	0.00	24883.33	0.00	266.54	0.00	<NO DATA>	214.90	<NO DATA>	71.63	81.89	95.13	7.27	0	0	0	3	3	3	2	0	3	3	0	3	3	3	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	585.23	502.26	869.35	198.55	207.88	198.20	398.22	309.43	686.52	476.00	500.00	477.00	184.00	130.00	127.00	289.00	307.17	294.17	477.00	484.33	652.28	585.23	130.00	147.00	201.54	198.55	294.17	296.78	464.72	398.22	192.51	13.58	5.49	32.08	197.14	9.36	2.80	29.51	21.82	2.72	3.16	42.42	505.28	22.00	27.00	37.00	28.67	7.64	1.59	1.96	2.68	2.08	0.55	98.41	98.04	97.32	97.92	12875.00	13561.00	32166.00	19534.00	301.94	46.55	2328.75	29.02	179.49	10.91	73.14	99.75	144.88	139.52	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	785.53	550.91	665.81	263.34	213.93	227.65	548.10	348.60	462.85	529.00	490.00	579.00	189.00	186.00	179.00	291.56	287.68	376.04	529.00	532.67	667.42	665.81	186.00	184.67	234.97	227.65	291.56	318.43	453.18	462.85	117.32	44.61	25.51	5.13	100.10	49.93	8.38	17.58	2.78	10.86	15.68	22.09	482.75	415.00	655.00	641.00	570.33	134.70	30.07	47.46	46.45	41.33	9.76	69.93	52.54	53.55	58.67	325997.00	360847.00	426783.00	371209.00	2170.19	202.10	415.98	104.81	1129.76	713.22	649.26	216.48	112.10	219.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	antigen 096	p53 M133T	1	7	1	0.00	448.00	670.00	114.08	133.69	171.55	0.00	320.69	506.26	0.00	448.00	972.00	113.00	120.00	171.00	0.00	320.69	808.26	448.00	473.33	372.67	448.00	120.00	134.67	139.77	133.69	320.69	376.32	275.65	320.69	341.29	486.49	29.22	31.66	256.12	406.99	102.78	91.58	23.51	20.90	108.15	92.91	238.00	0.00	1.00	2.00	1.00	1.00	0.00	0.07	0.14	0.07	0.07	100.00	99.93	99.86	99.93	0.00	448.00	1340.00	596.00	0.00	0.00	427.09	<NO DATA>	<NO DATA>	2.37	0.79	7.63	78.62	67.74	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
19			1	7	7	651.93	0.00	617.33	204.21	141.77	158.69	474.28	0.00	461.13	595.00	0.00	672.00	171.00	122.00	171.00	417.35	0.00	515.79	494.00	510.53	927.32	617.33	188.00	178.91	199.63	190.84	295.56	340.39	757.18	398.78	1238.86	313.42	63.14	38.45	1225.69	271.70	61.39	133.60	21.49	31.63	79.82	161.88	748.41	45.00	0.00	6.00	16.78	32.92	3.26	0.00	0.43	1.22	2.39	96.74	100.00	99.57	98.77	29337.00	0.00	3704.00	17410.34	254.49	0.00	164.97	83.87	<NO DATA>	16.77	33.55	157.13	36.02	39.16	0	0	0	32	32	32	1	32	0	0	32	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	3841.47	1442.00	714.87	2077.28	538.19	428.66	1851.38	1081.68	316.67	3776.00	747.00	623.00	512.00	383.00	414.00	1785.90	386.68	224.80	747.00	1715.33	1999.45	1442.00	414.00	436.33	1014.71	538.19	386.68	799.13	1083.24	1081.68	1636.15	1785.67	921.84	67.34	767.35	858.40	104.10	81.83	15.43	90.85	107.42	70.84	1563.11	522.00	26.00	185.00	244.33	253.27	37.83	1.88	13.41	17.71	18.35	62.17	98.12	86.59	82.29	2005249.00	37492.00	132251.00	724997.33	783.70	1921.48	550.80	1233.15	14.64	106.36	451.38	2030.67	2640.77	538.41	3	3	0	0	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	5573.58	964.00	826.56	1919.32	355.56	433.41	3916.55	611.44	397.31	5767.00	686.00	680.00	392.00	382.00	397.00	4109.97	333.44	250.75	686.00	2377.67	2454.71	964.00	392.00	390.33	902.76	433.41	333.44	1564.72	1641.77	611.44	2701.89	2935.25	881.22	7.64	1972.93	2204.64	123.45	110.07	1.96	97.61	140.90	120.17	2064.38	112.00	30.00	91.00	77.67	42.59	8.12	2.17	6.59	5.63	3.09	91.88	97.83	93.41	94.37	624241.00	28920.00	75217.00	242792.67	1750.92	1112.89	834.79	250.53	16.48	43.31	103.44	2851.53	103.01	92.37	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	3537.98	3409.86	3699.66	2945.34	2670.28	3107.76	614.88	698.61	588.46	3463.00	3341.00	3655.00	2845.00	2772.00	3086.00	539.90	629.75	543.80	3463.00	3486.33	3549.17	3537.98	2845.00	2901.00	2907.79	2945.34	543.80	571.15	633.98	614.88	145.23	158.30	221.15	164.32	57.51	50.79	4.54	4.09	5.66	7.61	8.89	9.07	648.17	580.00	839.00	572.00	663.67	151.90	42.03	60.80	41.45	48.09	11.01	57.97	39.20	58.55	51.91	2052027.00	2860870.00	2116207.00	2343034.67	458.04	378.57	319.83	778.60	1548.27	1052.43	1126.43	604.89	765.96	579.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2371.80	2582.90	2283.33	249.85	332.12	136.15	2136.51	2295.12	2149.00	2728.00	2868.00	2773.00	196.00	194.00	123.00	2492.71	2580.23	2638.67	2773.00	2789.67	2412.67	2371.80	194.00	171.00	239.37	249.85	2580.23	2570.54	2193.54	2149.00	153.91	71.47	98.41	41.58	88.19	73.46	2.56	6.38	24.32	41.11	2.86	4.02	2241.67	1072.00	888.00	1104.00	1021.33	116.57	77.68	64.35	80.00	74.01	8.45	22.32	35.65	20.00	25.99	2542567.00	2293611.00	2520798.00	2452325.33	1115.92	985.54	1225.11	2052.42	2067.96	1936.55	2018.98	143.74	345.21	28.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	3668.97	3858.16	3664.62	2080.04	185.66	144.49	2795.17	3695.63	3521.10	2938.00	2928.00	2903.00	197.00	172.00	130.00	2064.20	2765.47	2759.48	2928.00	2923.00	3730.58	3668.97	172.00	166.33	803.40	185.66	2759.48	2529.72	3337.30	3521.10	110.51	18.03	1105.80	33.86	477.54	403.16	0.62	2.96	20.36	137.64	15.94	14.31	3564.25	1213.00	1141.00	1122.00	1158.67	48.00	87.90	82.68	81.30	83.96	3.48	12.10	17.32	18.70	16.04	4450461.00	4402162.00	4111704.00	4321442.33	2772.64	4242.87	3472.94	1222.86	993.83	1137.56	1118.08	6389.92	195.31	30.59	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	624.31	658.17	583.08	146.65	206.59	211.39	479.50	460.55	382.52	421.00	514.00	524.00	137.00	186.00	178.00	276.19	316.38	323.44	514.00	486.33	621.85	624.31	178.00	167.00	188.21	206.59	316.38	305.34	440.86	460.55	37.61	56.80	36.07	26.29	51.40	25.49	11.68	6.05	15.74	19.17	8.35	11.66	454.85	626.00	351.00	307.00	428.00	172.88	45.36	25.43	22.25	31.01	12.53	54.64	74.57	77.75	68.99	390820.00	231017.00	179005.00	266947.33	2216.66	1830.16	260.94	135.41	88.33	450.05	224.60	29.70	97.73	122.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	570.73	578.48	561.70	165.43	237.72	181.38	410.22	354.08	389.74	502.00	514.00	503.00	173.00	191.00	130.00	341.49	289.60	331.04	503.00	506.33	570.30	570.73	173.00	164.67	194.84	181.38	331.04	320.71	384.68	389.74	8.40	6.66	37.98	31.34	28.41	27.44	1.32	1.47	19.03	19.49	8.56	7.38	405.64	848.00	446.00	717.00	670.33	205.02	61.45	32.32	51.96	48.57	14.86	38.55	67.68	48.04	51.43	483976.00	258003.00	402742.00	381573.67	1035.71	206.87	588.93	335.87	763.40	474.50	524.59	52.34	145.89	91.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	599.62	515.12	477.89	190.12	163.06	145.32	410.96	355.38	336.88	518.00	492.00	483.00	190.00	148.00	128.00	329.34	332.26	341.99	492.00	497.67	530.88	515.12	148.00	155.33	166.17	163.06	332.26	334.53	367.74	355.38	62.38	18.18	22.56	31.64	38.56	6.62	3.65	11.75	20.37	13.58	1.98	10.48	375.54	708.00	871.00	838.00	805.67	86.18	51.30	63.12	60.72	58.38	6.24	48.70	36.88	39.28	41.62	424532.00	448667.00	400471.00	424556.67	555.04	529.82	184.11	524.22	584.22	1533.33	880.59	39.00	55.96	61.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	687.96	835.30	722.53	302.41	375.15	310.29	405.12	533.03	422.20	597.00	630.00	593.00	262.00	290.00	289.00	314.16	327.74	292.67	597.00	606.67	748.59	722.53	289.00	280.33	329.28	310.29	314.16	311.52	453.45	422.20	77.05	20.31	39.92	15.89	69.45	17.68	3.35	10.29	5.67	12.12	5.68	15.32	468.26	611.00	321.00	431.00	454.33	146.40	44.28	23.26	31.23	32.92	10.61	55.72	76.74	68.77	67.08	420342.00	268130.00	311411.00	333294.33	1051.01	2970.13	1614.76	235.52	57.61	112.69	135.27	237.82	1016.35	142.39	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 111	DPPA2	2	1	8	917.88	1263.00	839.15	314.62	268.24	290.70	609.43	1007.24	555.73	561.00	671.00	657.00	285.00	217.00	297.00	252.55	415.24	373.58	657.00	629.67	1006.68	917.88	285.00	266.33	291.19	290.70	373.58	347.12	724.13	609.43	225.44	59.88	23.19	43.14	246.64	84.51	9.51	22.39	16.20	7.96	24.35	34.06	740.34	42.00	11.00	26.00	26.33	15.50	3.04	0.80	1.88	1.91	1.12	96.96	99.20	98.12	98.09	38551.00	13893.00	21818.00	24754.00	917.45	1256.95	525.79	27.90	8.81	27.48	21.40	94.15	109.14	95.65	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	608.11	595.96	676.00	258.66	262.00	324.10	361.34	362.71	358.81	519.00	520.00	543.00	200.00	188.00	285.00	272.23	286.75	225.81	520.00	527.33	626.69	608.11	200.00	224.33	281.59	262.00	272.23	261.60	360.95	361.34	43.13	13.58	36.86	52.88	1.98	31.83	2.57	6.88	23.57	13.09	12.17	0.55	402.35	402.00	378.00	350.00	376.67	26.03	29.13	27.39	25.36	27.29	1.89	70.87	72.61	74.64	72.71	244460.00	225271.00	236599.00	235443.33	1029.00	819.27	1367.43	141.17	167.35	91.84	133.45	133.32	267.26	157.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	987.77	969.88	1026.34	219.32	161.75	202.18	771.59	808.60	834.52	930.00	879.00	962.00	195.00	165.00	180.00	713.82	717.72	770.18	930.00	923.67	994.66	987.77	180.00	180.00	194.42	202.18	717.72	733.91	804.90	808.60	28.86	41.86	29.56	15.00	31.63	31.47	4.53	2.90	8.33	15.20	4.29	3.93	814.66	1190.00	1250.00	1147.00	1195.67	51.73	86.23	90.58	83.12	86.64	3.75	13.77	9.42	16.88	13.36	1175446.00	1212344.00	1177215.00	1188335.00	357.83	716.59	1035.12	2565.99	1410.49	924.72	1633.73	52.49	28.84	88.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
