	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	2781.06	1040.66	1065.13	339.99	467.94	503.95	2522.92	715.84	747.90	988.00	648.00	619.00	195.00	215.00	290.00	729.85	323.19	301.77	648.00	751.67	1628.95	1065.13	215.00	233.33	437.29	467.94	323.19	451.60	1328.89	747.90	997.84	205.18	86.17	50.08	1034.18	241.21	27.30	61.26	21.46	19.71	53.41	77.82	1395.62	63.00	215.00	345.00	207.67	141.14	4.57	15.58	25.00	15.05	10.23	95.43	84.42	75.00	84.95	175207.00	223741.00	367469.00	255472.33	4615.79	1151.59	1787.40	34.43	133.65	144.36	104.15	558.10	1174.73	1379.34	0	3	3	3	3	0	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	756.30	1936.05	1144.18	261.57	236.89	223.68	544.59	1723.94	957.99	532.00	532.00	526.00	194.00	194.00	188.00	320.29	319.88	339.81	532.00	530.00	1278.85	1144.18	194.00	192.00	240.72	236.89	320.29	326.66	1075.51	957.99	601.29	3.46	19.23	3.46	598.39	11.39	0.65	47.02	1.80	7.99	3.49	55.64	1086.85	56.00	38.00	78.00	57.33	20.03	4.06	2.75	5.65	4.15	1.45	95.94	97.25	94.35	95.85	42353.00	73570.00	89246.00	68389.67	558.87	3915.70	1485.93	54.57	16.73	50.29	40.53	346.69	281.11	334.70	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	1182.51	810.92	1916.37	339.91	256.77	250.10	940.26	601.48	1672.11	710.00	425.00	516.00	199.00	191.00	208.00	467.75	215.57	271.73	516.00	550.33	1303.27	1182.51	199.00	199.33	282.26	256.77	271.73	318.35	1071.28	940.26	562.54	145.57	50.04	8.50	547.21	132.39	26.45	43.16	4.27	17.73	41.59	51.08	1103.93	41.00	166.00	107.00	104.67	62.53	2.97	12.03	7.75	7.58	4.53	97.03	87.97	92.25	92.42	48483.00	134612.00	205052.00	129382.33	1784.52	1473.74	4457.01	21.60	67.75	40.14	43.17	750.52	618.37	92.88	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	1385.13	963.93	947.69	202.23	288.65	244.67	1198.49	780.49	733.02	406.00	415.00	502.00	188.00	189.00	195.00	219.36	231.57	287.32	415.00	441.00	1098.92	963.93	189.00	190.67	245.18	244.67	231.57	246.08	904.00	780.49	248.00	53.02	43.21	3.79	256.14	36.23	12.02	22.57	1.99	17.62	14.72	28.33	908.25	48.00	137.00	213.00	132.67	82.59	3.48	9.93	15.43	9.61	5.98	96.52	90.07	84.57	90.39	66486.00	132058.00	201859.00	133467.67	2073.21	1590.68	1419.73	27.75	67.22	109.97	68.31	174.28	1108.21	226.01	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	4724.00	1887.33	824.50	207.02	165.72	276.79	4560.14	1726.49	623.08	6309.00	2326.00	731.00	178.00	179.00	191.00	6145.14	2165.16	529.58	2326.00	3122.00	2478.61	1887.33	179.00	182.67	216.51	207.02	2165.16	2946.62	2303.23	1726.49	2015.87	2872.93	56.14	7.23	2030.91	2888.19	92.02	81.33	3.96	25.93	98.02	88.18	2295.94	2.00	6.00	26.00	11.33	12.86	0.14	0.43	1.88	0.82	0.93	99.86	99.57	98.12	99.18	9448.00	11324.00	21437.00	14069.67	2241.53	888.22	423.83	4.07	11.66	38.22	17.98	380.55	68.96	614.60	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	533.00	4524.50	865.67	152.25	155.44	164.62	381.39	4369.28	701.17	567.00	2609.00	652.00	134.00	152.00	186.00	415.39	2453.78	487.51	652.00	1276.00	1974.39	865.67	152.00	157.33	157.44	155.44	487.51	1118.89	1817.28	701.17	2214.72	1155.19	6.42	26.41	2215.87	1156.61	90.53	112.17	16.78	4.08	103.37	121.93	1817.06	6.00	16.00	9.00	10.33	5.13	0.43	1.16	0.65	0.75	0.37	99.57	98.84	99.35	99.25	3198.00	72392.00	7791.00	27793.67	94.64	4659.40	601.03	24.18	15.00	10.50	16.56	32.39	33.52	36.85	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	507.75	1649.16	566.56	149.74	262.43	261.95	359.59	1429.68	371.21	488.00	543.00	419.00	131.00	195.00	186.00	339.84	323.52	223.65	488.00	483.33	907.82	566.56	186.00	170.67	224.71	261.95	323.52	295.67	720.16	371.21	642.69	62.13	64.92	34.65	614.49	62.90	12.85	70.79	20.30	28.89	21.28	85.33	737.16	12.00	89.00	208.00	103.00	98.75	0.87	6.45	15.07	7.46	7.16	99.13	93.55	84.93	92.54	6093.00	146775.00	117845.00	90237.67	152.86	3219.05	689.93	28.23	39.53	111.91	59.89	35.49	287.87	636.52	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	1458.39	2009.05	3117.69	298.27	554.32	305.72	1235.31	1561.28	2903.94	797.00	891.00	742.00	195.00	395.00	196.00	573.92	443.24	528.25	797.00	810.00	2195.04	2009.05	196.00	262.00	386.10	305.72	528.25	515.14	1900.18	1561.28	845.14	75.35	145.73	115.18	884.43	66.32	9.30	38.50	43.96	37.74	12.87	46.54	1933.04	80.00	133.00	64.00	92.33	36.12	5.80	9.64	4.64	6.69	2.62	94.20	90.36	95.36	93.31	116671.00	267203.00	199532.00	194468.67	1813.05	2887.97	5446.02	54.51	71.90	34.13	53.51	722.26	609.51	922.50	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	2983.06	0.00	1529.33	175.13	171.00	184.88	2811.26	0.00	1344.52	2527.00	0.00	986.00	185.00	186.00	195.00	2355.20	0.00	801.19	560.00	740.09	1265.23	735.70	185.00	178.78	217.97	190.91	350.74	564.84	1089.97	505.44	1185.98	608.11	88.72	56.74	1176.61	599.11	82.17	93.74	31.74	40.70	106.07	107.95	1086.45	17.00	0.00	9.00	34.50	44.10	1.23	0.00	0.65	2.50	3.20	98.77	100.00	99.35	99.37	50712.00	0.00	13764.00	50323.16	2715.63	0.00	1503.52	17.60	<NO DATA>	8.05	8.55	53.27	38.45	34.42	0	0	0	32	32	32	1	32	0	0	32	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	1275.12	894.42	1420.82	383.48	466.67	257.72	996.05	515.09	1183.46	557.00	627.00	676.00	279.00	384.00	204.00	277.93	247.67	438.64	627.00	620.00	1196.79	1275.12	279.00	289.00	369.29	383.48	277.93	321.41	898.20	996.05	271.80	59.81	105.20	90.42	344.76	102.65	9.65	22.71	31.29	28.49	31.94	38.38	907.79	192.00	390.00	100.00	227.33	148.19	13.91	28.26	7.25	16.47	10.74	86.09	71.74	92.75	83.53	244823.00	348823.00	142082.00	245242.67	2220.57	1176.98	2420.15	86.12	170.68	48.90	101.90	935.03	1241.07	155.65	0	3	0	3	0	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	947.43	752.90	808.68	268.11	573.40	307.17	740.01	484.65	553.55	573.00	517.00	514.00	200.00	282.00	212.00	365.58	248.75	258.87	517.00	534.67	836.34	808.68	212.00	231.33	382.90	307.17	258.87	291.07	592.74	553.55	100.17	33.23	166.14	44.29	132.12	64.73	6.22	11.98	19.14	43.39	22.24	22.29	605.01	37.00	299.00	161.00	165.67	131.06	2.68	21.67	11.67	12.00	9.50	97.32	78.33	88.33	88.00	35055.00	225117.00	130198.00	130123.33	1182.81	916.89	1163.57	23.15	158.04	76.59	85.93	560.82	2194.00	472.83	0	3	0	3	0	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2029.52	2100.70	2187.10	618.61	708.41	881.25	1499.04	1476.70	1417.72	2093.00	2142.00	2214.00	192.00	195.00	199.00	1562.52	1518.00	1444.62	2142.00	2149.67	2105.77	2100.70	195.00	195.33	736.09	708.41	1518.00	1508.38	1464.49	1476.70	78.91	60.86	133.49	3.51	42.01	59.54	2.83	3.75	1.80	18.14	3.95	2.87	1910.44	969.00	889.00	887.00	915.00	46.78	70.22	64.42	64.28	66.30	3.39	29.78	35.58	35.72	33.70	1966605.00	1867520.00	1939959.00	1924694.67	486.45	600.46	489.16	2986.07	2186.30	2570.78	2581.05	833.42	939.13	1120.32	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2893.51	2885.20	3143.29	2044.61	1607.99	1635.67	965.82	1309.75	1543.95	2887.00	2832.00	3106.00	2105.00	1118.00	1451.00	959.30	1256.55	1506.66	2887.00	2941.67	2974.00	2893.51	1451.00	1558.00	1762.76	1635.67	1256.55	1240.84	1273.17	1309.75	146.67	144.95	244.48	502.12	290.80	274.02	4.93	4.93	32.23	13.87	22.08	22.84	1416.00	1234.00	1156.00	1218.00	1202.67	41.20	89.42	83.77	88.26	87.15	2.99	10.58	16.23	11.74	12.85	3570594.00	3335290.00	3828532.00	3578138.67	424.26	608.44	645.73	2809.15	2488.45	2912.27	2736.62	1687.96	1266.28	1355.21	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	2401.79	2669.42	2840.83	1278.82	1421.45	1487.38	1192.43	1284.66	1397.86	2272.00	2487.00	2791.00	999.00	1594.00	1308.00	1062.64	1102.23	1348.03	2487.00	2516.67	2637.35	2669.42	1308.00	1300.33	1395.88	1421.45	1102.23	1170.97	1291.65	1284.66	221.27	260.77	106.60	297.57	102.89	154.61	10.36	8.39	22.88	7.64	13.20	7.97	1337.02	1208.00	1262.00	1154.00	1208.00	54.00	87.54	91.45	83.62	87.54	3.91	12.46	8.55	16.38	12.46	2901365.00	3368809.00	3278321.00	3182831.67	1610.40	2755.87	627.18	894.47	588.29	2572.03	1351.60	1205.97	1171.75	1266.74	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	1155.89	569.73	543.00	324.91	222.89	497.08	966.57	357.87	314.04	420.00	426.00	479.00	173.00	189.00	198.00	230.68	214.13	250.04	426.00	441.67	756.21	569.73	189.00	186.67	348.30	324.91	230.68	231.62	546.16	357.87	346.39	32.47	138.58	12.66	364.74	17.97	7.35	45.81	6.78	39.79	7.76	66.78	569.54	224.00	143.00	118.00	161.67	55.41	16.23	10.36	8.55	11.71	4.02	83.77	89.64	91.45	88.29	258920.00	81472.00	64074.00	134822.00	4424.46	442.65	250.54	48.94	115.61	147.91	104.15	1128.78	111.03	2475.80	3	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	594.08	2726.49	1026.68	204.57	922.28	922.55	392.18	2458.05	773.72	426.00	731.00	746.00	198.00	204.00	198.00	224.10	462.55	493.04	731.00	634.33	1449.08	1026.68	198.00	200.00	683.13	922.28	462.55	393.23	1207.98	773.72	1127.22	180.58	414.45	3.46	1099.27	147.26	28.47	77.79	1.73	60.67	37.45	91.00	1249.08	145.00	79.00	19.00	81.00	63.02	10.51	5.72	1.38	5.87	4.57	89.49	94.28	98.62	94.13	86141.00	215393.00	19507.00	107013.67	868.38	5754.89	555.79	65.48	33.74	26.45	41.89	61.78	4736.62	4980.58	0	3	3	3	3	3	0	0	0	0	0	0	0	0	3	3
27	antigen 014	DDX53	2	1	6	479.42	658.83	1524.53	206.75	251.57	269.07	283.42	435.14	1295.14	430.00	525.00	517.00	186.00	190.00	186.00	234.00	301.31	287.61	517.00	490.67	887.59	658.83	186.00	187.33	242.46	251.57	287.61	274.31	671.23	435.14	558.86	52.69	32.14	2.31	545.62	35.57	10.74	62.96	1.23	13.26	12.97	81.29	700.26	330.00	315.00	230.00	291.67	53.93	23.91	22.83	16.67	21.14	3.91	76.09	77.17	83.33	78.86	158207.00	207530.00	350643.00	238793.33	329.16	526.21	4571.68	284.14	260.48	65.16	203.26	110.53	205.17	253.24	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	429.87	668.41	1116.70	207.62	233.17	516.31	230.74	443.12	893.21	418.00	438.00	477.00	193.00	191.00	200.00	218.87	212.71	253.51	438.00	444.33	738.33	668.41	193.00	194.67	319.03	233.17	218.87	228.36	522.36	443.12	348.71	30.01	171.32	4.73	338.27	21.99	6.75	47.23	2.43	53.70	9.63	64.76	543.66	188.00	133.00	245.00	188.67	56.00	13.62	9.64	17.75	13.67	4.06	86.38	90.36	82.25	86.33	80815.00	88899.00	273592.00	147768.67	58.39	765.48	2752.00	742.93	76.99	79.52	299.81	91.09	109.82	2672.98	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	1321.18	1527.98	1555.34	209.88	282.33	336.61	1132.07	1315.58	1282.66	492.00	629.00	778.00	186.00	198.00	199.00	302.90	416.60	505.32	629.00	633.00	1468.17	1527.98	198.00	194.33	276.27	282.33	416.60	408.27	1243.44	1282.66	128.03	143.04	63.58	7.23	97.84	101.47	22.60	8.72	3.72	23.01	24.85	7.87	1273.83	17.00	52.00	44.00	37.67	18.34	1.23	3.77	3.19	2.73	1.33	98.77	96.23	96.81	97.27	22460.00	79455.00	68435.00	56783.33	1906.18	2804.68	1739.19	10.10	24.39	32.45	22.31	233.05	521.69	401.78	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	852.00	688.65	471.56	190.78	202.51	199.72	667.90	492.32	277.13	576.00	429.00	412.00	188.00	190.00	189.00	391.90	232.67	217.57	429.00	472.33	670.74	688.65	189.00	189.00	197.67	199.72	232.67	280.71	479.12	492.32	190.85	90.18	6.12	1.00	195.72	96.59	19.09	28.45	0.53	3.10	34.41	40.85	481.74	31.00	75.00	85.00	63.67	28.73	2.25	5.43	6.16	4.61	2.08	97.75	94.57	93.84	95.39	26412.00	51649.00	40083.00	39381.33	627.42	1032.11	322.53	33.00	35.78	73.04	47.27	60.35	66.07	67.38	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	1058.21	903.26	840.71	554.50	429.76	423.53	531.27	500.04	460.76	926.00	811.00	808.00	506.00	214.00	192.00	399.06	407.79	428.05	811.00	848.33	934.06	903.26	214.00	304.00	469.26	429.76	407.79	411.63	497.36	500.04	111.97	67.28	73.88	175.28	35.33	14.87	7.93	11.99	57.66	15.74	3.61	7.10	630.06	701.00	751.00	845.00	765.67	73.11	50.80	54.42	61.23	55.48	5.30	49.20	45.58	38.77	44.52	741804.00	678347.00	710400.00	710183.67	800.75	1221.73	187.69	465.08	307.38	2074.34	948.93	344.65	356.83	480.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
