	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	625.97	594.46	458.35	146.34	175.21	180.41	481.10	418.48	279.46	363.00	408.00	412.00	124.00	188.00	190.00	218.13	232.02	233.11	408.00	394.33	559.59	594.46	188.00	167.33	167.32	175.21	232.02	227.76	393.01	418.48	89.08	27.21	18.36	37.54	103.20	8.35	6.90	15.92	22.43	10.97	3.67	26.26	392.26	29.00	76.00	55.00	53.33	23.54	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	18153.00	45179.00	25209.00	29513.67	967.49	950.81	269.85	14.42	33.45	56.96	34.94	38.41	29.68	35.22	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	431.30	631.82	528.97	172.87	233.93	233.90	262.43	409.71	298.75	394.00	517.00	510.00	183.00	197.00	203.00	225.12	294.89	279.78	510.00	473.67	530.70	528.97	197.00	194.33	213.56	233.90	279.78	266.60	323.63	298.75	100.27	69.08	35.25	10.26	76.73	36.70	14.58	18.89	5.28	16.50	13.77	23.71	336.37	510.00	159.00	211.00	293.33	189.43	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	219965.00	100460.00	111613.00	144012.67	236.46	971.95	58.47	565.99	67.02	1078.04	570.35	49.96	116.96	51.99	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	568.72	594.94	546.39	247.17	280.24	320.73	328.69	358.69	229.87	511.00	522.00	532.00	198.00	206.00	317.00	270.97	285.75	215.48	522.00	521.67	570.01	568.72	206.00	240.33	282.72	280.24	270.97	257.40	305.75	328.69	24.30	10.50	36.84	66.52	67.41	37.05	2.01	4.26	27.68	13.03	14.39	22.05	329.68	139.00	251.00	80.00	156.67	86.86	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	79052.00	149329.00	43711.00	90697.33	377.39	415.99	58.59	121.06	216.43	313.89	217.13	103.34	446.31	99.44	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	537.69	555.97	691.75	274.63	317.96	332.45	292.99	242.42	367.84	524.00	525.00	579.00	212.00	292.00	295.00	279.30	211.45	255.09	525.00	542.67	595.14	555.97	292.00	266.33	308.35	317.96	255.09	248.61	301.08	292.99	84.17	31.47	30.09	47.08	63.10	34.39	5.80	14.14	17.68	9.76	13.83	20.96	328.80	179.00	239.00	273.00	230.33	47.60	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	96246.00	132877.00	188848.00	139323.67	78.22	92.85	759.65	670.44	623.97	132.19	475.53	293.27	78.47	107.39	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	764.67	698.82	364.00	269.59	311.57	154.39	504.65	389.48	209.77	632.00	554.00	364.00	286.00	293.00	174.00	371.98	244.66	209.77	554.00	516.67	609.16	698.82	286.00	251.00	245.19	269.59	244.66	275.47	367.97	389.48	214.85	137.85	81.38	66.78	148.61	85.38	26.68	35.27	26.60	33.19	30.99	40.39	358.16	12.00	68.00	1.00	27.00	35.93	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	9176.00	47520.00	364.00	19020.00	310.95	346.51	0.00	19.47	76.43	<NO DATA>	31.97	101.89	62.07	37.51	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	590.40	772.38	1915.64	322.37	273.18	239.32	317.95	503.89	1680.64	602.00	729.00	624.00	296.00	293.00	201.00	329.55	460.52	389.00	624.00	651.67	1092.80	772.38	293.00	263.33	278.29	273.18	389.00	393.02	834.16	503.89	718.38	67.87	41.76	54.00	738.94	65.58	10.41	65.74	20.51	15.01	16.69	88.59	829.47	10.00	8.00	11.00	9.67	1.53	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	5904.00	6179.00	21072.00	11051.67	88.41	298.37	3750.94	35.96	13.51	4.93	18.13	722.98	75.38	74.19	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	626.26	580.97	1238.90	278.20	207.32	257.80	353.81	378.71	986.10	519.00	414.00	496.00	286.00	194.00	229.00	246.55	211.75	243.20	496.00	476.33	815.38	626.26	229.00	236.33	247.77	257.80	243.20	233.83	572.87	378.71	367.48	55.19	36.49	46.44	358.08	19.20	11.59	45.07	19.65	14.73	8.21	62.51	579.04	142.00	181.00	41.00	121.33	72.25	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	88929.00	105155.00	50795.00	81626.33	823.27	1783.87	3994.15	61.03	38.43	10.12	36.52	74.23	44.59	63.14	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	0.00	576.67	523.00	124.28	180.95	248.19	0.00	396.95	277.58	0.00	589.00	521.00	118.00	190.00	209.00	0.00	409.29	275.58	521.00	370.00	366.56	523.00	190.00	172.33	184.47	180.95	275.58	228.29	224.84	277.58	318.58	322.23	62.03	48.00	203.66	208.70	87.09	86.91	27.86	33.62	91.42	90.58	194.22	0.00	3.00	3.00	2.00	1.73	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	0.00	1730.00	1569.00	1099.67	0.00	30.44	5.29	<NO DATA>	39.13	157.37	65.50	19.09	40.24	60.73	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
19			1	7	7	536.50	550.00	657.40	277.73	269.09	288.09	265.76	285.45	372.25	524.00	548.00	622.00	281.00	291.00	287.00	253.26	283.45	336.85	505.00	750.63	1135.07	573.33	193.00	192.84	208.58	206.94	287.13	565.01	949.46	368.11	1460.51	1422.19	53.45	55.67	1463.61	1429.13	189.47	128.67	28.87	25.63	252.94	154.15	942.23	4.00	3.00	5.00	8.66	10.53	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	2146.00	1650.00	3287.00	8051.09	60.21	43.03	86.94	17.65	19.90	21.41	19.65	86.20	74.93	64.33	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	718.25	773.76	580.27	164.50	209.09	300.92	557.94	566.39	306.95	729.00	467.00	506.00	166.00	199.00	288.00	568.69	259.63	232.68	506.00	567.33	690.76	718.25	199.00	217.67	224.84	209.09	259.63	353.67	477.09	557.94	99.63	141.36	69.56	63.11	147.41	186.71	24.92	14.42	28.99	30.94	52.79	30.90	473.09	4.00	21.00	37.00	20.67	16.50	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	2873.00	16249.00	21470.00	13530.67	207.19	736.47	352.07	10.77	16.15	32.26	19.73	53.91	36.64	417.89	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	947.14	453.32	609.54	197.43	213.74	310.00	751.48	243.60	302.18	615.00	426.00	535.00	190.00	200.00	292.00	419.34	216.29	227.63	535.00	525.33	670.00	609.54	200.00	227.33	240.39	213.74	227.63	287.75	432.42	302.18	252.40	94.87	60.83	56.23	277.86	114.10	18.06	37.67	24.73	25.30	39.65	64.26	442.67	7.00	190.00	35.00	77.33	98.57	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	6630.00	86130.00	21334.00	38031.33	880.15	104.35	158.46	5.98	443.54	66.74	172.09	45.27	38.02	71.31	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2071.03	3000.48	2621.52	462.01	1249.45	812.65	1744.55	1932.56	1929.10	1962.00	2745.00	2557.00	197.00	310.00	212.00	1635.52	1677.08	1864.59	2557.00	2421.33	2564.34	2621.52	212.00	239.67	841.37	812.65	1677.08	1725.73	1868.74	1929.10	467.35	408.75	394.51	61.37	107.56	122.04	16.88	18.23	25.61	46.89	7.07	5.76	2324.68	499.00	1147.00	1131.00	925.67	369.59	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	1033446.00	3441547.00	2964934.00	2479975.67	1011.75	1038.26	935.10	860.42	2134.95	2333.25	1776.21	806.07	1671.00	1072.78	0	3	3	3	3	3	0	0	0	0	0	0	0	0	3	3
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2301.41	2491.19	2613.25	257.74	352.30	804.68	2049.27	2154.78	1907.85	2599.00	2671.00	2673.00	203.00	312.00	197.00	2346.86	2334.60	1967.60	2671.00	2647.67	2468.62	2491.19	203.00	237.33	471.57	352.30	2334.60	2216.35	2037.30	2049.27	157.14	42.16	292.33	64.73	123.90	215.51	1.59	6.37	27.28	61.99	9.72	6.08	2231.28	444.00	1033.00	840.00	772.33	300.27	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	1021827.00	2573395.00	2195128.00	1930116.67	989.19	797.52	490.59	919.82	2791.01	3266.66	2325.83	80.95	172.59	1055.40	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	3681.17	2819.50	2538.72	526.35	1472.59	1233.22	3378.26	1578.83	1484.54	2815.00	2466.00	2298.00	299.00	326.00	259.00	2512.09	1225.32	1243.82	2466.00	2526.33	3013.13	2819.50	299.00	294.67	1077.39	1233.22	1243.82	1660.41	2147.21	1578.83	595.33	263.73	491.99	33.71	1067.16	737.63	10.44	19.76	11.44	45.67	44.42	49.70	2718.46	558.00	901.00	839.00	766.00	182.78	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	2054092.00	2540374.00	2129984.00	2241483.33	2177.45	1276.89	1105.92	865.72	1114.05	1126.24	1035.34	1163.27	1884.38	1549.13	3	3	3	3	3	3	0	0	0	0	0	0	0	0	3	3
25	antigen 006	CEP290	2	1	4	529.76	674.38	783.29	239.43	283.23	252.56	294.61	396.50	539.98	522.00	534.00	475.00	198.00	293.00	199.00	286.85	256.13	231.69	522.00	510.33	662.47	674.38	199.00	230.00	258.41	252.56	256.13	258.22	410.36	396.50	127.18	31.18	22.48	54.56	123.27	27.64	6.11	19.20	23.72	8.70	10.70	30.04	432.47	132.00	309.00	73.00	171.33	122.82	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	69928.00	208382.00	57180.00	111830.00	57.71	1431.58	2436.21	673.90	85.58	16.18	258.55	66.80	85.25	90.02	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	537.03	704.48	650.76	208.58	291.23	252.37	331.72	420.36	408.96	529.00	530.00	516.00	183.00	297.00	200.00	323.69	245.88	274.20	529.00	525.00	630.76	650.76	200.00	226.67	250.73	252.37	274.20	281.25	387.01	408.96	85.50	7.81	41.35	61.50	48.22	39.38	1.49	13.55	27.13	16.49	14.00	12.46	404.09	117.00	493.00	180.00	263.33	201.38	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	62833.00	347309.00	117137.00	175759.67	51.35	1740.04	1270.94	755.82	119.10	57.92	310.95	53.80	107.44	95.52	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
27	antigen 014	DDX53	2	1	6	498.70	542.21	866.04	211.60	280.17	257.56	292.16	274.15	618.41	429.00	526.00	510.00	190.00	271.00	204.00	222.46	257.94	262.38	510.00	488.33	635.65	542.21	204.00	221.67	249.78	257.56	257.94	247.59	394.91	292.16	200.71	52.00	34.94	43.29	193.77	21.88	10.65	31.57	19.53	13.99	8.84	49.07	413.98	173.00	157.00	129.00	153.00	22.27	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	86275.00	85127.00	111719.00	94373.67	209.98	70.77	1772.99	240.70	608.22	44.99	297.97	48.89	115.67	100.08	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 031	MAGEA2	2	1	7	515.92	570.87	653.79	221.91	278.34	377.61	302.65	300.10	389.97	520.00	537.00	534.00	189.00	218.00	208.00	306.73	266.22	270.17	534.00	530.33	580.20	570.87	208.00	205.00	292.62	278.34	270.17	281.04	330.90	302.65	69.41	9.07	78.83	14.73	51.17	22.33	1.71	11.96	7.19	26.94	7.95	15.46	375.20	161.00	355.00	214.00	243.33	100.27	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	83063.00	202660.00	139912.00	141878.33	79.61	319.35	902.34	612.04	333.60	92.49	346.04	70.57	104.79	1727.16	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	488.08	641.51	985.79	200.48	258.89	263.67	299.08	388.02	729.54	412.00	531.00	500.00	185.00	215.00	209.00	223.00	277.51	243.74	500.00	481.00	705.13	641.51	209.00	203.00	241.01	258.89	243.74	248.08	472.21	388.02	254.88	61.73	35.18	15.87	227.24	27.51	12.83	36.15	7.82	14.60	11.09	48.12	502.13	36.00	138.00	87.00	87.00	51.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	17571.00	88529.00	85764.00	63954.67	317.10	698.87	2194.94	33.95	76.62	28.92	46.50	107.82	82.04	88.25	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	764.06	546.76	604.85	314.13	277.51	344.67	463.60	273.46	318.59	533.00	530.00	537.00	292.00	288.00	288.00	232.53	256.70	250.74	533.00	533.33	638.56	604.85	288.00	289.33	312.11	314.13	250.74	246.66	351.88	318.59	112.50	3.51	33.63	2.31	99.34	12.59	0.66	17.62	0.80	10.77	5.10	28.23	349.22	389.00	308.00	255.00	317.33	67.49	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	297221.00	168403.00	154236.00	206620.00	2205.01	70.69	682.32	81.79	1191.39	119.07	464.08	170.74	83.23	508.83	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	812.29	817.04	720.00	389.36	398.82	525.95	438.49	459.75	372.93	718.00	696.00	694.00	322.00	313.00	295.00	344.20	338.71	346.94	696.00	702.67	783.11	812.29	313.00	310.00	438.04	398.82	344.20	343.28	423.73	438.49	54.71	13.32	76.28	13.75	45.25	4.19	1.90	6.99	4.43	17.41	1.22	10.68	473.11	681.00	747.00	701.00	709.67	33.84	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	553172.00	610330.00	504718.00	556073.33	462.14	1505.70	306.75	646.14	228.09	852.24	575.49	183.27	433.96	1797.46	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
