	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
12	antigen 064	THEG	1	2	4	943.03	854.63	741.80	510.05	424.56	397.43	548.60	451.23	353.83	715.00	725.00	712.00	391.00	397.00	383.00	320.57	321.60	324.03	715.00	717.33	846.49	854.63	391.00	390.33	444.01	424.56	321.60	322.07	451.22	451.23	100.86	6.81	58.78	7.02	97.38	1.78	0.95	11.92	1.80	13.24	0.55	21.58	456.15	442.00	310.00	427.00	393.00	72.27	32.03	22.46	30.94	28.48	5.24	67.97	77.54	69.06	71.52	416819.00	264934.00	316750.00	332834.33	2523.68	1334.91	267.87	96.08	104.79	564.03	254.97	1778.78	201.08	140.87	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	antigen 068	TYR	1	2	5	863.84	693.02	643.65	334.86	294.18	311.02	540.23	417.79	343.24	630.00	526.00	601.00	306.00	284.00	297.00	306.39	250.77	300.59	601.00	585.67	733.50	693.02	297.00	295.67	313.35	311.02	300.59	285.92	433.75	417.79	115.54	53.67	20.44	11.06	99.46	30.58	9.16	15.75	3.74	6.52	10.70	22.93	437.84	177.00	404.00	258.00	279.67	115.04	12.83	29.28	18.70	20.27	8.34	87.17	70.72	81.30	79.73	152899.00	279980.00	166062.00	199647.00	1260.28	1792.51	319.62	75.87	94.16	277.07	149.04	152.14	158.62	127.19	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	729.90	801.44	854.90	283.27	299.52	287.98	461.94	505.20	576.39	519.00	528.00	536.00	235.00	289.00	273.00	251.04	231.75	257.48	528.00	527.67	795.42	801.44	273.00	265.67	290.26	287.98	251.04	246.76	514.51	505.20	62.72	8.50	8.36	27.74	57.79	13.39	1.61	7.88	10.44	2.88	5.43	11.23	529.75	219.00	224.00	212.00	218.33	6.03	15.87	16.23	15.36	15.82	0.44	84.13	83.77	84.64	84.18	159849.00	179523.00	181239.00	173537.00	2035.18	1032.39	3075.55	49.71	109.61	39.73	66.35	126.92	81.68	111.79	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	867.40	1417.00	971.65	212.07	237.76	707.24	661.94	1184.94	266.42	610.00	488.00	940.00	194.00	200.00	714.00	404.54	255.94	234.77	610.00	679.33	1085.35	971.65	200.00	369.33	385.69	237.76	255.94	298.42	704.44	661.94	291.91	233.84	278.77	298.51	460.73	92.51	34.42	26.90	80.82	72.28	31.00	65.40	716.02	5.00	9.00	202.00	72.00	112.60	0.36	0.65	14.64	5.22	8.16	99.64	99.35	85.36	94.78	4337.00	12753.00	196273.00	71121.00	624.16	2522.21	78.04	5.30	4.23	689.59	233.04	53.02	72.22	174.83	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	1325.57	771.88	1266.85	206.62	227.35	241.52	1124.39	550.75	1033.90	690.00	580.00	748.00	196.00	193.00	206.00	488.82	358.88	515.05	690.00	672.67	1121.43	1266.85	196.00	198.33	225.16	227.35	488.82	454.25	903.01	1033.90	304.14	85.33	17.55	6.81	308.40	83.63	12.69	27.12	3.43	7.80	18.41	34.15	923.10	7.00	8.00	13.00	9.33	3.21	0.51	0.58	0.94	0.68	0.23	99.49	99.42	99.06	99.32	9279.00	6175.00	16469.00	10641.00	1261.13	393.35	1200.13	6.24	11.20	11.20	9.55	49.52	67.97	70.15	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	1234.95	715.73	779.62	276.18	353.54	225.83	990.37	367.74	571.81	500.00	653.00	520.00	204.00	326.00	197.00	255.42	305.01	312.19	520.00	557.67	910.10	779.62	204.00	242.33	285.18	276.18	305.01	290.87	643.30	571.81	283.14	83.16	64.33	72.54	317.41	30.91	14.91	31.11	29.93	22.56	10.63	49.34	667.77	76.00	467.00	249.00	264.00	195.93	5.51	33.84	18.04	19.13	14.20	94.49	66.16	81.96	80.87	93856.00	334246.00	194125.00	207409.00	3654.03	447.89	1880.85	20.60	383.43	75.70	159.91	385.88	94.27	214.60	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	1074.83	1427.65	863.00	307.96	1048.17	243.40	771.86	385.49	620.75	529.00	1415.00	545.00	297.00	1014.00	219.00	226.03	372.84	302.75	545.00	829.67	1121.83	1074.83	297.00	510.00	533.18	307.96	302.75	300.54	592.70	620.75	285.24	506.98	447.17	438.22	194.70	73.43	61.11	25.43	85.92	83.87	24.43	32.85	611.83	18.00	371.00	11.00	133.33	205.86	1.30	26.88	0.80	9.66	14.92	98.70	73.12	99.20	90.34	19347.00	529658.00	9493.00	186166.00	1542.20	129.63	799.50	9.01	1103.26	8.54	373.60	90.48	266.22	53.09	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	2853.78	554.55	636.58	256.18	212.12	277.63	2602.52	350.63	372.93	616.00	472.00	506.00	281.00	191.00	275.00	364.74	268.09	242.35	565.00	1059.34	2734.28	882.43	193.00	201.81	204.90	192.67	364.74	860.76	2535.69	685.92	5421.35	1604.30	31.54	29.56	5426.28	1610.62	151.44	198.27	14.65	15.39	187.12	214.00	2532.47	18.00	11.00	64.00	10.22	10.76	1.30	0.80	4.64	0.74	0.78	98.70	99.20	95.36	97.75	51368.00	6100.00	40741.00	28311.59	6458.11	160.02	314.26	7.25	24.10	75.95	35.77	67.47	65.85	116.01	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	1258.80	1709.89	582.86	378.16	1161.79	305.84	907.25	592.56	289.81	619.00	1602.00	529.00	387.00	1115.00	293.00	267.45	484.67	235.95	619.00	916.67	1183.85	1258.80	387.00	598.33	615.26	378.16	267.45	329.35	596.54	592.56	567.24	595.22	474.68	449.91	308.74	135.42	64.93	47.91	75.19	77.15	41.12	51.76	585.52	184.00	759.00	173.00	372.00	335.20	13.33	55.00	12.54	26.96	24.29	86.67	45.00	87.46	73.04	231619.00	1297809.00	100835.00	543421.00	4629.68	1188.97	230.02	36.06	378.27	217.96	210.76	432.65	718.18	132.55	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	1206.51	787.29	697.53	703.54	447.03	325.33	509.07	357.95	455.37	1020.00	725.00	580.00	701.00	383.00	213.00	322.55	295.66	337.84	725.00	775.00	897.11	787.29	383.00	432.33	491.96	447.03	322.55	318.69	440.79	455.37	271.68	224.22	193.07	247.71	76.61	21.36	28.93	30.28	57.30	39.24	6.70	17.38	464.77	327.00	273.00	36.00	212.00	154.79	23.70	19.78	2.61	15.36	11.22	76.30	80.22	97.39	84.64	394529.00	214929.00	25111.00	211523.00	1614.93	245.11	307.20	103.08	398.67	53.36	185.04	181.79	219.09	1174.31	0	0	3	0	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2584.09	2476.32	2449.19	731.18	705.48	814.22	1954.59	1881.78	1729.42	2619.00	2498.00	2405.00	194.00	196.00	198.00	1989.49	1903.46	1685.23	2498.00	2507.33	2503.20	2476.32	196.00	196.00	750.29	731.18	1903.46	1859.40	1855.26	1881.78	71.36	107.30	56.84	2.00	114.90	156.84	4.28	2.85	1.02	7.58	8.44	6.19	2307.20	837.00	817.00	811.00	821.67	13.61	60.65	59.20	58.77	59.54	0.99	39.35	40.80	41.23	40.46	2162886.00	2023156.00	1986291.00	2057444.33	480.03	524.66	486.46	3408.09	2930.33	2883.20	3073.87	1018.92	1011.54	1095.44	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2774.80	2679.26	2837.61	1132.33	1065.49	1124.42	1723.73	1701.05	1789.56	2790.00	2686.00	2858.00	214.00	199.00	261.00	1738.93	1707.79	1809.95	2790.00	2778.00	2763.89	2774.80	214.00	224.67	1107.41	1124.42	1738.93	1752.22	1738.11	1723.73	79.74	86.63	36.52	32.35	45.97	52.36	3.12	2.88	14.40	3.30	2.99	2.65	2539.22	1042.00	973.00	960.00	991.67	44.07	75.51	70.51	69.57	71.86	3.19	24.49	29.49	30.43	28.14	2891342.00	2606921.00	2724106.00	2740789.67	500.79	538.97	511.82	3586.57	3070.91	3356.58	3338.02	1264.50	1253.67	1256.89	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	2555.69	2549.96	2509.32	1036.62	1020.52	997.71	1585.54	1597.94	1581.86	2596.00	2544.00	2555.00	196.00	282.00	214.00	1625.85	1591.98	1627.54	2555.00	2565.00	2538.32	2549.96	214.00	230.67	1018.29	1020.52	1625.85	1615.12	1588.45	1585.54	25.28	27.40	19.55	45.36	8.42	20.06	1.07	1.00	19.66	1.92	1.24	0.53	2307.66	889.00	944.00	851.00	894.67	46.76	64.42	68.41	61.67	64.83	3.39	35.58	31.59	38.33	35.17	2272011.00	2407159.00	2135434.00	2271534.67	448.62	459.40	452.17	3141.95	3283.55	2977.14	3134.21	1157.31	1117.87	1114.14	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	582.94	724.61	910.65	283.40	343.87	434.39	323.82	467.67	650.77	530.00	525.00	523.00	203.00	197.00	200.00	270.88	268.06	263.13	525.00	526.00	739.40	724.61	200.00	200.00	353.89	343.87	268.06	267.36	480.75	467.67	164.35	3.61	75.99	3.00	163.87	3.93	0.69	22.23	1.50	21.47	1.47	34.09	539.40	414.00	419.00	346.00	393.00	40.78	30.00	30.36	25.07	28.48	2.96	70.00	69.64	74.93	71.52	241338.00	303611.00	315084.00	286677.67	170.69	2201.52	2900.43	785.42	89.01	77.63	317.35	198.16	991.77	2744.75	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	1426.06	1168.49	1281.20	751.59	499.59	541.95	943.19	712.96	807.16	1168.00	1111.00	1108.00	202.00	206.00	206.00	685.13	655.47	633.96	1111.00	1129.00	1291.92	1281.20	206.00	204.67	597.71	541.95	655.47	658.18	821.10	807.16	129.12	33.81	134.94	2.31	115.75	25.69	2.99	9.99	1.13	22.58	3.90	14.10	1087.25	867.00	886.00	837.00	863.33	24.70	62.83	64.20	60.65	62.56	1.79	37.17	35.80	39.35	37.44	1236398.00	1035282.00	1072365.00	1114681.67	2932.36	801.12	2576.17	278.87	788.50	262.25	443.21	3581.26	479.32	715.33	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	1411.32	936.11	935.76	309.43	270.24	319.94	1143.17	689.09	689.30	533.00	533.00	515.00	267.00	200.00	211.00	264.85	285.98	268.54	533.00	527.00	1094.40	936.11	211.00	226.00	299.87	309.43	268.54	273.12	840.52	689.30	274.46	10.39	26.19	35.93	262.10	11.29	1.97	25.08	15.90	8.73	4.13	31.18	868.40	257.00	114.00	153.00	174.67	73.92	18.62	8.26	11.09	12.66	5.36	81.38	91.74	88.91	87.34	362709.00	106716.00	143172.00	204199.00	4751.80	1460.59	2852.42	61.83	53.78	36.97	50.86	315.77	227.18	709.90	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 031	MAGEA2	2	1	7	1155.05	765.97	787.70	456.74	392.02	358.96	760.15	400.02	447.63	813.00	712.00	700.00	311.00	305.00	285.00	418.09	346.05	359.93	712.00	741.67	902.91	787.70	305.00	300.33	402.58	392.02	359.93	374.69	535.93	447.63	218.64	62.07	49.74	13.61	195.63	38.22	8.37	24.21	4.53	12.36	10.20	36.50	602.57	754.00	659.00	712.00	708.33	47.61	54.64	47.75	51.59	51.33	3.45	45.36	52.25	48.41	48.67	870911.00	504771.00	560842.00	645508.00	2900.68	260.02	988.39	197.59	1013.83	322.45	511.29	801.65	280.34	223.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 111	DPPA2	2	1	8	1789.65	1293.45	1589.27	292.42	295.64	267.56	1502.02	1035.84	1332.98	516.00	508.00	500.00	283.00	255.00	210.00	228.37	250.39	243.71	508.00	508.00	1557.46	1589.27	255.00	249.33	285.21	292.42	243.71	240.82	1290.28	1332.98	249.62	8.00	15.36	36.83	236.01	11.29	1.57	16.03	14.77	5.39	4.69	18.29	1308.12	153.00	133.00	146.00	144.00	10.15	11.09	9.64	10.58	10.43	0.74	88.91	90.36	89.42	89.57	273816.00	172029.00	232033.00	225959.33	6074.26	3970.31	6030.28	37.83	34.70	32.27	34.94	91.30	585.13	113.70	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	808.94	984.41	742.10	346.56	355.29	381.94	491.11	658.61	381.86	687.00	687.00	697.00	194.00	208.00	297.00	369.17	361.20	336.76	687.00	690.33	845.15	808.94	208.00	233.00	361.26	355.29	361.20	355.71	510.52	491.11	125.15	5.77	18.43	55.87	139.39	16.89	0.84	14.81	23.98	5.10	4.75	27.30	612.15	771.00	603.00	656.00	676.67	85.89	55.87	43.70	47.54	49.03	6.22	44.13	56.30	52.46	50.97	623692.00	593597.00	486817.00	568035.33	1698.13	2829.53	599.72	222.98	140.36	417.69	260.34	277.32	253.65	249.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	1291.24	991.83	1098.75	383.81	377.21	477.58	952.63	649.27	669.25	773.00	784.00	873.00	206.00	201.00	302.00	434.39	441.44	443.50	784.00	810.00	1127.28	1098.75	206.00	236.33	412.87	383.81	441.44	439.77	757.05	669.25	151.73	54.84	56.14	56.92	169.67	4.78	6.77	13.46	24.09	13.60	1.09	22.41	890.94	803.00	831.00	804.00	812.67	15.89	58.19	60.22	58.26	58.89	1.15	41.81	39.78	41.74	41.11	1036868.00	824210.00	883399.00	914825.67	4087.53	2187.73	2470.21	187.15	246.62	217.83	217.20	515.33	312.80	467.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
