	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	999.45	523.69	569.04	141.79	182.00	186.59	858.84	346.87	384.87	405.00	420.00	507.00	128.00	186.00	191.00	264.40	243.18	322.83	420.00	444.00	697.39	569.04	186.00	168.33	170.13	182.00	264.40	276.80	530.19	384.87	262.57	55.07	24.65	35.02	285.25	41.25	12.40	37.65	20.80	14.49	14.90	53.80	529.06	56.00	13.00	26.00	31.67	22.05	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	55969.00	6808.00	14795.00	25857.33	2610.56	190.06	185.49	18.42	23.73	53.95	32.03	32.31	56.99	39.05	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	482.27	625.15	684.61	188.04	197.13	226.45	293.79	430.00	461.75	418.00	523.00	504.00	190.00	194.00	201.00	229.52	327.85	281.14	504.00	481.67	597.34	625.15	194.00	195.00	203.87	197.13	281.14	279.50	395.18	430.00	103.99	55.95	20.07	5.57	89.23	49.18	11.62	17.41	2.86	9.85	17.60	22.58	402.34	398.00	284.00	256.00	312.67	75.22	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	191943.00	177542.00	175259.00	181581.33	171.14	494.24	1276.22	683.23	247.08	92.62	340.98	21.71	28.02	50.27	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	4585.56	578.37	675.38	510.60	233.72	377.83	4166.07	347.75	311.09	976.00	474.00	594.00	284.00	204.00	307.00	556.52	243.38	229.70	594.00	681.33	1946.44	675.38	284.00	265.00	374.05	377.83	243.38	343.20	1608.30	347.75	2286.06	262.15	138.47	54.06	2215.17	184.86	38.48	117.45	20.40	37.02	53.86	137.73	1681.44	63.00	134.00	68.00	88.33	39.63	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	288890.00	77502.00	45926.00	137439.33	8281.81	853.51	262.21	31.69	54.60	80.67	55.65	629.26	51.92	144.38	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	513.86	2944.23	558.67	219.65	234.88	215.18	296.24	2711.23	347.99	509.00	521.00	466.00	202.00	210.00	199.00	291.38	288.00	255.32	509.00	498.67	1338.92	558.67	202.00	203.67	223.23	219.65	288.00	278.24	1118.49	347.99	1390.42	28.92	10.33	5.69	1379.60	19.92	5.80	103.85	2.79	4.63	7.16	123.35	1135.25	296.00	244.00	150.00	230.00	74.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	152103.00	718392.00	83800.00	318098.33	122.33	8837.39	555.13	716.82	74.86	94.03	295.23	45.69	48.55	43.98	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	454.00	512.33	0.00	231.36	213.17	142.15	225.62	303.08	0.00	456.00	523.00	0.00	198.00	194.00	120.00	227.62	313.75	0.00	456.00	326.33	322.11	454.00	194.00	170.67	195.56	213.17	227.62	180.46	176.23	225.62	280.48	284.59	47.14	43.92	157.46	162.10	87.21	87.07	25.74	24.11	89.83	89.35	151.44	4.00	6.00	0.00	3.33	3.06	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	1816.00	3074.00	0.00	1630.00	11.52	71.23	0.00	78.35	25.53	<NO DATA>	34.63	58.97	50.98	38.23	0	0	0	3	3	3	1	0	3	0	0	3	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	479.17	4602.00	456.50	211.61	191.77	190.13	270.93	4414.24	266.67	454.00	613.00	512.00	194.00	192.00	194.00	245.77	425.24	322.17	512.00	526.33	1845.89	479.17	194.00	193.33	197.84	191.77	322.17	331.06	1650.61	270.93	2386.89	80.46	11.95	1.15	2393.37	90.07	15.29	129.31	0.60	6.04	27.21	145.00	1652.56	6.00	5.00	2.00	4.33	2.08	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	2875.00	23010.00	913.00	8932.67	71.29	8249.78	78.49	22.80	2.68	6.80	10.76	44.49	42.92	32.19	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	498.54	574.00	511.30	195.01	205.30	196.72	305.02	370.66	318.76	424.00	448.00	410.00	195.00	200.00	185.00	230.48	244.66	217.46	424.00	427.33	527.94	511.30	195.00	193.33	199.01	196.72	230.48	230.87	331.48	318.76	40.39	19.22	5.52	7.64	34.62	13.60	4.50	7.65	3.95	2.77	5.89	10.44	334.61	41.00	57.00	94.00	64.00	27.18	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	20440.00	32718.00	48062.00	33740.00	215.37	351.03	193.77	58.07	60.19	154.63	90.96	24.07	45.38	46.02	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	363.00	426.00	766.38	115.43	168.55	495.27	249.27	256.63	300.83	363.00	426.00	770.00	113.00	189.00	387.00	249.27	256.63	304.45	426.00	519.67	518.46	426.00	189.00	229.67	259.75	168.55	256.63	270.12	268.91	256.63	217.00	219.07	205.69	141.45	27.89	29.96	42.16	41.85	61.59	79.19	11.09	10.37	288.79	1.00	1.00	32.00	11.33	17.90	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	363.00	426.00	24524.00	8437.67	0.00	0.00	77.37	<NO DATA>	<NO DATA>	124.41	41.47	12.25	35.67	307.05	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	467.67	432.50	591.56	199.44	190.61	230.15	271.12	242.00	378.70	480.00	428.00	534.00	193.00	195.00	197.00	283.45	237.50	321.14	490.00	670.03	976.75	516.50	190.00	170.81	189.47	191.51	321.14	501.02	807.74	325.46	1317.73	586.80	34.03	33.60	1312.98	583.12	87.58	134.91	19.67	17.96	116.39	162.55	805.94	3.00	6.00	18.00	13.69	35.70	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	1403.00	2595.00	10648.00	11932.91	47.71	24.70	196.12	17.05	58.77	34.76	36.86	29.46	26.01	109.02	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	532.33	785.06	905.04	142.81	183.74	374.21	391.13	604.67	572.96	444.00	404.00	557.00	121.00	188.00	307.00	302.80	223.61	224.92	444.00	468.33	740.81	785.06	188.00	205.33	233.59	183.74	224.92	250.44	522.92	572.96	190.25	79.35	123.49	94.20	115.23	45.34	16.94	25.68	45.88	52.87	18.11	22.04	535.48	15.00	34.00	50.00	33.00	17.52	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	7985.00	26692.00	45252.00	26643.00	227.45	1588.40	1292.33	25.79	12.94	22.17	20.30	36.16	41.44	501.16	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	614.58	509.90	1173.94	169.78	235.04	281.38	446.69	279.73	914.98	470.00	449.00	704.00	179.00	200.00	207.00	302.11	218.82	445.05	470.00	541.00	766.14	614.58	200.00	195.33	228.73	235.04	302.11	321.99	547.13	446.69	357.02	141.55	56.07	14.57	329.32	114.41	26.16	46.60	7.46	24.51	35.53	60.19	570.81	12.00	103.00	93.00	69.33	49.90	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	7375.00	52520.00	109176.00	56357.00	438.45	340.03	3588.26	12.23	84.73	23.71	40.22	41.08	61.67	151.82	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2473.77	2928.51	2836.95	1220.73	1670.82	1423.16	1382.70	1311.79	1513.78	2450.00	2877.00	2813.00	196.00	321.00	273.00	1358.94	1260.28	1489.83	2813.00	2713.33	2746.41	2836.95	273.00	263.33	1438.23	1423.16	1358.94	1369.68	1402.76	1382.70	240.51	230.29	225.42	63.06	102.48	115.15	8.49	8.76	23.95	15.67	8.41	7.31	2483.08	443.00	868.00	1115.00	808.67	339.91	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	1095878.00	2541950.00	3163202.00	2267010.00	764.15	602.34	653.22	801.59	1890.37	2583.91	1758.62	1714.31	1626.29	1498.39	3	3	3	3	3	3	0	0	0	0	0	0	0	0	3	3
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2491.94	3430.08	2503.50	219.38	354.19	292.17	2281.42	3153.70	2274.28	2745.00	2990.00	2672.00	194.00	199.00	196.00	2534.47	2713.62	2442.79	2745.00	2802.33	2808.51	2503.50	196.00	196.33	288.58	292.17	2534.47	2563.63	2569.80	2281.42	538.33	166.57	67.48	2.52	505.69	137.75	5.94	19.17	1.28	23.38	5.37	19.68	2612.18	543.00	1061.00	1031.00	878.33	290.79	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	1353126.00	3639320.00	2581104.00	2524516.67	1041.35	2092.46	888.78	1189.62	1599.11	2638.22	1808.98	70.71	508.00	514.21	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	2166.70	2351.02	3084.35	193.59	230.61	1234.66	1979.30	2134.73	2056.83	2436.00	2557.00	2705.00	196.00	194.00	206.00	2248.60	2340.71	1677.47	2557.00	2566.00	2534.02	2351.02	196.00	198.67	552.95	230.61	2248.60	2088.93	2056.95	2056.83	485.43	134.73	590.67	6.43	77.72	359.29	5.25	19.16	3.24	106.82	17.20	3.78	2335.36	549.00	1047.00	1178.00	924.67	331.86	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	1189517.00	2461514.00	3633368.00	2428133.00	905.84	822.80	1524.34	1199.58	2716.39	1589.50	1835.16	55.12	113.56	1750.63	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
25	antigen 006	CEP290	2	1	4	438.55	439.05	744.56	172.44	187.52	254.46	268.15	253.19	498.92	421.00	428.00	511.00	181.00	190.00	200.00	250.60	242.14	265.36	428.00	453.33	540.72	439.05	190.00	190.33	204.81	187.52	250.60	252.70	340.09	268.15	176.53	50.06	43.66	9.50	137.76	11.75	11.04	32.65	4.99	21.32	4.65	40.51	350.38	235.00	413.00	81.00	243.00	166.14	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	103059.00	181326.00	60309.00	114898.00	70.87	50.21	1042.67	889.21	2082.76	38.76	1003.57	36.47	32.41	119.92	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	671.86	801.24	1190.26	160.63	387.71	231.82	512.97	541.89	965.99	418.00	592.00	500.00	180.00	196.00	198.00	259.11	332.65	275.73	500.00	503.33	887.79	801.24	196.00	191.33	260.05	231.82	275.73	289.16	673.62	541.89	269.82	87.05	116.14	9.87	253.61	38.57	17.29	30.39	5.16	44.66	13.34	37.65	696.45	170.00	305.00	119.00	198.00	96.11	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	114217.00	244378.00	141641.00	166745.33	1780.99	1672.17	5776.34	48.96	98.84	19.90	55.90	43.10	1172.27	87.92	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
27	antigen 014	DDX53	2	1	6	596.51	492.32	448.11	354.26	262.97	208.98	296.16	269.15	249.73	547.00	440.00	433.00	288.00	195.00	196.00	246.64	216.83	234.62	440.00	473.33	512.31	492.32	196.00	226.33	275.40	262.97	234.62	232.70	271.68	269.15	76.20	63.89	73.43	53.41	23.32	15.00	13.50	14.87	23.60	26.66	6.45	8.58	285.98	138.00	384.00	303.00	275.00	125.37	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	82319.00	189050.00	135776.00	135715.00	102.22	688.45	67.05	399.81	150.12	1128.56	559.50	566.16	595.11	95.53	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 031	MAGEA2	2	1	7	595.72	549.38	544.60	202.72	254.28	236.32	401.03	303.57	315.19	433.00	522.00	491.00	193.00	198.00	193.00	238.31	276.19	261.59	491.00	482.00	563.23	549.38	193.00	194.67	231.11	236.32	261.59	258.69	339.93	315.19	28.24	45.18	26.17	2.89	53.24	19.11	9.37	5.01	1.48	11.32	7.39	15.66	368.57	247.00	219.00	165.00	210.33	41.68	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	147144.00	120314.00	89859.00	119105.67	1515.98	130.35	317.90	65.34	510.04	163.59	246.32	76.39	88.06	72.94	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	537.79	514.20	583.36	183.99	227.94	252.64	356.61	291.87	335.02	430.00	443.00	523.00	186.00	190.00	208.00	248.82	220.67	274.66	443.00	465.33	545.12	537.79	190.00	194.67	221.52	227.94	248.82	248.05	327.83	335.02	35.16	50.36	34.77	11.72	32.96	27.00	10.82	6.45	6.02	15.70	10.89	10.05	350.45	63.00	148.00	133.00	114.67	45.37	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	33881.00	76102.00	77587.00	62523.33	442.90	342.51	345.97	50.73	126.12	128.79	101.88	39.41	70.32	70.73	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	544.73	466.75	449.95	262.56	211.56	210.45	288.74	261.94	249.86	521.00	427.00	427.00	253.00	190.00	190.00	265.01	222.18	226.91	427.00	458.33	487.14	466.75	190.00	211.00	228.19	211.56	226.91	238.04	266.84	261.94	50.57	54.27	29.77	36.37	19.90	23.48	11.84	10.38	17.24	13.05	9.86	7.46	276.14	318.00	355.00	350.00	341.00	20.07	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	173224.00	165697.00	157481.00	165467.33	104.86	337.37	82.24	875.67	275.62	1063.37	738.22	82.71	62.30	95.62	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	760.28	802.47	792.32	264.11	249.55	334.89	513.84	570.39	515.55	670.00	579.00	686.00	199.00	193.00	199.00	423.56	346.92	409.23	670.00	645.00	785.02	792.32	199.00	197.00	282.85	264.11	409.23	393.24	533.26	515.55	22.02	57.71	45.65	3.46	32.17	40.75	8.95	2.81	1.76	16.14	10.36	6.03	588.02	992.00	895.00	733.00	873.33	130.85	0.00	0.00	0.00	0.00	0.00	100.00	100.00	100.00	100.00	754193.00	718215.00	580767.00	684391.67	1132.25	2033.10	1116.81	450.19	251.10	338.37	346.55	138.05	156.60	383.50	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
