	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	839.32	657.98	591.19	276.82	314.95	277.04	567.27	361.38	319.90	675.00	513.00	496.00	288.00	297.00	280.00	402.95	216.40	224.71	513.00	561.33	696.16	657.98	288.00	288.33	289.61	277.04	224.71	281.35	416.18	361.38	128.40	98.80	21.95	8.50	132.48	105.38	17.60	18.44	2.95	7.58	37.46	31.83	407.83	31.00	45.00	128.00	68.00	52.43	2.25	3.26	9.28	4.93	3.80	97.75	96.74	90.72	95.07	26019.00	29609.00	75672.00	43766.67	452.48	359.23	463.83	38.86	45.27	88.28	57.47	70.74	189.98	84.87	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	561.51	554.83	549.12	302.87	288.86	301.06	265.45	269.91	260.76	514.00	506.00	516.00	284.00	285.00	282.00	217.94	221.08	227.64	514.00	512.00	555.15	554.83	284.00	283.67	297.59	301.06	221.08	222.22	265.37	265.45	6.20	5.29	7.62	1.53	4.58	4.95	1.03	1.12	0.54	2.56	2.23	1.72	271.49	398.00	334.00	282.00	338.00	58.10	28.84	24.20	20.43	24.49	4.21	71.16	75.80	79.57	75.51	223480.00	185314.00	154853.00	187882.33	212.17	294.27	115.37	497.94	306.35	637.38	480.56	96.66	88.04	118.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	antigen 068	TYR	1	2	5	974.35	733.25	695.52	483.40	388.79	439.59	525.07	360.06	304.81	736.00	620.00	696.00	390.00	297.00	292.00	286.72	246.81	305.29	696.00	684.00	801.04	733.25	297.00	326.33	437.26	439.59	286.72	279.61	396.64	360.06	151.27	58.92	47.35	55.19	114.60	29.88	8.61	18.88	16.91	10.83	10.69	28.89	474.71	287.00	643.00	454.00	461.33	178.11	20.80	46.59	32.90	33.43	12.91	79.20	53.41	67.10	66.57	279638.00	471478.00	315766.00	355627.33	787.39	1313.69	134.79	191.39	176.23	1026.66	464.76	320.14	200.46	359.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	699.60	683.35	699.07	389.52	379.98	391.92	324.20	314.08	317.33	705.00	636.00	697.00	309.00	307.00	311.00	329.60	266.73	315.27	697.00	679.33	694.00	699.07	309.00	309.00	387.14	389.52	315.27	303.86	318.54	317.33	9.23	37.74	6.32	2.00	5.17	32.95	5.56	1.33	0.65	1.63	10.84	1.62	385.00	660.00	741.00	655.00	685.33	48.27	47.83	53.70	47.46	49.66	3.50	52.17	46.30	52.54	50.34	461735.00	506359.00	457890.00	475328.00	158.90	157.11	135.06	1346.56	1481.29	1539.02	1455.62	154.94	149.82	161.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	713.43	2680.00	961.00	298.66	319.37	236.59	417.04	2384.74	750.27	741.00	960.00	961.00	293.00	293.00	207.00	444.61	664.74	750.27	960.00	887.33	1451.48	961.00	293.00	264.33	284.87	298.66	664.74	619.88	1184.02	750.27	1071.11	126.73	43.08	49.65	1053.12	157.69	14.28	73.79	18.78	15.12	25.44	88.94	1187.14	7.00	11.00	1.00	6.33	5.03	0.51	0.80	0.07	0.46	0.36	99.49	99.20	99.93	99.54	4994.00	29480.00	961.00	11811.67	181.63	3942.49	0.00	16.07	6.65	<NO DATA>	7.58	45.74	328.76	352.40	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only	Buffer	1	2	8	841.83	731.13	531.23	282.38	266.62	226.90	561.46	465.38	309.55	813.00	700.00	464.00	293.00	291.00	200.00	532.63	434.25	242.32	623.00	733.54	909.22	731.13	197.00	224.46	236.81	226.90	354.14	511.51	687.19	451.27	530.37	481.26	68.32	70.70	540.32	492.02	65.61	58.33	31.50	28.85	96.19	78.63	684.77	6.00	8.00	26.00	14.67	19.22	0.43	0.58	1.88	1.06	1.39	99.57	99.42	98.12	99.03	5051.00	5849.00	13812.00	12585.08	413.41	177.00	140.82	8.15	21.03	57.15	28.78	46.02	50.53	56.24	0	0	0	24	24	24	0	0	0	0	0	0	0	0	24	24
17	antigen 003	BAGE4	1	6	7	627.94	757.55	601.21	282.45	308.99	293.97	354.66	482.69	328.79	529.00	518.00	520.00	278.00	282.00	285.00	255.72	243.14	247.58	520.00	522.33	662.23	627.94	282.00	281.67	295.13	293.97	247.58	248.82	388.71	354.66	83.62	5.86	13.31	3.51	82.41	6.38	1.12	12.63	1.25	4.51	2.56	21.20	380.56	186.00	148.00	167.00	167.00	19.00	13.48	10.72	12.10	12.10	1.38	86.52	89.28	87.90	87.90	116796.00	112117.00	100402.00	109771.67	461.85	939.92	328.91	142.83	76.00	166.94	128.59	105.46	228.28	215.30	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	520.64	2244.54	1169.81	214.90	222.74	284.83	307.98	2026.28	909.58	425.00	1019.00	987.00	203.00	203.00	224.00	212.34	800.75	726.77	987.00	810.33	1311.66	1169.81	203.00	210.00	240.83	222.74	726.77	579.95	1081.28	909.58	870.66	334.09	38.31	12.12	871.92	320.50	41.23	66.38	5.77	15.91	55.26	80.64	1101.66	45.00	13.00	21.00	26.33	16.65	3.26	0.94	1.52	1.91	1.21	96.74	99.06	98.48	98.09	23429.00	29179.00	24566.00	25724.67	216.01	3436.03	767.74	64.16	7.67	24.88	32.24	36.62	48.07	159.21	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	670.42	519.00	1504.88	275.05	224.16	251.39	421.93	298.32	1265.98	624.00	531.00	701.00	204.00	203.00	208.00	375.52	310.32	462.11	554.00	664.22	869.91	595.50	198.00	210.25	225.92	213.51	350.71	449.97	655.66	367.07	818.73	455.67	43.86	38.50	807.52	452.24	68.60	94.12	18.31	19.41	100.50	123.16	659.66	12.00	3.00	8.00	14.78	21.44	0.87	0.22	0.58	1.07	1.55	99.13	99.78	99.42	99.44	8045.00	1557.00	12039.00	11079.63	157.32	73.74	1855.78	32.18	12.14	5.46	16.59	212.50	49.26	102.00	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	620.38	563.72	1163.90	273.85	287.72	389.04	353.25	281.34	796.94	495.00	519.00	745.00	208.00	282.00	334.00	227.88	236.63	378.04	519.00	586.33	782.66	620.38	282.00	274.67	316.87	287.72	236.63	280.85	477.18	353.25	331.37	137.93	62.88	63.32	279.25	84.29	23.52	42.34	23.05	19.84	30.01	58.52	508.00	152.00	332.00	468.00	317.33	158.51	11.01	24.06	33.91	23.00	11.49	88.99	75.94	66.09	77.00	94297.00	187154.00	544704.00	275385.00	600.62	261.82	1232.62	89.40	356.76	302.58	249.58	99.75	86.20	180.74	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
21	antigen 108	PIM1	1	8	2	549.23	838.55	660.08	253.65	355.37	363.68	304.20	523.75	356.41	497.00	637.00	533.00	215.00	297.00	286.00	251.96	322.20	229.33	533.00	555.67	682.62	660.08	286.00	266.00	324.23	355.37	251.96	267.83	394.79	356.41	145.97	72.70	61.27	44.51	114.70	48.43	13.08	21.38	16.73	18.90	18.08	29.05	416.62	39.00	201.00	134.00	124.67	81.40	2.83	14.57	9.71	9.03	5.90	97.17	85.43	90.29	90.97	21420.00	168548.00	88451.00	92806.33	140.05	789.37	373.90	84.71	133.36	127.73	115.27	81.41	275.61	730.35	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	none	Cy5 BSA 5ng/ul	2	1	1	1483.76	1348.85	6115.74	957.87	922.71	5721.58	551.69	453.58	502.26	1359.00	1301.00	6026.00	1022.00	949.00	5266.00	426.93	405.73	412.52	14446.00	17269.53	17070.34	14175.50	4953.00	5391.07	7116.70	5103.40	9185.22	10436.56	10237.38	9446.70	17859.74	18404.69	7372.11	4545.90	11031.11	11573.51	106.57	104.62	84.32	103.59	110.89	107.75	11679.28	541.00	859.00	27.00	970.53	493.97	39.20	62.25	1.96	70.33	35.79	60.80	37.75	98.04	65.53	802715.00	1158664.00	165125.00	21208790.73	364.55	201.39	381.67	818.71	1934.67	35.53	929.64	571.67	544.69	1986.45	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0
23	antigen 006	CEP290	2	1	4	674.36	787.84	834.33	293.05	435.33	481.98	390.12	365.08	367.02	605.00	722.00	818.00	295.00	320.00	411.00	320.76	299.24	350.70	722.00	715.00	765.51	787.84	320.00	342.00	403.45	435.33	320.76	323.57	374.08	367.02	82.29	106.67	98.42	61.05	13.93	25.84	14.92	10.75	17.85	24.39	7.99	3.72	423.51	1044.00	469.00	595.00	702.67	302.24	75.65	33.99	43.12	50.92	21.90	24.35	66.01	56.88	49.08	704034.00	369498.00	496424.00	523318.67	322.38	159.66	153.86	1263.38	1072.42	1419.33	1251.71	90.50	218.76	241.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	antigen 010	CT47.11	2	1	5	1405.01	1558.78	1507.13	687.10	817.94	818.82	749.58	790.15	717.42	1370.00	1479.00	1502.00	374.00	407.00	473.00	714.57	710.36	712.29	1479.00	1450.33	1490.31	1507.13	407.00	418.00	774.62	817.94	712.29	712.41	752.38	749.58	78.26	70.51	75.80	50.41	36.45	2.11	4.86	5.25	12.06	9.79	0.30	4.84	1072.31	1262.00	1017.00	1079.00	1119.33	127.38	91.45	73.70	78.19	81.11	9.23	8.55	26.30	21.81	18.89	1773118.00	1585283.00	1626189.00	1661530.00	348.41	897.23	305.82	2715.09	895.62	2531.20	2047.30	542.56	696.40	580.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 014	DDX53	2	1	6	688.57	849.05	832.22	372.36	414.64	405.70	325.99	441.92	438.99	688.00	726.00	791.00	306.00	393.00	388.00	325.42	318.87	397.77	726.00	735.00	789.95	832.22	388.00	362.33	397.56	405.70	325.42	347.35	402.30	438.99	88.20	52.09	22.28	48.85	66.10	43.78	7.09	11.16	13.48	5.60	12.60	16.43	427.61	792.00	659.00	756.00	735.67	68.79	57.39	47.75	54.78	53.31	4.98	42.61	52.25	45.22	46.69	545347.00	559523.00	629159.00	578009.67	123.15	794.70	217.31	2096.56	366.46	1527.18	1330.07	168.02	160.40	163.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 031	MAGEA2	2	1	7	828.62	897.58	1133.74	439.84	554.49	654.30	404.18	353.73	501.66	803.00	885.00	1058.00	326.00	512.00	578.00	378.56	341.15	425.92	885.00	915.33	953.31	897.58	512.00	472.00	549.54	554.49	378.56	381.88	419.86	404.18	160.01	130.18	107.32	130.68	75.20	42.48	14.22	16.78	27.69	19.53	11.13	17.91	481.31	877.00	527.00	771.00	725.00	179.48	63.55	38.19	55.87	52.54	13.01	36.45	61.81	44.13	47.46	726704.00	473024.00	874110.00	691279.33	207.21	120.63	295.14	1710.70	1545.29	1310.49	1522.16	245.43	251.68	325.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 111	DPPA2	2	1	8	726.14	662.12	744.66	463.84	376.40	435.91	331.04	294.23	317.06	674.00	632.00	713.00	394.00	367.00	424.00	278.91	264.11	285.40	674.00	673.00	710.97	726.14	394.00	395.00	425.38	435.91	278.91	276.14	314.11	317.06	43.31	40.51	44.66	28.51	18.58	10.91	6.02	6.09	7.22	10.50	3.95	5.92	315.97	66.00	202.00	103.00	123.67	70.32	4.78	14.64	7.46	8.96	5.10	95.22	85.36	92.54	91.04	47925.00	133748.00	76700.00	86124.33	244.99	153.77	134.42	89.18	386.51	242.96	239.55	520.51	128.09	135.51	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 035	MAGEA4v4	2	2	1	1124.39	1141.51	1145.86	676.63	650.62	684.91	466.38	515.32	482.07	1097.00	1097.00	1106.00	369.00	384.00	376.00	438.99	470.80	442.21	1097.00	1100.00	1137.25	1141.51	376.00	376.33	670.72	676.63	442.21	450.67	487.92	482.07	11.35	5.20	17.89	7.51	24.99	17.51	0.47	1.00	1.99	2.67	3.89	5.12	760.92	989.00	1123.00	878.00	996.67	122.68	71.67	81.38	63.62	72.22	8.89	28.33	18.62	36.38	27.78	1112023.00	1281917.00	1006065.00	1133335.00	203.94	271.93	196.94	2261.75	2128.11	2149.14	2179.67	449.25	427.65	458.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 039	MAGEB6	2	2	2	1572.21	1603.27	1702.68	610.43	612.43	378.59	997.95	1036.61	1365.31	1513.00	1580.00	1650.00	380.00	312.00	307.00	938.75	1013.34	1312.63	1580.00	1581.00	1626.05	1603.27	312.00	333.00	533.81	610.43	1013.34	1088.24	1133.29	1036.61	68.16	68.51	134.44	40.78	201.86	197.88	4.33	4.19	12.25	25.18	18.18	17.81	1293.05	1257.00	1224.00	1339.00	1273.33	59.21	91.09	88.70	97.03	92.27	4.29	8.91	11.30	2.97	7.73	1976266.00	1962404.00	2279894.00	2072854.67	420.45	516.37	459.17	2983.56	2457.15	3981.41	3140.70	442.43	493.80	271.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	antigen 043	NXF2	2	2	3	624.63	669.39	754.23	323.06	408.42	460.17	305.01	273.70	306.14	591.00	635.00	724.00	297.00	399.00	417.00	271.37	239.31	275.91	635.00	650.00	682.75	669.39	399.00	371.00	397.22	408.42	271.37	262.20	294.95	305.01	65.82	67.76	69.24	64.71	18.41	19.95	10.42	9.64	17.44	17.43	7.61	6.24	311.75	186.00	325.00	205.00	238.67	75.37	13.48	23.55	14.86	17.29	5.46	86.52	76.45	85.14	82.71	116182.00	217552.00	154617.00	162783.67	205.42	80.60	130.85	276.17	1103.65	479.61	619.81	77.83	156.31	172.30	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
31	antigen 063	SYCP1	2	2	4	1416.00	796.69	1207.76	334.33	352.37	669.21	1101.17	469.72	720.65	773.00	702.00	1033.00	299.00	294.00	410.00	458.17	375.03	545.89	773.00	836.00	1140.15	1207.76	299.00	334.33	451.97	352.37	458.17	459.70	763.85	720.65	315.14	174.26	188.35	65.58	317.93	85.44	20.84	27.64	19.61	41.67	18.59	41.62	805.82	314.00	357.00	380.00	350.33	33.50	22.75	25.87	27.54	25.39	2.43	77.25	74.13	72.46	74.61	444625.00	284419.00	458947.00	395997.00	5029.38	290.06	574.56	68.75	578.12	476.62	374.50	150.33	204.07	1700.74	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
32	antigen 067	TSSK6	2	2	5	588.31	683.51	1884.62	322.51	385.34	490.82	271.25	320.36	1494.73	583.00	634.00	1423.00	298.00	306.00	319.00	265.95	270.85	1033.11	634.00	880.00	1052.15	683.51	306.00	307.67	399.56	385.34	270.85	523.30	695.45	320.36	722.51	470.94	85.05	10.60	692.64	441.51	53.52	68.67	3.44	21.29	84.37	99.60	744.48	68.00	55.00	854.00	325.67	457.60	4.93	3.99	61.88	23.60	33.16	95.07	96.01	38.12	76.40	40005.00	37593.00	1609467.00	562355.00	73.23	128.87	1412.98	251.89	136.72	903.41	430.67	93.49	215.79	599.50	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
