	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	721.30	880.39	818.44	401.48	318.71	301.95	426.21	613.50	556.13	590.00	513.00	513.00	198.00	195.00	199.00	294.91	246.11	250.69	513.00	538.67	806.71	818.44	198.00	197.33	340.71	318.71	250.69	263.90	531.94	556.13	80.19	44.46	53.29	2.08	95.96	26.95	8.25	9.94	1.05	15.64	10.21	18.04	609.38	372.00	369.00	305.00	348.67	37.85	26.96	26.74	22.10	25.27	2.74	73.04	73.26	77.90	74.73	268324.00	324863.00	249624.00	280937.00	563.88	2786.69	1170.89	281.18	81.24	144.86	169.09	631.81	378.80	287.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	antigen 064	THEG	1	2	4	792.45	679.74	614.72	311.67	336.34	284.23	508.72	400.62	348.25	521.00	515.00	517.00	194.00	211.00	197.00	237.27	235.88	250.53	517.00	517.67	695.64	679.74	197.00	200.67	310.75	311.67	237.27	241.22	419.20	400.62	89.93	3.06	26.07	9.07	81.83	8.09	0.59	12.93	4.52	8.39	3.35	19.52	494.97	544.00	668.00	594.00	602.00	62.39	39.42	48.41	43.04	43.62	4.52	60.58	51.59	56.96	56.38	431095.00	454068.00	365142.00	416768.33	672.81	679.84	376.43	411.32	393.64	549.53	451.50	235.04	386.17	208.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	antigen 068	TYR	1	2	5	773.65	774.44	790.80	449.34	512.81	392.41	385.06	340.63	413.96	726.00	720.00	709.00	205.00	207.00	200.00	337.42	286.18	332.16	720.00	718.33	779.63	774.44	205.00	204.00	451.52	449.34	332.16	318.59	379.88	385.06	9.68	8.62	60.23	3.61	36.94	28.19	1.20	1.24	1.77	13.34	8.85	9.72	575.63	633.00	656.00	772.00	687.00	74.51	45.87	47.54	55.94	49.78	5.40	54.13	52.46	44.06	50.22	489718.00	508034.00	610494.00	536082.00	277.65	183.60	682.06	877.90	1217.05	468.54	854.50	471.73	566.19	270.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	685.07	636.69	731.94	344.97	307.72	307.84	392.66	339.94	449.43	528.00	604.00	595.00	199.00	201.00	193.00	235.59	307.25	312.49	595.00	575.67	684.56	685.07	199.00	197.67	320.18	307.84	307.25	285.11	394.01	392.66	47.63	41.53	21.47	4.16	54.76	42.96	7.21	6.96	2.11	6.71	15.07	13.90	486.90	697.00	635.00	700.00	677.33	36.69	50.51	46.01	50.72	49.08	2.66	49.49	53.99	49.28	50.92	477491.00	404296.00	512356.00	464714.33	1547.63	276.72	1761.46	176.84	780.06	178.60	378.50	552.49	172.00	243.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	1529.36	911.00	917.45	207.72	157.84	331.46	1348.66	757.70	619.33	1054.00	688.00	601.00	190.00	151.00	295.00	873.30	534.70	302.88	688.00	781.00	1119.27	917.45	190.00	212.00	232.34	207.72	534.70	570.29	908.56	757.70	355.16	240.39	89.39	74.48	387.36	286.87	30.78	31.73	35.13	38.47	50.30	42.63	907.27	47.00	10.00	229.00	95.33	117.23	3.41	0.72	16.59	6.91	8.49	96.59	99.28	83.41	93.09	71880.00	9110.00	210097.00	97029.00	1204.46	828.49	690.80	52.63	9.15	205.31	89.03	181.42	54.97	272.06	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only	Buffer	1	2	8	946.97	992.28	460.20	202.48	206.94	191.64	763.39	813.65	287.21	749.00	816.00	436.00	163.00	160.00	132.00	565.42	637.38	263.01	534.00	617.79	1058.55	681.89	188.00	173.21	186.43	191.44	343.32	441.99	882.75	489.69	1089.28	253.26	27.14	24.80	1090.80	259.92	40.99	102.90	14.32	14.56	58.81	123.57	885.34	60.00	47.00	10.00	17.08	21.38	4.35	3.41	0.72	1.24	1.55	95.65	96.59	99.28	97.17	56818.00	46637.00	4602.00	16553.92	874.94	794.34	75.61	52.35	48.14	37.98	46.16	145.53	205.04	132.06	0	0	0	24	24	24	0	0	0	0	0	0	0	0	24	24
17	antigen 003	BAGE4	1	6	7	615.62	499.32	445.39	213.89	237.47	190.13	414.86	300.62	263.95	427.00	416.00	407.00	186.00	188.00	175.00	226.23	217.30	225.56	416.00	416.67	520.11	499.32	186.00	183.00	213.83	213.89	225.56	223.03	326.48	300.62	87.00	10.02	23.67	7.00	78.70	4.97	2.40	16.73	3.83	11.07	2.23	24.11	337.11	193.00	147.00	227.00	189.00	40.15	13.99	10.65	16.45	13.70	2.91	86.01	89.35	83.55	86.30	118815.00	73400.00	101104.00	97773.00	1295.02	554.78	176.05	61.83	79.66	340.34	160.61	123.11	290.84	88.30	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	1451.74	1286.93	5551.88	288.31	258.35	191.99	1179.31	1082.17	5383.12	1166.00	1114.00	1614.00	206.00	190.00	186.00	893.57	909.24	1445.25	1166.00	1298.00	2763.51	1451.74	190.00	194.00	246.22	258.35	909.24	1082.68	2548.20	1179.31	2416.20	274.90	49.30	10.58	2455.60	314.08	21.18	87.43	5.46	20.02	29.01	96.37	2569.51	42.00	28.00	8.00	26.00	17.09	3.04	2.03	0.58	1.88	1.24	96.96	97.97	99.42	98.12	60973.00	36034.00	44415.00	47140.67	990.72	817.59	12450.38	49.99	37.06	3.46	30.17	149.00	299.20	216.72	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	908.64	1161.06	1151.11	164.18	185.26	189.98	746.47	984.46	964.27	604.00	1141.00	820.00	182.00	184.00	186.00	441.83	964.40	633.15	664.00	954.75	1606.24	905.00	192.00	184.59	197.14	196.94	472.45	766.17	1417.66	736.98	3224.61	1114.66	30.67	20.74	3232.93	1123.11	116.75	200.76	11.23	15.56	146.59	228.05	1421.64	45.00	35.00	35.00	16.25	20.87	3.26	2.54	2.54	1.18	1.51	96.74	97.46	97.46	97.22	40889.00	40637.00	40289.00	27810.81	1075.75	635.30	1230.18	31.23	54.24	27.43	37.63	56.72	70.53	29.77	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	966.30	829.04	703.00	510.89	429.58	414.74	504.97	428.00	345.25	821.00	700.00	624.00	401.00	202.00	265.00	359.68	298.96	266.25	700.00	715.00	832.78	829.04	265.00	289.33	451.74	429.58	298.96	308.30	426.07	428.00	131.69	99.35	51.76	101.71	79.88	47.41	13.90	15.81	35.15	11.46	15.38	18.75	543.44	775.00	393.00	453.00	540.33	205.43	56.16	28.48	32.83	39.15	14.89	43.84	71.52	67.17	60.85	748879.00	325812.00	318458.00	464383.00	722.10	866.59	277.09	541.97	194.10	564.42	433.50	530.13	351.46	432.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	antigen 108	PIM1	1	8	2	713.16	559.85	552.46	382.25	312.83	253.43	361.80	269.69	308.17	616.00	519.00	519.00	369.00	201.00	191.00	264.64	228.83	274.72	519.00	551.33	608.49	559.85	201.00	253.67	316.17	312.83	264.64	256.07	313.22	308.17	90.72	56.00	64.47	100.01	46.26	24.12	10.16	14.91	39.42	20.39	9.42	14.77	354.82	205.00	581.00	437.00	407.67	189.71	14.86	42.10	31.67	29.54	13.75	85.14	57.90	68.33	70.46	146197.00	325275.00	241423.00	237631.67	437.65	154.03	178.64	169.47	1017.25	753.89	646.87	287.14	270.43	143.26	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
22	none	Cy5 BSA 5ng/ul	2	1	1	1879.51	872.80	5193.75	1291.87	549.36	4242.27	573.10	341.24	1087.71	1693.00	815.00	4924.00	1291.00	513.00	4565.00	386.59	283.44	817.96	13033.00	15192.07	14614.13	12675.06	2577.00	2817.87	4856.27	3770.61	8840.65	10574.84	9996.90	8605.03	15140.49	15987.70	4396.51	1743.21	11252.85	12105.60	105.24	103.60	61.86	90.53	114.48	112.56	11796.26	68.00	153.00	957.00	888.33	596.20	4.93	11.09	69.35	64.37	43.20	95.07	88.91	30.65	71.55	127807.00	133538.00	4970415.00	18068789.60	597.34	209.78	1020.67	65.24	248.87	1019.86	444.66	375.96	280.56	2933.90	0	0	15	15	15	0	0	0	0	0	0	0	0	0	15	15
23	antigen 006	CEP290	2	1	4	621.55	657.49	666.28	293.39	381.31	297.79	341.21	342.06	383.03	601.00	632.00	619.00	187.00	213.00	190.00	320.66	316.57	335.75	619.00	617.33	648.44	657.49	190.00	196.67	324.17	297.79	320.66	324.33	355.44	342.06	23.70	15.57	49.54	14.22	23.90	10.10	2.52	3.66	7.23	15.28	3.11	6.73	451.78	685.00	394.00	643.00	574.00	157.29	49.64	28.55	46.59	41.59	11.40	50.36	71.45	53.41	58.41	425760.00	259053.00	428420.00	371077.67	236.27	100.90	305.99	989.23	1335.74	804.89	1043.29	190.37	834.01	204.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	antigen 010	CT47.11	2	1	5	726.99	796.70	810.44	572.93	404.92	503.16	410.92	415.94	433.95	705.00	719.00	768.00	183.00	194.00	206.00	388.93	338.25	391.51	719.00	730.67	778.04	796.70	194.00	194.33	493.67	503.16	388.93	372.89	420.27	415.94	44.74	33.08	84.40	11.50	12.11	30.03	4.53	5.75	5.92	17.10	8.05	2.88	583.71	1055.00	680.00	827.00	854.00	188.95	76.45	49.28	59.93	61.88	13.69	23.55	50.72	40.07	38.12	766979.00	541753.00	670235.00	659655.67	218.86	182.61	243.24	1980.84	1548.92	1475.39	1668.38	3893.01	340.13	1647.58	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 014	DDX53	2	1	6	718.33	733.94	744.42	349.73	389.16	370.41	395.67	382.61	389.48	703.00	710.00	715.00	189.00	199.00	196.00	380.34	358.67	360.06	710.00	709.33	732.23	733.94	196.00	194.67	369.77	370.41	360.06	366.36	389.25	389.48	13.13	6.03	19.72	5.13	6.53	12.13	0.85	1.79	2.64	5.33	3.31	1.68	537.56	1103.00	1012.00	1019.00	1044.67	50.64	79.93	73.33	73.84	75.70	3.67	20.07	26.67	26.16	24.30	792314.00	742744.00	758566.00	764541.33	162.34	200.89	162.43	2688.25	1927.41	2443.38	2353.01	305.41	362.15	276.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 031	MAGEA2	2	1	7	750.58	838.15	839.76	384.61	389.79	403.47	405.70	465.52	452.70	725.00	719.00	724.00	191.00	191.00	187.00	380.12	346.37	336.95	724.00	722.67	809.49	838.15	191.00	189.67	392.63	389.79	346.37	354.48	441.31	452.70	51.03	3.21	9.74	2.31	31.50	22.70	0.44	6.30	1.22	2.48	6.40	7.14	619.83	971.00	754.00	685.00	803.33	149.25	70.36	54.64	49.64	58.21	10.81	29.64	45.36	50.36	41.79	728812.00	631963.00	575233.00	645336.00	392.87	1547.63	941.06	1002.72	226.80	329.52	519.68	426.37	305.58	314.60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 111	DPPA2	2	1	8	568.95	599.85	557.28	246.76	267.91	265.54	329.79	365.31	302.43	515.00	522.00	523.00	199.00	193.00	201.00	275.84	287.46	268.14	522.00	520.00	575.36	568.95	199.00	197.67	260.07	265.54	275.84	277.15	332.51	329.79	22.00	4.36	11.59	4.16	31.53	9.72	0.84	3.82	2.11	4.45	3.51	9.48	377.69	320.00	312.00	372.00	334.67	32.58	23.19	22.61	26.96	24.25	2.36	76.81	77.39	73.04	75.75	182063.00	187153.00	207310.00	192175.33	318.17	563.50	163.58	331.69	202.26	687.74	407.23	115.40	452.61	153.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 035	MAGEA4v4	2	2	1	635.60	621.06	676.16	310.21	306.06	356.11	339.69	327.46	333.74	590.00	592.00	635.00	203.00	191.00	193.00	294.08	298.39	292.58	592.00	605.67	644.27	635.60	193.00	195.67	324.13	310.21	294.08	295.02	333.63	333.74	28.55	25.42	27.78	6.43	6.12	3.02	4.20	4.43	3.29	8.57	1.02	1.83	448.61	493.00	547.00	499.00	513.00	29.60	35.72	39.64	36.16	37.17	2.14	64.28	60.36	63.84	62.83	313353.00	339721.00	337402.00	330158.67	326.51	235.07	130.45	512.90	761.97	1276.58	850.48	199.17	185.99	234.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 039	MAGEB6	2	2	2	1702.40	1542.77	1618.79	638.06	687.05	653.59	1106.75	901.99	1007.37	1604.00	1510.00	1524.00	208.00	198.00	203.00	1008.34	869.22	912.58	1524.00	1546.00	1621.32	1618.79	203.00	203.00	659.57	653.59	912.58	930.05	1005.37	1007.37	79.85	50.71	25.04	5.00	102.39	71.19	3.28	4.92	2.46	3.80	7.65	10.18	1418.32	1291.00	1252.00	1267.00	1270.00	19.67	93.55	90.72	91.81	92.03	1.43	6.45	9.28	8.19	7.97	2197804.00	1931544.00	2051006.00	2060118.00	1868.03	325.17	1058.97	764.87	3472.91	1205.26	1814.35	630.15	714.90	643.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	antigen 043	NXF2	2	2	3	687.71	614.30	749.62	307.87	300.03	373.71	401.97	330.40	409.14	621.00	606.00	621.00	186.00	202.00	204.00	335.27	322.10	280.52	621.00	616.00	683.88	687.71	202.00	197.33	327.20	307.87	322.10	312.63	380.50	401.97	67.74	8.66	40.47	9.87	43.54	28.58	1.41	9.91	5.00	12.37	9.14	11.44	486.54	623.00	737.00	479.00	613.00	129.29	45.14	53.41	34.71	44.42	9.37	54.86	46.59	65.29	55.58	428442.00	452740.00	359067.00	413416.33	303.33	160.87	1680.22	825.60	1513.69	116.64	818.64	233.92	194.90	399.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 063	SYCP1	2	2	4	661.18	2367.09	1431.97	192.51	470.90	247.80	496.27	2150.42	1199.92	492.00	546.00	512.00	135.00	195.00	199.00	327.09	329.33	279.94	512.00	516.67	1486.75	1431.97	195.00	176.33	303.74	247.80	327.09	312.12	1282.20	1199.92	854.28	27.30	147.38	35.85	830.14	27.89	5.28	57.46	20.33	48.52	8.94	64.74	1310.41	85.00	238.00	191.00	171.33	78.37	6.16	17.25	13.84	12.42	5.68	93.84	82.75	86.16	87.58	56200.00	563368.00	273507.00	297691.67	720.73	8888.80	4124.41	58.53	57.58	55.57	57.22	193.93	3401.41	147.68	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
32	antigen 067	TSSK6	2	2	5	1541.30	552.78	463.45	186.12	222.56	224.97	1360.18	343.45	245.24	421.00	424.00	440.00	177.00	190.00	199.00	239.88	214.67	221.79	424.00	428.33	852.51	552.78	190.00	188.67	211.22	222.56	221.79	225.45	649.62	343.45	598.18	10.21	21.77	11.06	617.32	13.00	2.38	70.17	5.86	10.30	5.76	95.03	663.84	232.00	247.00	229.00	236.00	9.64	16.81	17.90	16.59	17.10	0.70	83.19	82.10	83.41	82.90	357582.00	136536.00	106131.00	200083.00	6751.87	802.14	74.95	46.74	105.76	749.35	300.61	57.22	119.73	85.68	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
