	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	2870.87	3092.14	6910.19	98.41	89.40	117.54	2774.75	3002.60	6813.27	1429.00	1081.00	661.00	97.00	90.00	88.00	1332.88	991.45	564.09	1081.00	1057.00	4291.07	3092.14	90.00	91.67	101.78	98.41	991.45	962.81	4196.87	3002.60	2270.92	384.56	14.37	4.73	2268.73	385.20	36.38	52.92	5.16	14.12	40.01	54.06	4199.40	31.00	42.00	16.00	29.67	13.05	2.25	3.04	1.16	2.15	0.95	97.75	96.96	98.84	97.85	88997.00	129870.00	110563.00	109810.00	4079.10	6471.96	17244.16	21.09	19.49	6.32	15.63	22.64	10.05	194.44	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	1471.74	1279.97	992.91	139.88	149.61	148.41	1340.73	1156.03	858.18	488.00	553.00	566.00	109.00	108.00	110.00	356.99	429.06	431.27	553.00	535.67	1248.20	1279.97	109.00	109.00	145.97	148.41	429.06	405.77	1118.31	1156.03	240.99	41.79	5.31	1.00	243.47	42.26	7.80	19.31	0.92	3.63	10.42	21.77	1139.20	68.00	60.00	32.00	53.33	18.90	4.93	4.35	2.32	3.86	1.37	95.07	95.65	97.68	96.14	100078.00	76798.00	31773.00	69549.67	2920.33	4741.84	1860.99	31.22	14.63	14.76	20.20	87.35	292.81	128.20	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	2926.03	1299.86	1178.98	377.56	438.33	187.39	2794.04	1137.63	999.20	449.00	508.00	428.00	104.00	167.00	182.00	317.00	345.77	248.22	449.00	461.67	1801.62	1299.86	167.00	151.00	334.43	377.56	317.00	303.67	1643.62	1137.63	975.64	41.48	130.92	41.39	998.69	50.12	8.98	54.15	27.41	39.15	16.51	60.76	1650.62	29.00	42.00	53.00	41.33	12.01	2.10	3.04	3.84	3.00	0.87	97.90	96.96	96.16	97.00	84855.00	54594.00	62486.00	67311.67	6654.90	3350.06	2592.76	12.18	14.26	20.43	15.62	3546.70	2648.63	100.23	3	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	3346.91	812.27	1060.61	143.07	151.54	218.04	3223.47	673.99	906.59	641.00	432.00	417.00	105.00	107.00	125.00	517.56	293.72	262.98	432.00	496.67	1739.93	1060.61	107.00	112.33	170.88	151.54	293.72	358.09	1601.35	906.59	1397.22	125.22	41.06	11.02	1409.61	138.96	25.21	80.30	9.81	24.03	38.81	88.03	1627.59	44.00	41.00	76.00	53.67	19.40	3.19	2.97	5.51	3.89	1.41	96.81	97.03	94.49	96.11	147264.00	33303.00	80606.00	87057.67	7491.38	1184.07	3488.13	18.93	23.34	19.75	20.67	285.70	110.91	949.14	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	2867.88	927.50	881.50	89.55	94.90	72.36	2778.25	832.80	809.05	1283.00	752.00	894.00	90.00	96.00	73.00	1193.38	657.30	821.55	894.00	976.33	1558.96	927.50	90.00	86.33	85.61	89.55	821.55	890.74	1473.37	832.80	1133.79	274.91	11.78	11.93	1130.13	274.66	28.16	72.73	13.82	13.76	30.83	76.70	1472.63	8.00	6.00	8.00	7.33	1.15	0.58	0.43	0.58	0.53	0.08	99.42	99.57	99.42	99.47	22943.00	5565.00	7052.00	11853.33	4942.54	765.79	509.98	4.50	6.52	12.69	7.90	9.67	10.36	4.73	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	2184.55	1429.80	2585.71	94.66	191.23	141.25	2092.30	1343.07	2480.15	823.00	552.00	515.00	87.00	86.00	102.00	730.76	465.27	409.44	552.00	630.00	2066.69	2184.55	87.00	91.67	142.38	141.25	465.27	535.15	1971.84	2092.30	586.90	168.16	48.30	8.96	578.04	171.68	26.69	28.40	9.78	33.92	32.08	29.31	1975.02	11.00	5.00	7.00	7.67	3.06	0.80	0.36	0.51	0.56	0.22	99.20	99.64	99.49	99.44	24030.00	7149.00	18100.00	16426.33	3006.79	1933.26	4346.85	7.65	3.47	3.99	5.04	26.56	1186.92	552.86	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	3047.14	1540.43	2695.41	143.25	119.08	138.02	2908.37	1431.20	2562.84	684.00	851.00	1015.00	118.00	97.00	117.00	545.22	741.77	882.43	851.00	850.00	2427.66	2695.41	117.00	110.67	133.45	138.02	741.77	723.14	2300.80	2562.84	788.24	165.50	12.71	11.85	772.66	169.37	19.47	32.47	10.70	9.53	23.42	33.58	2316.99	35.00	14.00	34.00	27.67	11.85	2.54	1.01	2.46	2.00	0.86	97.46	98.99	97.54	98.00	106650.00	21566.00	91644.00	73286.67	6053.71	1787.43	4544.76	16.81	11.21	19.17	15.73	74.09	75.55	49.45	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	474.67	1212.67	569.00	86.98	75.09	129.15	397.49	1136.57	441.80	563.00	786.00	651.00	74.00	77.00	113.00	485.82	709.90	523.80	651.00	666.67	752.11	569.00	77.00	88.00	97.07	86.98	523.80	573.17	658.62	441.80	401.63	112.32	28.41	21.70	414.51	119.92	16.85	53.40	24.66	29.26	20.92	62.94	664.11	3.00	6.00	2.00	3.67	2.08	0.22	0.43	0.14	0.27	0.15	99.78	99.57	99.86	99.73	1424.00	7276.00	1138.00	3279.33	157.35	1364.68	115.97	7.58	5.00	7.62	6.73	88.11	9.81	34.25	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	3053.59	710.71	626.79	115.33	120.89	127.30	2940.29	601.33	516.00	577.00	706.00	492.00	110.00	106.00	106.00	463.70	596.61	381.21	655.00	856.06	1569.82	1149.81	105.00	101.00	126.47	121.51	546.88	749.83	1463.59	1005.86	1410.09	724.13	48.65	22.46	1402.80	727.88	84.59	89.83	22.24	38.46	97.07	95.85	1468.82	17.00	14.00	14.00	11.59	9.31	1.23	1.01	1.01	0.84	0.67	98.77	98.99	98.99	98.91	51911.00	9950.00	8775.00	19679.13	8082.49	336.37	340.35	6.18	25.03	21.23	17.48	25.19	106.42	156.78	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	1277.93	1841.35	1344.04	114.04	330.88	133.37	1168.82	1741.39	1217.76	764.00	589.00	530.00	84.00	85.00	105.00	654.88	489.05	403.72	589.00	627.67	1487.77	1344.04	85.00	91.33	192.76	133.37	489.05	515.88	1375.99	1217.76	307.98	121.70	120.00	11.85	317.40	127.71	19.39	20.70	12.97	62.26	24.76	23.07	1396.44	30.00	23.00	27.00	26.67	3.51	2.17	1.67	1.96	1.93	0.25	97.83	98.33	98.04	98.07	38338.00	42351.00	36289.00	38992.67	1389.20	5152.27	2658.47	25.24	7.77	12.37	15.13	63.49	3695.65	64.23	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	3394.88	1585.30	1444.52	115.54	126.10	358.03	3284.20	1471.06	1269.55	678.00	579.00	526.00	87.00	90.00	123.00	567.31	464.75	351.04	579.00	594.33	2141.57	1585.30	90.00	100.00	199.89	126.10	464.75	461.03	2008.27	1471.06	1087.68	77.15	137.06	19.97	1109.57	108.19	12.98	50.79	19.97	68.57	23.47	55.25	2041.57	26.00	23.00	77.00	42.00	30.35	1.88	1.67	5.58	3.04	2.20	98.12	98.33	94.42	96.96	88267.00	36462.00	111228.00	78652.33	9695.99	2071.82	4038.98	8.81	16.33	24.20	16.45	73.41	94.25	1843.91	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2116.12	857.62	995.60	119.52	106.37	201.39	2005.72	753.56	887.18	1069.00	514.00	909.00	99.00	102.00	105.00	958.60	409.95	800.58	909.00	830.67	1323.11	995.60	102.00	102.00	142.43	119.52	800.58	723.04	1215.49	887.18	690.22	285.67	51.48	3.00	687.61	282.43	34.39	52.17	2.94	36.15	39.06	56.57	1221.11	17.00	13.00	5.00	11.67	6.11	1.23	0.94	0.36	0.85	0.44	98.77	99.06	99.64	99.15	35974.00	11149.00	4978.00	17367.00	3283.78	593.17	705.06	10.38	16.52	6.29	11.06	116.23	19.12	952.56	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	4770.00	810.00	480.20	108.30	131.47	98.94	4666.12	697.03	382.76	504.00	933.00	456.00	102.00	107.00	96.00	400.12	820.03	358.56	504.00	631.00	2020.07	810.00	102.00	101.67	112.90	108.30	400.12	526.24	1915.30	697.03	2387.21	262.64	16.75	5.51	2387.45	255.28	41.62	118.18	5.42	14.83	48.51	124.65	1918.40	14.00	4.00	5.00	7.67	5.51	1.01	0.29	0.36	0.56	0.40	98.99	99.71	99.64	99.44	66780.00	3240.00	2401.00	24140.33	11506.16	262.73	85.41	5.68	10.61	22.41	12.90	39.19	244.92	18.66	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	1712.44	958.77	1176.53	95.35	231.16	134.70	1617.56	821.74	1046.75	582.00	578.00	707.00	94.00	108.00	116.00	487.11	440.97	577.22	582.00	622.33	1282.58	1176.53	108.00	106.00	153.73	134.70	487.11	501.77	1162.02	1046.75	387.87	73.35	69.88	11.14	410.24	69.30	11.79	30.24	10.51	45.45	13.81	35.30	1176.58	9.00	26.00	15.00	16.67	8.62	0.65	1.88	1.09	1.21	0.62	99.35	98.12	98.91	98.79	15412.00	24928.00	17648.00	19329.33	2567.41	952.06	1155.28	5.67	22.44	13.59	13.90	13.89	1423.59	57.66	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
25	antigen 006	CEP290	2	1	4	3121.62	485.54	969.27	115.93	170.10	202.90	3011.51	330.37	780.35	829.00	411.00	448.00	97.00	165.00	190.00	718.89	255.83	259.08	448.00	562.67	1525.48	969.27	165.00	150.67	162.98	170.10	259.08	411.27	1374.08	780.35	1403.30	231.39	43.92	48.13	1435.80	266.42	41.12	91.99	31.94	26.95	64.78	104.49	1374.81	21.00	89.00	55.00	55.00	34.00	1.52	6.45	3.99	3.99	2.46	98.48	93.55	96.01	96.01	65554.00	43213.00	53310.00	54025.67	7482.06	282.21	1542.63	8.45	104.19	27.82	46.82	58.74	156.35	154.63	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	1409.30	775.56	669.89	367.75	274.73	219.99	1287.29	568.87	460.81	391.00	431.00	526.00	89.00	197.00	189.00	268.98	224.32	316.93	431.00	449.33	951.58	775.56	189.00	158.33	287.49	274.73	268.98	270.07	772.32	568.87	399.90	69.34	74.70	60.18	449.23	46.31	15.43	42.03	38.01	25.98	17.15	58.17	793.25	105.00	289.00	338.00	244.00	122.85	7.61	20.94	24.49	17.68	8.90	92.39	79.06	75.51	82.32	147977.00	224136.00	226422.00	199511.67	5191.07	2116.19	1466.22	26.04	77.69	106.23	69.99	3896.78	965.99	161.99	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	2621.96	661.61	543.00	126.88	355.66	346.98	2508.37	442.93	359.25	602.00	441.00	454.00	93.00	190.00	185.00	488.41	222.32	270.26	454.00	499.00	1275.52	661.61	185.00	156.00	276.51	346.98	270.26	327.00	1103.52	442.93	1167.56	89.44	129.66	54.62	1217.36	141.83	17.92	91.54	35.01	46.89	43.37	110.32	1119.52	27.00	164.00	209.00	133.33	94.80	1.96	11.88	15.14	9.66	6.87	98.04	88.12	84.86	90.34	70793.00	108504.00	113486.00	97594.33	5253.84	732.70	449.24	12.89	99.14	167.13	93.06	123.67	1777.47	1433.09	0	3	3	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 031	MAGEA2	2	1	7	2129.21	1030.18	502.72	195.27	187.45	225.43	2016.55	851.21	290.17	443.00	424.00	436.00	87.00	123.00	191.00	330.34	245.03	223.45	436.00	434.33	1220.70	1030.18	123.00	133.67	202.72	195.27	245.03	266.27	1052.64	851.21	829.81	9.61	20.05	52.81	880.64	56.52	2.21	67.98	39.51	9.89	21.23	83.66	1087.04	43.00	159.00	219.00	140.33	89.47	3.12	11.52	15.87	10.17	6.48	96.88	88.48	84.13	89.83	91556.00	163799.00	110095.00	121816.67	5226.81	3659.45	199.58	16.59	36.98	318.41	124.00	1193.30	112.46	141.51	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	1397.73	1330.30	1704.10	104.55	135.60	151.99	1298.03	1202.88	1560.09	558.00	666.00	455.00	94.00	104.00	112.00	458.30	538.59	310.99	558.00	559.67	1477.38	1397.73	104.00	103.33	130.71	135.60	458.30	435.96	1353.67	1298.03	199.22	105.51	24.09	9.02	184.99	115.43	18.85	13.48	8.73	18.43	26.48	13.67	1374.04	30.00	27.00	60.00	39.00	18.25	2.17	1.96	4.35	2.83	1.32	97.83	98.04	95.65	97.17	41932.00	35918.00	102246.00	60032.00	2232.50	2207.26	4667.73	17.44	14.71	20.05	17.40	40.93	72.32	91.28	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	1115.56	1503.10	896.43	151.70	154.13	157.24	982.96	1361.66	778.03	412.00	409.00	429.00	104.00	121.00	95.00	279.39	267.56	310.60	412.00	416.67	1171.70	1115.56	104.00	106.67	154.35	154.13	279.39	285.85	1040.88	982.96	307.20	10.79	2.78	13.20	296.09	22.24	2.59	26.22	12.38	1.80	7.78	28.45	1065.03	64.00	62.00	49.00	58.33	8.14	4.64	4.49	3.55	4.23	0.59	95.36	95.51	96.45	95.77	71396.00	93192.00	43925.00	69504.33	2043.37	5094.81	1948.83	30.79	16.57	19.56	22.31	211.75	110.66	417.39	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	778.09	643.20	807.35	255.66	210.99	319.73	573.19	462.18	599.74	523.00	502.00	529.00	115.00	101.00	108.00	318.10	320.98	321.39	523.00	518.00	742.88	778.09	108.00	108.00	262.13	255.66	320.98	320.16	545.04	573.19	87.56	14.18	54.66	7.00	72.98	1.79	2.74	11.79	6.48	20.85	0.56	13.39	634.88	402.00	426.00	438.00	422.00	18.33	29.13	30.87	31.74	30.58	1.33	70.87	69.13	68.26	69.42	312793.00	274002.00	353621.00	313472.00	1508.89	1005.53	2302.04	152.71	195.81	114.11	154.21	339.15	267.68	1480.87	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
