	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	744.63	1202.25	914.45	421.99	386.20	418.15	329.76	819.04	536.52	668.00	620.00	623.00	402.00	385.00	385.00	253.14	236.79	245.07	623.00	637.00	953.78	914.45	385.00	390.67	408.78	418.15	245.07	245.00	561.77	536.52	231.33	26.89	19.65	9.81	245.61	8.17	4.22	24.25	2.51	4.81	3.34	43.72	563.11	96.00	81.00	77.00	84.67	10.02	6.96	5.87	5.58	6.14	0.73	93.04	94.13	94.42	93.86	71484.00	97382.00	70413.00	79759.67	326.72	2176.16	1145.31	96.89	30.49	36.07	54.48	114.77	84.40	430.35	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	1424.74	887.94	768.11	548.44	449.50	438.12	922.48	453.77	335.60	809.00	727.00	720.00	493.00	395.00	389.00	306.75	292.83	287.50	727.00	752.00	1026.93	887.94	395.00	425.67	478.69	449.50	292.83	295.69	570.62	453.77	349.69	49.49	60.68	58.39	310.40	9.94	6.58	34.05	13.72	12.68	3.36	54.40	601.26	180.00	264.00	196.00	213.33	44.60	13.04	19.13	14.20	15.46	3.23	86.96	80.87	85.80	84.54	256453.00	234416.00	150549.00	213806.00	2527.12	1402.41	262.00	65.71	85.42	251.06	134.06	284.82	171.64	114.27	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	1617.55	1731.96	1898.04	1100.61	1067.88	825.68	796.12	907.23	1183.23	1377.00	1221.00	1105.00	699.00	794.00	601.00	555.57	396.27	390.19	1221.00	1234.33	1749.18	1731.96	699.00	698.00	998.06	1067.88	396.27	447.34	962.19	907.23	141.03	136.49	150.17	96.50	199.32	93.78	11.06	8.06	13.83	15.05	20.96	20.72	1051.18	670.00	550.00	399.00	539.67	135.80	48.55	39.86	28.91	39.11	9.84	51.45	60.14	71.09	60.89	1083758.00	952580.00	757317.00	931218.33	1196.28	3357.23	2645.48	445.88	148.63	178.46	257.66	2506.24	1988.90	781.34	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	801.97	851.07	1915.19	492.67	499.11	687.60	328.24	360.83	1298.19	748.00	733.00	1270.00	485.00	478.00	395.00	274.27	242.76	653.00	748.00	917.00	1189.41	851.07	478.00	452.67	559.79	499.11	274.27	390.01	662.42	360.83	629.02	305.80	110.73	50.06	550.83	228.30	33.35	52.89	11.06	19.78	58.54	83.15	736.74	278.00	294.00	255.00	275.67	19.60	20.14	21.30	18.48	19.98	1.42	79.86	78.70	81.52	80.02	222947.00	250214.00	488373.00	320511.33	276.87	571.23	4452.63	329.58	185.71	74.35	196.55	190.12	158.29	577.31	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	1126.72	3722.97	1852.13	352.83	366.15	332.22	777.50	3367.21	1537.20	854.00	1585.00	697.00	306.00	386.00	293.00	504.78	1229.24	382.07	854.00	1045.33	2233.94	1852.13	306.00	328.33	350.40	352.83	504.78	705.36	1893.97	1537.20	1339.58	473.91	17.09	50.36	1331.21	457.82	45.34	59.96	15.34	4.88	64.91	70.29	1905.61	18.00	39.00	15.00	24.00	13.08	1.30	2.83	1.09	1.74	0.95	98.70	97.17	98.91	98.26	20281.00	145196.00	27782.00	64419.67	748.07	6116.34	3020.74	18.71	21.47	7.63	15.94	74.71	101.39	227.09	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	1237.31	833.76	1887.63	325.02	384.24	509.42	928.98	483.02	1542.29	769.00	712.00	761.00	287.00	305.00	291.00	460.67	361.26	415.66	761.00	747.33	1319.57	1237.31	291.00	294.33	406.23	384.24	415.66	412.53	984.76	928.98	531.73	30.86	94.14	9.45	531.83	49.78	4.13	40.30	3.21	23.17	12.07	54.01	1025.24	55.00	17.00	41.00	37.67	19.22	3.99	1.23	2.97	2.73	1.39	96.01	98.77	97.03	97.27	68052.00	14174.00	77393.00	53206.33	1363.53	348.57	2763.48	37.47	23.56	22.88	27.97	138.72	363.79	1843.09	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	843.56	805.80	1562.04	392.11	411.74	514.96	470.40	403.05	1067.92	605.00	635.00	989.00	382.00	391.00	417.00	231.84	232.25	494.88	635.00	743.00	1070.47	843.56	391.00	396.67	439.61	411.74	232.25	319.66	647.12	470.40	426.13	213.57	66.00	18.18	365.98	151.75	28.74	39.81	4.58	15.01	47.47	56.55	673.80	104.00	252.00	403.00	253.00	149.50	7.54	18.26	29.20	18.33	10.83	92.46	81.74	70.80	81.67	87730.00	203062.00	629503.00	306765.00	1247.78	569.16	3321.58	39.21	178.45	129.57	115.74	184.64	120.25	263.54	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	3706.67	882.00	1272.24	233.29	398.67	583.03	3489.53	502.69	738.85	5052.00	740.00	920.00	201.00	385.00	520.00	4834.86	360.69	386.61	920.00	2237.33	1953.63	1272.24	385.00	368.67	405.00	398.67	386.61	1860.72	1577.02	738.85	1530.66	2439.23	174.95	160.13	1660.48	2575.71	109.02	78.35	43.43	43.20	138.43	105.29	1584.97	6.00	19.00	244.00	89.67	133.81	0.43	1.38	17.68	6.50	9.70	99.57	98.62	82.32	93.50	22240.00	16758.00	310426.00	116474.67	2776.73	526.27	1348.61	7.54	18.15	133.68	53.12	195.39	191.60	410.18	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	790.30	754.93	731.35	408.26	340.74	341.05	438.63	421.45	394.18	601.00	598.00	614.00	355.00	281.00	292.00	249.32	264.52	276.84	638.00	742.22	1564.73	848.00	284.00	275.16	326.14	328.39	315.43	444.52	1267.03	463.29	2951.30	368.78	131.30	72.03	2940.59	376.79	49.69	188.61	26.18	40.26	84.76	232.08	1289.58	33.00	27.00	23.00	57.91	70.91	2.39	1.96	1.67	4.20	5.14	97.61	98.04	98.33	98.00	26080.00	20383.00	16821.00	76884.16	491.91	430.91	345.29	29.43	26.41	26.26	27.36	598.85	98.59	88.65	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	2371.81	791.75	1018.11	289.18	417.61	564.63	2115.29	378.79	477.11	931.00	632.00	828.00	210.00	388.00	502.00	674.48	219.04	287.00	828.00	797.00	1393.89	1018.11	388.00	366.67	423.81	417.61	287.00	393.50	990.40	477.11	854.43	151.89	137.83	147.16	975.43	245.69	19.06	61.30	40.14	32.52	62.44	98.49	1027.23	16.00	177.00	122.00	105.00	81.84	1.16	12.83	8.84	7.61	5.93	98.84	87.17	91.16	92.39	37949.00	140140.00	124210.00	100766.33	3602.62	740.55	472.13	9.39	90.53	123.29	74.41	311.43	82.72	218.21	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	1901.24	1073.68	919.52	379.51	457.94	516.37	1554.73	626.44	421.95	781.00	740.00	838.00	314.00	400.00	476.00	434.50	292.75	340.43	781.00	786.33	1298.15	1073.68	400.00	396.67	451.27	457.94	340.43	355.89	867.71	626.44	527.95	49.22	68.67	81.05	603.70	72.13	6.26	40.67	20.43	15.22	20.27	69.57	901.48	89.00	135.00	278.00	167.33	98.56	6.45	9.78	20.14	12.13	7.14	93.55	90.22	79.86	87.87	169210.00	144947.00	255626.00	189927.67	2735.11	1697.79	336.41	50.59	49.81	348.69	149.70	502.24	134.87	238.17	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2129.48	2305.64	2302.18	331.36	509.61	563.97	1804.85	1830.13	1803.57	2331.00	2400.00	2416.00	299.00	405.00	410.00	2006.37	1924.49	1917.39	2400.00	2382.33	2245.77	2302.18	405.00	371.33	468.31	509.61	1924.49	1949.42	1812.85	1804.85	100.72	45.17	121.68	62.69	14.98	49.45	1.90	4.48	16.88	25.98	2.54	0.83	1874.43	1143.00	981.00	1020.00	1048.00	84.55	82.83	71.09	73.91	75.94	6.13	17.17	28.91	26.09	24.06	2433998.00	2261830.00	2348227.00	2348018.33	833.22	665.64	777.58	2475.87	2697.21	2365.87	2512.98	95.28	328.25	455.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	3143.58	3091.35	3284.81	1924.66	1575.07	1989.74	1240.10	1564.12	1326.61	3091.00	3103.00	3275.00	1841.00	1041.00	1766.00	1187.52	1575.77	1316.80	3103.00	3156.33	3173.25	3143.58	1766.00	1549.33	1829.83	1924.66	1316.80	1360.03	1376.94	1326.61	100.08	102.94	223.01	441.82	167.77	197.70	3.26	3.15	28.52	12.19	14.54	12.18	1623.91	1375.00	1282.00	1374.00	1343.67	53.41	99.64	92.90	99.57	97.37	3.87	0.36	7.10	0.43	2.63	4322418.00	3963115.00	4513329.00	4266287.33	431.20	455.22	434.56	3954.39	4404.87	4194.52	4184.59	851.74	1257.79	876.72	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	2650.02	2663.21	2734.26	1535.31	1669.38	1629.72	1144.59	1022.15	1129.06	2606.00	2606.00	2703.00	1182.00	1486.00	1810.00	1100.57	964.93	1097.79	2606.00	2638.33	2682.50	2663.21	1486.00	1492.67	1611.47	1629.72	1097.79	1054.43	1098.60	1129.06	45.31	56.00	68.88	314.05	66.66	77.52	2.12	1.69	21.04	4.27	7.35	6.07	1189.83	1370.00	1351.00	1348.00	1356.33	11.93	99.28	97.90	97.68	98.29	0.86	0.72	2.10	2.32	1.71	3630533.00	3598000.00	3685789.00	3638107.33	536.40	425.85	390.48	2923.36	3242.72	3897.72	3354.60	958.35	852.26	951.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	905.92	910.97	856.61	465.96	456.65	449.65	454.21	468.69	417.80	806.00	777.00	730.00	417.00	410.00	413.00	354.29	334.71	291.19	777.00	771.00	891.17	905.92	413.00	413.33	457.42	456.65	334.71	326.73	446.90	454.21	30.03	38.35	8.18	3.51	26.22	32.30	4.97	3.37	0.85	1.79	9.89	5.87	477.83	656.00	570.00	585.00	603.67	45.94	47.54	41.30	42.39	43.74	3.33	52.46	58.70	57.61	56.26	594283.00	519253.00	501119.00	538218.33	941.81	1288.48	787.61	316.37	207.34	310.32	278.01	192.15	200.98	169.60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	2845.27	2671.28	2627.84	573.72	1379.54	1215.29	2373.51	1375.35	1519.93	2679.00	2553.00	2505.00	414.00	501.00	403.00	2207.23	1257.07	1397.09	2553.00	2579.00	2714.80	2671.28	414.00	439.33	1056.18	1215.29	1397.09	1620.46	1756.26	1519.93	115.06	89.87	425.82	53.69	539.42	512.96	3.48	4.24	12.22	40.32	31.66	30.71	2275.46	1360.00	1182.00	1222.00	1254.67	93.39	98.55	85.65	88.55	90.92	6.77	1.45	14.35	11.45	9.08	3869570.00	3157448.00	3211224.00	3412747.33	1947.26	756.28	897.57	1657.70	2149.54	2069.32	1958.85	576.08	1322.69	1306.79	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	781.23	864.53	699.14	356.63	400.32	343.24	431.90	497.53	364.13	704.00	684.00	623.00	315.00	386.00	298.00	354.68	317.00	287.99	684.00	670.33	781.63	781.23	315.00	333.00	366.73	356.63	317.00	319.89	431.19	431.90	82.70	42.19	29.85	46.68	66.70	33.44	6.29	10.58	14.02	8.14	10.45	15.47	448.63	748.00	771.00	749.00	756.00	13.00	54.20	55.87	54.28	54.78	0.94	45.80	44.13	45.72	45.22	584358.00	666552.00	523655.00	591521.67	1558.72	2039.94	331.37	207.26	188.04	823.04	406.12	81.03	429.60	98.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	1170.23	1102.64	1084.12	473.85	623.61	555.58	725.60	530.37	559.69	1042.00	1075.00	1064.00	402.00	425.00	415.00	597.37	502.73	539.57	1064.00	1060.33	1118.99	1102.64	415.00	414.00	551.02	555.58	539.57	546.56	605.22	559.69	45.32	16.80	74.98	11.53	105.28	47.71	1.58	4.05	2.79	13.61	8.73	17.39	704.99	1273.00	1123.00	1179.00	1191.67	75.80	92.25	81.38	85.43	86.35	5.49	7.75	18.62	14.57	13.65	1489697.00	1238269.00	1278172.00	1335379.33	1307.56	311.74	275.63	706.42	1910.60	2394.01	1670.34	244.62	604.74	334.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 111	DPPA2	2	1	8	673.45	792.35	994.64	353.87	355.59	454.90	328.36	443.95	575.70	626.00	632.00	658.00	374.00	340.00	395.00	280.92	283.59	239.06	632.00	638.67	820.15	792.35	374.00	369.67	388.12	355.59	280.92	267.86	449.34	443.95	162.39	17.01	57.84	27.75	123.75	24.98	2.66	19.80	7.51	14.90	9.32	27.54	450.48	302.00	273.00	225.00	266.67	38.89	21.88	19.78	16.30	19.32	2.82	78.12	80.22	83.70	80.68	203381.00	216312.00	223794.00	214495.67	223.58	1393.28	2395.09	443.54	86.99	54.08	194.87	124.65	143.41	494.93	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	918.89	952.33	966.18	536.34	544.19	597.45	412.37	442.87	400.81	898.00	900.00	917.00	405.00	409.00	477.00	391.48	390.54	351.64	900.00	905.00	945.80	952.33	409.00	430.33	559.33	544.19	390.54	377.88	418.68	412.37	24.31	10.44	33.25	40.46	21.73	22.74	1.15	2.57	9.40	5.94	6.02	5.19	515.47	761.00	734.00	682.00	725.67	40.15	55.14	53.19	49.42	52.58	2.91	44.86	46.81	50.58	47.42	699273.00	699012.00	658933.00	685739.33	202.32	644.94	253.70	1551.08	504.03	1077.46	1044.19	331.79	312.97	373.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	1385.35	1557.12	1562.79	391.30	621.11	770.83	1015.08	1160.07	871.20	1332.00	1404.00	1424.00	312.00	399.00	410.00	961.73	1006.95	732.41	1404.00	1386.67	1501.75	1557.12	399.00	373.67	594.41	621.11	961.73	900.36	1015.45	1015.08	100.85	48.39	191.17	53.69	144.43	147.20	3.49	6.72	14.37	32.16	16.35	14.22	1128.09	1346.00	1358.00	1225.00	1309.67	73.57	97.54	98.41	88.77	94.90	5.33	2.46	1.59	11.23	5.10	1864678.00	2114571.00	1914417.00	1964555.33	391.05	1954.35	1123.53	3493.93	806.09	949.88	1749.97	166.26	2385.79	797.77	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
