	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	495.92	935.33	602.13	199.94	206.67	209.60	304.05	740.40	394.82	406.00	456.00	553.00	192.00	193.00	195.00	214.13	261.07	345.69	456.00	471.67	677.79	602.13	193.00	193.33	205.40	206.67	261.07	273.63	479.76	394.82	229.27	74.74	4.96	1.53	230.24	66.67	15.85	33.83	0.79	2.41	24.37	47.99	484.46	78.00	27.00	8.00	37.67	36.20	5.65	1.96	0.58	2.73	2.62	94.35	98.04	99.42	97.27	38682.00	25254.00	4817.00	22917.67	323.33	1394.65	210.76	73.35	14.33	14.99	34.22	81.49	108.67	42.22	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	685.32	635.21	1327.35	221.19	214.00	281.68	476.27	428.42	1097.65	479.00	426.00	496.00	192.00	193.00	202.00	269.95	219.21	266.30	479.00	467.00	882.63	685.32	193.00	195.67	238.96	221.19	266.30	251.82	667.45	476.27	385.96	36.51	37.17	5.51	373.33	28.30	7.82	43.73	2.81	15.56	11.24	55.93	686.96	28.00	33.00	48.00	36.33	10.41	2.03	2.39	3.48	2.63	0.75	97.97	97.61	96.52	97.37	19189.00	20962.00	63713.00	34621.33	794.87	720.23	3616.20	16.78	19.63	14.57	16.99	136.74	57.97	618.48	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	598.88	574.37	668.29	231.33	242.22	330.41	373.76	342.99	346.60	524.00	525.00	612.00	196.00	199.00	314.00	298.89	293.63	290.31	525.00	553.67	613.85	598.88	199.00	236.33	267.99	242.22	293.63	294.27	354.45	346.60	48.72	50.52	54.33	67.28	16.82	4.33	9.12	7.94	28.47	20.27	1.47	4.75	377.51	297.00	365.00	224.00	295.33	70.51	21.52	26.45	16.23	21.40	5.11	78.48	73.55	83.77	78.60	177866.00	209645.00	149698.00	179069.67	774.28	397.70	389.09	143.37	314.79	199.54	219.23	100.64	96.34	130.49	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	608.07	601.56	585.78	232.65	262.62	337.30	382.14	349.30	256.67	496.00	508.00	559.00	197.00	208.00	303.00	270.07	255.74	229.89	508.00	521.00	598.47	601.56	208.00	236.00	277.52	262.62	255.74	251.90	329.37	349.30	11.46	33.45	53.89	58.28	65.07	20.36	6.42	1.91	24.70	19.42	8.08	19.75	362.47	88.00	121.00	257.00	155.33	89.58	6.38	8.77	18.62	11.26	6.49	93.62	91.23	81.38	88.74	53510.00	72789.00	150546.00	92281.67	552.54	327.06	77.17	60.86	129.23	854.75	348.28	71.77	104.87	101.71	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	550.75	745.75	1484.30	194.50	202.02	203.98	359.47	547.25	1282.62	531.00	504.00	1406.00	190.00	198.00	202.00	339.72	305.50	1204.32	531.00	813.67	926.93	745.75	198.00	196.67	200.17	202.02	339.72	616.51	729.78	547.25	492.44	513.15	5.00	6.11	487.89	509.34	63.07	53.13	3.11	2.50	82.62	66.85	730.27	4.00	4.00	10.00	6.00	3.46	0.29	0.29	0.72	0.43	0.25	99.71	99.71	99.28	99.57	2203.00	2983.00	14843.00	6676.33	207.44	576.46	1081.06	6.93	3.80	11.86	7.53	33.02	24.47	18.38	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	1605.90	2640.27	4456.61	207.80	218.05	380.59	1409.36	2429.50	4148.03	664.00	907.00	863.00	196.00	197.00	296.00	467.46	696.23	554.41	863.00	811.33	2900.93	2640.27	197.00	229.67	268.81	218.05	554.41	572.70	2662.30	2429.50	1443.12	129.48	96.94	57.45	1384.09	115.48	15.96	49.75	25.01	36.06	20.16	51.99	2671.26	21.00	48.00	31.00	33.33	13.65	1.52	3.48	2.25	2.42	0.99	98.48	96.52	97.75	97.58	33724.00	126733.00	138155.00	99537.33	2414.02	4825.03	7954.38	12.26	24.17	16.17	17.53	87.86	63.51	571.06	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	652.77	613.82	568.44	309.45	220.93	269.26	345.78	396.49	302.13	530.00	472.00	510.00	300.00	200.00	291.00	223.01	254.68	243.69	510.00	504.00	611.67	613.82	291.00	263.67	266.54	269.26	243.69	240.46	348.13	345.78	42.21	29.46	44.32	55.32	47.22	16.08	5.85	6.90	20.98	16.63	6.69	13.57	348.01	182.00	109.00	164.00	151.67	38.03	13.19	7.90	11.88	10.99	2.76	86.81	92.10	88.12	89.01	118804.00	66906.00	93224.00	92978.00	1071.69	736.14	453.93	58.72	58.71	109.16	75.53	70.00	48.40	53.19	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	691.00	15185.75	568.38	232.76	205.66	270.61	492.14	14983.64	298.53	744.00	8533.00	565.00	197.00	199.00	292.00	545.14	8330.89	295.16	744.00	3280.67	5481.71	691.00	199.00	229.33	236.34	232.76	545.14	3057.06	5258.10	492.14	8404.17	4549.53	32.62	54.28	8423.12	4568.98	138.68	153.31	23.67	13.80	149.46	160.19	5252.38	2.00	28.00	8.00	12.67	13.61	0.14	2.03	0.58	0.92	0.99	99.86	97.97	99.42	99.08	1382.00	425201.00	4547.00	143710.00	74.95	19378.17	50.54	13.13	21.65	47.26	27.35	451.11	26.31	49.91	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	2052.00	9845.56	1213.54	294.74	562.06	285.22	1759.79	9531.32	931.17	724.00	2738.00	564.00	295.00	293.00	299.00	431.79	2423.76	281.63	684.00	982.06	1743.45	1089.41	292.00	266.31	290.62	294.74	405.13	711.27	1472.66	735.10	1984.77	881.08	78.69	45.24	1974.39	892.14	89.72	113.84	16.99	27.08	125.43	134.07	1477.14	6.00	18.00	13.00	16.28	21.38	0.43	1.30	0.94	1.18	1.55	99.57	98.70	99.06	99.11	12312.00	177220.00	15776.00	32584.16	2728.55	14072.28	1302.15	3.87	12.19	9.30	8.45	50.35	2114.20	60.58	0	32	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	972.68	870.50	588.60	238.79	292.22	313.64	742.55	609.00	279.56	448.00	583.00	528.00	204.00	256.00	301.00	217.88	321.50	218.96	528.00	519.67	810.59	870.50	256.00	253.67	281.55	292.22	218.96	252.78	543.70	609.00	198.92	67.88	38.55	48.54	238.30	59.51	13.06	24.54	19.14	13.69	23.54	43.83	556.93	34.00	20.00	160.00	71.33	77.11	2.46	1.45	11.59	5.17	5.59	97.54	98.55	88.41	94.83	33071.00	17410.00	94176.00	48219.00	1573.83	1011.10	169.75	16.04	12.05	263.50	97.20	80.52	285.37	77.90	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	591.81	849.71	619.70	236.46	276.02	351.70	362.28	580.03	285.63	532.00	517.00	561.00	207.00	282.00	300.00	302.47	247.32	226.93	532.00	536.67	687.07	619.70	282.00	263.00	288.06	276.02	247.32	258.91	409.31	362.28	141.54	22.37	58.55	49.33	152.73	39.08	4.17	20.60	18.75	20.33	15.10	37.31	424.07	36.00	106.00	105.00	82.33	40.13	2.61	7.68	7.61	5.97	2.91	97.39	92.32	92.39	94.03	21305.00	90069.00	65069.00	58814.33	199.12	1648.49	130.10	65.50	37.30	230.52	111.10	65.60	81.02	167.81	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	1278.85	1516.80	1569.25	210.29	427.17	573.46	1082.97	1143.47	1042.44	1287.00	1582.00	1581.00	189.00	192.00	307.00	1091.12	1208.68	1054.20	1581.00	1483.33	1454.96	1516.80	192.00	229.33	403.64	427.17	1091.12	1118.00	1089.63	1082.97	154.76	170.03	182.73	67.28	50.84	80.67	11.46	10.64	29.34	45.27	7.22	4.67	1225.63	1237.00	1100.00	1037.00	1124.67	102.26	89.64	79.71	75.14	81.50	7.41	10.36	20.29	24.86	18.50	1581936.00	1668477.00	1627308.00	1625907.00	366.06	480.59	348.37	3659.56	2617.22	3103.04	3126.60	118.59	428.45	490.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	1577.36	1717.58	1743.94	442.93	768.47	798.63	1143.56	991.74	991.93	1583.00	1698.00	1705.00	418.00	406.00	586.00	1149.20	972.16	953.00	1698.00	1662.00	1679.63	1717.58	418.00	470.00	670.01	768.47	972.16	1024.78	1042.41	991.93	89.54	68.51	197.24	100.64	87.60	108.17	4.12	5.33	21.41	29.44	10.56	8.40	1209.63	1350.00	1210.00	1272.00	1277.33	70.15	97.83	87.68	92.17	92.56	5.08	2.17	12.32	7.83	7.44	2129441.00	2078275.00	2218288.00	2142001.33	327.25	300.76	339.56	4717.50	3989.90	3715.81	4141.07	223.15	674.89	579.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	1378.37	1529.80	1643.04	594.12	625.93	821.46	823.35	945.37	858.73	1390.00	1503.00	1609.00	216.00	448.00	679.00	834.98	918.57	824.69	1503.00	1500.67	1517.07	1529.80	448.00	447.67	680.51	625.93	834.98	859.42	875.82	858.73	132.80	109.52	123.11	231.50	62.78	51.49	7.30	8.75	51.71	18.09	5.99	7.17	1069.40	1143.00	1184.00	1131.00	1152.67	27.79	82.83	85.80	81.96	83.53	2.01	17.17	14.20	18.04	16.47	1575475.00	1811280.00	1858282.00	1748345.67	286.80	296.66	321.87	3281.39	3773.00	3017.47	3357.29	551.63	529.29	601.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	618.29	606.74	699.70	271.66	226.95	376.44	358.78	390.26	355.45	533.00	571.00	624.00	198.00	193.00	318.00	273.48	354.52	279.75	571.00	576.00	641.58	618.29	198.00	236.33	291.68	271.66	279.75	302.58	368.16	358.78	50.67	45.71	76.73	70.77	19.21	45.09	7.93	7.90	29.94	26.31	14.90	5.22	405.24	487.00	819.00	497.00	601.00	188.86	35.29	59.35	36.01	43.55	13.69	64.71	40.65	63.99	56.45	301109.00	496918.00	347751.00	381926.00	452.59	632.51	322.22	386.05	505.32	548.25	479.88	159.01	94.55	362.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	1071.89	1191.06	1246.79	414.41	413.80	563.23	704.38	822.45	741.68	1007.00	1127.00	1210.00	195.00	192.00	302.00	639.49	758.39	704.89	1127.00	1114.67	1169.91	1191.06	195.00	229.67	463.81	414.41	704.89	700.92	756.17	741.68	89.35	102.06	86.09	62.66	60.35	59.55	9.16	7.64	27.28	18.56	8.50	7.98	940.24	1161.00	1135.00	1108.00	1134.67	26.50	84.13	82.25	80.29	82.22	1.92	15.87	17.75	19.71	17.78	1244462.00	1351855.00	1381438.00	1325918.33	317.76	433.88	372.06	2573.62	2151.47	2208.74	2311.28	429.49	413.52	524.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	566.71	619.55	687.08	223.31	249.09	362.45	357.46	381.49	335.80	519.00	564.00	620.00	191.00	197.00	303.00	309.75	325.94	268.72	564.00	567.67	624.45	619.55	197.00	230.33	278.28	249.09	309.75	301.47	358.25	357.46	60.34	50.60	74.02	63.00	22.86	29.50	8.91	9.66	27.35	26.60	9.78	6.38	394.12	593.00	674.00	640.00	635.67	40.67	42.97	48.84	46.38	46.06	2.95	57.03	51.16	53.62	53.94	336059.00	417579.00	439734.00	397790.67	93.10	960.13	228.80	2276.78	267.80	939.29	1161.29	116.15	126.15	160.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	834.78	853.66	990.11	289.98	281.78	415.69	570.39	596.11	603.67	780.00	787.00	898.00	192.00	194.00	309.00	515.61	529.45	511.55	787.00	821.67	892.85	853.66	194.00	231.67	329.15	289.98	515.61	518.87	590.06	596.11	84.76	66.20	75.06	66.98	17.45	9.38	8.06	9.49	28.91	22.80	1.81	2.96	661.19	1107.00	1103.00	1098.00	1102.67	4.51	80.22	79.93	79.57	79.90	0.33	19.78	20.07	20.43	20.10	924099.00	941592.00	1087146.00	984279.00	1050.79	374.67	1796.63	600.90	1754.93	368.93	908.25	222.51	189.45	255.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 111	DPPA2	2	1	8	715.08	561.13	961.55	209.36	243.26	344.30	511.07	326.31	622.85	433.00	499.00	558.00	196.00	205.00	309.00	228.99	264.18	219.30	499.00	496.67	745.92	715.08	205.00	236.67	265.64	243.26	228.99	237.49	486.74	511.07	201.98	62.53	70.20	62.80	149.76	23.61	12.59	27.08	26.54	26.43	9.94	30.77	509.25	160.00	167.00	233.00	186.67	40.28	11.59	12.10	16.88	13.53	2.92	88.41	87.90	83.12	86.47	114412.00	93709.00	224041.00	144054.00	3004.00	301.53	2165.43	27.22	180.72	67.02	91.65	48.59	77.54	92.83	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	708.09	690.95	821.39	421.38	290.75	502.20	430.21	419.12	392.24	679.00	683.00	810.00	197.00	200.00	396.00	401.12	411.18	380.84	683.00	724.00	740.14	708.09	200.00	264.33	404.78	421.38	401.12	397.71	413.86	419.12	70.88	74.51	106.70	114.04	19.53	15.45	10.29	9.58	43.14	26.36	3.88	4.72	475.81	1033.00	1021.00	890.00	981.33	79.32	74.86	73.99	64.49	71.11	5.75	25.14	26.01	35.51	28.89	731453.00	705457.00	731039.00	722649.67	218.46	306.12	179.28	2034.22	1397.90	1947.22	1793.12	1649.66	168.46	979.49	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	1495.31	2624.70	2322.34	968.98	2149.57	2509.46	1011.31	1894.54	1318.67	1209.00	1500.00	1748.00	352.00	296.00	415.00	725.00	769.85	744.34	1500.00	1485.67	2147.45	2322.34	352.00	354.33	1876.00	2149.57	744.34	746.39	1408.17	1318.67	584.65	269.79	805.85	59.53	448.37	22.49	18.16	27.23	16.80	42.96	3.01	31.84	1793.11	1160.00	1099.00	973.00	1077.33	95.36	84.06	79.64	70.51	78.07	6.91	15.94	20.36	29.49	21.93	1734554.00	2884540.00	2259634.00	2292909.33	2279.29	4443.82	2522.98	514.68	468.54	508.55	497.26	3901.89	7749.66	8309.67	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
