	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	830.78	929.35	1721.88	291.25	293.72	284.15	540.84	651.94	1437.10	768.00	702.00	1130.00	295.00	285.00	290.00	478.06	424.59	845.22	768.00	866.67	1160.67	929.35	290.00	290.00	289.71	291.25	478.06	582.62	876.62	651.94	488.51	230.43	4.97	5.00	488.55	228.98	26.59	42.09	1.72	1.71	39.30	55.73	870.67	18.00	34.00	8.00	20.00	13.11	1.30	2.46	0.58	1.45	0.95	98.70	97.54	99.42	98.55	14954.00	31598.00	13775.00	20109.00	359.50	719.70	1850.61	27.08	30.80	6.21	21.36	35.99	118.23	28.37	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	955.00	883.28	1026.96	289.17	297.71	300.04	667.41	591.49	730.75	867.00	667.00	852.00	291.00	297.00	294.00	579.41	375.21	555.79	852.00	795.33	955.08	955.00	294.00	294.00	295.64	297.71	555.79	503.47	663.22	667.41	71.84	111.39	5.73	3.00	69.72	111.70	14.01	7.52	1.02	1.94	22.19	10.51	661.08	8.00	53.00	24.00	28.33	22.81	0.58	3.84	1.74	2.05	1.65	99.42	96.16	98.26	97.95	7640.00	46814.00	24647.00	26367.00	522.35	741.02	439.93	10.22	42.31	39.87	30.80	39.10	73.07	53.51	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	570.32	801.32	576.53	326.45	335.73	325.21	248.52	471.06	254.44	534.00	591.00	536.00	294.00	295.00	297.00	212.20	260.75	213.91	536.00	553.67	649.39	576.53	295.00	295.33	329.13	326.45	213.91	228.95	324.67	254.44	131.61	32.35	5.75	1.53	126.81	27.55	5.84	20.27	0.52	1.75	12.03	39.06	354.06	184.00	73.00	96.00	117.67	58.59	13.33	5.29	6.96	8.53	4.25	86.67	94.71	93.04	91.47	104939.00	58496.00	55347.00	72927.33	139.75	711.23	146.91	327.22	48.35	166.27	180.61	93.00	98.77	81.21	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	782.95	787.20	586.96	358.27	354.39	332.20	440.73	447.63	263.05	611.00	624.00	577.00	308.00	304.00	304.00	268.79	284.43	253.09	611.00	604.00	719.03	782.95	304.00	305.33	348.29	354.39	268.79	268.77	383.80	440.73	114.40	24.27	14.07	2.31	104.64	15.67	4.02	15.91	0.76	4.04	5.83	27.26	413.70	116.00	35.00	112.00	87.67	45.65	8.41	2.54	8.12	6.35	3.31	91.59	97.46	91.88	93.65	90822.00	27552.00	65739.00	61371.00	456.19	326.82	67.46	112.07	47.94	436.69	198.90	167.49	132.73	113.06	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	986.89	1551.72	1469.06	385.21	438.50	366.17	639.55	1177.99	1165.55	828.00	1491.00	1181.00	309.00	291.00	298.00	480.66	1117.27	877.49	1181.00	1166.67	1335.89	1469.06	298.00	299.33	396.63	385.21	877.49	825.14	994.36	1165.55	305.06	331.73	37.49	9.07	307.34	321.52	28.43	22.84	3.03	9.45	38.96	30.91	1036.56	70.00	92.00	16.00	59.33	39.11	5.07	6.67	1.16	4.30	2.83	94.93	93.33	98.84	95.70	69082.00	142758.00	23505.00	78448.33	464.13	605.66	1200.10	96.46	178.94	15.54	96.98	236.31	434.29	662.57	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only	Buffer	1	2	8	893.98	1086.50	781.38	343.08	306.83	291.82	578.65	786.98	494.88	775.00	936.00	702.00	300.00	295.00	294.00	459.67	636.48	415.51	708.00	688.67	895.77	781.38	294.00	290.92	307.25	301.42	389.56	404.02	611.13	494.88	422.18	203.88	75.25	53.98	377.59	166.51	29.60	47.13	18.55	24.49	41.21	61.79	604.86	41.00	60.00	24.00	16.04	15.75	2.97	4.35	1.74	1.16	1.14	97.03	95.65	98.26	96.98	36653.00	65190.00	18753.00	18232.63	343.06	545.18	369.92	69.16	86.61	32.11	62.62	196.41	73.81	62.05	0	0	0	24	24	24	0	0	0	0	0	0	0	0	24	24
17	antigen 003	BAGE4	1	6	7	1487.40	738.20	1547.83	355.85	274.12	344.93	1194.04	483.92	1273.68	1316.00	602.00	849.00	292.00	269.00	291.00	1022.64	347.72	574.86	849.00	922.33	1257.81	1487.40	291.00	284.00	324.96	344.93	574.86	648.41	983.88	1194.04	451.01	362.60	44.37	13.00	434.80	343.42	39.31	35.86	4.58	13.65	52.96	44.19	973.81	207.00	5.00	23.00	78.33	111.79	15.00	0.36	1.67	5.68	8.10	85.00	99.64	98.33	94.32	307892.00	3691.00	35600.00	115727.67	841.27	368.66	1514.82	293.80	6.56	19.34	106.57	371.90	312.63	456.61	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	2164.87	821.13	611.00	335.91	291.09	292.13	1863.87	530.69	320.12	1524.00	841.00	611.00	295.00	293.00	294.00	1223.01	550.57	320.12	841.00	992.00	1199.00	821.13	294.00	294.00	306.38	292.13	550.57	697.90	904.90	530.69	843.04	474.86	25.58	1.00	837.15	469.13	47.87	70.31	0.34	8.35	67.22	92.51	905.00	15.00	8.00	1.00	8.00	7.00	1.09	0.58	0.07	0.58	0.51	98.91	99.42	99.93	99.42	32473.00	6569.00	611.00	13217.67	1536.37	238.04	0.00	18.20	17.84	<NO DATA>	12.01	313.11	43.28	47.49	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	1705.18	905.84	2072.14	286.22	317.00	404.75	1421.12	602.51	1722.09	1489.00	904.00	2208.00	293.00	291.00	301.00	1204.95	600.67	1857.95	806.00	841.88	1142.89	984.00	299.00	306.34	323.41	334.71	488.05	551.08	852.09	656.71	762.50	449.54	78.10	70.93	712.38	410.51	53.40	66.72	23.15	24.15	74.49	83.60	836.55	74.00	37.00	66.00	27.88	25.72	5.36	2.68	4.78	2.02	1.86	94.64	97.32	95.22	95.72	126183.00	33516.00	136761.00	40084.78	1547.52	255.62	958.63	67.96	87.21	118.56	91.24	46.51	91.70	346.09	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	1539.50	1158.88	3194.79	414.98	314.54	298.53	1165.13	845.84	2900.36	1479.00	767.00	620.00	324.00	295.00	289.00	1104.63	453.96	325.57	767.00	955.33	1964.39	1539.50	295.00	302.67	342.68	314.54	453.96	628.05	1637.11	1165.13	1082.42	459.43	63.12	18.72	1105.59	417.69	48.09	55.10	6.18	18.42	66.51	67.53	1661.72	38.00	17.00	19.00	24.67	11.59	2.75	1.23	1.38	1.79	0.84	97.25	98.77	98.62	98.21	58501.00	19701.00	60701.00	46301.00	830.65	898.64	7170.27	53.30	16.00	7.69	25.66	262.94	50.59	83.88	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	2453.44	1007.56	901.43	533.40	293.26	286.65	2044.51	718.85	616.58	897.00	889.00	709.00	321.00	298.00	289.00	488.07	600.29	424.14	889.00	831.67	1454.14	1007.56	298.00	302.67	371.10	293.26	488.07	504.17	1126.65	718.85	867.04	106.31	140.59	16.50	796.54	89.17	12.78	59.63	5.45	37.88	17.69	70.70	1151.48	9.00	9.00	23.00	13.67	8.08	0.65	0.65	1.67	0.99	0.59	99.35	99.35	98.33	99.01	22081.00	9068.00	20733.00	17294.00	3984.63	563.46	456.91	4.62	11.48	31.04	15.71	718.48	69.13	55.78	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
22	none	Cy5 BSA 5ng/ul	2	1	1	1511.52	918.00	6192.95	944.60	515.57	5669.54	602.71	412.82	598.24	1402.00	857.00	5993.00	1064.00	509.00	5411.00	493.18	351.82	398.29	3781.00	15185.73	14738.03	3838.67	1064.00	2063.07	6245.34	2532.52	1268.09	9175.08	8727.38	1277.27	20272.66	21110.20	7795.11	2082.89	12878.07	13718.54	139.01	137.55	100.96	124.81	149.52	147.56	12674.97	734.00	708.00	65.00	947.73	386.21	53.19	51.30	4.71	68.68	27.99	46.81	48.70	95.29	63.60	1109459.00	649942.00	402542.00	16978671.27	450.14	251.43	667.70	982.77	1162.46	58.24	734.49	542.71	200.97	1517.96	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0
23	antigen 006	CEP290	2	1	4	1062.59	1226.09	1604.41	441.59	353.38	580.65	682.24	883.49	1140.33	811.00	1146.00	1434.00	300.00	296.00	405.00	430.65	803.40	969.93	1146.00	1130.33	1297.70	1226.09	300.00	333.67	458.54	441.59	803.40	734.66	902.02	883.49	277.92	311.80	114.58	61.81	229.61	276.13	27.58	21.42	18.52	24.99	37.59	25.45	964.03	80.00	76.00	113.00	89.67	20.31	5.80	5.51	8.19	6.50	1.47	94.20	94.49	91.81	93.50	85007.00	93183.00	181298.00	119829.33	660.93	582.81	746.22	82.58	115.21	172.68	123.49	351.17	125.90	662.06	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
24	antigen 010	CT47.11	2	1	5	934.50	874.22	621.56	458.84	370.45	365.34	517.62	514.82	271.89	644.00	601.00	594.00	400.00	303.00	302.00	227.12	241.60	244.32	601.00	613.00	810.09	874.22	303.00	335.00	398.21	370.45	241.60	237.68	434.78	514.82	166.03	27.07	52.57	56.29	141.07	9.25	4.42	20.50	16.80	13.20	3.89	32.45	475.09	290.00	82.00	39.00	137.00	134.23	21.01	5.94	2.83	9.93	9.73	78.99	94.06	97.17	90.07	271004.00	71686.00	24241.00	122310.33	1029.07	781.11	92.77	145.87	54.05	114.31	104.74	327.52	125.53	177.28	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
25	antigen 014	DDX53	2	1	6	634.28	644.72	664.17	385.05	387.81	406.77	256.41	265.93	265.40	616.00	616.00	640.00	385.00	370.00	385.00	238.13	237.22	241.23	616.00	624.00	647.72	644.72	385.00	380.00	393.21	387.81	238.13	238.86	262.58	265.40	15.17	13.86	11.82	8.66	5.35	2.10	2.22	2.34	2.28	3.01	0.88	2.04	267.72	204.00	200.00	133.00	179.00	39.89	14.78	14.49	9.64	12.97	2.89	85.22	85.51	90.36	87.03	129393.00	128943.00	88334.00	115556.67	86.43	102.54	79.09	605.22	518.70	446.29	523.40	100.39	122.39	122.14	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 031	MAGEA2	2	1	7	844.27	880.50	900.72	489.79	512.29	495.13	367.40	391.21	419.87	825.00	859.00	819.00	432.00	416.00	427.00	348.13	369.70	338.14	825.00	834.33	875.17	880.50	427.00	425.00	499.07	495.13	348.13	351.99	392.83	391.21	28.60	21.57	11.76	8.19	26.27	16.13	2.59	3.27	1.93	2.36	4.58	6.69	450.17	448.00	418.00	380.00	415.33	34.08	32.46	30.29	27.54	30.10	2.47	67.54	69.71	72.46	69.90	378235.00	368051.00	342275.00	362853.67	137.68	152.17	465.00	1195.49	1074.63	343.12	871.08	196.49	230.20	191.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 111	DPPA2	2	1	8	1507.73	1691.47	1518.98	634.16	659.24	676.05	916.66	1085.34	880.65	1288.00	1454.00	1459.00	404.00	405.00	483.00	696.94	847.87	820.67	1454.00	1400.33	1572.72	1518.98	405.00	430.67	656.49	659.24	820.67	788.49	960.88	916.66	102.99	97.32	21.08	45.32	109.27	80.45	6.95	6.55	10.52	3.21	10.20	11.37	1142.06	153.00	143.00	281.00	192.33	76.95	11.09	10.36	20.36	13.94	5.58	88.91	89.64	79.64	86.06	230682.00	241880.00	426832.00	299798.00	852.64	2346.17	422.95	164.49	66.15	585.08	271.91	423.92	510.25	443.41	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
28	antigen 035	MAGEA4v4	2	2	1	1053.55	1016.53	984.85	686.20	626.48	648.42	406.07	403.46	357.15	1007.00	992.00	937.00	735.00	688.00	719.00	359.52	378.93	309.30	992.00	978.67	1018.31	1016.53	719.00	714.00	653.70	648.42	359.52	349.25	388.89	403.46	34.39	36.86	30.21	23.90	27.52	35.93	3.77	3.38	3.35	4.62	10.29	7.08	304.31	584.00	731.00	647.00	654.00	73.75	42.32	52.97	46.88	47.39	5.34	57.68	47.03	53.12	52.61	615274.00	743083.00	637196.00	665184.33	278.25	183.64	165.17	852.27	1606.02	1399.03	1285.77	423.01	308.61	370.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 039	MAGEB6	2	2	2	1245.55	1251.75	1254.78	738.08	677.58	720.21	533.29	601.00	576.02	1213.00	1208.00	1194.00	494.00	412.00	418.00	500.74	557.25	515.23	1208.00	1205.00	1250.69	1251.75	418.00	441.33	711.96	720.21	515.23	524.41	570.10	576.02	4.71	9.85	31.08	45.71	34.24	29.35	0.82	0.38	10.36	4.37	5.60	6.01	809.36	1036.00	1277.00	1296.00	1203.00	144.94	75.07	92.54	93.91	87.17	10.50	24.93	7.46	6.09	12.83	1290388.00	1598480.00	1626197.00	1505021.67	367.73	279.32	329.96	1502.42	2747.60	2262.43	2170.82	469.55	442.67	502.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	antigen 043	NXF2	2	2	3	1609.91	1336.47	1062.14	919.92	628.99	483.07	1005.93	922.74	678.56	1428.00	1157.00	765.00	398.00	391.00	379.00	824.02	743.28	381.42	1157.00	1116.67	1336.17	1336.47	391.00	389.33	677.33	628.99	743.28	649.57	869.08	922.74	273.89	333.34	222.40	9.61	170.15	235.71	29.85	20.50	2.47	32.84	36.29	19.58	946.84	11.00	105.00	151.00	89.00	71.36	0.80	7.61	10.94	6.45	5.17	99.20	92.39	89.06	93.55	17709.00	140329.00	160383.00	106140.33	811.55	1026.19	762.84	13.63	94.42	134.32	80.79	1805.70	1373.99	886.66	3	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 063	SYCP1	2	2	4	1795.49	2159.34	1442.18	367.29	610.19	423.02	1449.71	1736.66	1074.47	1053.00	1150.00	1211.00	302.00	392.00	380.00	707.22	727.32	843.28	1150.00	1138.00	1799.01	1795.49	380.00	358.00	466.84	423.02	727.32	759.27	1420.28	1449.71	358.59	79.68	127.24	48.87	332.08	73.44	7.00	19.93	13.65	27.26	9.67	23.38	1441.01	128.00	73.00	87.00	96.00	28.58	9.28	5.29	6.30	6.96	2.07	90.72	94.71	93.70	93.04	229823.00	157632.00	125470.00	170975.00	5740.47	4503.98	769.14	32.33	28.15	121.54	60.67	141.56	1584.77	335.41	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
32	antigen 067	TSSK6	2	2	5	1333.38	921.78	675.10	356.88	449.45	325.36	991.91	571.76	352.53	1058.00	661.00	658.00	306.00	305.00	298.00	716.54	310.98	335.43	661.00	792.33	976.75	921.78	305.00	303.00	377.23	356.88	335.43	454.32	638.73	571.76	332.57	230.08	64.50	4.36	324.91	227.42	29.04	34.05	1.44	17.10	50.06	50.87	673.75	29.00	27.00	10.00	22.00	10.44	2.10	1.96	0.72	1.59	0.76	97.90	98.04	99.28	98.41	38668.00	24888.00	6751.00	23435.67	803.99	594.30	83.27	35.78	25.98	42.34	34.70	157.16	520.30	67.31	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
