	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	580.06	595.48	612.53	291.90	279.20	293.35	306.06	327.91	331.08	592.00	593.00	596.00	207.00	213.00	209.00	318.00	325.43	314.55	593.00	593.67	596.02	595.48	209.00	209.67	288.15	291.90	318.00	319.33	321.68	327.91	16.24	2.08	7.79	3.06	13.62	5.56	0.35	2.72	1.46	2.70	1.74	4.23	386.36	668.00	681.00	706.00	685.00	19.31	48.41	49.35	51.16	49.64	1.40	51.59	50.65	48.84	50.36	387483.00	405521.00	432444.00	408482.67	89.20	139.78	104.33	2292.03	1597.58	2240.48	2043.36	157.76	125.74	141.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	antigen 064	THEG	1	2	4	565.24	632.39	648.02	284.19	324.52	312.18	290.31	318.88	345.85	510.00	614.00	615.00	206.00	219.00	212.00	235.07	300.48	312.84	614.00	579.67	615.22	632.39	212.00	212.33	306.96	312.18	300.48	282.80	318.35	318.88	43.98	60.34	20.66	6.51	27.77	41.79	10.41	7.15	3.06	6.73	14.78	8.72	402.88	668.00	446.00	462.00	525.33	123.81	48.41	32.32	33.48	38.07	8.97	51.59	67.68	66.52	61.93	377581.00	282048.00	299384.00	319671.00	134.72	96.43	88.20	1439.49	1474.87	1811.57	1575.31	120.84	157.55	157.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	antigen 068	TYR	1	2	5	808.44	749.67	726.30	489.08	407.01	382.09	407.22	357.50	360.55	724.00	717.00	700.00	291.00	297.00	281.00	322.77	324.83	334.25	717.00	713.67	761.47	749.67	291.00	289.67	426.06	407.01	324.83	327.28	375.09	360.55	42.33	12.34	55.98	8.08	27.87	6.12	1.73	5.56	2.79	13.14	1.87	7.43	471.80	302.00	591.00	455.00	449.33	144.58	21.88	42.83	32.97	32.56	10.48	78.12	57.17	67.03	67.44	244150.00	443055.00	330465.00	339223.33	829.35	101.66	128.91	148.28	2078.37	1272.61	1166.42	1289.57	217.50	223.03	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	766.96	751.55	786.01	435.95	419.35	446.65	369.76	345.57	383.86	725.00	715.00	722.00	305.00	303.00	308.00	327.80	309.02	319.86	722.00	720.67	768.17	766.96	305.00	305.33	433.98	435.95	319.86	318.89	366.40	369.76	17.26	5.13	13.76	2.52	19.37	9.43	0.71	2.25	0.82	3.17	2.96	5.29	462.84	450.00	474.00	557.00	493.67	56.15	32.61	34.35	40.36	35.77	4.07	67.39	65.65	59.64	64.23	345134.00	356237.00	437805.00	379725.33	102.46	89.19	229.72	1624.05	1836.62	930.74	1463.80	557.27	198.31	572.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	664.95	704.52	11210.47	425.81	436.89	1185.04	243.73	272.53	10904.07	643.00	710.00	4091.00	401.00	400.00	219.00	221.78	278.01	3784.59	710.00	1814.67	4193.32	704.52	400.00	340.00	682.58	436.89	278.01	1428.13	3806.77	272.53	6077.07	1971.65	435.18	104.79	6146.45	2040.95	108.65	144.92	30.82	63.76	142.91	161.46	3853.32	128.00	227.00	36.00	130.33	95.52	9.28	16.45	2.61	9.44	6.92	90.72	83.55	97.39	90.56	85114.00	159926.00	403577.00	216205.67	91.34	59.74	17302.96	341.55	1035.63	22.69	466.63	138.98	150.09	6575.73	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	580.00	669.50	554.00	282.23	283.55	269.98	309.76	394.20	298.18	580.00	836.00	560.00	290.00	295.00	221.00	309.76	560.70	304.18	580.00	658.67	601.17	580.00	290.00	268.67	278.59	282.23	309.76	391.55	334.05	309.76	60.59	153.90	7.49	41.36	52.42	146.52	23.37	10.08	15.39	2.69	37.42	15.69	332.50	1.00	2.00	2.00	1.67	0.58	0.07	0.14	0.14	0.12	0.04	99.93	99.86	99.86	99.88	580.00	1339.00	1108.00	1009.00	0.00	235.47	8.49	<NO DATA>	3.35	70.28	24.54	97.22	82.52	98.96	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	840.54	654.50	669.17	474.18	265.13	303.00	371.54	395.83	380.00	825.00	598.00	619.00	422.00	202.00	284.00	356.00	339.32	329.83	619.00	680.67	721.41	669.17	284.00	302.67	347.44	303.00	339.32	341.72	382.46	380.00	103.44	125.44	111.39	111.18	12.33	13.25	18.43	14.34	36.73	32.06	3.88	3.22	418.74	554.00	588.00	645.00	595.67	45.98	40.14	42.61	46.74	43.16	3.33	59.86	57.39	53.26	56.84	465661.00	384847.00	431616.00	427374.67	142.78	382.97	192.36	1441.60	607.74	1274.21	1107.85	173.69	115.61	141.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	antigen 096	p53 M133T	1	7	1	821.90	1185.00	507.00	345.49	203.76	268.55	508.61	982.09	252.29	646.00	1185.00	474.00	295.00	203.00	221.00	332.71	982.09	219.29	646.00	768.33	837.97	821.90	221.00	239.67	272.60	268.55	332.71	511.36	580.99	508.61	339.29	370.95	70.95	48.76	370.25	411.59	48.28	40.49	20.34	26.03	80.49	63.73	598.30	309.00	1.00	3.00	104.33	177.25	22.39	0.07	0.22	7.56	12.84	77.61	99.93	99.78	92.44	253967.00	1185.00	1521.00	85557.67	553.14	0.00	64.21	284.13	<NO DATA>	11.79	98.64	207.89	13.69	110.53	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	772.08	612.33	837.71	474.94	238.68	486.76	306.11	375.95	357.11	734.00	573.00	819.00	468.00	214.00	489.00	268.04	336.62	338.40	690.00	882.25	988.03	745.00	298.00	367.16	401.81	333.09	336.62	503.91	609.69	388.06	576.87	449.57	238.69	214.57	479.44	333.73	50.96	58.39	58.44	59.40	66.23	78.64	620.87	357.00	3.00	447.00	107.34	176.94	25.87	0.22	32.39	7.78	12.82	74.13	99.78	67.61	80.51	275631.00	1837.00	374456.00	144600.53	107.67	98.10	120.61	1014.96	11.50	1323.45	783.30	185.98	47.28	197.98	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0
20	antigen 104	ACVR2A	1	8	1	971.31	672.71	654.11	414.97	319.55	362.97	588.15	372.22	305.50	801.00	607.00	609.00	294.00	207.00	295.00	417.84	306.51	260.39	609.00	672.33	766.04	672.71	294.00	265.33	365.83	362.97	306.51	328.25	421.96	372.22	178.01	111.43	47.77	50.52	147.75	80.95	16.57	23.24	19.04	13.06	24.66	35.01	500.71	632.00	439.00	297.00	456.00	168.15	45.80	31.81	21.52	33.04	12.18	54.20	68.19	78.48	66.96	613868.00	295319.00	194270.00	367819.00	668.37	1106.06	81.02	556.15	147.73	1119.82	607.90	284.25	235.70	170.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	antigen 108	PIM1	1	8	2	693.77	536.31	619.36	285.29	249.37	343.39	417.72	292.36	281.90	514.00	501.00	615.00	217.00	210.00	304.00	237.95	257.05	277.54	514.00	543.33	616.48	619.36	217.00	243.67	292.69	285.29	257.05	257.51	330.66	292.36	78.77	62.40	47.44	52.37	75.58	19.80	11.49	12.78	21.49	16.21	7.69	22.86	372.81	150.00	290.00	181.00	207.00	73.53	10.87	21.01	13.12	15.00	5.33	89.13	78.99	86.88	85.00	104065.00	155531.00	112104.00	123900.00	1886.83	329.30	43.36	33.21	257.47	1176.67	489.12	112.02	71.69	104.23	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	1275.88	1169.36	1192.82	638.40	614.40	631.93	688.68	638.75	645.04	1177.00	1073.00	1112.00	250.00	208.00	227.00	589.80	542.39	564.22	1112.00	1120.67	1212.69	1192.82	227.00	228.33	628.25	631.93	564.22	565.47	657.49	645.04	55.97	52.54	12.42	21.03	27.19	23.73	4.69	4.62	9.21	1.98	4.20	4.14	984.35	944.00	880.00	900.00	908.00	32.74	68.41	63.77	65.22	65.80	2.37	31.59	36.23	34.78	34.20	1204427.00	1029036.00	1073538.00	1102333.67	494.48	661.27	503.03	1314.74	850.03	1154.08	1106.28	580.24	715.05	699.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	1477.65	1407.45	1403.21	746.60	713.07	815.73	770.54	730.51	682.67	1348.00	1341.00	1356.00	328.00	271.00	304.00	640.89	664.06	635.46	1348.00	1348.33	1429.44	1407.45	304.00	301.00	758.47	746.60	640.89	646.80	727.90	730.51	41.81	7.51	52.35	28.62	43.99	15.19	0.56	2.92	9.51	6.90	2.35	6.04	1128.44	1149.00	1011.00	1187.00	1115.67	92.61	83.26	73.26	86.01	80.85	6.71	16.74	26.74	13.99	19.15	1697820.00	1422933.00	1665612.00	1595455.00	662.29	532.91	430.64	1336.79	1385.87	1881.70	1534.79	600.51	596.96	870.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	5397.70	5327.72	5241.31	2648.82	2642.84	2470.79	3111.90	2995.94	3130.83	4985.00	5081.00	4886.00	321.00	405.00	303.00	2699.20	2749.22	2775.52	4985.00	4984.00	5322.24	5327.72	321.00	343.00	2587.48	2642.84	2749.22	2741.31	3079.56	3111.90	78.34	97.50	101.11	54.44	73.03	38.77	1.96	1.47	15.87	3.91	1.41	2.37	4979.24	1283.00	1270.00	1131.00	1228.00	84.26	92.97	92.03	81.96	88.99	6.11	7.03	7.97	18.04	11.01	6925254.00	6766206.00	5927919.00	6539793.00	2398.29	2143.62	1787.88	1664.75	1774.96	1980.54	1806.75	3405.10	3026.08	3185.83	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	663.54	693.17	666.59	299.36	354.06	358.49	379.73	353.18	322.05	610.00	679.00	611.00	204.00	208.00	217.00	326.19	339.02	266.46	611.00	633.33	674.43	666.59	208.00	209.67	337.30	354.06	326.19	310.55	351.65	353.18	16.30	39.55	32.93	6.66	28.87	38.72	6.24	2.42	3.18	9.76	12.47	8.21	464.77	764.00	659.00	574.00	665.67	95.18	55.36	47.75	41.59	48.24	6.90	44.64	52.25	58.41	51.76	506945.00	456797.00	382624.00	448788.67	112.18	217.19	121.33	2586.19	1071.62	1523.60	1727.14	169.66	216.77	207.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	1235.53	1373.06	867.07	336.55	339.66	793.95	908.35	1049.02	348.26	626.00	627.00	772.00	291.00	289.00	251.00	298.82	302.96	253.19	627.00	675.00	1158.55	1235.53	289.00	277.00	490.05	339.66	298.82	284.99	768.54	908.35	261.63	84.01	263.19	22.54	370.71	27.61	12.45	22.58	8.14	53.71	9.69	48.24	881.55	544.00	616.00	147.00	435.67	252.57	39.42	44.64	10.65	31.57	18.30	60.58	55.36	89.35	68.43	672128.00	845807.00	127459.00	548464.67	2875.15	3069.33	400.16	171.87	210.53	127.93	170.11	159.00	180.91	1540.62	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	692.06	707.32	681.17	357.07	355.61	337.08	347.20	369.10	363.42	687.00	690.00	680.00	289.00	301.00	216.00	342.14	351.78	362.25	687.00	685.67	693.52	692.06	289.00	268.67	349.92	355.61	351.78	352.06	359.91	363.42	13.13	5.13	11.14	46.00	11.36	10.06	0.75	1.89	17.12	3.18	2.86	3.16	424.85	891.00	843.00	925.00	886.33	41.20	64.57	61.09	67.03	64.23	2.99	35.43	38.91	32.97	35.77	616625.00	596270.00	630085.00	614326.67	258.50	169.87	179.58	1196.74	1831.67	1871.93	1633.45	198.36	199.67	214.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	627.02	652.96	600.62	307.34	341.27	292.59	325.55	321.67	317.00	620.00	627.00	603.00	301.00	298.00	224.00	318.54	295.72	319.38	620.00	616.67	626.86	627.02	298.00	274.33	313.73	307.34	318.54	311.21	321.41	321.67	26.17	12.34	24.97	43.62	4.28	13.43	2.00	4.17	15.90	7.96	4.31	1.33	352.53	387.00	336.00	366.00	363.00	25.63	28.04	24.35	26.52	26.30	1.86	71.96	75.65	73.48	73.70	242655.00	219393.00	219827.00	227291.67	138.28	72.97	152.23	911.10	1481.25	762.17	1051.51	96.80	156.07	114.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 111	DPPA2	2	1	8	581.70	600.68	673.75	317.85	328.62	340.91	269.33	282.20	336.65	599.00	613.00	639.00	305.00	306.00	318.00	286.63	294.53	301.90	613.00	617.00	618.71	600.68	306.00	309.67	329.13	328.62	294.53	294.35	296.06	282.20	48.60	20.30	11.54	7.23	35.73	7.64	3.29	7.86	2.34	3.51	2.59	12.07	309.04	301.00	185.00	233.00	239.67	58.29	21.81	13.41	16.88	17.37	4.22	78.19	86.59	83.12	82.63	175092.00	111125.00	156983.00	147733.33	66.67	82.53	249.19	1215.96	632.62	314.77	721.12	93.76	123.56	106.44	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	654.26	654.83	680.65	325.78	328.49	355.24	342.04	338.97	342.36	608.00	602.00	685.00	211.00	211.00	214.00	295.77	286.13	346.71	608.00	631.67	663.25	654.83	211.00	212.00	336.50	328.49	295.77	309.54	341.12	342.04	15.07	46.29	16.28	1.73	1.87	32.55	7.33	2.27	0.82	4.84	10.52	0.55	451.25	558.00	580.00	594.00	577.33	18.15	40.43	42.03	43.04	41.84	1.32	59.57	57.97	56.96	58.16	365079.00	379804.00	404305.00	383062.67	114.68	95.85	145.60	1664.26	2051.05	1396.69	1704.00	180.00	181.53	211.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	719.11	711.63	724.77	349.09	359.52	343.00	392.17	373.91	418.92	688.00	695.00	700.00	284.00	268.00	204.00	361.06	357.28	394.15	695.00	694.33	718.50	719.11	268.00	252.00	350.54	349.09	361.06	370.83	395.00	392.17	6.59	6.03	8.36	42.33	22.64	20.29	0.87	0.92	16.80	2.38	5.47	5.73	466.50	790.00	789.00	886.00	821.67	55.72	57.25	57.17	64.20	59.54	4.04	42.75	42.83	35.80	40.46	568093.00	561478.00	642144.00	590571.67	206.91	179.18	265.28	1497.31	1646.43	1399.11	1514.28	207.15	221.90	349.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
