	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	4819.80	4517.11	751.77	98.82	84.25	89.60	4727.71	4439.09	669.65	1066.00	1031.00	304.00	84.00	75.00	76.00	973.91	952.98	221.88	1031.00	800.33	3362.89	4517.11	76.00	78.33	90.89	89.60	952.98	716.26	3278.82	4439.09	2266.36	430.19	7.37	4.93	2264.20	428.27	53.75	67.39	6.30	8.11	59.79	69.06	3284.56	20.00	56.00	70.00	48.67	25.79	1.45	4.06	5.07	3.53	1.87	98.55	95.94	94.93	96.47	96396.00	252958.00	52624.00	133992.67	14416.54	7096.69	1855.92	6.56	35.03	25.26	22.28	65.50	78.80	65.71	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
12	antigen 064	THEG	1	2	4	1395.33	987.24	897.29	120.90	119.61	118.99	1287.23	876.15	786.44	373.00	406.00	385.00	85.00	83.00	85.00	264.90	294.91	274.15	385.00	388.00	1093.29	987.24	85.00	84.33	119.83	119.61	274.15	277.99	983.27	876.15	265.42	16.70	0.98	1.15	267.03	15.37	4.30	24.28	1.37	0.81	5.53	27.16	1008.95	158.00	149.00	136.00	147.67	11.06	11.45	10.80	9.86	10.70	0.80	88.55	89.20	90.14	89.30	220462.00	147099.00	122031.00	163197.33	6195.08	2810.78	2484.87	32.83	46.45	43.04	40.77	112.70	114.77	79.83	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
13	antigen 068	TYR	1	2	5	1070.49	926.61	379.67	142.07	121.97	266.05	952.22	811.85	264.65	332.00	384.00	326.00	95.00	82.00	87.00	213.73	269.25	210.98	332.00	347.33	792.26	926.61	87.00	88.00	176.69	142.07	213.73	231.32	676.24	811.85	364.48	31.90	78.03	6.56	363.29	32.87	9.18	46.01	7.45	44.16	14.21	53.72	704.26	91.00	168.00	200.00	153.00	56.03	6.59	12.17	14.49	11.09	4.06	93.41	87.83	85.51	88.91	97415.00	155670.00	75934.00	109673.00	2687.01	3007.25	278.91	32.25	45.35	189.78	89.13	149.90	74.82	2253.25	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
14	antigen 072	ZNF165	1	2	6	1379.20	916.45	974.06	127.41	119.74	186.39	1271.11	804.61	863.12	737.00	329.00	383.00	89.00	85.00	88.00	628.91	217.16	272.05	383.00	483.00	1089.90	974.06	88.00	87.33	144.51	127.41	272.05	372.71	979.61	863.12	252.19	221.62	36.47	2.08	254.13	223.57	45.88	23.14	2.38	25.24	59.98	25.94	1002.57	41.00	100.00	147.00	96.00	53.11	2.97	7.25	10.65	6.96	3.85	97.03	92.75	89.35	93.04	56547.00	91645.00	143187.00	97126.33	1547.31	3536.98	3550.35	33.68	22.75	35.74	30.72	181.84	75.88	1157.68	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
15	antigen 076	CDK7	1	2	7	0.00	3517.00	0.00	96.10	75.01	69.52	0.00	3441.77	0.00	0.00	3517.00	0.00	76.00	76.00	71.00	0.00	3441.77	0.00	0.00	1172.33	1172.33	0.00	76.00	74.33	80.21	75.01	0.00	1147.26	1147.26	0.00	2030.54	2030.54	14.03	2.89	1987.11	1987.11	173.21	173.21	3.88	17.49	173.21	173.21	1098.00	0.00	1.00	0.00	0.33	0.58	0.00	0.07	0.00	0.02	0.04	100.00	99.93	100.00	99.98	0.00	3517.00	0.00	1172.33	0.00	0.00	0.00	<NO DATA>	<NO DATA>	<NO DATA>	<NO DATA>	330.29	9.15	11.37	0	0	0	3	3	3	2	0	3	3	0	3	3	3	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	328.67	25985.64	0.00	83.34	77.24	70.90	248.29	25907.91	0.00	331.00	14630.00	0.00	80.00	78.00	72.00	250.63	14552.27	0.00	331.00	4987.00	8771.43	328.67	78.00	76.67	77.16	77.24	250.63	4934.30	8718.73	248.29	14908.84	8352.72	6.22	4.16	14886.78	8330.35	167.49	169.97	5.43	8.06	168.83	170.74	8694.77	3.00	11.00	0.00	4.67	5.69	0.22	0.80	0.00	0.34	0.41	99.78	99.20	100.00	99.66	986.00	285842.00	0.00	95609.33	31.56	26275.67	0.00	23.60	10.85	<NO DATA>	11.48	37.61	13.44	15.65	0	0	0	3	3	3	1	0	3	0	0	3	0	0	3	3
17	antigen 003	BAGE4	1	6	7	890.13	532.00	1826.47	103.54	129.69	98.54	807.05	441.71	1732.25	790.00	497.00	479.00	69.00	81.00	74.00	706.93	406.71	384.78	497.00	588.67	1082.87	890.13	74.00	74.67	110.59	103.54	406.71	499.47	993.67	807.05	668.41	174.59	16.73	6.03	665.20	180.00	29.66	61.73	8.07	15.13	36.04	66.94	1008.20	16.00	13.00	19.00	16.00	3.00	1.16	0.94	1.38	1.16	0.22	98.84	99.06	98.62	98.84	14242.00	6916.00	34703.00	18620.33	535.52	215.42	3403.39	24.11	26.66	9.67	20.15	259.82	587.76	59.74	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	6585.50	3043.00	1210.00	73.36	73.77	70.84	6512.31	2969.28	1138.57	9080.00	3043.00	1210.00	72.00	74.00	71.00	9006.81	2969.28	1138.57	3043.00	4444.33	3612.83	3043.00	72.00	72.33	72.66	73.36	2969.28	4371.55	3540.05	2969.28	2732.68	4117.89	1.59	1.53	2731.96	4117.29	92.65	75.64	2.11	2.19	94.18	77.17	3540.50	2.00	1.00	1.00	1.33	0.58	0.14	0.07	0.07	0.10	0.04	99.86	99.93	99.93	99.90	13171.00	3043.00	1210.00	5808.00	3527.76	0.00	0.00	3.69	<NO DATA>	<NO DATA>	1.23	6.69	8.86	7.90	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	0.00	838.25	486.00	66.45	72.27	73.48	0.00	767.05	414.21	0.00	509.00	486.00	68.00	71.00	72.00	0.00	437.80	414.21	541.00	1470.34	1831.69	638.33	78.00	102.09	123.78	86.75	445.12	1371.71	1733.05	564.27	2946.29	3799.20	99.41	51.02	2946.85	3803.81	258.39	160.85	49.98	80.31	277.30	170.04	1729.59	0.00	4.00	1.00	8.91	12.98	0.00	0.29	0.07	0.65	0.94	100.00	99.71	99.93	99.88	0.00	3353.00	486.00	12764.44	0.00	865.52	0.00	<NO DATA>	3.54	<NO DATA>	1.18	11.25	21.21	25.38	0	0	0	32	32	32	1	0	0	32	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	1505.93	2745.45	1281.71	104.18	113.99	128.98	1407.63	2635.46	1168.23	317.00	567.00	385.00	93.00	83.00	88.00	218.71	457.01	271.52	385.00	423.00	1844.36	1505.93	88.00	88.00	115.72	113.99	271.52	315.74	1737.11	1407.63	788.38	129.26	12.49	5.00	787.15	125.15	30.56	42.75	5.68	10.79	39.64	45.31	1756.36	55.00	33.00	62.00	50.00	15.13	3.99	2.39	4.49	3.62	1.10	96.01	97.61	95.51	96.38	82826.00	90600.00	79466.00	84297.33	6131.35	6398.04	3959.96	12.63	13.59	18.29	14.84	56.52	55.72	130.38	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	741.38	1913.91	726.95	87.78	119.40	237.55	655.05	1802.22	623.94	317.00	449.00	442.00	85.00	79.00	82.00	230.66	337.30	338.99	442.00	402.67	1127.41	741.38	82.00	82.00	148.24	119.40	337.30	302.32	1027.07	655.05	681.17	74.27	78.94	3.00	671.48	62.06	18.45	60.42	3.66	53.25	20.53	65.38	1045.41	68.00	34.00	39.00	47.00	18.36	4.93	2.46	2.83	3.41	1.33	95.07	97.54	97.17	96.59	50414.00	65073.00	28351.00	47946.00	1295.62	4834.09	926.33	34.38	12.68	26.27	24.44	16.31	82.94	2136.76	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	423.49	563.77	470.65	139.32	146.37	156.78	290.58	426.41	326.13	354.00	419.00	423.00	99.00	77.00	72.00	221.09	281.64	278.49	419.00	398.67	485.97	470.65	77.00	82.67	147.49	146.37	278.49	260.40	347.71	326.13	71.38	38.73	8.78	14.36	70.43	34.08	9.72	14.69	17.38	5.95	13.09	20.26	403.30	97.00	100.00	226.00	141.00	73.63	7.03	7.25	16.38	10.22	5.34	92.97	92.75	83.62	89.78	41079.00	56377.00	106366.00	67940.67	218.00	891.49	435.94	129.30	47.83	169.08	115.40	84.77	119.49	138.49	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	501.91	419.66	323.59	124.33	132.52	93.98	411.07	297.85	253.32	314.00	408.00	312.00	75.00	86.00	72.00	223.16	286.19	241.73	314.00	344.67	415.05	419.66	75.00	77.67	116.94	124.33	241.73	250.36	320.75	297.85	89.25	54.86	20.31	7.37	81.33	32.39	15.92	21.50	9.49	17.37	12.94	25.36	337.39	255.00	197.00	559.00	337.00	194.43	18.48	14.28	40.51	24.42	14.09	81.52	85.72	59.49	75.58	127988.00	82673.00	180886.00	130515.67	667.33	143.27	46.32	157.08	409.54	3057.28	1207.97	239.48	99.54	251.10	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	944.68	393.08	891.52	121.21	97.37	204.58	862.69	302.46	702.58	600.00	373.00	427.00	75.00	88.00	73.00	518.01	282.39	238.06	427.00	466.67	743.09	891.52	75.00	78.67	141.05	121.21	282.39	346.15	622.58	702.58	304.28	118.58	56.30	8.14	288.55	150.47	25.41	40.95	10.35	39.91	43.47	46.35	664.42	152.00	512.00	230.00	298.00	189.39	11.01	37.10	16.67	21.59	13.72	88.99	62.90	83.33	78.41	143591.00	201255.00	205049.00	183298.33	1244.37	126.25	4525.65	105.38	1226.65	35.71	455.91	212.44	48.69	202.73	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
25	antigen 006	CEP290	2	1	4	2548.21	1217.79	399.23	93.46	134.37	119.05	2461.52	1102.15	301.65	317.00	375.00	326.00	86.00	91.00	74.00	230.32	259.36	228.41	326.00	339.33	1388.41	1217.79	86.00	83.67	115.63	119.05	230.32	239.36	1288.44	1102.15	1084.60	31.21	20.67	8.74	1091.92	17.34	9.20	78.12	10.44	17.87	7.25	84.75	1304.74	159.00	61.00	99.00	106.33	49.41	11.52	4.42	7.17	7.71	3.58	88.48	95.58	92.83	92.29	405165.00	74285.00	39524.00	172991.33	7299.01	2834.39	279.97	53.62	23.72	106.67	61.34	50.97	173.17	236.89	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
26	antigen 010	CT47.11	2	1	5	693.19	662.87	847.39	84.56	120.30	138.86	612.53	549.79	722.82	302.00	389.00	405.00	80.00	77.00	82.00	221.34	275.91	280.43	389.00	365.33	734.49	693.19	80.00	79.67	114.57	120.30	275.91	259.23	628.38	612.53	98.95	55.43	27.60	2.52	87.60	32.89	15.17	13.47	3.16	24.09	12.69	13.94	654.82	620.00	133.00	211.00	321.33	261.58	44.93	9.64	15.29	23.29	18.95	55.07	90.36	84.71	76.71	429778.00	88162.00	178800.00	232246.67	3009.01	1230.79	3111.00	126.21	59.41	49.02	78.21	27.48	81.70	121.31	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
27	antigen 014	DDX53	2	1	6	2072.15	1098.26	678.64	107.20	78.00	73.15	1990.77	1024.32	607.49	379.00	316.00	298.00	78.00	75.00	77.00	297.62	242.06	226.85	316.00	331.00	1283.02	1098.26	77.00	76.67	86.11	78.00	242.06	255.51	1207.52	1024.32	714.89	42.53	18.42	1.53	709.61	37.25	12.85	55.72	1.99	21.39	14.58	58.77	1206.35	152.00	219.00	172.00	181.00	34.39	11.01	15.87	12.46	13.12	2.49	88.99	84.13	87.54	86.88	314967.00	240519.00	116726.00	224070.67	7288.25	5036.27	2223.58	41.52	44.54	46.99	44.35	146.91	32.98	26.50	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
28	antigen 031	MAGEA2	2	1	7	1423.71	1210.55	958.32	89.17	131.28	117.86	1341.08	1088.90	849.33	321.00	388.00	327.00	79.00	78.00	75.00	238.38	266.34	218.02	327.00	345.33	1197.53	1210.55	78.00	77.33	112.77	117.86	238.38	240.91	1093.11	1088.90	232.97	37.07	21.51	2.08	245.90	24.26	10.74	19.45	2.69	19.08	10.07	22.50	1120.19	227.00	47.00	130.00	134.67	90.09	16.45	3.41	9.42	9.76	6.53	83.55	96.59	90.58	90.24	323182.00	56896.00	124581.00	168219.67	4974.56	4042.83	2926.45	61.20	12.66	37.73	37.20	53.48	107.07	87.48	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
29	antigen 111	DPPA2	2	1	8	2283.98	2903.71	2757.87	96.48	98.53	84.38	2201.63	2822.13	2676.20	649.00	687.00	451.00	86.00	79.00	80.00	566.66	605.42	369.34	649.00	595.67	2648.52	2757.87	80.00	81.67	93.13	96.48	566.66	513.80	2566.66	2676.20	324.02	126.72	7.65	3.79	324.43	126.60	21.27	12.23	4.64	8.21	24.64	12.64	2566.85	44.00	28.00	30.00	34.00	8.72	3.19	2.03	2.17	2.46	0.63	96.81	97.97	97.83	97.54	100495.00	81304.00	82736.00	88178.33	5823.22	5494.31	7927.74	16.64	14.38	10.13	13.71	157.66	197.02	36.15	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
30	antigen 035	MAGEA4v4	2	2	1	2304.58	1007.31	1200.77	110.70	215.14	159.84	2208.57	907.92	1102.63	675.00	336.00	447.00	89.00	84.00	81.00	578.98	236.61	348.86	447.00	486.00	1504.22	1200.77	84.00	84.67	161.89	159.84	348.86	388.15	1406.37	1102.63	699.85	172.83	52.25	4.04	701.51	174.54	35.56	46.53	4.77	32.27	44.97	49.88	1419.55	31.00	95.00	79.00	68.33	33.31	2.25	6.88	5.72	4.95	2.41	97.75	93.12	94.28	95.05	71442.00	95694.00	94861.00	87332.33	4648.81	2094.15	3355.01	14.73	41.19	25.96	27.29	138.86	1849.41	928.58	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
31	antigen 039	MAGEB6	2	2	2	999.58	795.56	919.51	109.05	154.71	72.23	917.52	670.38	849.40	557.00	579.00	587.00	81.00	98.00	73.00	474.94	453.82	516.89	579.00	574.33	904.88	919.51	81.00	84.00	112.00	109.05	474.94	481.88	812.43	849.40	102.80	15.53	41.32	12.77	127.65	32.10	2.70	11.36	15.20	36.90	6.66	15.71	820.88	1133.00	1103.00	1209.00	1148.33	54.64	82.10	79.93	87.61	83.21	3.96	17.90	20.07	12.39	16.79	1132528.00	877498.00	1111687.00	1040571.00	3971.10	2909.30	3123.17	261.78	254.16	328.81	281.58	222.52	189.88	44.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
