	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
11	antigen 044	NY-CO-45	1	2	3	929.20	790.03	965.78	249.83	222.31	339.79	727.56	579.90	696.13	484.00	503.00	612.00	191.00	193.00	200.00	282.36	292.86	342.35	503.00	533.00	895.01	929.20	193.00	194.67	270.65	249.83	292.86	305.86	667.86	696.13	92.73	69.07	61.45	4.73	77.79	32.04	12.96	10.36	2.43	22.70	10.47	11.65	700.34	451.00	185.00	594.00	410.00	207.56	32.68	13.41	43.04	29.71	15.04	67.32	86.59	56.96	70.29	419070.00	146156.00	573675.00	379633.67	2441.61	2157.19	1941.87	134.39	49.73	212.94	132.35	558.87	131.25	605.92	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
12	antigen 064	THEG	1	2	4	1117.53	834.36	680.68	274.96	247.94	266.06	890.09	613.31	449.01	523.00	572.00	519.00	191.00	193.00	188.00	295.56	350.95	287.32	523.00	538.00	877.52	834.36	191.00	190.67	262.99	266.06	295.56	311.28	650.80	613.31	221.60	29.51	13.77	2.52	222.92	34.60	5.49	25.25	1.32	5.24	11.12	34.25	686.86	410.00	717.00	251.00	459.33	236.88	29.71	51.96	18.19	33.29	17.17	70.29	48.04	81.81	66.71	458188.00	598236.00	170851.00	409091.67	2708.83	1986.87	580.11	134.72	221.32	194.27	183.44	383.22	204.75	319.83	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
13	antigen 068	TYR	1	2	5	677.85	1297.38	580.57	310.98	458.50	236.76	405.60	1015.12	359.75	594.00	720.00	526.00	192.00	194.00	191.00	321.75	437.75	305.18	594.00	613.33	851.93	677.85	192.00	192.33	335.41	310.98	321.75	354.89	593.49	405.60	388.82	98.43	112.87	1.53	365.86	72.23	16.05	45.64	0.79	33.65	20.35	61.65	659.60	705.00	844.00	585.00	711.33	129.62	51.09	61.16	42.39	51.55	9.39	48.91	38.84	57.61	48.45	477881.00	1094987.00	339634.00	637500.67	537.20	3247.74	311.53	532.29	263.80	675.55	490.55	298.28	1241.08	156.90	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	antigen 072	ZNF165	1	2	6	669.68	1234.07	539.00	288.48	307.14	229.76	423.37	992.59	317.63	524.00	621.00	493.00	194.00	208.00	196.00	277.69	379.52	271.63	524.00	546.00	814.25	669.68	196.00	199.33	275.12	288.48	277.69	309.61	577.87	423.37	369.40	66.78	40.38	7.57	363.04	60.62	12.23	45.37	3.80	14.68	19.58	62.82	614.92	712.00	580.00	294.00	528.67	213.68	51.59	42.03	21.30	38.31	15.48	48.41	57.97	78.70	61.69	476813.00	715761.00	158466.00	450346.67	725.98	1717.28	330.98	415.22	335.24	282.14	344.20	300.06	692.97	109.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	antigen 076	CDK7	1	2	7	826.90	532.24	1128.04	212.25	185.39	216.05	627.12	348.34	918.27	704.00	422.00	807.00	191.00	193.00	198.00	504.22	238.11	597.22	704.00	644.33	829.06	826.90	193.00	194.00	204.56	212.25	504.22	446.52	631.24	627.12	297.91	199.31	16.72	3.61	284.98	186.38	30.93	35.93	1.86	8.17	41.74	45.15	635.06	21.00	55.00	23.00	33.00	19.08	1.52	3.99	1.67	2.39	1.38	98.48	96.01	98.33	97.61	17365.00	29273.00	25945.00	24194.33	441.50	455.72	925.93	29.83	42.04	22.81	31.56	101.14	39.28	64.41	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
16	CT100 Control Buffer only 1st grid	Buffer	1	2	8	696.55	5530.43	1028.33	206.25	305.63	193.59	496.66	5351.18	837.37	522.00	649.00	653.00	195.00	185.00	192.00	322.11	469.75	462.04	649.00	608.00	2418.44	1028.33	192.00	190.67	235.16	206.25	462.04	417.97	2228.40	837.37	2700.17	74.51	61.36	5.13	2709.76	83.10	12.25	111.65	2.69	26.09	19.88	121.60	2227.77	22.00	63.00	3.00	29.33	30.66	1.59	4.57	0.22	2.13	2.22	98.41	95.43	99.78	97.87	15324.00	348417.00	3085.00	122275.33	429.35	12842.44	726.74	25.45	26.25	3.46	18.39	69.07	1992.10	37.93	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
17	antigen 003	BAGE4	1	6	7	535.93	1785.50	446.33	200.20	542.15	183.72	340.78	1525.59	266.17	475.00	620.00	421.00	189.00	194.00	183.00	279.85	360.09	240.84	475.00	505.33	922.59	535.93	189.00	188.67	308.69	200.20	279.85	293.59	710.85	340.78	748.65	102.91	202.35	5.51	706.58	60.80	20.36	81.15	2.92	65.55	20.71	99.40	733.92	160.00	149.00	133.00	147.33	13.58	11.59	10.80	9.64	10.68	0.98	88.41	89.20	90.36	89.32	85749.00	266040.00	59362.00	137050.33	309.78	3254.81	98.60	176.01	69.84	359.03	201.63	80.02	1457.30	74.60	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
18	antigen 096	p53 M133T	1	7	1	1736.41	2621.70	516.00	204.24	309.09	180.80	1547.98	2414.72	333.68	1216.00	1061.00	516.00	192.00	197.00	189.00	1027.56	854.02	333.68	1061.00	931.00	1624.70	1736.41	192.00	192.67	231.38	204.24	854.02	738.42	1432.13	1547.98	1057.29	367.66	68.31	4.04	1045.35	361.09	39.49	65.08	2.10	29.52	48.90	72.99	1432.04	29.00	10.00	1.00	13.33	14.29	2.10	0.72	0.07	0.97	1.04	97.90	99.28	99.93	99.03	50356.00	26217.00	516.00	25696.33	1452.81	2997.72	0.00	30.90	8.06	<NO DATA>	12.98	222.65	1465.60	26.30	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
19			1	7	7	1549.83	3481.90	569.29	187.87	194.07	217.41	1362.21	3291.03	377.22	1176.00	1309.00	615.00	192.00	191.00	192.00	988.38	1118.13	422.93	573.00	1287.22	1625.84	870.08	194.00	202.56	226.53	213.35	342.50	1069.55	1408.17	656.41	2411.52	3566.53	36.10	24.37	2418.63	3572.02	277.07	148.33	12.03	15.94	333.97	171.76	1423.27	6.00	10.00	14.00	21.84	39.05	0.43	0.72	1.01	1.58	2.83	99.57	99.28	98.99	99.28	9299.00	34819.00	7970.00	21196.25	1599.76	4159.28	110.72	5.11	7.91	47.70	20.24	31.88	53.04	161.27	0	0	0	32	32	32	0	0	0	0	0	0	0	0	32	32
20	antigen 104	ACVR2A	1	8	1	799.67	1893.54	1049.98	241.34	315.41	460.33	605.89	1660.10	726.40	494.00	1269.00	614.00	188.00	201.00	241.00	300.22	1035.57	290.42	614.00	792.33	1247.73	1049.98	201.00	210.00	339.03	315.41	300.22	542.07	997.47	726.40	573.12	417.14	111.39	27.62	577.01	427.41	52.65	45.93	13.15	32.86	78.85	57.85	1037.73	405.00	112.00	47.00	188.00	190.72	29.35	8.12	3.41	13.62	13.82	70.65	91.88	96.59	86.38	323867.00	212076.00	49349.00	195097.33	1292.87	1920.73	920.57	189.80	96.80	37.09	107.90	534.77	900.17	750.13	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
21	antigen 108	PIM1	1	8	2	839.81	674.35	442.88	265.57	247.13	189.10	622.26	451.56	255.77	542.00	437.00	424.00	200.00	193.00	189.00	324.45	214.21	236.89	437.00	467.67	652.35	674.35	193.00	194.00	233.93	247.13	236.89	258.52	443.20	451.56	199.38	64.70	39.91	5.57	183.39	58.21	13.84	30.56	2.87	17.06	22.52	41.38	458.35	421.00	94.00	264.00	259.67	163.54	30.51	6.81	19.13	18.82	11.85	69.49	93.19	80.87	81.18	353561.00	63389.00	116920.00	177956.67	2943.52	860.83	84.49	89.00	49.31	799.17	312.49	548.62	186.83	25.54	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
22	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	1	1	2026.56	2309.20	1975.20	250.86	528.27	282.20	1790.07	1995.02	1707.44	2221.00	2290.00	2076.00	198.00	209.00	206.00	1984.51	1975.81	1808.24	2221.00	2195.67	2103.65	2026.56	206.00	204.33	353.78	282.20	1975.81	1922.85	1830.84	1790.07	179.86	109.23	151.93	5.69	148.06	99.35	4.97	8.55	2.78	42.94	5.17	8.09	1899.32	1279.00	1214.00	1343.00	1278.67	64.50	92.68	87.97	97.32	92.66	4.67	7.32	12.03	2.68	7.34	2591969.00	2803373.00	2652688.00	2682676.67	766.40	2119.37	636.32	2987.32	1142.77	3603.68	2577.92	149.72	1281.58	155.40	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	1	2	2573.21	2510.88	2370.16	927.65	631.08	1030.90	1715.39	1902.64	1396.18	2626.00	2554.00	2381.00	526.00	580.00	307.00	1768.19	1945.76	1407.02	2554.00	2520.33	2484.75	2510.88	526.00	471.00	863.21	927.65	1768.19	1706.99	1671.41	1715.39	104.01	125.92	207.55	144.57	256.08	274.53	5.00	4.19	30.69	24.04	16.08	15.32	2013.75	1296.00	1379.00	1159.00	1278.00	111.10	93.91	99.93	83.99	92.61	8.05	6.09	0.07	16.01	7.39	3334876.00	3462500.00	2747016.00	3181464.00	552.50	493.19	664.11	4023.83	5319.94	2436.63	3926.80	921.78	374.47	1059.49	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	1	3	2572.00	2308.53	2198.41	1021.91	993.17	920.02	1620.38	1387.43	1331.57	2454.00	2291.00	2183.00	290.00	203.00	281.00	1502.38	1369.91	1316.16	2291.00	2309.33	2359.64	2308.53	281.00	258.00	978.37	993.17	1369.91	1396.15	1446.46	1387.43	191.97	136.43	52.53	47.84	153.18	95.84	5.91	8.14	18.54	5.37	6.86	10.59	2101.64	1046.00	1080.00	1117.00	1081.00	35.51	75.80	78.26	80.94	78.33	2.57	24.20	21.74	19.06	21.67	2690309.00	2493208.00	2455625.00	2546380.67	1180.07	626.41	426.41	1436.28	2392.10	3488.09	2438.82	1105.22	1075.92	934.76	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	antigen 006	CEP290	2	1	4	664.80	511.63	458.72	275.33	238.59	201.02	420.11	304.64	268.32	520.00	482.00	422.00	204.00	194.00	191.00	275.30	275.02	231.61	482.00	474.67	545.05	511.63	194.00	196.33	238.31	238.59	275.02	260.64	331.02	304.64	107.03	49.41	37.16	6.81	79.26	25.15	10.41	19.64	3.47	15.59	9.65	23.94	348.72	276.00	472.00	499.00	415.67	121.71	20.00	34.20	36.16	30.12	8.82	80.00	65.80	63.84	69.88	183485.00	241489.00	228900.00	217958.00	605.27	168.16	306.46	191.57	855.10	436.90	494.52	294.14	382.91	96.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	antigen 010	CT47.11	2	1	5	711.15	431.00	459.16	240.91	173.45	209.68	481.13	259.88	256.98	534.00	428.00	424.00	194.00	181.00	191.00	303.98	256.88	221.82	428.00	462.00	533.77	459.16	191.00	188.67	208.01	209.68	256.88	260.89	332.66	259.88	154.26	62.39	33.76	6.81	128.58	41.23	13.50	28.90	3.61	16.23	15.80	38.65	345.11	304.00	509.00	395.00	402.67	102.71	22.03	36.88	28.62	29.18	7.44	77.97	63.12	71.38	70.82	216190.00	219381.00	181369.00	205646.67	2180.33	33.80	121.57	67.08	3913.24	834.96	1605.10	108.97	34.07	79.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	antigen 014	DDX53	2	1	6	563.95	553.91	571.25	258.56	250.98	247.84	316.14	309.08	334.78	518.00	516.00	533.00	196.00	202.00	192.00	270.19	271.18	296.53	518.00	522.33	563.04	563.95	196.00	196.67	252.46	250.98	271.18	279.30	320.00	316.14	8.71	9.29	5.51	5.03	13.28	14.93	1.78	1.55	2.56	2.18	5.35	4.15	366.37	497.00	224.00	365.00	362.00	136.52	36.01	16.23	26.45	26.23	9.89	63.99	83.77	73.55	73.77	280284.00	124075.00	208508.00	204289.00	139.09	300.38	255.02	1129.62	230.49	479.15	613.09	138.32	101.05	122.00	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
28	antigen 031	MAGEA2	2	1	7	549.94	490.65	567.67	264.78	179.65	232.29	296.16	314.04	344.23	516.00	466.00	515.00	196.00	182.00	196.00	262.21	289.39	291.56	515.00	499.00	536.09	549.94	196.00	191.33	225.57	232.29	289.39	281.06	318.14	314.04	40.34	28.58	42.96	8.08	24.30	16.35	5.73	7.52	4.22	19.05	5.82	7.64	344.75	335.00	715.00	364.00	471.33	211.52	24.28	51.81	26.38	34.15	15.33	75.72	48.19	73.62	65.85	184230.00	350812.00	206632.00	247224.67	147.38	484.25	591.56	673.17	463.67	211.81	449.55	133.18	38.89	84.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	antigen 111	DPPA2	2	1	8	564.88	919.46	601.45	279.86	265.61	287.88	296.58	659.94	316.97	524.00	518.00	530.00	276.00	221.00	287.00	255.70	258.48	245.52	524.00	524.00	695.26	601.45	276.00	261.33	277.78	279.86	255.70	253.23	424.50	316.97	195.02	6.00	11.28	35.36	204.16	6.83	1.15	28.05	13.53	4.06	2.70	48.09	433.93	278.00	204.00	320.00	267.33	58.73	20.14	14.78	23.19	19.37	4.26	79.86	85.22	76.81	80.63	157036.00	187570.00	192464.00	179023.33	214.56	2229.67	381.43	384.28	60.38	265.92	236.86	114.80	86.63	85.85	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
30	antigen 035	MAGEA4v4	2	2	1	722.03	2465.35	468.79	225.33	703.77	182.64	526.85	2250.07	301.58	511.00	507.00	423.00	187.00	194.00	180.00	315.82	291.73	255.79	507.00	480.33	1218.72	722.03	187.00	187.00	370.58	225.33	291.73	287.78	1026.17	526.85	1087.01	49.69	289.34	7.00	1065.90	30.21	10.35	89.19	3.74	78.08	10.50	103.87	1031.72	648.00	471.00	516.00	545.00	91.99	46.96	34.13	37.39	39.49	6.67	53.04	65.87	62.61	60.51	467877.00	1161179.00	241896.00	623650.67	1997.14	5567.76	392.80	170.94	190.34	396.16	252.48	273.37	3491.83	166.74	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	antigen 039	MAGEB6	2	2	2	2159.69	1644.31	1899.95	667.06	918.28	992.23	1659.95	1094.34	1306.58	1328.00	1102.00	1213.00	210.00	201.00	481.00	828.26	552.03	619.63	1213.00	1214.33	1901.32	1899.95	210.00	297.33	859.19	918.28	619.63	666.64	1353.62	1306.58	257.70	113.01	170.45	159.12	285.73	143.99	9.31	13.55	53.52	19.84	21.60	21.11	1603.98	1003.00	949.00	837.00	929.67	84.67	72.68	68.77	60.65	67.37	6.14	27.32	31.23	39.35	32.63	2166174.00	1560448.00	1590260.00	1772294.00	2665.53	2884.16	3937.61	624.62	360.08	277.73	420.81	1295.21	2099.01	3058.69	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
