ATF	1.0
29	33
"Checksum_ImageFile=f3ba9f38fc610f8a50e8582111841cb7"
"Checksum_ResultFile=f9d2e6f0b96ffb18949e77b74df133d9"
"Type=GenePix Results 3"
"DateTime=2019/06/10 13:55:54"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\100619_PDAC v CP\NIH063__190610_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\100619_PDAC v CP\NIH063__190610_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2630, 35550"
"ImageSize=19740.0, 12300.0"
"JpegOrigin=3170, 37320"
"JpegBrightness=41"
"JpegContrast=28"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=26.3"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	8	3	7388.00	38748.00	400.00	0	404.03	329.00	1058.18	0.09	2.62	97.00	242.22	97.00	904.42	0.40	3.73	0.00	0.00	0.02	232.00	307.03	1932474.00	0.18	297.10	255.00	4783	24277	100	SOX1	""	Undefined
1	1	4	3504.00	39303.00	400.00	0	831.71	799.00	284.17	0.02	0.34	129.00	315.11	129.00	568.46	0.39	1.80	92.00	0.00	0.00	670.00	702.71	3974762.00	0.91	826.77	809.00	4779	25765	100	MAGEA5	""	Undefined
1	2	4	4059.00	39302.00	400.00	0	424.43	407.00	113.66	0.02	0.27	142.00	696.11	142.00	1525.27	0.69	2.19	0.00	0.00	0.00	265.00	282.43	2028756.00	-0.18	379.84	368.00	4780	23340	100	MART-1	""	Undefined
1	3	4	4614.00	39301.00	400.00	0	412.71	405.00	92.82	0.01	0.22	128.00	384.97	128.00	936.90	0.48	2.43	0.00	0.00	0.00	277.00	284.71	1972359.00	0.03	353.95	395.50	4779	23339	100	NY-CO-45	""	Undefined
1	4	4	5169.00	39301.00	400.00	0	372.87	381.00	327.04	0.01	0.88	102.00	206.83	102.00	864.24	0.31	4.18	0.00	0.00	0.00	279.00	270.87	1781552.00	0.19	273.69	322.00	4778	23355	100	THEG	""	Undefined
1	5	4	5724.00	39300.00	400.00	0	911.46	885.00	241.37	0.01	0.26	86.00	232.72	86.00	883.67	0.43	3.80	39.00	0.00	0.00	799.00	825.46	4354034.00	0.77	632.98	773.00	4777	23368	100	TYR	""	Undefined
1	6	4	6279.00	39299.00	400.00	0	463.61	471.00	485.73	0.01	1.05	90.00	219.03	90.00	270.98	0.39	1.24	93.00	1.00	0.00	381.00	373.61	2213261.00	0.90	362.76	412.00	4774	23374	100	ZNF165	""	Undefined
1	7	4	6834.00	39299.00	400.00	0	74.70	70.00	69.34	0.03	0.93	83.00	171.92	83.00	230.96	0.32	1.34	0.00	0.00	0.00	-13.00	-8.30	356621.00	-0.42	74.30	75.00	4774	23358	100	CDK7	""	Undefined
1	8	4	7389.00	39298.00	400.00	0	87.89	80.00	118.24	0.04	1.35	84.00	133.72	84.00	221.49	0.20	1.66	0.00	0.00	0.00	-4.00	3.89	419769.00	-0.21	108.22	80.00	4776	24272	100	Buffer	""	Undefined
1	1	5	3505.00	39853.00	400.00	0	2830.51	2930.00	806.33	0.02	0.28	128.00	437.91	128.00	813.75	0.53	1.86	98.00	88.00	0.00	2802.00	2702.51	13518504.00	2.94	1931.25	2058.50	4776	25764	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	4060.00	39852.00	400.00	0	4076.93	4411.00	1688.53	0.03	0.41	145.00	896.99	145.00	1710.38	0.79	1.91	92.00	57.00	0.00	4266.00	3931.93	19475452.00	1.86	3792.86	4771.00	4777	23347	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	4615.00	39851.00	400.00	0	499.08	393.00	234.00	0.10	0.47	138.00	679.10	138.00	1508.56	0.69	2.22	0.00	0.00	0.00	255.00	361.08	2383084.00	-0.12	543.98	606.00	4775	23350	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	5170.00	39851.00	400.00	0	381.87	390.00	166.64	0.01	0.44	105.00	211.91	105.00	235.85	0.30	1.11	72.00	0.00	0.00	285.00	276.87	1821883.00	0.72	319.09	365.50	4771	23352	100	COL6A1	""	Undefined
1	5	5	5725.00	39850.00	400.00	0	506.37	510.00	156.40	0.00	0.31	87.00	209.94	87.00	262.52	0.38	1.25	91.00	10.00	0.00	423.00	419.37	2417897.00	1.13	368.88	481.00	4775	23382	100	CT62	""	Undefined
1	6	5	6280.00	39849.00	400.00	0	518.36	515.00	201.82	0.00	0.39	97.00	221.54	97.00	300.08	0.36	1.35	86.00	10.00	0.00	418.00	421.36	2475161.00	0.99	367.60	438.00	4775	23384	100	DSCR8/MMA1	""	Undefined
1	7	5	6835.00	39849.00	400.00	0	792.65	781.00	344.93	0.01	0.44	89.00	215.08	89.00	316.45	0.38	1.47	90.00	57.00	0.00	692.00	703.65	3782522.00	1.83	480.52	578.50	4772	23366	100	MAGEA3	""	Undefined
1	8	5	7390.00	39848.00	400.00	0	282.73	294.00	72.79	0.02	0.26	80.00	193.51	80.00	632.35	0.38	3.27	0.00	0.00	0.00	214.00	202.73	1350049.00	0.14	221.54	268.00	4775	24270	100	SOX1	""	Undefined
1	1	6	3505.00	40403.00	400.00	0	882.14	881.00	212.04	0.00	0.24	113.00	407.37	113.00	747.02	0.56	1.83	57.00	0.00	0.00	768.00	769.14	4216626.00	0.64	790.47	871.00	4780	25769	100	MAGEA5	""	Undefined
1	2	6	4060.00	40402.00	400.00	0	380.13	390.00	93.41	0.01	0.25	129.00	721.97	129.00	1487.94	0.75	2.06	0.00	0.00	0.00	261.00	251.13	1817043.00	-0.23	319.27	380.00	4780	23336	100	MART-1	""	Undefined
1	3	6	4615.00	40401.00	400.00	0	440.64	439.00	136.51	0.00	0.31	128.00	426.91	128.00	1016.16	0.52	2.38	0.00	0.00	0.00	311.00	312.64	2106711.00	0.01	381.41	442.00	4781	23339	100	NY-CO-45	""	Undefined
1	4	6	5170.00	40401.00	400.00	0	408.50	404.00	117.14	0.00	0.29	109.00	215.22	109.00	252.55	0.30	1.17	87.00	0.00	0.00	295.00	299.50	1952209.00	0.77	316.42	387.00	4779	23348	100	THEG	""	Undefined
1	5	6	5725.00	40400.00	400.00	0	1024.74	1008.00	591.17	0.01	0.58	87.00	259.94	87.00	342.75	0.48	1.32	93.00	90.00	0.00	921.00	937.74	4891102.00	2.23	724.37	926.00	4773	23356	100	TYR	""	Undefined
1	6	6	6280.00	40399.00	400.00	0	543.78	549.00	159.65	0.00	0.29	103.00	291.50	103.00	427.90	0.45	1.47	51.00	0.00	0.00	446.00	440.78	2596010.00	0.59	422.69	494.00	4774	23369	100	ZNF165	""	Undefined
1	7	6	6835.00	40399.00	400.00	0	839.96	878.00	341.05	0.02	0.41	111.00	346.02	111.00	458.09	0.49	1.32	86.00	26.00	0.00	767.00	728.96	4012504.00	1.08	632.33	730.00	4777	23353	100	BAGE4	""	Undefined
1	8	6	7390.00	40398.00	400.00	0	126.61	86.00	132.85	0.17	1.05	83.00	234.17	83.00	433.44	0.45	1.85	2.00	0.00	0.00	3.00	43.61	605437.00	-0.25	156.45	86.00	4782	24279	100	Buffer	""	Undefined
1	1	7	3506.00	40953.00	400.00	0	848.75	811.00	137.44	0.02	0.16	109.00	239.71	109.00	392.38	0.34	1.64	100.00	36.00	0.00	702.00	739.75	4057876.00	1.55	859.14	877.50	4781	25783	100	p53 M133T	""	Undefined
1	2	7	4061.00	40952.00	400.00	0	128.18	112.00	160.68	0.06	1.25	122.00	234.37	122.00	314.00	0.28	1.34	1.00	0.00	0.00	-10.00	6.18	612841.00	-0.34	217.08	115.00	4781	23348	100	CDK7	""	Undefined
1	3	7	4616.00	40951.00	400.00	0	1323.47	1285.00	304.64	0.01	0.23	118.00	297.28	118.00	488.10	0.40	1.64	98.00	83.00	0.00	1167.00	1205.47	6328842.00	2.10	1132.02	1243.00	4782	23346	100	p53 M133T	""	Undefined
1	4	7	5171.00	40951.00	400.00	0	935.34	971.00	309.08	0.02	0.33	110.00	340.49	110.00	509.96	0.49	1.50	90.00	20.00	0.00	861.00	825.34	4471845.00	1.17	694.80	882.50	4781	23345	100	BAGE4	""	Undefined
1	5	7	5726.00	40950.00	400.00	0	1322.20	1306.00	360.99	0.01	0.27	91.00	374.74	91.00	528.33	0.61	1.41	95.00	70.00	0.00	1215.00	1231.20	6316159.00	1.79	1002.16	1163.00	4777	23350	100	p53 M133T	""	Undefined
1	6	7	6281.00	40949.00	400.00	0	861.19	884.00	364.27	0.01	0.42	107.00	375.71	107.00	517.78	0.55	1.38	85.00	18.00	0.00	777.00	754.19	4112161.00	0.94	601.44	726.00	4775	23345	100	BAGE4	""	Undefined
1	7	7	6836.00	40949.00	400.00	-75	104.91	95.00	124.12	0.04	1.18	105.00	291.66	105.00	425.23	0.44	1.46	0.00	0.00	0.00	-10.00	-0.09	501882.00	-0.44	108.24	99.00	4784	23347	100	empty	""	Undefined
1	8	7	7391.00	40948.00	400.00	-75	83.16	79.00	111.55	0.02	1.34	87.00	149.79	87.00	376.31	0.24	2.51	0.00	0.00	0.00	-8.00	-3.84	397434.00	-0.18	79.73	78.00	4779	24285	100	empty	""	Undefined
1	1	8	3507.00	41503.00	400.00	0	437.22	426.00	155.76	0.01	0.36	125.00	302.98	125.00	668.73	0.38	2.21	0.00	0.00	0.00	301.00	312.22	2089926.00	0.20	340.55	397.00	4780	27273	100	ACVR2A	""	Undefined
1	2	8	4062.00	41502.00	400.00	0	524.24	500.00	350.16	0.02	0.67	134.00	464.71	134.00	1204.63	0.54	2.59	0.00	0.00	0.00	366.00	390.24	2509531.00	0.05	424.21	443.50	4787	24841	100	PIM1	""	Undefined
1	3	8	4617.00	41501.00	400.00	0	525.21	507.00	177.70	0.02	0.34	131.00	310.08	131.00	498.14	0.37	1.61	9.00	0.00	0.00	376.00	394.21	2509446.00	0.43	391.35	475.00	4778	24845	100	ACVR2A	""	Undefined
1	4	8	5172.00	41501.00	400.00	0	591.77	585.00	531.22	0.00	0.90	113.00	290.93	113.00	451.52	0.41	1.55	61.00	0.00	0.00	472.00	478.77	2831007.00	0.67	445.88	512.00	4784	24837	100	PIM1	""	Undefined
1	5	8	5727.00	41500.00	400.00	0	502.79	498.00	988.08	0.00	1.97	102.00	295.91	102.00	423.16	0.46	1.43	27.00	0.00	0.02	396.00	400.79	2400322.00	0.49	337.03	416.50	4774	24820	100	ACVR2A	""	Undefined
1	6	8	6282.00	41499.00	400.00	0	557.99	568.00	459.44	0.01	0.82	112.00	383.59	112.00	603.33	0.53	1.57	8.00	0.00	0.00	456.00	445.99	2664386.00	0.29	393.69	483.50	4775	24829	100	PIM1	""	Undefined
1	7	8	6837.00	41499.00	400.00	-75	119.72	103.00	724.73	0.07	6.05	103.00	222.79	103.00	367.35	0.34	1.65	0.00	0.00	0.00	0.00	16.72	572496.00	-0.28	106.98	102.00	4782	24830	100	empty	""	Undefined
1	8	8	7392.00	41498.00	400.00	-75	98.17	89.00	143.55	0.04	1.46	94.00	116.14	94.00	432.64	0.09	3.73	0.00	0.00	0.00	-5.00	4.17	469077.00	-0.04	106.53	93.00	4778	25766	100	empty	""	Undefined
2	1	1	8002.00	37647.00	400.00	0	2284.53	2525.00	1117.87	0.04	0.49	37.00	352.91	37.00	780.91	0.98	2.21	88.00	71.00	0.00	2488.00	2247.53	10936031.00	2.47	1395.04	1177.50	4787	26720	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	8557.00	37647.00	400.00	0	1421.45	1018.50	1177.18	0.14	0.83	77.00	897.57	77.00	1418.18	1.07	1.58	30.00	16.00	0.00	941.50	1344.45	6794526.00	0.37	1656.72	926.00	4780	25798	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	9112.00	37646.00	400.00	0	311.78	241.00	290.48	0.11	0.93	88.00	716.42	88.00	1313.62	0.91	1.83	0.00	0.00	0.00	153.00	223.78	1491221.00	-0.31	630.39	281.00	4783	25780	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	9667.00	37645.00	400.00	0	70.03	50.00	100.26	0.15	1.43	56.00	160.54	56.00	538.15	0.46	3.35	1.00	0.00	0.00	-6.00	14.03	334540.00	-0.17	137.62	47.00	4777	25767	100	CEP290	""	Undefined
2	5	1	10222.00	37644.00	400.00	0	52.28	43.00	270.77	0.08	5.18	47.00	71.83	47.00	698.19	0.18	9.72	0.00	0.00	0.00	-4.00	5.28	249627.00	-0.03	52.01	39.00	4775	25769	100	CT47.11	""	Undefined
2	6	1	10777.00	37644.00	400.00	0	60.26	56.00	71.48	0.03	1.19	48.00	68.09	48.00	403.87	0.15	5.93	0.00	0.00	0.00	8.00	12.26	287874.00	-0.02	57.23	49.00	4777	25774	100	DDX53	""	Undefined
2	7	1	11332.00	37643.00	400.00	0	78.61	48.00	528.95	0.21	6.73	38.00	49.36	38.00	345.86	0.11	7.01	0.00	0.00	0.00	10.00	40.61	375739.00	0.08	59.99	47.00	4780	25792	100	MAGEA2	""	Undefined
2	8	1	11887.00	37642.00	400.00	0	57.10	46.00	279.19	0.09	4.89	38.00	91.92	38.00	665.16	0.38	7.24	0.00	0.00	0.00	8.00	19.10	273212.00	-0.05	54.36	37.00	4785	26716	100	DPPA2	""	Undefined
2	1	2	8003.00	38197.00	400.00	0	412.03	52.00	1517.50	0.90	3.68	85.00	540.50	85.00	1750.46	0.80	3.24	3.00	1.00	0.00	-33.00	327.03	1969109.00	-0.07	307.71	30.00	4779	24275	100	MAGEA4v4	""	Undefined
2	2	2	8558.00	38197.00	400.00	0	103.43	86.00	273.12	0.08	2.64	122.00	868.65	122.00	1813.44	0.85	2.09	0.00	0.00	0.00	-36.00	-18.57	494703.00	-0.42	125.33	88.00	4783	23353	100	MAGEB6	""	Undefined
2	3	2	9113.00	38196.00	400.00	0	168.57	76.00	736.37	0.35	4.37	114.00	585.76	114.00	1344.97	0.71	2.30	1.00	0.00	0.00	-38.00	54.57	806110.00	-0.31	222.56	79.00	4782	23353	100	NXF2	""	Undefined
2	4	2	9668.00	38195.00	400.00	0	587.13	121.00	3337.20	0.69	5.68	71.00	205.79	71.00	910.11	0.46	4.42	6.00	3.00	0.13	50.00	516.13	2805885.00	0.42	252.26	91.00	4779	23344	100	SYCP1	""	Undefined
2	5	2	10223.00	38194.00	400.00	0	185.26	85.00	2073.85	0.34	11.19	61.00	162.70	61.00	778.53	0.43	4.79	0.00	0.00	0.06	24.00	124.26	884414.00	0.03	140.71	81.50	4774	23339	100	TSSK6	""	Undefined
2	6	2	10778.00	38194.00	400.00	0	144.08	97.00	714.05	0.17	4.96	58.00	131.93	58.00	490.80	0.36	3.72	0.00	0.00	0.00	39.00	86.08	688721.00	0.02	225.35	93.00	4780	23350	100	XAGE3av2	""	Undefined
2	7	2	11333.00	38193.00	400.00	0	96.78	90.00	207.92	0.03	2.15	49.00	135.93	49.00	440.75	0.44	3.24	0.00	0.00	0.00	41.00	47.78	463089.00	-0.09	110.65	70.00	4785	23345	100	CDK4	""	Undefined
2	8	2	11888.00	38192.00	400.00	0	42.13	32.00	65.85	0.12	1.56	45.00	121.96	45.00	833.79	0.43	6.84	0.00	0.00	0.00	-13.00	-2.87	201432.00	-0.10	43.07	36.00	4781	24275	100	Buffer	""	Undefined
2	1	3	8003.00	38747.00	400.00	0	2429.01	2655.00	1175.68	0.04	0.48	163.00	698.37	163.00	1872.91	0.63	2.68	71.00	6.00	0.00	2492.00	2266.01	11620378.00	0.92	1463.04	1183.00	4784	24272	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	8558.00	38747.00	400.00	0	1513.46	1186.00	1149.56	0.11	0.76	213.00	1190.99	213.00	1888.62	0.75	1.59	27.00	3.00	0.00	973.00	1300.46	7237364.00	0.17	1697.76	1115.50	4782	23343	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	9113.00	38746.00	400.00	0	338.44	260.00	358.80	0.11	1.06	194.00	901.14	194.00	1539.29	0.67	1.71	0.00	0.00	0.00	66.00	144.44	1617381.00	-0.37	547.92	271.50	4779	23345	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	9668.00	38745.00	400.00	0	1104.06	1146.00	1697.74	0.02	1.54	115.00	471.12	115.00	736.93	0.61	1.56	69.00	17.00	0.00	1031.00	989.06	5275177.00	0.86	956.22	995.00	4778	23353	100	CEP290	""	Undefined
2	5	3	10223.00	38744.00	400.00	0	1054.57	1173.50	720.65	0.05	0.68	100.00	576.80	100.00	736.00	0.76	1.28	70.00	24.00	0.00	1073.50	954.57	5032426.00	0.65	710.69	449.50	4772	23366	100	CT47.11	""	Undefined
2	6	3	10778.00	38744.00	400.00	0	341.58	403.00	224.34	0.07	0.66	106.00	396.90	106.00	561.86	0.57	1.42	1.00	0.00	0.00	297.00	235.58	1632775.00	-0.10	410.74	368.00	4780	23353	100	DDX53	""	Undefined
2	7	3	11333.00	38743.00	400.00	0	1199.68	1405.00	844.85	0.07	0.70	101.00	518.08	101.00	729.37	0.71	1.41	67.00	41.00	0.00	1304.00	1098.68	5735691.00	0.93	860.98	332.00	4781	23347	100	MAGEA2	""	Undefined
2	8	3	11888.00	38742.00	400.00	0	206.99	213.00	235.96	0.01	1.14	90.00	462.65	90.00	763.90	0.71	1.65	1.00	1.00	0.00	123.00	116.99	989811.00	-0.33	362.41	205.00	4782	24270	100	DPPA2	""	Undefined
2	1	4	8004.00	39297.00	400.00	0	1176.30	1262.00	633.14	0.03	0.54	101.00	593.62	101.00	921.03	0.77	1.55	73.00	5.00	0.00	1161.00	1075.30	5619181.00	0.63	823.38	943.50	4777	24272	100	MAGEA4v4	""	Undefined
2	2	4	8559.00	39297.00	400.00	0	1264.73	1391.00	819.85	0.04	0.65	838.50	1169.45	838.50	1309.96	0.14	1.12	4.00	0.00	0.00	552.50	426.23	6044162.00	0.07	899.98	280.00	4779	23342	100	MAGEB6	""	Undefined
2	3	4	9114.00	39296.00	400.00	0	384.36	415.00	212.77	0.03	0.55	383.00	826.13	383.00	1155.25	0.33	1.40	0.00	0.00	0.00	32.00	1.36	1835299.00	-0.38	277.88	148.00	4775	23345	100	NXF2	""	Undefined
2	4	4	9669.00	39295.00	400.00	0	130.78	102.00	145.29	0.11	1.11	99.00	391.56	99.00	515.80	0.60	1.32	0.00	0.00	0.00	3.00	31.78	624846.00	-0.51	119.57	95.00	4778	23365	100	SYCP1	""	Undefined
2	5	4	10224.00	39294.00	400.00	0	505.67	531.00	412.35	0.02	0.82	90.00	485.53	90.00	664.93	0.73	1.37	18.00	1.00	0.00	441.00	415.67	2414054.00	0.03	368.98	102.00	4774	23382	100	TSSK6	""	Undefined
2	6	4	10779.00	39294.00	400.00	0	379.66	406.00	808.52	0.03	2.13	333.00	402.31	333.00	512.68	0.08	1.27	1.00	0.00	0.00	73.00	46.66	1812496.00	-0.04	288.95	209.00	4774	23360	100	XAGE3av2	""	Undefined
