ATF	1.0
29	33
"Checksum_ImageFile=62dfb6029d75914275f7d762d6140dcb"
"Checksum_ResultFile=c3a9b1ba1eae2db308fee779beaca4b1"
"Type=GenePix Results 3"
"DateTime=2019/06/25 15:25:01"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\Re-scans\Rescans of 110619 and slides 11-12 090619\NRC101_110619_PDAC V CP_RESCAN.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\110619_PDAC v CP\NRC101_110619_PDAC V CP_RESCAN.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2060, 8850"
"ImageSize=20610.0, 12390.0"
"JpegOrigin=2385, 9585"
"JpegBrightness=50"
"JpegContrast=17"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=25.2"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	3	2	3824.00	10469.00	400.00	0	227.10	201.00	992.00	0.05	4.37	88.00	242.08	88.00	559.15	0.44	2.31	0.00	0.00	0.02	113.00	139.10	1084877.00	-0.03	164.00	177.00	4777	23378	100	NY-CO-45	""	Undefined
1	4	2	4379.00	10468.00	400.00	0	232.32	214.00	335.99	0.04	1.45	61.00	127.20	61.00	467.62	0.32	3.68	0.00	0.00	0.00	153.00	171.32	1108622.00	0.22	190.75	204.00	4772	23347	100	THEG	""	Undefined
1	5	2	4934.00	10467.00	400.00	0	295.22	292.00	129.88	0.00	0.44	49.00	103.61	49.00	185.87	0.33	1.79	92.00	1.00	0.00	243.00	246.22	1409665.00	1.03	230.10	286.00	4775	23353	100	TYR	""	Undefined
1	6	2	5489.00	10466.00	400.00	0	264.56	243.00	529.16	0.04	2.00	47.00	102.68	47.00	188.93	0.34	1.84	57.00	0.00	0.00	196.00	217.56	1262210.00	0.86	199.37	228.00	4771	23350	100	ZNF165	""	Undefined
1	7	2	6044.00	10465.00	400.00	0	43.13	40.00	36.74	0.03	0.85	43.00	85.81	43.00	120.91	0.30	1.41	0.00	0.00	0.00	-3.00	0.13	205879.00	-0.35	42.64	41.00	4774	23379	100	CDK7	""	Undefined
1	8	2	6599.00	10464.00	400.00	0	45.33	42.00	15.81	0.03	0.35	44.00	88.87	44.00	211.27	0.31	2.38	0.00	0.00	0.00	-2.00	1.33	216209.00	-0.21	48.97	39.00	4770	24296	100	Buffer	""	Undefined
1	1	3	2715.00	11021.00	400.00	0	285.35	274.00	105.59	0.02	0.37	193.00	250.38	193.00	424.03	0.11	1.69	1.00	0.00	0.00	81.00	92.35	1364269.00	0.08	361.02	298.50	4781	25772	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	3	3270.00	11020.00	400.00	0	383.76	389.00	169.40	0.01	0.44	215.00	340.30	215.00	661.39	0.20	1.94	0.00	0.00	0.00	174.00	168.76	1833968.00	0.07	423.86	456.50	4779	23349	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	3	3825.00	11019.00	400.00	0	532.08	508.00	183.40	0.02	0.34	176.00	327.76	176.00	545.98	0.27	1.67	7.00	0.00	0.00	332.00	356.08	2539090.00	0.37	561.61	583.00	4772	23360	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	3	4380.00	11018.00	400.00	0	308.75	284.00	1003.89	0.04	3.25	98.00	187.55	98.00	231.68	0.28	1.24	15.00	0.00	0.02	186.00	210.75	1476128.00	0.52	280.18	280.00	4781	23351	100	COL6A1	""	Undefined
1	5	3	4935.00	11017.00	400.00	0	282.10	277.00	333.07	0.01	1.18	61.00	118.03	61.00	116.80	0.29	0.99	97.00	24.00	0.00	216.00	221.10	1348427.00	1.40	230.89	256.50	4780	23339	100	CT62	""	Undefined
1	6	3	5491.00	11016.00	400.00	0	306.79	292.00	993.79	0.02	3.24	53.00	110.69	53.00	124.78	0.32	1.13	92.00	33.00	0.00	239.00	253.79	1466744.00	1.57	207.13	279.00	4781	23348	100	DSCR8/MMA1	""	Undefined
1	7	3	6046.00	11015.00	400.00	0	385.68	390.00	295.86	0.00	0.77	48.00	113.31	48.00	219.28	0.37	1.94	92.00	10.00	0.00	342.00	337.68	1839324.00	1.24	276.68	325.00	4769	23373	100	MAGEA3	""	Undefined
1	8	3	6601.00	11014.00	400.00	0	255.28	248.00	98.90	0.01	0.39	63.00	161.48	63.00	283.55	0.41	1.76	10.00	0.00	0.00	185.00	192.28	1219464.00	0.33	242.15	271.00	4777	24278	100	SOX1	""	Undefined
1	1	4	2717.00	11571.00	400.00	0	323.17	289.00	407.20	0.05	1.26	98.00	216.45	98.00	701.86	0.34	3.24	0.00	0.00	0.00	191.00	225.17	1545396.00	0.15	352.40	303.00	4782	25779	100	MAGEA5	""	Undefined
1	2	4	3272.00	11570.00	400.00	0	222.35	204.00	112.44	0.04	0.51	186.00	316.00	186.00	672.49	0.23	2.13	0.00	0.00	0.00	18.00	36.35	1062145.00	-0.14	241.56	200.00	4777	23345	100	MART-1	""	Undefined
1	3	4	3827.00	11569.00	400.00	0	202.23	199.00	89.75	0.01	0.44	127.00	270.05	127.00	298.03	0.33	1.10	0.00	0.00	0.00	72.00	75.23	965651.00	-0.23	165.71	187.00	4775	23339	100	NY-CO-45	""	Undefined
1	4	4	4382.00	11568.00	400.00	0	248.22	223.00	570.87	0.05	2.30	101.00	171.49	101.00	179.49	0.23	1.05	9.00	0.00	0.00	122.00	147.22	1186994.00	0.43	226.84	206.00	4782	23349	100	THEG	""	Undefined
1	5	4	4937.00	11567.00	400.00	0	386.43	322.00	1751.49	0.08	4.53	66.00	130.47	66.00	135.24	0.30	1.04	94.00	37.00	0.04	256.00	320.43	1848271.00	1.89	466.60	320.00	4783	23344	100	TYR	""	Undefined
1	6	4	5492.00	11566.00	400.00	0	284.83	291.00	169.51	0.01	0.60	57.00	122.04	57.00	137.18	0.33	1.12	93.00	7.00	0.00	234.00	227.83	1362069.00	1.19	217.09	280.00	4782	23334	100	ZNF165	""	Undefined
1	7	4	6047.00	11565.00	400.00	0	50.24	46.00	94.21	0.04	1.88	49.00	104.44	49.00	147.91	0.33	1.42	0.00	0.00	0.00	-3.00	1.24	239960.00	-0.37	46.30	44.00	4776	23342	100	CDK7	""	Undefined
1	8	4	6602.00	11564.00	400.00	0	67.43	51.00	270.78	0.12	4.02	54.00	108.57	54.00	206.34	0.30	1.90	0.00	0.00	0.00	-3.00	13.43	322365.00	-0.20	60.51	49.00	4781	24279	100	Buffer	""	Undefined
1	1	5	2718.00	12121.00	400.00	0	717.90	488.00	2806.76	0.17	3.91	130.00	224.93	130.00	221.62	0.24	0.99	66.00	38.00	0.04	358.00	587.90	3432264.00	2.22	454.21	459.00	4781	25781	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	3273.00	12120.00	400.00	0	644.66	562.00	694.75	0.06	1.08	212.00	405.31	212.00	441.84	0.28	1.09	43.00	11.00	0.00	350.00	432.66	3080848.00	0.54	686.63	635.00	4779	23346	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	3828.00	12119.00	400.00	0	218.43	208.00	91.36	0.02	0.42	182.00	338.67	182.00	426.34	0.27	1.26	0.00	0.00	0.00	26.00	36.43	1043864.00	-0.28	276.74	244.00	4779	23340	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4383.00	12118.00	400.00	0	277.48	279.00	105.13	0.00	0.38	192.00	175.83	192.00	152.97	0.04	0.87	6.00	0.00	0.00	87.00	85.48	1327195.00	0.66	256.48	277.00	4783	23346	100	COL6A1	""	Undefined
1	5	5	4938.00	12117.00	400.00	0	314.66	304.00	232.30	0.01	0.74	73.00	156.39	73.00	263.76	0.33	1.69	22.00	0.00	0.00	231.00	241.66	1503116.00	0.60	254.67	305.00	4777	23349	100	CT62	""	Undefined
1	6	5	5493.00	12116.00	400.00	0	313.87	314.00	166.37	0.00	0.53	60.00	136.02	60.00	211.49	0.36	1.55	86.00	2.00	0.00	254.00	253.87	1500938.00	0.84	226.27	293.50	4782	23348	100	DSCR8/MMA1	""	Undefined
1	7	5	6048.00	12115.00	400.00	0	392.98	402.00	201.57	0.01	0.51	54.00	138.83	54.00	541.90	0.41	3.90	2.00	0.00	0.00	348.00	338.98	1876867.00	0.47	291.39	387.00	4776	23342	100	MAGEA3	""	Undefined
1	8	5	6603.00	12114.00	400.00	0	319.34	304.00	182.14	0.02	0.57	64.00	184.04	64.00	531.79	0.46	2.89	2.00	0.00	0.00	240.00	255.34	1527064.00	0.25	271.02	297.00	4782	24282	100	SOX1	""	Undefined
1	1	6	2719.00	12671.00	400.00	0	321.06	282.00	1006.48	0.06	3.13	103.00	230.45	103.00	1069.11	0.35	4.64	0.00	0.00	0.00	179.00	218.06	1534979.00	0.08	261.27	282.00	4781	25778	100	MAGEA5	""	Undefined
1	2	6	3274.00	12670.00	400.00	0	306.53	251.50	188.11	0.09	0.61	203.00	313.14	203.00	403.52	0.19	1.29	6.00	1.00	0.00	48.50	103.53	1463998.00	-0.02	349.07	252.00	4776	23356	100	MART-1	""	Undefined
1	3	6	3829.00	12669.00	400.00	0	221.17	220.00	263.03	0.00	1.19	126.00	247.65	126.00	351.88	0.29	1.42	0.00	0.00	0.00	94.00	95.17	1056081.00	-0.08	187.78	207.50	4775	23367	100	NY-CO-45	""	Undefined
1	4	6	4384.00	12668.00	400.00	0	248.55	240.00	185.70	0.02	0.75	158.00	204.56	158.00	424.23	0.11	2.07	0.00	0.00	0.00	82.00	90.55	1188296.00	0.10	212.70	244.00	4781	23337	100	THEG	""	Undefined
1	5	6	4939.00	12667.00	400.00	0	412.27	395.00	1123.66	0.02	2.73	91.00	218.26	91.00	487.46	0.38	2.23	1.00	0.00	0.02	304.00	321.27	1969828.00	0.40	265.18	356.00	4778	23340	100	TYR	""	Undefined
1	6	6	5494.00	12666.00	400.00	0	296.63	301.00	305.45	0.01	1.03	62.00	145.85	62.00	172.05	0.37	1.18	86.00	3.00	0.00	239.00	234.63	1417878.00	0.88	247.49	288.00	4780	23358	100	ZNF165	""	Undefined
1	7	6	6049.00	12665.00	400.00	0	418.00	398.00	1045.86	0.02	2.50	66.00	194.83	66.00	555.58	0.47	2.85	5.00	0.00	0.02	332.00	352.00	1995105.00	0.40	358.88	375.00	4773	23376	100	BAGE4	""	Undefined
1	8	6	6604.00	12664.00	400.00	0	79.03	58.00	231.78	0.13	2.93	56.00	139.26	56.00	246.88	0.40	1.77	0.00	0.00	0.00	2.00	23.03	377430.00	-0.24	84.95	51.00	4776	24283	100	Buffer	""	Undefined
1	1	7	2720.00	13221.00	400.00	0	369.79	365.00	266.88	0.01	0.72	62.00	147.43	62.00	424.08	0.38	2.88	4.00	0.00	0.00	303.00	307.79	1766505.00	0.52	294.39	328.50	4777	25763	100	p53 M133T	""	Undefined
1	2	7	3275.00	13220.00	400.00	0	70.79	61.00	43.07	0.06	0.61	73.00	151.14	73.00	193.55	0.32	1.28	0.00	0.00	0.00	-12.00	-2.21	338031.00	-0.42	152.05	64.00	4775	23361	100	CDK7	""	Undefined
1	3	7	3830.00	13219.00	400.00	0	364.47	372.00	140.54	0.01	0.39	70.00	153.21	70.00	242.17	0.34	1.58	80.00	5.00	0.00	302.00	294.47	1741080.00	0.87	281.67	337.00	4777	23373	100	p53 M133T	""	Undefined
1	4	7	4385.00	13218.00	400.00	0	347.70	370.00	228.83	0.03	0.66	83.00	210.28	83.00	458.17	0.40	2.18	3.00	0.00	0.00	287.00	264.70	1660290.00	0.30	232.65	319.50	4775	23351	100	BAGE4	""	Undefined
1	5	7	4940.00	13217.00	400.00	0	372.86	382.00	484.25	0.01	1.30	81.00	237.77	81.00	720.31	0.47	3.03	0.00	0.00	0.00	301.00	291.86	1781518.00	0.19	285.20	322.00	4778	23345	100	p53 M133T	""	Undefined
1	6	7	5495.00	13216.00	400.00	0	408.68	401.00	854.20	0.01	2.09	68.00	179.89	68.00	519.02	0.42	2.89	4.00	0.00	0.00	333.00	340.68	1951046.00	0.44	272.85	379.50	4774	23347	100	BAGE4	""	Undefined
1	7	7	6050.00	13215.00	400.00	-75	48.61	44.00	42.45	0.04	0.87	60.00	156.27	60.00	316.22	0.42	2.02	0.00	0.00	0.00	-16.00	-11.39	232269.00	-0.34	44.00	42.00	4778	23371	100	empty	""	Undefined
1	8	7	6605.00	13214.00	400.00	-75	53.65	51.00	51.85	0.02	0.97	51.00	86.86	51.00	168.77	0.23	1.94	0.00	0.00	0.00	0.00	2.65	256095.00	-0.20	56.84	47.00	4773	24289	100	empty	""	Undefined
1	1	8	2721.00	13771.00	400.00	0	221.69	213.00	225.08	0.02	1.02	66.00	161.31	66.00	724.99	0.39	4.49	0.00	0.00	0.00	147.00	155.69	1060332.00	0.08	152.73	186.00	4783	27259	100	ACVR2A	""	Undefined
1	2	8	3276.00	13770.00	400.00	0	262.65	210.00	1477.69	0.10	5.63	79.00	217.75	79.00	1519.34	0.44	6.98	0.00	0.00	0.02	131.00	183.65	1255728.00	0.03	185.69	184.00	4781	24837	100	PIM1	""	Undefined
1	3	8	3831.00	13769.00	400.00	0	248.93	252.00	261.66	0.01	1.05	94.00	213.85	94.00	1443.36	0.36	6.75	0.00	0.00	0.00	158.00	154.93	1188653.00	0.02	170.73	214.00	4775	24841	100	ACVR2A	""	Undefined
1	4	8	4386.00	13768.00	400.00	0	228.13	230.00	226.37	0.00	0.99	90.00	216.43	90.00	390.76	0.38	1.81	0.00	0.00	0.00	140.00	138.13	1090701.00	0.03	188.45	205.50	4781	24842	100	PIM1	""	Undefined
1	5	8	4941.00	13767.00	400.00	0	284.43	290.00	860.02	0.01	3.02	83.00	197.67	83.00	619.59	0.38	3.13	0.00	0.00	0.00	207.00	201.43	1359587.00	0.14	186.88	265.00	4780	24836	100	ACVR2A	""	Undefined
1	6	8	5496.00	13766.00	400.00	0	252.10	281.00	114.05	0.05	0.45	79.00	200.52	79.00	523.24	0.40	2.61	0.00	0.00	0.00	202.00	173.10	1205815.00	0.10	196.71	232.50	4783	24832	100	PIM1	""	Undefined
1	7	8	6051.00	13765.00	400.00	-75	67.06	52.00	260.45	0.11	3.88	58.00	115.72	58.00	258.12	0.30	2.23	0.00	0.00	0.00	-6.00	9.06	320192.00	-0.19	56.36	59.00	4775	24845	100	empty	""	Undefined
1	8	8	6606.00	13764.00	400.00	-75	47.73	46.00	12.49	0.02	0.26	51.00	60.26	51.00	203.99	0.07	3.39	0.00	0.00	0.00	-5.00	-3.27	228247.00	-0.06	46.56	46.00	4782	25753	100	empty	""	Undefined
2	1	1	7213.00	9912.00	400.00	0	497.80	410.00	1060.62	0.08	2.13	53.00	145.60	53.00	204.18	0.44	1.40	96.00	45.00	0.02	357.00	444.80	2379465.00	1.72	594.92	558.00	4780	26703	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	7768.00	9911.00	400.00	0	846.29	854.00	286.64	0.00	0.34	60.00	193.66	60.00	292.04	0.51	1.51	92.00	84.00	0.00	794.00	786.29	4046960.00	2.23	611.66	716.50	4782	25772	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	8323.00	9910.00	400.00	0	247.94	219.00	150.33	0.05	0.61	67.00	189.92	67.00	312.56	0.45	1.65	23.00	0.00	0.00	152.00	180.94	1184678.00	0.19	231.33	286.00	4778	25775	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	8878.00	9909.00	400.00	0	351.76	386.00	237.68	0.04	0.68	59.00	133.36	59.00	366.15	0.35	2.75	25.00	0.00	0.00	327.00	292.76	1679633.00	0.60	254.62	329.00	4775	25792	100	CEP290	""	Undefined
2	5	1	9433.00	9908.00	400.00	0	648.52	669.00	626.24	0.01	0.97	66.00	180.75	66.00	582.35	0.44	3.22	53.00	1.00	0.00	603.00	582.52	3101850.00	0.80	419.55	539.00	4783	25788	100	CT47.11	""	Undefined
2	6	1	9988.00	9907.00	400.00	0	302.71	307.00	269.22	0.01	0.89	69.00	227.39	69.00	945.20	0.52	4.16	0.00	0.00	0.00	238.00	233.71	1447876.00	0.08	207.30	244.50	4783	25775	100	DDX53	""	Undefined
2	7	1	10543.00	9906.00	400.00	0	567.48	581.00	345.82	0.01	0.61	63.00	224.74	63.00	822.63	0.55	3.66	10.00	0.00	0.00	518.00	504.48	2711989.00	0.42	396.48	378.00	4779	25779	100	MAGEA2	""	Undefined
2	8	1	11098.00	9905.00	400.00	0	166.38	187.00	87.49	0.05	0.53	80.00	184.70	80.00	270.43	0.36	1.46	0.00	0.00	0.00	107.00	86.38	793806.00	-0.07	119.86	95.00	4771	26724	100	DPPA2	""	Undefined
2	1	2	7214.00	10462.00	400.00	0	336.98	307.00	290.39	0.04	0.86	55.00	135.55	55.00	305.41	0.39	2.25	28.00	1.00	0.00	252.00	281.98	1608413.00	0.66	239.10	301.00	4773	24273	100	MAGEA4v4	""	Undefined
2	2	2	7769.00	10461.00	400.00	0	706.81	695.00	399.88	0.01	0.57	67.00	232.41	67.00	429.84	0.54	1.85	84.00	17.00	0.00	628.00	639.81	3375719.00	1.10	533.63	569.50	4776	23350	100	MAGEB6	""	Undefined
2	3	2	8324.00	10460.00	400.00	0	241.60	226.00	181.43	0.03	0.75	63.00	204.29	63.00	373.11	0.51	1.83	2.00	0.00	0.00	163.00	178.60	1153398.00	0.10	179.33	178.00	4774	23371	100	NXF2	""	Undefined
2	4	2	8879.00	10459.00	400.00	0	92.98	82.00	159.70	0.05	1.72	50.00	111.89	50.00	296.83	0.35	2.65	0.00	0.00	0.00	32.00	42.98	444068.00	-0.06	63.46	47.00	4776	23375	100	SYCP1	""	Undefined
2	5	2	9434.00	10458.00	400.00	0	220.66	229.00	130.66	0.02	0.59	58.00	147.24	58.00	557.74	0.40	3.79	0.00	0.00	0.00	171.00	162.66	1053007.00	0.13	195.96	186.00	4772	23349	100	TSSK6	""	Undefined
2	6	2	9989.00	10457.00	400.00	0	222.32	223.00	212.41	0.00	0.96	71.00	204.97	71.00	982.73	0.46	4.79	0.00	0.00	0.00	152.00	151.32	1061577.00	0.02	166.30	104.00	4775	23353	100	XAGE3av2	""	Undefined
2	7	2	10544.00	10456.00	400.00	0	340.92	384.00	184.84	0.05	0.54	66.00	242.42	66.00	863.76	0.57	3.56	0.00	0.00	0.00	318.00	274.92	1626873.00	0.11	224.50	83.50	4772	23349	100	CDK4	""	Undefined
2	8	2	11099.00	10455.00	400.00	0	45.22	42.00	15.46	0.03	0.34	73.00	178.62	73.00	393.44	0.39	2.20	0.00	0.00	0.00	-31.00	-27.78	215923.00	-0.34	47.16	42.00	4775	24309	100	Buffer	""	Undefined
2	1	3	7216.00	11012.00	400.00	0	569.67	509.00	241.30	0.05	0.42	70.00	164.05	70.00	342.68	0.37	2.09	65.00	22.00	0.00	439.00	499.67	2724731.00	1.18	585.43	562.00	4783	24268	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7771.00	11011.00	400.00	0	956.30	930.00	905.87	0.01	0.95	69.00	242.94	69.00	492.04	0.55	2.03	89.00	34.00	0.00	861.00	887.30	4572074.00	1.45	770.06	849.00	4781	23340	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	8326.00	11010.00	400.00	0	261.71	276.00	145.13	0.02	0.55	68.00	217.82	68.00	320.00	0.51	1.47	23.00	0.00	0.00	208.00	193.71	1250453.00	0.14	247.37	295.00	4778	23351	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	8881.00	11009.00	400.00	0	391.89	396.00	312.03	0.00	0.80	56.00	137.46	56.00	203.21	0.39	1.48	82.00	33.00	0.00	340.00	335.89	1870860.00	1.25	262.14	278.00	4774	23358	100	CEP290	""	Undefined
2	5	3	9436.00	11008.00	400.00	0	650.63	672.00	384.06	0.01	0.59	64.00	199.21	64.00	358.26	0.49	1.80	85.00	34.00	0.00	608.00	586.63	3111952.00	1.26	491.82	581.00	4783	23350	100	CT47.11	""	Undefined
2	6	3	9991.00	11007.00	400.00	0	357.14	311.00	922.52	0.06	2.58	70.00	194.46	70.00	350.07	0.44	1.80	10.00	1.00	0.00	241.00	287.14	1706773.00	0.46	247.00	280.00	4779	23342	100	DDX53	""	Undefined
2	7	3	10546.00	11006.00	400.00	0	674.60	688.00	505.95	0.01	0.75	64.00	224.56	64.00	366.21	0.55	1.63	80.00	38.00	0.00	624.00	610.60	3224575.00	1.23	508.54	668.00	4780	23350	100	MAGEA2	""	Undefined
2	8	3	11101.00	11005.00	400.00	0	228.82	201.00	1322.89	0.06	5.78	67.00	212.76	67.00	599.41	0.50	2.82	0.00	0.00	0.02	134.00	161.82	1091258.00	0.03	128.54	122.00	4769	24298	100	DPPA2	""	Undefined
2	1	4	7217.00	11562.00	400.00	0	330.38	311.00	181.53	0.03	0.55	62.00	155.83	62.00	260.15	0.40	1.67	37.00	2.00	0.00	249.00	268.38	1580187.00	0.67	240.65	286.00	4783	24280	100	MAGEA4v4	""	Undefined
2	2	4	7772.00	11561.00	400.00	0	808.25	784.00	571.94	0.01	0.71	69.00	268.71	69.00	524.37	0.59	1.95	75.00	14.00	0.00	715.00	739.25	3865044.00	1.03	595.80	692.00	4782	23350	100	MAGEB6	""	Undefined
2	3	4	8327.00	11560.00	400.00	0	237.79	230.00	353.43	0.01	1.49	69.00	223.02	69.00	484.63	0.51	2.17	0.00	0.00	0.00	161.00	168.79	1135902.00	0.03	168.93	203.00	4777	23342	100	NXF2	""	Undefined
2	4	4	8882.00	11559.00	400.00	0	129.65	92.00	162.80	0.15	1.26	59.00	121.83	59.00	171.08	0.31	1.40	10.00	3.00	0.00	33.00	70.65	619090.00	0.05	132.86	61.00	4775	23342	100	SYCP1	""	Undefined
2	5	4	9437.00	11558.00	400.00	0	247.85	274.00	209.85	0.04	0.85	65.00	163.82	65.00	315.90	0.40	1.93	2.00	0.00	0.00	209.00	182.85	1185196.00	0.27	179.76	192.00	4782	23349	100	TSSK6	""	Undefined
2	6	4	9992.00	11557.00	400.00	0	245.24	281.00	158.84	0.06	0.65	73.00	155.20	73.00	243.37	0.33	1.57	7.00	0.00	0.00	208.00	172.24	1173457.00	0.37	180.05	183.00	4785	23344	100	XAGE3av2	""	Undefined
