ATF	1.0
29	33
"Checksum_ImageFile=75a9da61e94f12ebcdd982dfa2e853b9"
"Checksum_ResultFile=f34bde1b239f3142fe5c229225033251"
"Type=GenePix Results 3"
"DateTime=2019/06/09 19:31:33"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH008_190609_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH008_190609_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2000, 56940"
"ImageSize=19620.0, 10860.0"
"JpegOrigin=2305, 57645"
"JpegBrightness=32"
"JpegContrast=39"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=27.0"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	3	2	3750.00	58536.00	400.00	0	497.15	498.00	199.34	0.00	0.40	168.00	362.07	168.00	1668.36	0.33	4.61	0.00	0.00	0.00	330.00	329.15	2375365.00	0.08	368.38	446.00	4778	23349	100	NY-CO-45	""	Undefined
1	4	2	4305.00	58533.00	400.00	0	679.49	582.00	1967.50	0.07	2.90	168.00	388.21	168.00	2061.29	0.36	5.31	0.00	0.00	0.00	414.00	511.49	3242504.00	0.14	568.90	485.50	4772	23341	100	THEG	""	Undefined
1	5	2	4860.00	58530.00	400.00	0	1220.38	1080.00	2313.56	0.05	1.90	167.00	406.69	167.00	1590.41	0.39	3.91	3.00	0.00	0.04	913.00	1053.38	5824883.00	0.51	739.00	878.00	4773	23352	100	TYR	""	Undefined
1	6	2	5415.00	58527.00	400.00	0	589.47	582.00	577.71	0.01	0.98	167.00	337.40	167.00	1162.73	0.31	3.45	0.00	0.00	0.00	415.00	422.47	2814724.00	0.22	447.60	493.00	4775	23356	100	ZNF165	""	Undefined
1	7	2	5970.00	58524.00	400.00	0	148.51	149.00	21.85	0.00	0.15	156.00	287.67	156.00	1149.77	0.27	4.00	0.00	0.00	0.00	-7.00	-7.49	709564.00	-0.12	145.90	146.00	4778	23376	100	CDK7	""	Undefined
1	8	2	6525.00	58521.00	400.00	0	154.67	127.00	868.58	0.09	5.62	153.00	263.02	153.00	1406.81	0.24	5.35	0.00	0.00	0.00	-26.00	1.67	738997.00	-0.08	129.94	129.00	4778	24285	100	Buffer	""	Undefined
1	1	3	2643.00	59092.00	400.00	0	721.13	699.00	265.87	0.01	0.37	160.00	403.74	160.00	1270.40	0.40	3.15	0.00	0.00	0.00	539.00	561.13	3444103.00	0.25	917.94	904.00	4776	25775	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	3	3198.00	59089.00	400.00	0	1700.12	1987.50	925.79	0.07	0.54	167.00	502.65	167.00	1230.73	0.48	2.45	57.00	18.00	0.00	1820.50	1533.12	8126557.00	0.97	1853.98	2213.00	4780	23344	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	3	3753.00	59086.00	400.00	0	270.15	221.00	133.56	0.09	0.49	171.00	400.02	171.00	1231.83	0.37	3.08	0.00	0.00	0.00	50.00	99.15	1291875.00	-0.11	293.32	307.50	4782	23342	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	3	4308.00	59083.00	400.00	0	622.26	573.00	1394.18	0.04	2.24	179.00	303.56	179.00	672.86	0.23	2.22	2.00	0.00	0.04	394.00	443.26	2973803.00	0.47	444.78	482.00	4779	23344	100	COL6A1	""	Undefined
1	5	3	4863.00	59080.00	400.00	0	892.74	777.00	1760.21	0.06	1.97	173.00	385.29	173.00	1250.90	0.35	3.25	1.00	0.00	0.04	604.00	719.74	4265497.00	0.41	990.60	681.00	4778	23352	100	CT62	""	Undefined
1	6	3	5418.00	59077.00	400.00	0	699.59	686.00	195.39	0.01	0.28	169.00	352.77	169.00	1464.84	0.32	4.15	0.00	0.00	0.00	517.00	530.59	3341960.00	0.24	520.75	590.50	4777	23340	100	DSCR8/MMA1	""	Undefined
1	7	3	5973.00	59074.00	400.00	0	1176.40	1092.00	1466.44	0.03	1.25	164.00	320.07	164.00	1225.70	0.29	3.83	13.00	0.00	0.04	928.00	1012.40	5619673.00	0.70	931.89	953.00	4777	23345	100	MAGEA3	""	Undefined
1	8	3	6528.00	59071.00	400.00	0	746.75	690.00	686.96	0.03	0.92	163.00	318.59	163.00	1320.59	0.29	4.15	2.00	0.00	0.00	527.00	583.75	3570978.00	0.32	437.03	480.00	4782	24272	100	SOX1	""	Undefined
1	1	4	2646.00	59642.00	400.00	0	868.04	880.00	194.47	0.01	0.22	154.00	339.81	154.00	712.18	0.34	2.10	53.00	0.00	0.00	726.00	714.04	4151832.00	0.74	848.93	802.50	4783	25770	100	MAGEA5	""	Undefined
1	2	4	3201.00	59639.00	400.00	0	669.45	587.00	1919.14	0.06	2.87	169.00	481.56	169.00	1149.08	0.45	2.39	0.00	0.00	0.06	418.00	500.45	3195963.00	0.16	614.15	561.50	4774	23356	100	MART-1	""	Undefined
1	3	4	3756.00	59636.00	400.00	0	583.63	525.00	972.59	0.05	1.67	174.00	332.99	174.00	1225.53	0.28	3.68	0.00	0.00	0.00	351.00	409.63	2791479.00	0.20	435.84	493.00	4783	23348	100	NY-CO-45	""	Undefined
1	4	4	4311.00	59633.00	400.00	0	637.90	518.00	2015.12	0.09	3.16	178.00	316.20	178.00	930.85	0.25	2.94	1.00	0.00	0.04	340.00	459.90	3048526.00	0.35	447.16	494.00	4779	23349	100	THEG	""	Undefined
1	5	4	4866.00	59630.00	400.00	0	1369.08	1259.00	1508.65	0.04	1.10	170.00	358.43	170.00	992.61	0.32	2.77	63.00	1.00	0.02	1089.00	1199.08	6541463.00	1.02	965.82	1081.00	4778	23351	100	TYR	""	Undefined
1	6	4	5421.00	59627.00	400.00	0	638.59	590.00	995.99	0.03	1.56	162.00	319.84	162.00	1186.14	0.30	3.71	0.00	0.00	0.00	428.00	476.59	3055031.00	0.27	554.62	578.00	4784	23341	100	ZNF165	""	Undefined
1	7	4	5976.00	59624.00	400.00	0	177.60	157.00	1026.12	0.05	5.78	155.00	269.70	155.00	1074.13	0.24	3.98	0.00	0.00	0.02	2.00	22.60	847671.00	-0.09	150.91	139.00	4773	23359	100	CDK7	""	Undefined
1	8	4	6531.00	59621.00	400.00	0	144.89	135.00	282.78	0.03	1.95	155.00	228.27	155.00	717.41	0.17	3.14	0.00	0.00	0.00	-20.00	-10.11	693173.00	-0.12	132.96	130.00	4784	24277	100	Buffer	""	Undefined
1	1	5	2649.00	60192.00	400.00	0	718.43	699.00	210.85	0.01	0.29	168.00	487.69	168.00	2183.86	0.46	4.48	0.00	0.00	0.00	531.00	550.43	3431956.00	0.11	908.06	895.00	4777	25771	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	3204.00	60189.00	400.00	0	1908.02	2133.00	1189.81	0.05	0.62	186.00	670.50	186.00	2285.47	0.56	3.41	41.00	0.00	0.00	1947.00	1722.02	9107003.00	0.54	2225.45	2602.00	4773	23361	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	3759.00	60186.00	400.00	0	306.80	230.00	133.49	0.13	0.44	192.00	497.12	192.00	2022.81	0.41	4.07	0.00	0.00	0.00	38.00	114.80	1466804.00	-0.09	335.89	376.00	4781	23338	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4314.00	60183.00	400.00	0	728.91	600.00	1983.01	0.08	2.72	177.00	292.88	177.00	879.28	0.22	3.00	1.00	0.00	0.06	423.00	551.91	3484905.00	0.50	823.99	572.50	4781	23361	100	COL6A1	""	Undefined
1	5	5	4869.00	60180.00	400.00	0	864.01	788.00	1144.52	0.04	1.32	162.00	330.40	162.00	985.98	0.31	2.98	4.00	0.00	0.02	626.00	702.01	4125666.00	0.54	798.58	769.50	4775	23356	100	CT62	""	Undefined
1	6	5	5424.00	60177.00	400.00	0	811.15	753.00	1000.48	0.03	1.23	165.00	303.05	165.00	937.36	0.26	3.09	5.00	0.00	0.02	588.00	646.15	3875687.00	0.54	616.07	658.50	4778	23344	100	DSCR8/MMA1	""	Undefined
1	7	5	5979.00	60174.00	400.00	0	1002.08	973.00	267.78	0.01	0.27	167.00	328.78	167.00	791.02	0.29	2.41	52.00	0.00	0.00	806.00	835.08	4781934.00	0.85	1222.60	982.00	4772	23362	100	MAGEA3	""	Undefined
1	8	5	6534.00	60171.00	400.00	0	739.84	600.00	1757.81	0.09	2.38	171.00	312.95	171.00	927.59	0.26	2.96	3.00	0.00	0.00	429.00	568.84	3537191.00	0.46	436.23	488.00	4781	24267	100	SOX1	""	Undefined
1	1	6	2652.00	60742.00	400.00	0	1627.32	1186.00	4368.46	0.14	2.68	168.00	602.43	168.00	2524.79	0.55	4.19	1.00	1.00	0.25	1018.00	1459.32	7789979.00	0.41	1620.89	1203.00	4787	25770	100	MAGEA5	""	Undefined
1	2	6	3207.00	60739.00	400.00	0	1156.52	743.00	2603.70	0.19	2.25	190.00	586.02	190.00	2582.25	0.49	4.41	2.00	0.00	0.04	553.00	966.52	5521221.00	0.22	1046.15	793.50	4774	23346	100	MART-1	""	Undefined
1	3	6	3762.00	60736.00	400.00	0	794.26	630.00	2200.82	0.10	2.77	196.00	524.66	196.00	1995.63	0.43	3.80	0.00	0.00	0.02	434.00	598.26	3795774.00	0.14	915.89	695.00	4779	23345	100	NY-CO-45	""	Undefined
1	4	6	4317.00	60733.00	400.00	0	760.84	672.00	1591.14	0.05	2.09	180.00	371.82	180.00	1089.57	0.32	2.93	1.00	0.00	0.02	492.00	580.84	3639103.00	0.36	683.34	582.50	4783	23342	100	THEG	""	Undefined
1	5	6	4872.00	60730.00	400.00	0	1488.22	1387.00	1536.32	0.03	1.03	173.00	474.81	173.00	1178.38	0.44	2.48	55.00	1.00	0.02	1214.00	1315.22	7110704.00	0.86	1313.04	1249.00	4778	23339	100	TYR	""	Undefined
1	6	6	5427.00	60727.00	400.00	0	675.83	587.00	1616.93	0.06	2.39	174.00	340.29	174.00	937.05	0.29	2.75	1.00	0.00	0.04	413.00	501.83	3234504.00	0.36	684.93	589.00	4786	23341	100	ZNF165	""	Undefined
1	7	6	5982.00	60724.00	400.00	0	1040.73	972.00	519.27	0.03	0.50	178.00	280.85	178.00	301.49	0.20	1.07	100.00	84.00	0.00	794.00	862.73	4967382.00	2.52	941.77	891.00	4773	23346	100	BAGE4	""	Undefined
1	8	6	6537.00	60721.00	400.00	0	161.18	161.00	19.96	0.00	0.12	174.00	245.99	174.00	591.15	0.15	2.40	0.00	0.00	0.00	-13.00	-12.82	770277.00	-0.14	157.28	151.00	4779	24275	100	Buffer	""	Undefined
1	1	7	2655.00	61292.00	400.00	0	2613.63	2376.00	3172.28	0.04	1.21	153.00	428.90	153.00	1486.93	0.45	3.47	99.00	4.00	0.19	2223.00	2460.63	12485317.00	1.47	2106.74	2268.00	4777	25780	100	p53 M133T	""	Undefined
1	2	7	3210.00	61289.00	400.00	0	190.04	156.00	1297.98	0.09	6.83	176.00	426.36	176.00	1487.56	0.38	3.49	0.00	0.00	0.02	-20.00	14.04	907839.00	-0.16	197.82	166.00	4777	23377	100	CDK7	""	Undefined
1	3	7	3765.00	61286.00	400.00	0	2872.06	2759.00	1796.79	0.02	0.63	176.00	472.58	176.00	1129.43	0.43	2.39	100.00	75.00	0.02	2583.00	2696.06	13719837.00	2.12	2664.19	2643.00	4777	23346	100	p53 M133T	""	Undefined
1	4	7	4320.00	61283.00	400.00	0	1244.24	1084.00	1975.54	0.06	1.59	172.00	430.33	172.00	1168.89	0.40	2.72	17.00	0.00	0.02	912.00	1072.24	5937507.00	0.70	1027.02	991.50	4772	23341	100	BAGE4	""	Undefined
1	5	7	4875.00	61280.00	400.00	0	2606.66	2469.00	2379.96	0.02	0.91	181.00	479.75	181.00	959.16	0.42	2.00	100.00	78.00	0.10	2288.00	2425.66	12441599.00	2.22	2935.90	2512.50	4773	23361	100	p53 M133T	""	Undefined
1	6	7	5430.00	61277.00	400.00	0	1098.56	985.00	1806.17	0.05	1.64	182.00	372.42	182.00	784.67	0.31	2.11	55.00	1.00	0.04	803.00	916.56	5247813.00	0.93	971.17	884.00	4777	23358	100	BAGE4	""	Undefined
1	7	7	5985.00	61274.00	400.00	-75	226.47	174.00	1513.56	0.11	6.68	183.00	241.37	183.00	228.21	0.12	0.95	0.00	0.00	0.04	-9.00	43.47	1082069.00	-0.07	201.87	192.00	4778	23377	100	empty	""	Undefined
1	8	7	6540.00	61271.00	400.00	-75	172.94	174.00	20.84	0.00	0.12	180.00	186.73	180.00	108.46	0.02	0.58	0.00	0.00	0.00	-6.00	-7.06	826120.00	-0.13	174.12	175.00	4777	24281	100	empty	""	Undefined
1	1	8	2658.00	61842.00	400.00	0	754.59	597.00	2347.03	0.10	3.11	150.00	342.59	150.00	1101.40	0.36	3.21	1.00	0.00	0.08	447.00	604.59	3603181.00	0.37	490.32	487.00	4775	27264	100	ACVR2A	""	Undefined
1	2	8	3213.00	61839.00	400.00	0	409.37	338.00	1195.32	0.08	2.92	175.00	491.81	175.00	1195.39	0.45	2.43	0.00	0.00	0.00	163.00	234.37	1956369.00	-0.07	380.22	306.50	4779	24828	100	PIM1	""	Undefined
1	3	8	3768.00	61836.00	400.00	0	460.17	376.00	606.55	0.09	1.32	166.00	262.76	166.00	521.84	0.20	1.99	21.00	1.00	0.00	210.00	294.17	2200086.00	0.38	322.69	190.00	4781	24823	100	ACVR2A	""	Undefined
1	4	8	4323.00	61833.00	400.00	0	244.26	111.00	269.58	0.34	1.10	133.00	209.54	133.00	726.20	0.20	3.47	0.00	0.00	0.00	-22.00	111.26	1168299.00	0.05	201.06	119.00	4783	24833	100	PIM1	""	Undefined
1	5	8	4878.00	61830.00	400.00	0	307.23	162.00	323.87	0.28	1.05	148.00	206.66	148.00	320.26	0.14	1.55	28.00	9.00	0.00	14.00	159.23	1468266.00	0.31	457.38	387.00	4779	24836	100	ACVR2A	""	Undefined
1	6	8	5433.00	61827.00	400.00	0	313.14	308.00	437.04	0.01	1.40	169.00	316.24	169.00	702.32	0.27	2.22	0.00	0.00	0.00	139.00	144.14	1495568.00	-0.00	382.99	459.00	4776	24832	100	PIM1	""	Undefined
1	7	8	5988.00	61824.00	400.00	-75	198.20	158.00	1489.53	0.10	7.52	178.00	279.26	178.00	428.61	0.20	1.53	0.00	0.00	0.04	-20.00	20.20	947178.00	-0.19	144.82	157.00	4779	24829	100	empty	""	Undefined
1	8	8	6543.00	61821.00	400.00	-75	233.83	175.00	1542.70	0.13	6.60	181.00	211.68	181.00	825.54	0.07	3.90	0.00	0.00	0.02	-6.00	52.83	1117924.00	0.03	167.53	163.00	4781	25756	100	empty	""	Undefined
2	1	1	7137.00	57968.00	400.00	0	769.28	702.00	271.63	0.04	0.35	169.00	418.43	169.00	1443.76	0.39	3.45	1.00	0.00	0.00	533.00	600.28	3676392.00	0.24	878.35	705.00	4779	26710	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	7692.00	57965.00	400.00	0	697.18	497.00	917.52	0.15	1.32	176.00	638.13	176.00	1405.58	0.56	2.20	4.00	0.00	0.00	321.00	521.18	3327620.00	0.04	1019.18	1055.00	4773	25770	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	8247.00	57962.00	400.00	0	175.36	162.00	83.67	0.03	0.48	180.00	457.10	180.00	1138.39	0.40	2.49	0.00	0.00	0.00	-18.00	-4.64	839282.00	-0.25	388.40	220.00	4786	25781	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	8802.00	57959.00	400.00	0	1608.85	1008.00	5687.37	0.20	3.54	162.00	328.99	162.00	958.23	0.31	2.91	38.00	2.00	0.63	846.00	1446.85	7687094.00	1.34	795.34	905.00	4778	25781	100	CEP290	""	Undefined
2	5	1	9357.00	57956.00	400.00	0	2151.15	2072.00	2046.81	0.02	0.95	168.00	717.31	168.00	2455.00	0.63	3.42	18.00	0.00	0.08	1904.00	1983.15	10288966.00	0.58	1614.91	1963.00	4783	25778	100	CT47.11	""	Undefined
2	6	1	9912.00	57953.00	400.00	0	912.81	684.00	3111.64	0.13	3.41	176.00	692.91	176.00	2562.85	0.60	3.70	0.00	0.00	0.17	508.00	736.81	4362309.00	0.09	994.44	587.00	4779	25777	100	DDX53	""	Undefined
2	7	1	10467.00	57950.00	400.00	0	3082.86	3056.00	2657.12	0.00	0.86	184.00	919.30	184.00	2386.65	0.70	2.60	75.00	1.00	0.10	2872.00	2898.86	14717597.00	0.91	2065.13	2544.50	4774	25767	100	MAGEA2	""	Undefined
2	8	1	11022.00	57947.00	400.00	0	525.27	392.00	2267.55	0.13	4.32	184.00	843.62	184.00	2393.81	0.66	2.84	0.00	0.00	0.06	208.00	341.27	2513921.00	-0.13	732.60	353.00	4786	26711	100	DPPA2	""	Undefined
2	1	2	7140.00	58518.00	400.00	0	1246.58	1161.00	1451.95	0.03	1.16	168.00	444.79	168.00	1079.46	0.42	2.43	37.00	0.00	0.04	993.00	1078.58	5954889.00	0.74	1133.20	1108.00	4777	24277	100	MAGEA4v4	""	Undefined
2	2	2	7695.00	58515.00	400.00	0	2657.49	2462.50	2616.73	0.03	0.98	200.00	818.18	200.00	1550.39	0.61	1.89	94.00	9.00	0.06	2262.50	2457.49	12697467.00	1.19	2387.38	2129.00	4778	23371	100	MAGEB6	""	Undefined
2	3	2	8250.00	58512.00	400.00	0	624.65	497.00	1611.63	0.10	2.58	208.00	635.84	208.00	1730.49	0.49	2.72	0.00	0.00	0.02	289.00	416.65	2983970.00	-0.01	472.06	477.00	4777	23356	100	NXF2	""	Undefined
2	4	2	8805.00	58509.00	400.00	0	265.16	183.00	215.42	0.16	0.81	169.00	331.38	169.00	1095.71	0.29	3.31	0.00	0.00	0.00	14.00	96.16	1265595.00	-0.06	167.37	170.00	4773	23364	100	SYCP1	""	Undefined
2	5	2	9360.00	58506.00	400.00	0	646.17	575.00	1747.84	0.05	2.70	157.00	492.79	157.00	1005.82	0.50	2.04	1.00	0.00	0.04	418.00	489.17	3084170.00	0.15	439.21	468.00	4773	23346	100	TSSK6	""	Undefined
2	6	2	9915.00	58503.00	400.00	0	707.78	495.00	2662.45	0.16	3.76	179.00	451.26	179.00	946.64	0.40	2.10	2.00	1.00	0.06	316.00	528.78	3381086.00	0.27	648.04	447.50	4777	23348	100	XAGE3av2	""	Undefined
2	7	2	10470.00	58500.00	400.00	0	1548.39	1423.00	2454.62	0.04	1.59	184.00	831.40	184.00	1508.42	0.65	1.81	32.00	2.00	0.10	1239.00	1364.39	7396637.00	0.48	1275.30	1033.50	4777	23368	100	CDK4	""	Undefined
2	8	2	11025.00	58497.00	400.00	0	154.38	135.00	70.85	0.06	0.46	205.00	810.47	205.00	1514.30	0.60	1.87	0.00	0.00	0.00	-70.00	-50.62	737459.00	-0.43	194.69	140.00	4777	24286	100	Buffer	""	Undefined
2	1	3	7143.00	59068.00	400.00	0	1353.30	1306.00	366.43	0.02	0.27	179.00	540.53	179.00	975.80	0.48	1.81	66.00	2.00	0.00	1127.00	1174.30	6471466.00	0.83	1575.57	1523.00	4782	24269	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7698.00	59065.00	400.00	0	1110.79	801.00	688.21	0.14	0.62	211.00	928.86	211.00	1200.20	0.64	1.29	29.00	3.00	0.00	590.00	899.79	5307350.00	0.15	1630.82	1791.00	4778	23355	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	8253.00	59062.00	400.00	0	279.46	227.00	301.10	0.09	1.08	225.00	675.18	225.00	1479.14	0.48	2.19	0.00	0.00	0.00	2.00	54.46	1334998.00	-0.27	361.08	399.00	4777	23345	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	8808.00	59059.00	400.00	0	1152.04	1051.00	2007.51	0.04	1.74	182.00	373.92	182.00	718.56	0.31	1.92	72.00	5.00	0.02	869.00	970.04	5505578.00	1.08	826.16	957.00	4779	23340	100	CEP290	""	Undefined
2	5	3	9363.00	59056.00	400.00	0	2117.16	2060.00	766.51	0.01	0.36	168.00	651.72	168.00	1033.00	0.59	1.59	94.00	40.00	0.00	1892.00	1949.16	10126381.00	1.42	1598.82	1865.00	4783	23346	100	CT47.11	""	Undefined
2	6	3	9918.00	59053.00	400.00	0	663.48	626.00	523.93	0.03	0.79	188.00	601.74	188.00	1085.46	0.51	1.80	1.00	0.00	0.00	438.00	475.48	3172104.00	0.06	496.57	557.00	4781	23341	100	DDX53	""	Undefined
2	7	3	10473.00	59050.00	400.00	0	2975.75	3061.00	1975.88	0.01	0.66	197.00	911.86	197.00	1397.28	0.67	1.53	90.00	53.00	0.04	2864.00	2778.75	14224070.00	1.48	2143.11	2617.00	4780	23351	100	MAGEA2	""	Undefined
2	8	3	11028.00	59047.00	400.00	0	411.67	391.00	651.41	0.02	1.58	217.00	863.64	217.00	1254.10	0.60	1.45	0.00	0.00	0.00	174.00	194.67	1966554.00	-0.36	312.09	300.00	4777	24271	100	DPPA2	""	Undefined
2	1	4	7146.00	59618.00	400.00	0	1242.57	1186.00	300.73	0.02	0.24	176.00	514.01	176.00	857.62	0.47	1.67	73.00	1.00	0.00	1010.00	1066.57	5944470.00	0.85	1357.17	1294.00	4784	24270	100	MAGEA4v4	""	Undefined
2	2	4	7701.00	59615.00	400.00	0	2487.94	2408.00	805.99	0.01	0.32	202.00	968.67	202.00	1469.50	0.68	1.52	95.00	11.00	0.00	2206.00	2285.94	11874929.00	1.03	2094.93	2284.00	4773	23352	100	MAGEB6	""	Undefined
2	3	4	8256.00	59612.00	400.00	0	562.64	492.00	1003.37	0.06	1.78	212.00	694.02	212.00	1450.81	0.52	2.09	0.00	0.00	0.00	280.00	350.64	2691092.00	-0.09	471.81	462.00	4783	23342	100	NXF2	""	Undefined
2	4	4	8811.00	59609.00	400.00	0	286.96	183.00	943.94	0.20	3.29	176.00	332.24	176.00	831.56	0.28	2.50	0.00	0.00	0.00	7.00	110.96	1371110.00	-0.05	162.44	166.00	4778	23352	100	SYCP1	""	Undefined
2	5	4	9366.00	59606.00	400.00	0	721.38	590.00	1928.39	0.09	2.67	168.00	490.44	168.00	926.56	0.47	1.89	2.00	0.00	0.04	422.00	553.38	3448199.00	0.25	472.21	498.50	4780	23352	100	TSSK6	""	Undefined
