ATF	1.0
29	33
"Checksum_ImageFile=7bcf6da4708fea4268f8627c45a9fca4"
"Checksum_ResultFile=cb16b8470afeed3f437d1b47d86cb094"
"Type=GenePix Results 3"
"DateTime=2019/06/09 22:32:27"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH03_190609_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH03_190609_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2030, 9450"
"ImageSize=19980.0, 10140.0"
"JpegOrigin=2475, 10140"
"JpegBrightness=49"
"JpegContrast=21"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=27.1"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	3	2	3919.00	11020.00	400.00	0	1784.57	1637.00	3181.29	0.04	1.78	395.00	997.43	395.00	2574.99	0.40	2.58	2.00	1.00	0.10	1242.00	1389.57	8524870.00	0.31	1279.86	1375.00	4777	23390	100	NY-CO-45	""	Undefined
1	4	2	4474.00	11020.00	400.00	0	1786.10	1777.50	2168.11	0.00	1.21	332.00	1191.29	332.00	2444.18	0.55	2.05	3.00	0.00	0.04	1445.50	1454.10	8526830.00	0.24	1219.27	1527.00	4774	23372	100	THEG	""	Undefined
1	5	2	5029.00	11021.00	400.00	0	2148.28	2075.00	2817.84	0.02	1.31	399.00	1219.42	399.00	2281.92	0.49	1.87	15.00	1.00	0.08	1676.00	1749.28	10249462.00	0.41	1741.97	1839.00	4771	23349	100	TYR	""	Undefined
1	6	2	5584.00	11021.00	400.00	0	2130.95	1946.00	3144.38	0.04	1.48	478.00	1056.98	478.00	2458.30	0.34	2.33	4.00	1.00	0.10	1468.00	1652.95	10175308.00	0.44	1467.38	1585.00	4775	23344	100	ZNF165	""	Undefined
1	7	2	6139.00	11022.00	400.00	0	602.33	483.00	2322.34	0.10	3.86	476.00	913.93	476.00	2532.90	0.28	2.77	0.00	0.00	0.10	7.00	126.33	2875533.00	-0.12	507.52	488.00	4774	23349	100	CDK7	""	Undefined
1	8	2	6694.00	11022.00	400.00	0	467.31	429.00	942.93	0.04	2.02	500.00	964.41	500.00	2285.08	0.29	2.37	0.00	0.00	0.00	-71.00	-32.69	2231417.00	-0.22	466.52	427.00	4775	24278	100	Buffer	""	Undefined
1	1	3	2809.00	11569.00	400.00	0	429.25	370.00	414.98	0.06	0.97	383.00	761.88	383.00	2362.90	0.30	3.10	0.00	0.00	0.00	-13.00	46.25	2050547.00	-0.14	424.80	412.00	4777	25797	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	3	3364.00	11569.00	400.00	0	1329.38	1418.00	1463.96	0.03	1.10	383.00	745.62	383.00	1841.85	0.29	2.47	1.00	0.00	0.02	1035.00	946.38	6345136.00	0.32	1314.89	627.00	4773	23388	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	3	3919.00	11570.00	400.00	0	646.52	695.00	478.85	0.03	0.74	361.00	846.03	361.00	2229.44	0.37	2.64	0.00	0.00	0.00	334.00	285.52	3087141.00	-0.09	458.15	383.00	4775	23374	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	3	4474.00	11570.00	400.00	0	2183.23	2121.00	2425.17	0.01	1.11	330.00	1142.25	330.00	2473.19	0.54	2.17	11.00	1.00	0.08	1791.00	1853.23	10420561.00	0.42	1572.10	1815.50	4773	23360	100	COL6A1	""	Undefined
1	5	3	5029.00	11571.00	400.00	0	2401.68	2439.00	1494.00	0.01	0.62	382.00	1205.02	382.00	2191.13	0.50	1.82	41.00	0.00	0.00	2057.00	2019.68	11475207.00	0.55	1945.73	2167.00	4778	23352	100	CT62	""	Undefined
1	6	3	5584.00	11571.00	400.00	0	2528.28	2454.00	2364.37	0.01	0.94	434.00	1146.84	434.00	2295.45	0.42	2.00	34.00	1.00	0.06	2020.00	2094.28	12077589.00	0.60	1972.67	2087.00	4777	23344	100	DSCR8/MMA1	""	Undefined
1	7	3	6139.00	11572.00	400.00	0	3115.25	2965.00	3004.73	0.02	0.96	440.00	990.34	440.00	2349.36	0.35	2.37	58.00	1.00	0.13	2525.00	2675.25	14887762.00	0.90	2325.39	2631.50	4779	23343	100	MAGEA3	""	Undefined
1	8	3	6694.00	11572.00	400.00	0	1984.45	1660.00	3330.62	0.08	1.68	527.00	926.29	527.00	2108.44	0.24	2.28	7.00	1.00	0.15	1133.00	1457.45	9481708.00	0.50	1620.85	1583.00	4778	24267	100	SOX1	""	Undefined
1	1	4	2809.00	12119.00	400.00	0	1593.64	1545.00	2516.00	0.01	1.58	408.00	875.15	408.00	2191.87	0.33	2.50	2.00	1.00	0.04	1137.00	1185.64	7604845.00	0.33	1698.46	1344.00	4772	25785	100	MAGEA5	""	Undefined
1	2	4	3364.00	12119.00	400.00	0	1624.07	1544.50	2060.76	0.02	1.27	407.00	884.47	407.00	2104.25	0.34	2.38	3.00	1.00	0.02	1137.50	1217.07	7743580.00	0.35	1157.97	1313.50	4768	23373	100	MART-1	""	Undefined
1	3	4	3919.00	12120.00	400.00	0	1494.83	1472.00	1517.74	0.01	1.02	393.00	873.16	393.00	2243.14	0.35	2.57	1.00	0.00	0.00	1079.00	1101.83	7134844.00	0.28	1488.52	1334.00	4773	23360	100	NY-CO-45	""	Undefined
1	4	4	4474.00	12120.00	400.00	0	1766.75	1745.00	2287.24	0.01	1.29	358.00	1062.97	358.00	2383.23	0.47	2.24	2.00	0.00	0.04	1387.00	1408.75	8439781.00	0.30	1380.03	1421.50	4777	23351	100	THEG	""	Undefined
1	5	4	5029.00	12121.00	400.00	0	2103.24	2104.50	1745.32	0.00	0.83	358.00	1042.43	358.00	1808.75	0.46	1.74	46.00	1.00	0.02	1746.50	1745.24	10053488.00	0.59	1484.39	1917.00	4780	23358	100	TYR	""	Undefined
1	6	4	5584.00	12121.00	400.00	0	1879.08	1860.00	1572.44	0.00	0.84	394.00	939.66	394.00	2274.75	0.38	2.42	4.00	0.00	0.02	1466.00	1485.08	8991379.00	0.41	1327.22	1540.00	4785	23348	100	ZNF165	""	Undefined
1	7	4	6139.00	12122.00	400.00	0	383.35	383.00	60.98	0.00	0.16	390.00	810.81	390.00	2445.78	0.32	3.02	0.00	0.00	0.00	-7.00	-6.65	1832811.00	-0.17	1036.80	379.00	4781	23340	100	CDK7	""	Undefined
1	8	4	6694.00	12122.00	400.00	0	425.30	366.00	1196.24	0.07	2.81	433.00	826.64	433.00	1859.31	0.28	2.25	0.00	0.00	0.00	-67.00	-7.70	2033806.00	-0.22	363.47	347.00	4782	24267	100	Buffer	""	Undefined
1	1	5	2808.00	12669.00	400.00	0	447.72	369.00	1247.75	0.08	2.79	420.00	718.40	420.00	1777.82	0.23	2.47	0.00	0.00	0.02	-51.00	27.72	2137882.00	-0.15	488.26	414.50	4775	25784	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	3363.00	12669.00	400.00	0	1452.24	1524.00	1215.74	0.02	0.84	423.00	715.81	423.00	1536.99	0.23	2.15	12.00	1.00	0.00	1101.00	1029.24	6931523.00	0.48	928.41	568.00	4773	23351	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	3918.00	12670.00	400.00	0	600.85	627.00	225.58	0.02	0.38	409.00	839.03	409.00	2192.73	0.31	2.61	0.00	0.00	0.00	218.00	191.85	2868475.00	-0.11	464.98	391.00	4774	23352	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4473.00	12670.00	400.00	0	2227.63	2101.00	2867.45	0.03	1.29	386.00	1040.10	386.00	2441.60	0.43	2.35	7.00	1.00	0.13	1715.00	1841.63	10650313.00	0.49	1541.64	1831.50	4781	23352	100	COL6A1	""	Undefined
1	5	5	5028.00	12671.00	400.00	0	2386.59	2352.00	1892.05	0.01	0.79	337.00	1005.42	337.00	1766.00	0.47	1.76	69.00	1.00	0.04	2015.00	2049.59	11403110.00	0.78	1658.10	2012.50	4778	23347	100	CT62	""	Undefined
1	6	5	5583.00	12671.00	400.00	0	2301.87	2284.50	1557.58	0.00	0.68	405.00	1216.95	405.00	2803.54	0.48	2.30	3.00	0.00	0.02	1879.50	1896.87	11007536.00	0.39	1695.43	2037.00	4782	23350	100	DSCR8/MMA1	""	Undefined
1	7	5	6138.00	12672.00	400.00	0	2976.13	2798.00	2824.61	0.03	0.95	403.00	1140.83	403.00	3008.37	0.45	2.64	16.00	1.00	0.04	2395.00	2573.13	14234811.00	0.61	2389.06	2480.00	4783	23335	100	MAGEA3	""	Undefined
1	8	5	6693.00	12672.00	400.00	0	1786.96	1702.00	1603.62	0.02	0.90	421.00	762.31	421.00	1419.24	0.26	1.86	38.00	1.00	0.02	1281.00	1365.96	8548837.00	0.72	1419.75	1520.00	4784	24269	100	SOX1	""	Undefined
1	1	6	2808.00	13219.00	400.00	0	1786.60	1664.00	3135.42	0.03	1.75	406.00	905.95	406.00	1906.30	0.35	2.10	4.00	1.00	0.08	1258.00	1380.60	8538185.00	0.46	1289.31	1460.00	4779	25771	100	MAGEA5	""	Undefined
1	2	6	3363.00	13219.00	400.00	0	1725.10	1676.50	1538.23	0.01	0.89	439.00	915.30	439.00	1752.56	0.32	1.91	15.00	1.00	0.00	1237.50	1286.10	8239055.00	0.46	1389.29	1369.50	4776	23347	100	MART-1	""	Undefined
1	3	6	3918.00	13220.00	400.00	0	1720.99	1582.00	2770.76	0.04	1.61	422.00	1024.95	422.00	2274.89	0.39	2.22	2.00	1.00	0.13	1160.00	1298.99	8222883.00	0.31	1266.81	1361.00	4778	23338	100	NY-CO-45	""	Undefined
1	4	6	4473.00	13220.00	400.00	0	1825.28	1768.00	2304.40	0.01	1.26	384.00	996.57	384.00	2166.90	0.41	2.17	3.00	0.00	0.06	1384.00	1441.28	8726651.00	0.38	1298.59	1475.00	4781	23343	100	THEG	""	Undefined
1	5	6	5028.00	13221.00	400.00	0	2077.45	1983.50	2328.71	0.02	1.12	325.00	968.48	325.00	1897.01	0.47	1.96	34.00	1.00	0.06	1658.50	1752.45	9934381.00	0.58	1528.63	1677.50	4782	23350	100	TYR	""	Undefined
1	6	6	5583.00	13221.00	400.00	0	1864.30	1818.00	1486.73	0.01	0.80	399.00	970.11	399.00	1855.88	0.39	1.91	19.00	0.00	0.02	1419.00	1465.30	8913208.00	0.48	1356.81	1573.00	4781	23346	100	ZNF165	""	Undefined
1	7	6	6138.00	13222.00	400.00	0	2496.70	2268.00	2951.48	0.04	1.18	392.00	722.29	392.00	1772.48	0.27	2.45	56.00	2.00	0.08	1876.00	2104.70	11939202.00	1.00	1674.33	1838.00	4782	23350	100	BAGE4	""	Undefined
1	8	6	6693.00	13222.00	400.00	0	378.01	341.00	1061.58	0.04	2.81	404.00	719.77	404.00	1313.88	0.25	1.83	0.00	0.00	0.02	-63.00	-25.99	1805389.00	-0.26	348.35	342.50	4776	24284	100	Buffer	""	Undefined
1	1	7	2807.00	13769.00	400.00	0	1870.67	1884.50	2703.91	0.00	1.45	382.00	942.98	382.00	2852.80	0.39	3.03	2.00	0.00	0.08	1502.50	1488.67	8934296.00	0.33	1373.31	1516.00	4776	25768	100	p53 M133T	""	Undefined
1	2	7	3362.00	13769.00	400.00	0	459.14	412.00	721.56	0.05	1.57	403.00	912.67	403.00	2075.26	0.36	2.27	0.00	0.00	0.00	9.00	56.14	2191475.00	-0.22	490.80	404.00	4773	23346	100	CDK7	""	Undefined
1	3	7	3917.00	13770.00	400.00	0	1819.53	1849.00	1687.61	0.01	0.93	407.00	1108.51	407.00	2280.74	0.44	2.06	3.00	0.00	0.00	1442.00	1412.53	8688249.00	0.31	1241.14	1546.50	4775	23338	100	p53 M133T	""	Undefined
1	4	7	4472.00	13770.00	400.00	0	2032.87	1975.00	2220.46	0.01	1.09	383.00	995.71	383.00	1927.51	0.41	1.94	28.00	1.00	0.06	1592.00	1649.87	9713076.00	0.54	1416.79	1667.00	4778	23346	100	BAGE4	""	Undefined
1	5	7	5027.00	13771.00	400.00	0	1999.46	1971.00	2039.93	0.01	1.02	320.00	1056.22	320.00	3087.42	0.52	2.92	1.00	0.00	0.02	1651.00	1679.46	9561398.00	0.31	1319.13	1650.00	4782	23345	100	p53 M133T	""	Undefined
1	6	7	5582.00	13771.00	400.00	0	2141.81	1969.00	2613.93	0.04	1.22	397.00	744.32	397.00	1344.76	0.27	1.81	67.00	2.00	0.06	1572.00	1744.81	10235689.00	1.04	1551.89	1788.00	4779	23349	100	BAGE4	""	Undefined
1	7	7	6137.00	13772.00	400.00	-75	412.11	389.00	990.81	0.03	2.40	393.00	468.20	393.00	606.40	0.08	1.30	0.00	0.00	0.02	-4.00	19.11	1970302.00	-0.09	389.92	392.00	4781	23350	100	empty	""	Undefined
1	8	7	6692.00	13772.00	400.00	-75	421.03	396.00	978.91	0.03	2.33	394.00	689.57	394.00	1809.93	0.24	2.62	0.00	0.00	0.02	2.00	27.03	2014608.00	-0.15	411.29	405.00	4785	24283	100	empty	""	Undefined
1	1	8	2807.00	14319.00	400.00	0	1611.23	1576.00	2221.42	0.01	1.38	395.00	964.03	395.00	3151.79	0.39	3.27	1.00	0.00	0.00	1181.00	1216.23	7701682.00	0.21	1264.37	1350.00	4780	27257	100	ACVR2A	""	Undefined
1	2	8	3362.00	14319.00	400.00	0	1772.72	1598.00	3248.41	0.05	1.83	438.00	878.76	438.00	1929.15	0.30	2.20	4.00	1.00	0.15	1160.00	1334.72	8464747.00	0.46	1247.80	1359.00	4775	24821	100	PIM1	""	Undefined
1	3	8	3917.00	14320.00	400.00	0	1700.21	1612.00	2531.03	0.02	1.49	442.00	861.34	442.00	1650.91	0.29	1.92	15.00	1.00	0.08	1170.00	1258.21	8123609.00	0.51	1338.67	1395.00	4778	24825	100	ACVR2A	""	Undefined
1	4	8	4472.00	14320.00	400.00	0	1417.52	1413.50	1315.30	0.00	0.93	389.00	903.05	389.00	1490.56	0.37	1.65	11.00	0.00	0.02	1024.50	1028.52	6772904.00	0.35	1001.74	1211.00	4778	24828	100	PIM1	""	Undefined
1	5	8	5027.00	14321.00	400.00	0	2486.64	1730.00	6544.03	0.16	2.63	317.00	930.58	317.00	2907.56	0.47	3.12	2.00	2.00	0.65	1413.00	2169.64	11891090.00	0.54	2612.23	1338.00	4782	24837	100	ACVR2A	""	Undefined
1	6	8	5582.00	14321.00	400.00	0	1550.36	1482.00	1306.35	0.02	0.84	399.00	820.89	399.00	2786.84	0.31	3.39	1.00	0.00	0.00	1083.00	1151.36	7412281.00	0.26	1244.26	1272.50	4781	24841	100	PIM1	""	Undefined
1	7	8	6137.00	14321.00	400.00	-75	376.22	378.00	38.25	0.00	0.10	386.00	601.35	386.00	2026.93	0.19	3.37	0.00	0.00	0.00	-8.00	-9.78	1798326.00	-0.11	372.44	371.50	4780	24845	100	empty	""	Undefined
1	8	8	6692.00	14322.00	400.00	-75	483.55	366.00	2418.41	0.12	5.00	387.00	587.06	387.00	1695.99	0.18	2.89	0.00	0.00	0.13	-21.00	96.55	2315708.00	-0.06	2304.88	379.00	4789	25769	100	empty	""	Undefined
2	1	1	7310.00	10472.00	400.00	0	903.58	914.00	406.53	0.00	0.45	553.00	1142.64	553.00	2947.31	0.32	2.58	0.00	0.00	0.00	361.00	350.58	4314575.00	-0.08	826.26	839.00	4775	26718	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	7865.00	10473.00	400.00	0	1408.53	1465.00	1132.81	0.02	0.80	589.00	1167.37	589.00	3014.07	0.30	2.58	0.00	0.00	0.00	876.00	819.53	6729942.00	0.08	1120.72	714.00	4778	25781	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	8420.00	10473.00	400.00	0	747.35	620.00	1834.48	0.08	2.45	575.00	1044.81	575.00	2746.84	0.26	2.63	0.00	0.00	0.02	45.00	172.35	3567110.00	-0.11	652.99	578.00	4773	25777	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	8975.00	10474.00	400.00	0	2245.80	2019.00	3313.79	0.05	1.48	414.00	1216.88	414.00	3455.45	0.47	2.84	3.00	1.00	0.10	1605.00	1831.80	10721468.00	0.30	1463.99	1572.00	4774	25793	100	CEP290	""	Undefined
2	5	1	9530.00	10474.00	400.00	0	2841.48	2618.00	4001.77	0.04	1.41	402.00	1380.45	402.00	3538.52	0.54	2.56	5.00	1.00	0.17	2216.00	2439.48	13568054.00	0.41	2165.69	2019.00	4775	25810	100	CT47.11	""	Undefined
2	6	1	10085.00	10474.00	400.00	0	2653.57	2342.50	4146.48	0.05	1.56	405.00	1352.70	405.00	3376.42	0.52	2.50	4.00	1.00	0.25	1937.50	2248.57	12678765.00	0.39	2299.53	1977.00	4778	25817	100	DDX53	""	Undefined
2	7	1	10640.00	10475.00	400.00	0	2931.56	2600.00	3627.49	0.05	1.24	403.00	1193.33	403.00	3193.69	0.47	2.68	10.00	2.00	0.15	2197.00	2528.56	14009933.00	0.54	2302.49	2147.00	4779	25810	100	MAGEA2	""	Undefined
2	8	1	11195.00	10475.00	400.00	0	1812.00	1400.00	4027.21	0.11	2.22	480.00	849.22	480.00	2327.99	0.25	2.74	3.00	2.00	0.21	920.00	1332.00	8652285.00	0.41	1401.69	747.00	4775	26724	100	DPPA2	""	Undefined
2	1	2	7309.00	11022.00	400.00	0	1835.01	1597.00	3445.45	0.06	1.88	620.50	1400.47	620.50	3302.60	0.35	2.36	2.00	1.00	0.13	976.50	1214.51	8758524.00	0.13	1634.13	1297.00	4773	24270	100	MAGEA4v4	""	Undefined
2	2	2	7864.00	11023.00	400.00	0	3409.39	3067.00	4452.91	0.05	1.31	673.00	1439.59	673.00	3250.43	0.33	2.26	23.00	4.00	0.25	2394.00	2736.39	16283235.00	0.61	2512.44	2286.50	4776	23349	100	MAGEB6	""	Undefined
2	3	2	8419.00	11023.00	400.00	0	2019.23	1682.50	3272.11	0.08	1.62	618.00	1059.05	618.00	2466.57	0.23	2.33	4.00	2.00	0.06	1064.50	1401.23	9635753.00	0.39	1529.46	1437.00	4772	23344	100	NXF2	""	Undefined
2	4	2	8974.00	11024.00	400.00	0	1975.54	550.00	4948.23	0.56	2.50	502.00	1104.66	502.00	2875.60	0.34	2.60	12.00	8.00	0.25	48.00	1473.54	9419354.00	0.30	751.36	466.00	4768	23358	100	SYCP1	""	Undefined
2	5	2	9529.00	11024.00	400.00	0	1889.76	1742.00	3000.81	0.04	1.59	407.00	1208.40	407.00	2767.89	0.47	2.29	2.00	1.00	0.13	1335.00	1482.76	9021719.00	0.25	1303.58	1392.00	4774	23380	100	TSSK6	""	Undefined
2	6	2	10084.00	11024.00	400.00	0	1953.01	1812.00	2754.87	0.03	1.41	413.00	1195.73	413.00	2601.42	0.46	2.18	4.00	1.00	0.08	1399.00	1540.01	9325618.00	0.29	1371.15	1593.00	4775	23397	100	XAGE3av2	""	Undefined
2	7	2	10639.00	11025.00	400.00	0	2410.95	2412.00	2443.64	0.00	1.01	413.00	1059.12	413.00	2303.00	0.41	2.17	35.00	1.00	0.06	1999.00	1997.95	11519513.00	0.59	1744.56	1693.00	4778	23392	100	CDK4	""	Undefined
2	8	2	11194.00	11025.00	400.00	0	520.40	460.00	1376.84	0.05	2.65	516.00	966.70	516.00	2319.90	0.27	2.40	0.00	0.00	0.04	-56.00	4.40	2482808.00	-0.19	593.91	477.50	4771	24303	100	Buffer	""	Undefined
2	1	3	7309.00	11572.00	400.00	0	895.38	874.00	706.00	0.01	0.79	626.00	1101.93	626.00	2509.91	0.25	2.28	0.00	0.00	0.00	248.00	269.38	4277207.00	-0.08	867.34	873.00	4777	24271	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7864.00	11573.00	400.00	0	1279.99	1353.00	520.13	0.02	0.41	622.00	1126.63	622.00	2486.53	0.26	2.21	0.00	0.00	0.00	731.00	657.99	6115789.00	0.06	952.71	682.00	4778	23337	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	8419.00	11573.00	400.00	0	745.97	721.00	332.72	0.01	0.45	679.00	1032.42	679.00	1948.67	0.18	1.89	0.00	0.00	0.00	42.00	66.97	3563495.00	-0.15	681.86	647.00	4777	23340	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	8974.00	11574.00	400.00	0	2265.35	2147.00	2309.29	0.02	1.02	596.00	1195.63	596.00	2617.73	0.30	2.19	5.00	1.00	0.00	1551.00	1669.35	10814760.00	0.41	1624.15	1830.00	4774	23352	100	CEP290	""	Undefined
2	5	3	9529.00	11574.00	400.00	0	2578.82	2485.00	2523.21	0.02	0.98	419.00	1248.82	419.00	2737.50	0.47	2.19	19.00	1.00	0.04	2066.00	2159.82	12319007.00	0.49	2050.52	2203.00	4777	23373	100	CT47.11	""	Undefined
2	6	3	10084.00	11574.00	400.00	0	2377.83	2210.00	2588.58	0.03	1.09	421.00	1217.53	421.00	2513.57	0.46	2.06	12.00	1.00	0.06	1789.00	1956.83	11354120.00	0.46	1775.67	1868.50	4775	23385	100	DDX53	""	Undefined
2	7	3	10639.00	11575.00	400.00	0	2770.13	2624.00	2409.65	0.02	0.87	442.00	1117.12	442.00	2339.35	0.40	2.09	43.00	1.00	0.02	2182.00	2328.13	13227351.00	0.71	2358.84	2316.00	4775	23377	100	MAGEA2	""	Undefined
2	8	3	11194.00	11575.00	400.00	0	1904.37	1535.00	3566.05	0.09	1.87	559.00	865.17	559.00	1687.40	0.19	1.95	11.00	3.00	0.13	976.00	1345.37	9095286.00	0.62	1675.01	1219.00	4776	24293	100	DPPA2	""	Undefined
2	1	4	7309.00	12122.00	400.00	0	1447.87	1451.00	1576.93	0.00	1.09	598.00	1230.71	598.00	2944.15	0.31	2.39	0.00	0.00	0.02	853.00	849.87	6922264.00	0.07	1464.54	1137.50	4781	24264	100	MAGEA4v4	""	Undefined
2	2	4	7864.00	12123.00	400.00	0	2800.55	2777.00	2839.50	0.00	1.01	605.00	1286.21	605.00	3089.25	0.33	2.40	15.00	1.00	0.10	2172.00	2195.55	13389443.00	0.49	2158.45	2236.50	4781	23336	100	MAGEB6	""	Undefined
