ATF	1.0
29	33
"Checksum_ImageFile=b003353e2d9af1c45d8f643af242d085"
"Checksum_ResultFile=6f7b833b17373daab40f7fc586392e52"
"Type=GenePix Results 3"
"DateTime=2019/06/10 14:22:14"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\100619_PDAC v CP\NIH077__190610_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\100619_PDAC v CP\NIH077__190610_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2600, 4560"
"ImageSize=20250.0, 12690.0"
"JpegOrigin=3195, 5870"
"JpegBrightness=27"
"JpegContrast=39"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=26.6"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	3	3	4636.00	7300.00	400.00	0	835.16	558.00	434.66	0.18	0.52	618.00	1151.01	618.00	1295.03	0.27	1.13	0.00	0.00	0.00	-60.00	217.16	3986208.00	-0.24	975.38	1049.50	4773	23360	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	3	5191.00	7299.00	400.00	0	2678.38	2669.50	1722.48	0.00	0.64	617.00	1101.27	617.00	1124.47	0.25	1.02	88.00	37.00	0.00	2052.50	2061.38	12797311.00	1.40	2014.86	2292.00	4778	23348	100	COL6A1	""	Undefined
1	5	3	5746.00	7298.00	400.00	0	3026.47	2994.00	1831.41	0.00	0.61	616.00	1285.40	616.00	1613.62	0.32	1.26	89.00	9.00	0.02	2378.00	2410.47	14472559.00	1.08	2215.17	2627.00	4782	23345	100	CT62	""	Undefined
1	6	3	6301.00	7297.00	400.00	0	3164.02	3136.00	2526.11	0.00	0.80	641.00	1319.86	641.00	1412.47	0.31	1.07	87.00	35.00	0.08	2495.00	2523.02	15127168.00	1.31	2373.11	2888.50	4781	23343	100	DSCR8/MMA1	""	Undefined
1	7	3	6856.00	7296.00	400.00	0	3369.95	3431.00	1229.61	0.01	0.36	634.00	1192.52	634.00	1241.30	0.27	1.04	90.00	65.00	0.00	2797.00	2735.95	16115115.00	1.75	2319.78	2580.00	4782	23346	100	MAGEA3	""	Undefined
1	8	3	7411.00	7295.00	400.00	0	2569.33	2350.00	1530.93	0.04	0.60	606.00	1034.97	606.00	1054.05	0.23	1.02	88.00	34.00	0.00	1744.00	1963.33	12276264.00	1.46	2120.21	1766.00	4778	24284	100	SOX1	""	Undefined
1	1	4	3527.00	7852.00	400.00	0	2014.04	1897.50	933.95	0.03	0.46	547.00	816.13	547.00	713.72	0.17	0.87	98.00	43.00	0.00	1350.50	1467.04	9643212.00	1.68	1695.29	1770.00	4788	25780	100	MAGEA5	""	Undefined
1	2	4	4082.00	7851.00	400.00	0	1784.98	1742.50	639.29	0.01	0.36	580.00	1092.51	580.00	1304.61	0.27	1.19	34.00	0.00	0.00	1162.50	1204.98	8535771.00	0.53	1401.26	1542.00	4782	23340	100	MART-1	""	Undefined
1	3	4	4637.00	7850.00	400.00	0	2051.71	1970.00	1047.47	0.02	0.51	644.00	1060.96	644.00	1193.14	0.22	1.12	65.00	1.00	0.00	1326.00	1407.71	9796919.00	0.83	1666.23	1824.00	4775	23338	100	NY-CO-45	""	Undefined
1	4	4	5192.00	7849.00	400.00	0	2785.20	2742.00	919.65	0.01	0.33	642.00	1144.41	642.00	1017.40	0.25	0.89	95.00	53.00	0.00	2100.00	2143.20	13307686.00	1.61	2020.39	2316.00	4778	23348	100	THEG	""	Undefined
1	5	4	5747.00	7848.00	400.00	0	2850.69	2885.50	1025.61	0.01	0.36	611.00	1300.44	611.00	1541.65	0.33	1.19	90.00	8.00	0.00	2274.50	2239.69	13626312.00	1.01	2172.56	2586.00	4780	23349	100	TYR	""	Undefined
1	6	4	6302.00	7847.00	400.00	0	2882.41	2829.50	2196.73	0.01	0.76	630.00	1296.37	630.00	1297.58	0.31	1.00	93.00	26.00	0.08	2199.50	2252.41	13789444.00	1.22	2338.04	2612.00	4784	23344	100	ZNF165	""	Undefined
1	7	4	6857.00	7846.00	400.00	0	637.33	607.00	177.08	0.02	0.28	615.00	1122.25	615.00	1278.14	0.26	1.14	0.00	0.00	0.00	-8.00	22.33	3047073.00	-0.38	678.51	616.00	4781	23343	100	CDK7	""	Undefined
1	8	4	7412.00	7845.00	400.00	0	510.02	497.00	326.64	0.01	0.64	576.00	889.57	576.00	1186.65	0.19	1.33	0.00	0.00	0.00	-79.00	-65.98	2436377.00	-0.32	502.38	494.00	4777	24265	100	Buffer	""	Undefined
1	1	5	3528.00	8402.00	400.00	0	1794.21	1958.00	734.93	0.04	0.41	529.00	794.81	529.00	930.01	0.18	1.17	65.00	23.00	0.00	1429.00	1265.21	8570933.00	1.07	1364.74	988.00	4777	25783	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	4083.00	8401.00	400.00	0	2268.33	2071.00	1409.80	0.04	0.62	569.00	1106.57	569.00	1455.69	0.29	1.32	50.00	27.00	0.00	1502.00	1699.33	10847133.00	0.80	2107.72	980.00	4782	23352	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	4638.00	8400.00	400.00	0	856.61	558.00	997.23	0.19	1.16	640.00	1171.48	640.00	1359.35	0.26	1.16	0.00	0.00	0.00	-82.00	216.61	4092895.00	-0.23	816.86	493.00	4778	23344	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	5193.00	8399.00	400.00	0	2735.74	2652.00	2791.64	0.01	1.02	658.00	1178.01	658.00	1114.50	0.25	0.95	84.00	35.00	0.04	1994.00	2077.74	13074103.00	1.40	1953.89	1923.00	4779	23346	100	COL6A1	""	Undefined
1	5	5	5748.00	8398.00	400.00	0	2775.44	2855.00	951.90	0.01	0.34	609.00	1304.53	609.00	1317.73	0.33	1.01	88.00	31.00	0.00	2246.00	2166.44	13272152.00	1.12	2030.77	2471.00	4782	23338	100	CT62	""	Undefined
1	6	5	6303.00	8397.00	400.00	0	2902.12	3090.00	1387.43	0.03	0.48	605.00	1343.07	605.00	1438.58	0.35	1.07	83.00	30.00	0.00	2485.00	2297.12	13863410.00	1.08	2071.58	2617.00	4777	23348	100	DSCR8/MMA1	""	Undefined
1	7	5	6858.00	8396.00	400.00	0	2857.76	3040.00	1109.99	0.03	0.39	604.00	1154.46	604.00	1361.40	0.28	1.18	85.00	36.00	0.00	2436.00	2253.76	13668676.00	1.25	2126.50	2700.00	4783	23352	100	MAGEA3	""	Undefined
1	8	5	7413.00	8395.00	400.00	0	3375.65	2654.00	2028.64	0.10	0.60	596.00	1030.35	596.00	1361.55	0.24	1.32	73.00	36.00	0.00	2058.00	2779.65	16132241.00	1.72	2148.66	1765.50	4779	24273	100	SOX1	""	Undefined
1	1	6	3529.00	8952.00	400.00	0	1924.52	1884.00	1357.26	0.01	0.71	526.00	878.05	526.00	977.51	0.22	1.11	88.00	6.00	0.00	1358.00	1398.52	9203045.00	1.07	1577.44	1900.00	4782	25771	100	MAGEA5	""	Undefined
1	2	6	4084.00	8951.00	400.00	0	1841.93	1846.00	871.75	0.00	0.47	571.00	1173.28	571.00	1283.95	0.31	1.09	48.00	1.00	0.00	1275.00	1270.93	8806269.00	0.52	1445.84	1599.00	4781	23357	100	MART-1	""	Undefined
1	3	6	4639.00	8950.00	400.00	0	1971.41	1972.00	813.44	0.00	0.41	609.00	1137.02	609.00	1113.00	0.27	0.98	76.00	2.00	0.00	1363.00	1362.41	9409532.00	0.75	1628.05	1889.00	4773	23366	100	NY-CO-45	""	Undefined
1	4	6	5194.00	8949.00	400.00	0	2471.23	2577.00	1089.25	0.02	0.44	663.00	1252.82	663.00	1157.42	0.28	0.92	86.00	23.00	0.00	1914.00	1808.23	11802599.00	1.05	1815.15	2266.00	4776	23351	100	THEG	""	Undefined
1	5	6	5749.00	8948.00	400.00	0	2594.85	2658.00	954.80	0.01	0.37	616.00	1344.86	616.00	1212.64	0.34	0.90	87.00	30.00	0.00	2042.00	1978.85	12416376.00	1.03	1944.66	2269.00	4785	23340	100	TYR	""	Undefined
1	6	6	6304.00	8947.00	400.00	0	2883.13	2661.00	2711.86	0.03	0.94	589.00	1337.17	589.00	1357.03	0.36	1.01	88.00	18.00	0.04	2072.00	2294.13	13787111.00	1.14	1879.48	2281.00	4782	23339	100	ZNF165	""	Undefined
1	7	6	6859.00	8946.00	400.00	0	2354.12	2387.50	1260.18	0.01	0.54	612.00	1365.40	612.00	1339.64	0.35	0.98	73.00	14.00	0.00	1775.50	1742.12	11262123.00	0.74	1771.93	1877.50	4784	23351	100	BAGE4	""	Undefined
1	8	6	7414.00	8945.00	400.00	0	640.88	525.00	984.43	0.09	1.54	599.00	1019.21	599.00	1090.42	0.23	1.07	1.00	1.00	0.00	-74.00	41.88	3060186.00	-0.35	555.67	524.00	4775	24291	100	Buffer	""	Undefined
1	1	7	3530.00	9502.00	400.00	0	2488.67	2481.00	884.29	0.00	0.36	533.00	881.38	533.00	883.56	0.22	1.00	95.00	65.00	0.00	1948.00	1955.67	11880920.00	1.82	2026.03	2215.50	4774	25773	100	p53 M133T	""	Undefined
1	2	7	4085.00	9501.00	400.00	0	510.30	506.00	50.95	0.00	0.10	529.00	889.07	529.00	946.50	0.23	1.06	0.00	0.00	0.00	-23.00	-18.70	2435174.00	-0.40	520.28	511.00	4772	23351	100	CDK7	""	Undefined
1	3	7	4640.00	9500.00	400.00	0	2439.46	2440.00	980.48	0.00	0.40	567.00	1047.16	567.00	1083.55	0.27	1.03	93.00	30.00	0.00	1873.00	1872.46	11653302.00	1.28	1878.02	2220.00	4777	23376	100	p53 M133T	""	Undefined
1	4	7	5195.00	9499.00	400.00	0	2466.06	2550.00	1582.89	0.01	0.64	610.00	1249.23	610.00	1023.25	0.31	0.82	83.00	44.00	0.02	1940.00	1856.06	11772953.00	1.19	1809.13	1956.00	4774	23370	100	BAGE4	""	Undefined
1	5	7	5750.00	9498.00	400.00	0	2370.36	2388.00	1010.01	0.00	0.43	601.00	1257.97	601.00	1028.33	0.32	0.82	91.00	32.00	0.00	1787.00	1769.36	11316122.00	1.08	1794.10	2051.00	4774	23349	100	p53 M133T	""	Undefined
1	6	7	6305.00	9497.00	400.00	0	2247.05	2352.00	932.43	0.02	0.41	567.00	1171.09	567.00	1003.36	0.32	0.86	83.00	38.00	0.00	1785.00	1680.05	10727417.00	1.07	1619.38	1772.00	4774	23352	100	BAGE4	""	Undefined
1	7	7	6860.00	9496.00	400.00	-75	529.53	511.00	73.59	0.02	0.14	569.00	1005.85	569.00	990.63	0.25	0.98	0.00	0.00	0.00	-58.00	-39.47	2527425.00	-0.48	526.25	508.00	4773	23350	100	empty	""	Undefined
1	8	7	7415.00	9495.00	400.00	-75	616.18	600.00	115.52	0.01	0.19	572.00	713.32	572.00	632.18	0.10	0.89	0.00	0.00	0.00	28.00	44.18	2939788.00	-0.15	618.30	580.50	4771	24304	100	empty	""	Undefined
1	1	8	3531.00	10052.00	400.00	0	2674.87	2564.50	2549.53	0.02	0.95	522.00	898.09	522.00	999.00	0.24	1.11	92.00	55.00	0.04	2042.50	2152.87	12796564.00	1.78	1869.29	2248.00	4784	27255	100	ACVR2A	""	Undefined
1	2	8	4086.00	10051.00	400.00	0	2138.78	2153.00	648.47	0.00	0.30	554.00	902.38	554.00	965.61	0.21	1.07	90.00	25.00	0.00	1599.00	1584.78	10221237.00	1.28	1578.66	1843.00	4779	24837	100	PIM1	""	Undefined
1	3	8	4641.00	10050.00	400.00	0	2608.03	2665.00	910.24	0.01	0.35	600.00	1117.08	600.00	1409.95	0.27	1.26	86.00	10.00	0.00	2065.00	2008.03	12450757.00	1.06	1922.73	2251.00	4774	24846	100	ACVR2A	""	Undefined
1	4	8	5196.00	10049.00	400.00	0	2192.35	2242.00	740.91	0.01	0.34	612.00	1220.94	612.00	1396.28	0.30	1.14	68.00	1.00	0.00	1630.00	1580.35	10470650.00	0.70	1638.78	1926.00	4776	24835	100	PIM1	""	Undefined
1	5	8	5751.00	10048.00	400.00	0	2532.70	2614.00	877.48	0.01	0.35	591.00	1172.05	591.00	961.37	0.30	0.82	87.00	55.00	0.00	2023.00	1941.70	12113926.00	1.42	1862.66	2214.50	4783	24831	100	ACVR2A	""	Undefined
1	6	8	6306.00	10047.00	400.00	0	1943.79	1962.00	818.08	0.00	0.42	567.00	1104.67	567.00	932.80	0.29	0.84	83.00	21.00	0.00	1395.00	1376.79	9285465.00	0.90	1427.09	1647.00	4777	24828	100	PIM1	""	Undefined
1	7	8	6861.00	10046.00	400.00	-75	548.98	526.00	97.58	0.02	0.18	539.00	736.36	539.00	603.81	0.14	0.82	0.00	0.00	0.00	-13.00	9.98	2626300.00	-0.31	538.95	530.00	4784	24833	100	empty	""	Undefined
1	8	8	7416.00	10045.00	400.00	-75	550.73	536.00	67.01	0.01	0.12	553.00	581.91	553.00	179.19	0.02	0.31	1.00	0.00	0.00	-17.00	-2.27	2630302.00	-0.17	535.22	518.00	4776	25776	100	empty	""	Undefined
2	1	1	8024.00	6194.00	400.00	0	1748.39	1897.00	811.20	0.04	0.46	587.00	850.52	587.00	665.39	0.16	0.78	65.00	48.00	0.00	1310.00	1161.39	8348579.00	1.35	2041.23	2102.00	4775	26722	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	8579.00	6193.00	400.00	0	1691.10	1039.00	1005.03	0.21	0.59	545.00	945.81	545.00	1070.41	0.24	1.13	45.00	22.00	0.00	494.00	1146.10	8085164.00	0.70	2081.18	2348.00	4781	25777	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	9134.00	6192.00	400.00	0	616.87	479.00	305.30	0.11	0.49	569.00	855.23	569.00	936.95	0.18	1.10	0.00	0.00	0.00	-90.00	47.87	2949863.00	-0.25	709.48	726.00	4782	25772	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	9689.00	6191.00	400.00	0	2227.18	2158.00	1183.20	0.01	0.53	520.00	721.37	520.00	698.69	0.14	0.97	94.00	71.00	0.00	1638.00	1707.18	10645901.00	2.16	1702.64	1946.00	4780	25785	100	CEP290	""	Undefined
2	5	1	10244.00	6190.00	400.00	0	2450.88	2374.00	1872.26	0.01	0.76	528.00	845.18	528.00	947.57	0.20	1.12	95.00	47.00	0.06	1846.00	1922.88	11702975.00	1.69	1797.96	2058.50	4775	25787	100	CT47.11	""	Undefined
2	6	1	10799.00	6189.00	400.00	0	2951.28	2961.00	1411.06	0.00	0.48	580.00	963.24	580.00	1025.51	0.22	1.06	91.00	69.00	0.02	2381.00	2371.28	14086464.00	1.94	2096.37	2507.50	4773	25803	100	DDX53	""	Undefined
2	7	1	11354.00	6188.00	400.00	0	2654.39	2644.00	1008.21	0.00	0.38	595.00	1068.86	595.00	1366.03	0.25	1.28	91.00	14.00	0.00	2049.00	2059.39	12685341.00	1.16	1974.31	2277.00	4779	25784	100	MAGEA2	""	Undefined
2	8	1	11909.00	6187.00	400.00	0	2010.26	1978.00	621.68	0.01	0.31	610.00	978.50	610.00	1256.71	0.21	1.28	58.00	1.00	0.00	1368.00	1400.26	9611063.00	0.82	1521.27	1558.00	4781	26706	100	DPPA2	""	Undefined
2	1	2	8025.00	6744.00	400.00	0	2209.56	2022.00	770.82	0.04	0.35	603.00	907.07	603.00	870.21	0.18	0.96	90.00	31.00	0.00	1419.00	1606.56	10550665.00	1.50	2036.58	1791.00	4775	24303	100	MAGEA4v4	""	Undefined
2	2	2	8580.00	6743.00	400.00	0	5756.91	5599.00	1730.36	0.01	0.30	578.00	1262.65	578.00	1778.18	0.34	1.41	99.00	89.00	0.00	5021.00	5178.91	27489094.00	2.53	5267.34	5193.00	4775	23346	100	MAGEB6	""	Undefined
2	3	2	9135.00	6742.00	400.00	0	2430.73	2259.00	1881.31	0.03	0.77	587.00	1134.15	587.00	1616.66	0.29	1.43	53.00	1.00	0.06	1672.00	1843.73	11611578.00	0.80	2082.27	2075.50	4777	23351	100	NXF2	""	Undefined
2	4	2	9690.00	6741.00	400.00	0	891.87	629.50	914.62	0.15	1.03	536.00	772.91	536.00	811.14	0.16	1.05	16.00	4.00	0.00	93.50	355.87	4259583.00	0.15	565.26	504.00	4776	23345	100	SYCP1	""	Undefined
2	5	2	10245.00	6740.00	400.00	0	2489.44	2402.00	922.69	0.02	0.37	530.00	812.76	530.00	780.20	0.19	0.96	98.00	74.00	0.00	1872.00	1959.44	11884586.00	2.15	1920.01	2157.00	4774	23368	100	TSSK6	""	Undefined
2	6	2	10800.00	6739.00	400.00	0	2599.03	2554.00	1203.81	0.01	0.46	575.00	1034.50	575.00	1031.69	0.26	1.00	95.00	44.00	0.02	1979.00	2024.03	12415564.00	1.52	1930.47	2202.00	4777	23376	100	XAGE3av2	""	Undefined
2	7	2	11355.00	6738.00	400.00	0	2984.86	2635.00	1432.90	0.05	0.48	582.00	1162.52	582.00	1300.58	0.30	1.12	90.00	28.00	0.00	2053.00	2402.86	14240762.00	1.40	2233.48	2022.00	4771	23351	100	CDK4	""	Undefined
2	8	2	11910.00	6737.00	400.00	0	530.89	517.00	60.33	0.01	0.11	588.00	967.23	588.00	1221.66	0.22	1.26	0.00	0.00	0.00	-71.00	-57.11	2534977.00	-0.36	506.30	504.00	4775	24276	100	Buffer	""	Undefined
2	1	3	8026.00	7294.00	400.00	0	1949.20	1951.00	585.83	0.00	0.30	580.00	900.83	580.00	713.23	0.19	0.79	82.00	45.00	0.00	1371.00	1369.20	9313262.00	1.47	2031.42	1986.00	4778	24276	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	8581.00	7293.00	400.00	0	1717.27	1202.50	1009.09	0.15	0.59	533.00	1188.03	533.00	1617.40	0.35	1.36	39.00	0.00	0.00	669.50	1184.27	8211998.00	0.33	2127.23	2459.00	4782	23347	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	9136.00	7292.00	400.00	0	669.85	516.00	301.82	0.11	0.45	567.00	987.68	567.00	1123.00	0.24	1.14	0.00	0.00	0.00	-51.00	102.85	3202564.00	-0.28	763.15	834.50	4781	23343	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	9691.00	7291.00	400.00	0	2151.86	2049.00	1195.34	0.02	0.56	526.00	746.71	526.00	700.49	0.15	0.94	93.00	60.00	0.00	1523.00	1625.86	10294497.00	2.01	1619.04	1789.00	4784	23339	100	CEP290	""	Undefined
2	5	3	10246.00	7290.00	400.00	0	2239.62	2201.00	640.32	0.01	0.29	523.00	936.15	523.00	1477.91	0.25	1.58	67.00	1.00	0.00	1678.00	1716.62	10698658.00	0.88	1722.12	1915.00	4777	23352	100	CT47.11	""	Undefined
2	6	3	10801.00	7289.00	400.00	0	2849.61	2868.00	1048.07	0.00	0.37	545.00	1064.85	545.00	1521.72	0.29	1.43	89.00	18.00	0.00	2323.00	2304.61	13598320.00	1.17	2063.22	2429.00	4772	23358	100	DDX53	""	Undefined
2	7	3	11356.00	7288.00	400.00	0	2531.51	2560.00	1137.17	0.00	0.45	559.00	1134.42	559.00	1237.86	0.31	1.09	91.00	25.00	0.00	2001.00	1972.51	12093004.00	1.13	1896.87	2162.00	4777	23350	100	MAGEA2	""	Undefined
2	8	3	11911.00	7287.00	400.00	0	1829.00	1790.00	575.66	0.01	0.31	575.00	956.42	575.00	1137.26	0.22	1.19	56.00	1.00	0.00	1215.00	1254.00	8749952.00	0.77	1318.50	1437.50	4784	24268	100	DPPA2	""	Undefined
2	1	4	8027.00	7844.00	400.00	0	1642.49	1567.00	446.47	0.02	0.27	512.00	828.44	512.00	1036.89	0.21	1.25	52.00	1.00	0.00	1055.00	1130.49	7844534.00	0.79	1346.08	1376.00	4776	24271	100	MAGEA4v4	""	Undefined
2	2	4	8582.00	7843.00	400.00	0	5026.95	4914.00	1830.77	0.01	0.36	525.00	1306.22	525.00	1860.82	0.40	1.42	96.00	71.00	0.00	4389.00	4501.95	24033788.00	2.00	4218.76	4669.00	4781	23347	100	MAGEB6	""	Undefined
