ATF	1.0
29	33
"Checksum_ImageFile=232cfb7701d481c6424e9d4c689085ee"
"Checksum_ResultFile=3ffcc9372bf4f15a7b69fb34087c9473"
"Type=GenePix Results 3"
"DateTime=2019/06/09 18:46:36"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH001_190609_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH001_190609_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2000, 9420"
"ImageSize=18810.0, 10770.0"
"JpegOrigin=2200, 10145"
"JpegBrightness=51"
"JpegContrast=24"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=26.1"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
2	2	1	7586.00	10468.00	400.00	0	2225.82	2337.00	1049.94	0.02	0.47	188.00	635.30	188.00	1074.92	0.53	1.69	71.00	49.00	0.00	2149.00	2037.82	10646080.00	1.48	2450.52	2653.00	4783	25779	100	Cy5 BSA 10ng/ul	""	Undefined
1	2	3	3089.00	11581.00	400.00	0	2246.07	2312.00	1028.61	0.01	0.46	230.00	553.62	230.00	1147.74	0.38	2.07	67.00	45.00	0.00	2082.00	2016.07	10716012.00	1.47	2541.40	2866.50	4771	23352	100	Cy5 BSA 10ng/ul	""	Undefined
4	2	1	16586.00	10442.00	400.00	0	2754.39	2299.00	1692.01	0.08	0.61	218.00	1001.68	218.00	1470.81	0.66	1.47	68.00	38.00	0.02	2081.00	2536.39	13176989.00	1.19	2810.08	3426.00	4784	25778	100	Cy5 BSA 10ng/ul	""	Undefined
4	1	5	16037.00	12643.00	400.00	0	2270.41	2268.00	669.92	0.00	0.30	218.00	661.59	218.00	906.56	0.48	1.37	96.00	65.00	0.00	2050.00	2052.41	10859354.00	1.77	1743.93	2018.00	4783	24270	100	Cy5 BSA 5ng/ul	""	Undefined
4	1	3	16034.00	11543.00	400.00	0	2313.98	2264.00	576.22	0.01	0.25	210.00	631.23	210.00	903.24	0.48	1.43	99.00	69.00	0.00	2054.00	2103.98	11046947.00	1.86	1972.23	2214.00	4774	24272	100	Cy5 BSA 5ng/ul	""	Undefined
4	1	1	16031.00	10443.00	400.00	0	2282.97	2214.00	583.00	0.01	0.26	209.00	567.01	209.00	968.75	0.43	1.71	100.00	55.00	0.00	2005.00	2073.97	10914869.00	1.77	2462.20	2411.00	4781	26711	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	5	7593.00	12668.00	400.00	0	2171.14	2190.50	1191.98	0.00	0.55	176.00	648.57	176.00	1017.78	0.57	1.57	64.00	49.00	0.00	2014.50	1995.14	10386750.00	1.50	2611.34	2932.00	4784	23347	100	Cy5 BSA 10ng/ul	""	Undefined
6	2	1	7599.00	14968.00	400.00	0	2380.69	2161.00	1241.90	0.04	0.52	241.00	1083.42	241.00	1542.32	0.65	1.42	57.00	27.00	0.00	1920.00	2139.69	11367777.00	0.84	2359.43	2999.00	4775	24846	100	Cy5 BSA 10ng/ul	""	Undefined
7	1	3	11548.00	16056.00	400.00	0	2196.58	2153.00	580.67	0.01	0.26	400.00	789.18	400.00	979.19	0.30	1.24	92.00	36.00	0.00	1753.00	1796.58	10504051.00	1.44	1875.60	1985.00	4782	24274	100	Cy5 BSA 5ng/ul	""	Undefined
8	2	3	16603.00	16042.00	400.00	0	2413.28	2144.00	1121.08	0.05	0.46	383.00	1148.15	383.00	1367.86	0.48	1.19	63.00	29.00	0.00	1761.00	2030.28	11542732.00	0.92	2926.28	3263.00	4783	23344	100	Cy5 BSA 10ng/ul	""	Undefined
7	1	5	11551.00	17156.00	400.00	0	2191.02	2137.00	554.32	0.01	0.25	386.00	749.73	386.00	869.89	0.29	1.16	98.00	51.00	0.00	1751.00	1805.02	10475245.00	1.66	2390.91	2353.50	4781	24269	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	1	3086.00	10481.00	400.00	0	2028.67	2101.00	1006.25	0.02	0.50	250.00	509.32	250.00	952.74	0.31	1.87	64.00	48.00	0.00	1851.00	1778.67	9703130.00	1.59	2222.66	2516.00	4783	25786	100	Cy5 BSA 10ng/ul	""	Undefined
8	1	1	16044.00	14943.00	400.00	0	2142.14	2095.00	515.21	0.01	0.24	284.00	639.22	284.00	946.22	0.35	1.48	99.00	43.00	0.00	1811.00	1858.14	10224449.00	1.59	2318.12	2293.50	4773	25766	100	Cy5 BSA 5ng/ul	""	Undefined
7	1	1	11544.00	14956.00	400.00	0	2099.56	2074.00	613.87	0.01	0.29	292.00	650.69	292.00	926.46	0.35	1.42	95.00	44.00	0.00	1782.00	1807.56	10031695.00	1.56	1642.14	1834.00	4778	25780	100	Cy5 BSA 5ng/ul	""	Undefined
3	1	3	11534.00	11556.00	400.00	0	1970.12	1899.00	571.64	0.02	0.29	190.00	593.59	190.00	843.51	0.49	1.42	97.00	52.00	0.00	1709.00	1780.12	9411284.00	1.63	2142.57	2054.00	4777	24282	100	Cy5 BSA 5ng/ul	""	Undefined
8	1	3	16048.00	16043.00	400.00	0	1931.62	1883.00	509.45	0.01	0.26	313.00	662.06	313.00	796.86	0.33	1.20	99.00	47.00	0.00	1570.00	1618.62	9237016.00	1.59	2156.19	2140.00	4782	24273	100	Cy5 BSA 5ng/ul	""	Undefined
6	2	3	7603.00	16068.00	400.00	0	2249.60	1827.50	1254.79	0.09	0.56	213.00	939.01	213.00	1345.49	0.64	1.43	57.00	33.00	0.00	1614.50	2036.60	10757570.00	0.97	2729.47	3209.00	4782	23345	100	Cy5 BSA 10ng/ul	""	Undefined
2	1	1	7031.00	10469.00	400.00	0	1877.70	1816.00	436.30	0.01	0.23	187.00	512.43	187.00	740.49	0.44	1.45	99.00	66.00	0.00	1629.00	1690.70	8964156.00	1.84	2159.88	2190.00	4774	26708	100	Cy5 BSA 5ng/ul	""	Undefined
6	1	3	7048.00	16069.00	400.00	0	1833.90	1779.00	540.24	0.01	0.29	216.00	575.69	216.00	771.42	0.43	1.34	97.00	51.00	0.00	1563.00	1617.90	8760517.00	1.63	2079.14	2090.00	4777	24279	100	Cy5 BSA 5ng/ul	""	Undefined
2	1	5	7038.00	12669.00	400.00	0	1819.43	1776.00	527.85	0.01	0.29	177.00	553.49	177.00	826.32	0.50	1.49	98.00	45.00	0.00	1599.00	1642.43	8687794.00	1.53	2349.82	2351.00	4775	24273	100	Cy5 BSA 5ng/ul	""	Undefined
6	1	1	7044.00	14969.00	400.00	0	1802.36	1757.00	489.15	0.01	0.27	206.00	596.52	206.00	868.29	0.46	1.46	96.00	33.00	0.00	1551.00	1596.36	8609855.00	1.39	1732.66	1854.00	4777	25794	100	Cy5 BSA 5ng/ul	""	Undefined
6	2	5	7606.00	17168.00	400.00	0	2118.53	1745.00	1123.99	0.08	0.53	222.00	918.59	222.00	1276.96	0.62	1.39	58.00	32.00	0.00	1523.00	1896.53	10132924.00	0.94	2854.41	3201.00	4783	23337	100	Cy5 BSA 10ng/ul	""	Undefined
3	1	1	11531.00	10456.00	400.00	0	1847.17	1744.50	528.62	0.02	0.29	176.00	543.24	176.00	834.50	0.49	1.54	98.00	42.00	0.00	1568.50	1671.17	8833153.00	1.56	2239.43	2163.50	4782	26713	100	Cy5 BSA 5ng/ul	""	Undefined
3	1	5	11538.00	12656.00	400.00	0	1786.25	1739.00	617.45	0.01	0.35	197.00	591.90	197.00	796.17	0.48	1.35	93.00	46.00	0.00	1542.00	1589.25	8543655.00	1.50	1841.65	1787.00	4783	24269	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7589.00	11568.00	400.00	0	1965.24	1722.00	1033.86	0.06	0.53	184.00	670.08	184.00	1083.02	0.56	1.62	59.00	40.00	0.00	1538.00	1781.24	9385970.00	1.20	2267.32	2526.00	4776	23347	100	Cy5 BSA 10ng/ul	""	Undefined
8	2	5	16606.00	17142.00	400.00	0	1845.71	1634.00	894.68	0.05	0.48	302.00	883.79	302.00	1034.99	0.47	1.17	61.00	30.00	0.00	1332.00	1543.71	8824342.00	0.93	2285.27	2480.00	4781	23340	100	Cy5 BSA 10ng/ul	""	Undefined
6	1	5	7051.00	17169.00	400.00	0	1682.26	1623.00	490.05	0.02	0.29	232.00	582.10	232.00	762.28	0.40	1.31	93.00	39.00	0.00	1391.00	1450.26	8029413.00	1.44	2032.43	1970.50	4773	24282	100	Cy5 BSA 5ng/ul	""	Undefined
7	1	4	11549.00	16606.00	400.00	0	2312.81	1611.50	2997.82	0.16	1.30	388.00	705.16	388.00	962.85	0.26	1.37	60.00	26.00	0.00	1223.50	1924.81	11050595.00	1.67	1042.36	516.00	4778	24283	100	ROPN1	""	Undefined
2	1	3	7034.00	11569.00	400.00	0	1642.29	1609.00	556.05	0.01	0.34	181.00	565.73	181.00	936.79	0.49	1.66	80.00	23.00	0.00	1428.00	1461.29	7846846.00	1.15	2213.34	2171.00	4778	24303	100	Cy5 BSA 5ng/ul	""	Undefined
8	1	5	16051.00	17143.00	400.00	0	1458.05	1379.00	478.22	0.02	0.33	294.00	545.02	294.00	559.90	0.27	1.03	92.00	47.00	0.00	1085.00	1164.05	6968002.00	1.63	1704.12	1662.50	4779	24275	100	Cy5 BSA 5ng/ul	""	Undefined
5	2	1	3099.00	14981.00	400.00	0	1330.27	1328.00	620.15	0.00	0.47	269.00	549.96	269.00	796.31	0.31	1.45	56.00	26.00	0.00	1059.00	1061.27	6344043.00	0.98	1486.63	1666.00	4769	24841	100	Cy5 BSA 10ng/ul	""	Undefined
5	1	1	2545.00	14982.00	400.00	0	1142.58	1101.00	422.95	0.02	0.37	259.00	495.48	259.00	785.77	0.28	1.59	57.00	0.00	0.00	842.00	883.58	5454692.00	0.82	1376.74	1388.00	4774	27230	100	Cy5 BSA 5ng/ul	""	Undefined
1	1	5	2538.00	12682.00	400.00	0	1102.07	1094.00	578.88	0.00	0.53	240.00	478.72	240.00	545.35	0.30	1.14	58.00	31.00	0.00	854.00	862.07	5264585.00	1.14	1478.71	1400.00	4777	25681	100	Cy5 BSA 5ng/ul	""	Undefined
5	1	3	2548.00	16082.00	400.00	0	1140.79	1092.00	511.46	0.02	0.45	203.00	463.84	203.00	778.69	0.36	1.68	63.00	3.00	0.00	889.00	937.79	5452962.00	0.87	1441.55	1398.00	4780	25759	100	Cy5 BSA 5ng/ul	""	Undefined
5	1	5	2551.00	17182.00	400.00	0	1128.05	1082.00	284.64	0.02	0.25	225.00	460.40	225.00	893.86	0.31	1.94	43.00	0.00	0.00	857.00	903.05	5392079.00	0.75	1348.55	1326.00	4780	25772	100	Cy5 BSA 5ng/ul	""	Undefined
5	2	3	3103.00	16081.00	400.00	0	1206.25	1057.00	630.34	0.06	0.52	222.00	502.24	222.00	606.73	0.35	1.21	53.00	42.00	0.00	835.00	984.25	5769493.00	1.16	1390.77	1640.00	4783	23349	100	Cy5 BSA 10ng/ul	""	Undefined
5	2	5	3106.00	17181.00	400.00	0	1098.62	1023.00	536.85	0.03	0.49	203.00	460.46	203.00	1026.37	0.36	2.23	44.00	0.00	0.00	820.00	895.62	5253621.00	0.62	1209.71	1370.00	4782	23347	100	Cy5 BSA 10ng/ul	""	Undefined
4	7	3	19364.00	11533.00	400.00	0	1075.96	1014.00	871.37	0.03	0.81	567.00	656.85	567.00	499.42	0.06	0.76	43.00	9.00	0.00	447.00	508.96	5137732.00	0.84	954.10	905.50	4775	23352	100	MAGEA10	""	Undefined
1	3	1	3641.00	10479.00	400.00	0	933.85	898.00	426.32	0.02	0.46	240.00	468.78	240.00	646.16	0.29	1.38	50.00	4.00	0.00	658.00	693.85	4461019.00	0.72	1068.31	1154.00	4777	25775	100	Cy5 BSA 15ng/ul	""	Undefined
1	1	1	2531.00	10482.00	400.00	0	939.07	880.00	259.50	0.03	0.28	301.00	498.42	301.00	1012.94	0.22	2.03	8.00	0.00	0.00	579.00	638.07	4486868.00	0.44	1179.86	1179.00	4778	28051	100	Cy5 BSA 5ng/ul	""	Undefined
1	1	3	2534.00	11582.00	400.00	0	949.07	875.50	449.12	0.04	0.47	257.00	488.29	257.00	1339.20	0.28	2.74	5.00	0.00	0.00	618.50	692.07	4530871.00	0.34	1417.35	1399.50	4774	25652	100	Cy5 BSA 5ng/ul	""	Undefined
6	3	1	8154.00	14966.00	400.00	0	1056.34	871.00	526.14	0.08	0.50	258.00	882.74	258.00	1288.79	0.53	1.46	19.00	0.00	0.00	613.00	798.34	5041892.00	0.13	1053.88	789.00	4773	24848	100	Cy5 BSA 15ng/ul	""	Undefined
6	3	3	8158.00	16066.00	400.00	0	1012.98	808.00	851.48	0.10	0.84	227.00	887.75	227.00	1251.46	0.59	1.41	18.00	0.00	0.00	581.00	785.98	4845079.00	0.10	1290.63	1423.00	4783	23351	100	Cy5 BSA 15ng/ul	""	Undefined
6	3	5	8161.00	17166.00	400.00	0	961.28	799.00	485.16	0.08	0.50	241.00	859.15	241.00	1172.02	0.55	1.36	18.00	0.00	0.00	558.00	720.28	4595880.00	0.09	1349.78	1413.00	4781	23341	100	Cy5 BSA 15ng/ul	""	Undefined
4	2	6	16594.00	13192.00	400.00	0	775.48	764.00	433.02	0.01	0.56	294.00	1040.06	294.00	1447.33	0.55	1.39	0.00	0.00	0.00	470.00	481.48	3705230.00	-0.18	930.03	734.00	4778	23355	100	MAGEB1	""	Undefined
6	7	5	10381.00	17160.00	400.00	0	771.11	746.00	222.48	0.01	0.29	435.00	3261.91	435.00	12860.74	0.87	3.94	0.00	0.00	0.00	311.00	336.11	3678980.00	-0.19	712.21	748.00	4771	23360	100	p53	""	Undefined
7	3	1	12654.00	14953.00	400.00	0	859.34	738.00	444.89	0.07	0.52	299.00	831.77	299.00	1063.85	0.44	1.28	15.00	0.00	0.00	439.00	560.34	4103354.00	0.03	798.39	589.00	4775	24833	100	Cy5 BSA 15ng/ul	""	Undefined
4	7	1	19361.00	10433.00	400.00	0	762.03	701.00	554.47	0.04	0.73	414.00	512.86	414.00	389.92	0.09	0.76	31.00	1.00	0.00	287.00	348.03	3641761.00	0.64	625.32	650.00	4779	25786	100	MAGEA10	""	Undefined
7	3	3	12658.00	16053.00	400.00	0	814.40	698.00	395.54	0.07	0.49	295.00	994.93	295.00	1396.11	0.53	1.40	3.00	0.00	0.00	403.00	519.40	3895283.00	-0.13	931.96	834.00	4783	23344	100	Cy5 BSA 15ng/ul	""	Undefined
7	3	5	12661.00	17153.00	400.00	0	768.55	696.50	341.57	0.04	0.44	299.00	919.93	299.00	1222.81	0.49	1.33	4.00	0.00	0.00	397.50	469.55	3673689.00	-0.12	908.21	968.00	4780	23352	100	Cy5 BSA 15ng/ul	""	Undefined
2	2	6	7594.00	13218.00	400.00	0	713.94	682.00	246.97	0.02	0.35	171.00	417.60	171.00	743.28	0.39	1.78	14.00	0.00	0.00	511.00	542.94	3409083.00	0.40	831.34	770.00	4775	23347	100	MAGEB6	""	Undefined
1	3	5	3648.00	12679.00	400.00	0	839.22	644.00	371.08	0.11	0.44	231.00	506.41	231.00	686.36	0.34	1.36	40.00	1.00	0.00	413.00	608.22	4010619.00	0.48	988.22	1103.50	4779	23346	100	Cy5 BSA 15ng/ul	""	Undefined
4	2	4	16591.00	12092.00	400.00	0	676.76	628.00	534.90	0.03	0.79	258.00	960.74	258.00	1435.61	0.57	1.49	0.00	0.00	0.00	370.00	418.76	3236271.00	-0.20	553.86	548.00	4782	23344	100	MAGEB1	""	Undefined
4	7	5	19367.00	12633.00	400.00	0	625.82	613.00	291.21	0.01	0.47	394.00	467.56	394.00	426.44	0.07	0.91	14.00	1.00	0.00	219.00	231.82	2993901.00	0.37	492.86	473.00	4784	23349	100	MAGEA10	""	Undefined
4	2	2	16588.00	10992.00	400.00	0	676.44	611.00	386.25	0.04	0.57	219.00	856.03	219.00	1340.56	0.59	1.57	0.00	0.00	0.00	392.00	457.44	3234063.00	-0.13	581.38	585.00	4781	23347	100	MAGEB1	""	Undefined
1	3	3	3644.00	11579.00	400.00	0	810.65	608.00	371.97	0.12	0.46	221.00	499.62	221.00	737.88	0.35	1.48	37.00	0.00	0.00	387.00	589.65	3870838.00	0.42	955.57	1061.00	4775	23370	100	Cy5 BSA 15ng/ul	""	Undefined
6	5	5	9271.00	17163.00	400.00	0	659.51	606.00	174.42	0.04	0.26	292.00	358.88	292.00	264.06	0.09	0.74	74.00	14.00	0.00	314.00	367.51	3152460.00	1.14	578.51	569.00	4780	23350	100	GRWD1	""	Undefined
8	5	8	18276.00	18787.00	400.00	0	846.26	601.00	1627.44	0.15	1.92	400.00	478.19	400.00	782.98	0.08	1.64	9.00	3.00	0.02	201.00	446.26	4048487.00	0.47	634.85	568.50	4784	25776	100	ROPN1A	""	Undefined
5	5	8	4776.00	18826.00	400.00	0	1283.51	595.00	4387.38	0.33	3.42	237.00	415.48	237.00	1522.95	0.24	3.67	9.00	4.00	0.25	358.00	1046.51	6136472.00	0.57	1090.92	439.00	4781	25787	100	NANOG	""	Undefined
6	7	4	10379.00	16610.00	400.00	0	637.38	594.00	273.99	0.03	0.43	301.00	412.27	301.00	693.73	0.14	1.68	6.00	0.00	0.00	293.00	336.38	3045406.00	0.32	558.96	543.00	4778	23373	100	P53 T18A	""	Undefined
2	2	4	7591.00	12118.00	400.00	0	655.73	592.00	445.74	0.04	0.68	184.00	503.58	184.00	983.54	0.44	1.95	1.00	0.00	0.00	408.00	471.73	3137030.00	0.15	701.96	683.00	4784	23340	100	MAGEB6	""	Undefined
4	6	2	18807.00	10985.00	400.00	0	613.78	589.00	279.30	0.02	0.46	404.00	486.49	404.00	427.08	0.08	0.88	7.00	0.00	0.00	185.00	209.78	2933237.00	0.30	563.44	509.00	4779	23339	100	XAGE-2	""	Undefined
8	4	7	17719.00	18238.00	400.00	0	712.09	589.00	1871.65	0.08	2.63	381.00	454.12	381.00	751.59	0.08	1.66	3.00	0.00	0.06	208.00	331.09	3402369.00	0.34	528.60	483.00	4778	23348	100	FTHL17	""	Undefined
6	5	3	9268.00	16063.00	400.00	0	607.27	583.00	192.55	0.02	0.32	274.00	351.51	274.00	277.29	0.11	0.79	63.00	10.00	0.00	309.00	333.27	2903980.00	0.92	488.06	492.00	4782	23341	100	GRWD1	""	Undefined
8	3	7	17164.00	18240.00	400.00	0	675.60	583.00	1677.94	0.06	2.48	340.00	460.70	340.00	688.41	0.13	1.49	4.00	0.00	0.04	243.00	335.60	3227365.00	0.31	585.66	481.00	4777	23366	100	p53 L344P	""	Undefined
8	3	8	17166.00	18790.00	400.00	0	741.65	583.00	2567.86	0.10	3.46	318.00	685.43	318.00	4186.92	0.33	6.11	0.00	0.00	0.08	265.00	423.65	3542863.00	0.01	2368.66	477.00	4777	25789	100	ROPN1A	""	Undefined
4	7	2	19362.00	10983.00	400.00	0	601.97	582.00	468.78	0.01	0.78	506.00	584.55	506.00	323.87	0.06	0.55	2.00	0.00	0.00	76.00	95.97	2879233.00	0.05	538.50	504.00	4783	23352	100	AKT1	""	Undefined
5	6	2	5321.00	15524.00	400.00	0	588.86	581.00	169.40	0.01	0.29	213.00	281.79	213.00	207.85	0.12	0.74	98.00	25.00	0.00	368.00	375.86	2812400.00	1.48	563.72	505.50	4776	23348	100	p53 S6A	""	Undefined
