ATF	1.0
29	33
"Checksum_ImageFile=77ffe4ce73d4ad7d1f1865d898548eef"
"Checksum_ResultFile=7748a01d475dee0820e7b12ba74fa6bb"
"Type=GenePix Results 3"
"DateTime=2019/06/09 18:48:20"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH005_190609_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH005_190609_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2000, 9420"
"ImageSize=18810.0, 10770.0"
"JpegOrigin=2105, 10100"
"JpegBrightness=27"
"JpegContrast=40"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=26.2"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	8	4	6331.00	12080.00	400.00	0	385.55	385.00	62.36	0.00	0.16	467.00	662.05	467.00	1046.13	0.15	1.58	0.00	0.00	0.00	-82.00	-81.45	1840218.00	-0.26	368.24	374.00	4773	24292	100	Buffer	""	Undefined
1	1	5	2450.00	12654.00	400.00	0	657.29	603.00	1399.57	0.04	2.13	626.00	783.29	626.00	967.80	0.10	1.24	0.00	0.00	0.02	-23.00	31.29	3134613.00	-0.13	706.41	682.00	4769	24016	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	3005.00	12650.00	400.00	0	1797.61	1993.50	703.64	0.04	0.39	571.00	752.03	571.00	800.66	0.12	1.06	65.00	38.00	0.00	1422.50	1226.61	8578188.00	1.31	1599.78	1602.00	4772	23365	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	3560.00	12647.00	400.00	0	929.73	1004.00	362.22	0.03	0.39	583.00	758.91	583.00	594.58	0.11	0.78	30.00	0.00	0.00	421.00	346.73	4438527.00	0.29	1038.35	1164.00	4774	23357	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4115.00	12643.00	400.00	0	1643.08	1519.00	1571.72	0.03	0.96	539.00	774.16	539.00	525.87	0.16	0.68	99.00	41.00	0.04	980.00	1104.08	7830941.00	1.65	1318.34	1390.00	4766	23354	100	COL6A1	""	Undefined
1	5	5	4669.00	12640.00	400.00	0	1813.57	1731.00	612.59	0.02	0.34	498.00	773.77	498.00	905.66	0.19	1.17	91.00	5.00	0.00	1233.00	1315.57	8656148.00	1.15	1580.65	1561.00	4773	23370	100	CT62	""	Undefined
1	6	5	5224.00	12637.00	400.00	0	2120.53	2044.00	630.31	0.02	0.30	502.00	822.32	502.00	1098.19	0.21	1.34	90.00	8.00	0.00	1542.00	1618.53	10121290.00	1.18	1817.39	1780.50	4773	23350	100	DSCR8/MMA1	""	Undefined
1	7	5	5779.00	12633.00	400.00	0	2425.32	2321.50	1377.67	0.02	0.57	502.00	760.17	502.00	772.09	0.18	1.02	99.00	69.00	0.00	1819.50	1923.32	11573622.00	2.16	2000.38	2092.50	4772	23347	100	MAGEA3	""	Undefined
1	8	5	6334.00	12630.00	400.00	0	1752.88	1612.50	575.27	0.04	0.33	509.00	839.26	509.00	798.67	0.22	0.95	79.00	17.00	0.00	1103.50	1243.88	8371737.00	1.14	1868.95	1583.00	4776	24304	100	SOX1	""	Undefined
1	1	6	2453.00	13204.00	400.00	0	1672.30	1590.00	1040.65	0.02	0.62	658.00	936.57	658.00	1039.86	0.15	1.11	38.00	1.00	0.00	932.00	1014.30	7996928.00	0.71	1571.74	1561.00	4782	24084	100	MAGEA5	""	Undefined
1	2	6	3008.00	13200.00	400.00	0	1422.77	1353.00	992.80	0.02	0.70	573.00	855.85	573.00	756.85	0.17	0.88	51.00	2.00	0.00	780.00	849.77	6802244.00	0.75	1290.90	1264.00	4781	23353	100	MART-1	""	Undefined
1	3	6	3563.00	13197.00	400.00	0	1424.41	1351.00	687.41	0.02	0.48	563.00	804.13	563.00	652.65	0.15	0.81	72.00	4.00	0.00	788.00	861.41	6808666.00	0.95	1235.70	1289.00	4780	23342	100	NY-CO-45	""	Undefined
1	4	6	4118.00	13193.00	400.00	0	1467.73	1394.00	642.12	0.02	0.44	504.00	771.87	504.00	608.38	0.19	0.79	91.00	17.00	0.00	890.00	963.73	7021603.00	1.14	1270.06	1283.00	4784	23347	100	THEG	""	Undefined
1	5	6	4673.00	13190.00	400.00	0	1492.98	1390.00	1060.77	0.03	0.71	485.00	758.40	485.00	761.57	0.19	1.00	76.00	2.00	0.00	905.00	1007.98	7131969.00	0.96	1247.24	1264.00	4777	23357	100	TYR	""	Undefined
1	6	6	5228.00	13187.00	400.00	0	1532.90	1470.00	496.11	0.02	0.32	496.00	816.50	496.00	962.90	0.22	1.18	52.00	1.00	0.00	974.00	1036.90	7333399.00	0.74	1369.12	1354.00	4784	23335	100	ZNF165	""	Undefined
1	7	6	5783.00	13183.00	400.00	0	1819.82	1727.00	1177.75	0.02	0.65	501.00	799.68	501.00	984.05	0.20	1.23	75.00	6.00	0.02	1226.00	1318.82	8700559.00	1.04	1398.20	1491.00	4781	23344	100	BAGE4	""	Undefined
1	8	6	6338.00	13180.00	400.00	0	406.77	403.00	54.33	0.00	0.13	504.00	733.17	504.00	819.07	0.16	1.12	0.00	0.00	0.00	-101.00	-97.23	1943554.00	-0.40	407.73	405.00	4778	24278	100	Buffer	""	Undefined
1	1	7	2457.00	13754.00	400.00	0	1795.47	1686.50	1615.36	0.03	0.90	584.00	907.52	584.00	953.25	0.19	1.05	73.00	2.00	0.02	1102.50	1211.47	8582352.00	0.93	1362.69	1562.00	4780	24179	100	p53 M133T	""	Undefined
1	2	7	3011.00	13750.00	400.00	0	515.32	505.00	90.72	0.01	0.18	523.00	766.37	523.00	771.06	0.17	1.01	0.00	0.00	0.00	-18.00	-7.68	2462727.00	-0.33	524.08	505.00	4779	23345	100	CDK7	""	Undefined
1	3	7	3566.00	13747.00	400.00	0	1685.87	1581.00	1679.24	0.03	1.00	524.00	847.99	524.00	743.83	0.21	0.88	91.00	8.00	0.02	1057.00	1161.87	8056789.00	1.13	1393.18	1470.00	4779	23343	100	p53 M133T	""	Undefined
1	4	7	4121.00	13743.00	400.00	0	1676.20	1629.50	706.82	0.01	0.42	505.00	810.54	505.00	805.97	0.21	0.99	88.00	9.00	0.00	1124.50	1171.20	8015603.00	1.07	1244.84	1423.00	4782	23348	100	BAGE4	""	Undefined
1	5	7	4676.00	13740.00	400.00	0	1440.93	1377.00	621.07	0.02	0.43	504.00	774.11	504.00	556.26	0.19	0.72	98.00	23.00	0.00	873.00	936.93	6886188.00	1.20	1268.49	1283.00	4779	23335	100	p53 M133T	""	Undefined
1	6	7	5231.00	13737.00	400.00	0	1562.56	1502.00	908.01	0.02	0.58	499.00	746.17	499.00	703.44	0.17	0.94	91.00	13.00	0.00	1003.00	1063.56	7472162.00	1.16	1298.34	1347.50	4782	23343	100	BAGE4	""	Undefined
1	7	7	5786.00	13733.00	400.00	-75	476.30	478.00	76.01	0.00	0.16	486.00	631.48	486.00	867.03	0.11	1.37	0.00	0.00	0.00	-8.00	-9.70	2277210.00	-0.18	486.35	479.00	4781	23344	100	empty	""	Undefined
1	8	7	6341.00	13730.00	400.00	-75	504.18	493.00	84.74	0.01	0.17	481.00	600.67	481.00	1113.20	0.10	1.85	0.00	0.00	0.00	12.00	23.18	2408454.00	-0.09	496.85	495.00	4777	24273	100	empty	""	Undefined
1	1	8	2460.00	14304.00	400.00	0	1746.58	1666.00	1562.72	0.02	0.89	587.00	862.77	587.00	877.39	0.17	1.02	82.00	2.00	0.04	1079.00	1159.58	8334697.00	1.01	1326.71	1471.00	4772	25752	100	ACVR2A	""	Undefined
1	2	8	3015.00	14300.00	400.00	0	1465.41	1389.00	713.87	0.02	0.49	584.00	819.43	584.00	830.56	0.15	1.01	46.00	1.00	0.00	805.00	881.41	6995859.00	0.78	1217.06	1275.00	4774	24841	100	PIM1	""	Undefined
1	3	8	3570.00	14297.00	400.00	0	1570.74	1479.50	1445.08	0.03	0.92	591.00	855.06	591.00	852.29	0.16	1.00	57.00	1.00	0.04	888.50	979.74	7501834.00	0.84	1269.90	1373.50	4776	24834	100	ACVR2A	""	Undefined
1	4	8	4125.00	14293.00	400.00	0	1341.63	1276.00	581.62	0.02	0.43	541.00	834.96	541.00	797.01	0.19	0.95	42.00	1.00	0.00	735.00	800.63	6406304.00	0.64	1244.14	1130.00	4775	24833	100	PIM1	""	Undefined
1	5	8	4680.00	14290.00	400.00	0	1450.58	1371.00	639.67	0.02	0.44	519.00	773.06	519.00	548.16	0.17	0.71	96.00	26.00	0.00	852.00	931.58	6926524.00	1.24	1239.15	1262.50	4775	24856	100	ACVR2A	""	Undefined
1	6	8	5235.00	14287.00	400.00	0	1287.21	1177.00	1625.50	0.04	1.26	504.00	712.07	504.00	705.23	0.15	0.99	42.00	1.00	0.02	673.00	783.21	6147735.00	0.82	1033.96	1033.00	4776	24844	100	PIM1	""	Undefined
1	7	8	5790.00	14283.00	400.00	-75	490.54	484.00	547.57	0.01	1.12	485.00	542.33	485.00	650.19	0.05	1.20	0.00	0.00	0.00	-1.00	5.54	2340838.00	-0.08	474.71	475.00	4772	24834	100	empty	""	Undefined
1	8	8	6345.00	14280.00	400.00	-75	486.05	483.00	334.29	0.00	0.69	494.00	561.14	494.00	863.20	0.06	1.54	0.00	0.00	0.00	-11.00	-7.95	2321843.00	-0.09	474.45	474.00	4777	25795	100	empty	""	Undefined
2	1	1	6936.00	10426.00	400.00	0	2153.30	2109.00	434.11	0.01	0.20	509.00	974.67	509.00	1226.89	0.28	1.26	82.00	3.00	0.00	1600.00	1644.30	10294943.00	0.96	2306.77	2247.00	4781	26714	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	7491.00	10423.00	400.00	0	2733.33	2947.00	1019.30	0.03	0.37	516.00	994.47	516.00	1662.40	0.28	1.67	67.00	15.00	0.00	2431.00	2217.33	13068057.00	1.05	2809.34	3066.00	4781	25778	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	8045.00	10419.00	400.00	0	879.28	906.00	363.27	0.01	0.41	505.00	727.04	505.00	1017.46	0.16	1.40	1.00	0.00	0.00	401.00	374.28	4195924.00	0.15	920.27	984.00	4772	25794	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	8600.00	10416.00	400.00	0	1789.50	1653.00	1551.54	0.03	0.87	457.00	629.91	457.00	1056.77	0.14	1.68	63.00	4.00	0.02	1196.00	1332.50	8552034.00	1.10	1807.68	1548.50	4779	25789	100	CEP290	""	Undefined
2	5	1	9155.00	10412.00	400.00	0	1659.33	1506.00	1648.94	0.04	0.99	439.00	655.64	439.00	851.66	0.17	1.30	74.00	5.00	0.04	1067.00	1220.33	7933261.00	1.18	1592.44	1535.00	4781	25780	100	CT47.11	""	Undefined
2	6	1	9710.00	10409.00	400.00	0	1808.62	1682.50	1522.36	0.03	0.84	455.00	677.31	455.00	861.32	0.17	1.27	88.00	12.00	0.02	1227.50	1353.62	8637964.00	1.31	1765.26	1590.00	4776	25792	100	DDX53	""	Undefined
2	7	1	10265.00	10406.00	400.00	0	1642.16	1553.00	841.51	0.02	0.51	457.00	683.19	457.00	944.05	0.17	1.38	65.00	2.00	0.00	1096.00	1185.16	7846225.00	1.02	1674.47	1567.00	4778	25789	100	MAGEA2	""	Undefined
2	8	1	10820.00	10402.00	400.00	0	1153.43	1052.00	1185.50	0.04	1.03	479.00	689.47	479.00	706.78	0.16	1.03	32.00	1.00	0.00	573.00	674.43	5514557.00	0.66	1188.76	954.50	4781	26702	100	DPPA2	""	Undefined
2	1	2	6939.00	10976.00	400.00	0	1370.89	1239.00	1488.07	0.04	1.09	493.00	1002.25	493.00	1488.51	0.31	1.49	2.00	0.00	0.02	746.00	877.89	6547391.00	0.25	1185.37	1166.00	4776	24267	100	MAGEA4v4	""	Undefined
2	2	2	7494.00	10973.00	400.00	0	2626.56	2491.00	1522.68	0.02	0.58	514.00	1069.31	514.00	1852.75	0.32	1.73	58.00	1.00	0.02	1977.00	2112.56	12549707.00	0.84	2377.16	2426.00	4778	23349	100	MAGEB6	""	Undefined
2	3	2	8049.00	10969.00	400.00	0	1537.19	1394.00	1622.03	0.04	1.06	498.00	653.38	498.00	861.32	0.12	1.32	56.00	1.00	0.02	896.00	1039.19	7341623.00	1.03	1637.91	1398.00	4776	23364	100	NXF2	""	Undefined
2	4	2	8604.00	10966.00	400.00	0	2073.80	614.00	3160.95	0.53	1.52	436.00	595.23	436.00	977.69	0.14	1.64	30.00	26.00	0.06	178.00	1637.80	9908598.00	1.51	553.20	479.00	4778	23347	100	SYCP1	""	Undefined
2	5	2	9159.00	10962.00	400.00	0	1680.60	1547.00	1789.55	0.04	1.06	433.00	648.06	433.00	946.11	0.18	1.46	65.00	3.00	0.04	1114.00	1247.60	8029910.00	1.09	1714.63	1587.00	4778	23356	100	TSSK6	""	Undefined
2	6	2	9714.00	10959.00	400.00	0	1526.67	1434.00	1107.01	0.03	0.73	452.00	653.88	452.00	709.47	0.16	1.09	81.00	14.00	0.02	982.00	1074.67	7292885.00	1.23	1488.65	1399.00	4777	23359	100	XAGE3av2	""	Undefined
2	7	2	10269.00	10956.00	400.00	0	1622.45	1524.00	1133.74	0.03	0.70	448.00	657.04	448.00	1288.01	0.17	1.96	32.00	1.00	0.02	1076.00	1174.45	7752070.00	0.75	1756.42	1449.00	4778	23345	100	CDK4	""	Undefined
2	8	2	10824.00	10952.00	400.00	0	406.99	380.00	935.28	0.03	2.30	487.00	625.44	487.00	1292.92	0.11	2.07	0.00	0.00	0.00	-107.00	-80.01	1944599.00	-0.17	378.01	382.00	4778	24272	100	Buffer	""	Undefined
2	1	3	6942.00	11526.00	400.00	0	2021.94	1975.00	447.41	0.01	0.22	492.00	1013.88	492.00	1094.48	0.31	1.08	81.00	10.00	0.00	1483.00	1529.94	9668935.00	0.92	2280.72	2190.50	4782	24275	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7497.00	11523.00	400.00	0	2601.66	2852.00	1098.48	0.04	0.42	488.00	966.33	488.00	1117.79	0.30	1.16	69.00	54.00	0.00	2364.00	2113.66	12441161.00	1.46	2760.40	3008.00	4782	23344	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	8052.00	11519.00	400.00	0	744.29	703.00	254.04	0.02	0.34	489.00	712.53	489.00	759.61	0.16	1.07	1.00	0.00	0.00	214.00	255.29	3553968.00	0.04	820.54	871.00	4775	23340	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	8607.00	11516.00	400.00	0	1740.88	1645.00	716.02	0.02	0.41	422.00	623.73	422.00	724.02	0.17	1.16	97.00	32.00	0.00	1223.00	1318.88	8324868.00	1.54	1736.02	1669.00	4782	23348	100	CEP290	""	Undefined
2	5	3	9162.00	11512.00	400.00	0	1656.83	1571.00	721.41	0.02	0.44	422.00	657.50	422.00	765.97	0.19	1.16	95.00	19.00	0.00	1149.00	1234.83	7931244.00	1.30	1897.68	1526.00	4787	23353	100	CT47.11	""	Undefined
2	6	3	9717.00	11509.00	400.00	0	1668.82	1587.00	476.85	0.02	0.29	458.00	671.16	458.00	595.71	0.17	0.89	100.00	44.00	0.00	1129.00	1210.82	7973604.00	1.67	1632.01	1537.50	4778	23341	100	DDX53	""	Undefined
2	7	3	10272.00	11506.00	400.00	0	1547.57	1470.00	560.75	0.02	0.36	471.00	716.15	471.00	1510.11	0.18	2.11	11.00	0.00	0.00	999.00	1076.57	7405106.00	0.55	1623.33	1427.50	4785	23344	100	MAGEA2	""	Undefined
2	8	3	10827.00	11502.00	400.00	0	1129.90	1041.00	872.91	0.04	0.77	493.00	756.75	493.00	1597.79	0.19	2.11	1.00	0.00	0.00	548.00	636.90	5408828.00	0.23	1040.30	985.00	4787	24275	100	DPPA2	""	Undefined
2	1	4	6946.00	12076.00	400.00	0	1437.10	1288.00	1756.14	0.05	1.22	494.00	1025.60	494.00	1274.00	0.32	1.24	8.00	1.00	0.04	794.00	943.10	6869339.00	0.32	1155.96	1154.00	4780	24278	100	MAGEA4v4	""	Undefined
2	2	4	7501.00	12073.00	400.00	0	2659.00	2519.00	1475.68	0.02	0.55	489.00	1013.13	489.00	1230.73	0.32	1.21	99.00	27.00	0.02	2030.00	2170.00	12718017.00	1.34	2801.79	2723.00	4783	23342	100	MAGEB6	""	Undefined
2	3	4	8056.00	12069.00	400.00	0	1569.32	1424.50	1659.72	0.04	1.06	481.00	628.80	481.00	1019.69	0.12	1.62	43.00	1.00	0.04	943.50	1088.32	7491918.00	0.92	1671.46	1459.00	4774	23358	100	NXF2	""	Undefined
