ATF	1.0
29	33
"Checksum_ImageFile=a0f7b6a6eb30619f136394f54d5d59b8"
"Checksum_ResultFile=c39bed9f2b482d1680c80b5ebbcea4ab"
"Type=GenePix Results 3"
"DateTime=2019/06/09 19:37:32"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH020_190609_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH020_190609_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2000, 56940"
"ImageSize=19620.0, 10860.0"
"JpegOrigin=2015, 57390"
"JpegBrightness=27"
"JpegContrast=31"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=27.1"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	7	4	5692.00	59393.00	400.00	0	1037.23	1006.00	869.43	0.01	0.84	936.00	1358.36	936.00	1266.91	0.16	0.93	0.00	0.00	0.00	70.00	101.23	4962131.00	-0.25	972.46	981.00	4784	23348	100	CDK7	""	Undefined
1	8	4	6247.00	59397.00	400.00	0	798.58	793.00	174.87	0.00	0.22	1060.00	1400.03	1060.00	1367.98	0.12	0.98	0.00	0.00	0.00	-267.00	-261.42	3822014.00	-0.44	838.33	817.00	4786	23905	100	Buffer	""	Undefined
1	1	5	2358.00	59918.00	400.00	0	852.31	816.00	250.98	0.02	0.29	806.00	1331.33	806.00	2489.47	0.22	1.87	0.00	0.00	0.00	10.00	46.31	4075769.00	-0.19	876.12	791.00	4782	21265	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	2913.00	59922.00	400.00	0	1922.88	2257.50	855.13	0.07	0.44	688.00	1034.94	688.00	1903.40	0.18	1.84	22.00	0.00	0.00	1569.50	1234.88	9191372.00	0.47	1215.53	669.00	4780	23350	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	3468.00	59926.00	400.00	0	555.74	532.50	372.03	0.02	0.67	644.00	1179.74	644.00	1263.93	0.26	1.07	1.00	0.00	0.00	-111.50	-88.26	2657562.00	-0.49	552.08	580.00	4782	23347	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4023.00	59931.00	400.00	0	3261.18	3476.00	1123.73	0.03	0.34	789.00	1658.64	789.00	1565.54	0.32	0.94	85.00	26.00	0.00	2687.00	2472.18	15591715.00	1.02	2304.58	3065.00	4781	23348	100	COL6A1	""	Undefined
1	5	5	4578.00	59935.00	400.00	0	3614.12	3735.00	1959.10	0.01	0.54	916.00	1809.27	916.00	1589.38	0.30	0.88	87.00	31.00	0.02	2819.00	2698.12	17264652.00	1.14	2710.38	3323.50	4777	23343	100	CT62	""	Undefined
1	6	5	5133.00	59939.00	400.00	0	4050.98	4145.00	1597.84	0.01	0.39	970.00	1898.18	970.00	1616.37	0.29	0.85	89.00	46.00	0.00	3175.00	3080.98	19355540.00	1.33	2881.10	3610.00	4778	23342	100	DSCR8/MMA1	""	Undefined
1	7	5	5688.00	59943.00	400.00	0	4483.35	4612.50	1922.56	0.01	0.43	1001.00	1809.97	1001.00	1572.36	0.26	0.87	90.00	72.00	0.04	3611.50	3482.35	21448248.00	1.70	3157.08	4008.00	4784	23342	100	MAGEA3	""	Undefined
1	8	5	6242.00	59947.00	400.00	0	3251.00	3215.00	1145.17	0.00	0.35	1112.00	1500.04	1112.00	1246.92	0.13	0.83	88.00	30.00	0.00	2103.00	2139.00	15543016.00	1.40	2965.67	2938.00	4781	23900	100	SOX1	""	Undefined
1	1	6	2353.00	60468.00	400.00	0	2776.45	2971.50	2790.62	0.03	1.01	810.00	1620.71	810.00	2261.84	0.30	1.40	42.00	1.00	0.08	2161.50	1966.45	13282555.00	0.51	2177.59	2077.00	4784	21116	100	MAGEA5	""	Undefined
1	2	6	2908.00	60472.00	400.00	0	2319.80	2465.00	1776.07	0.03	0.77	681.00	1352.55	681.00	1659.97	0.30	1.23	60.00	1.00	0.02	1784.00	1638.80	11090969.00	0.58	1514.73	1701.00	4781	23342	100	MART-1	""	Undefined
1	3	6	3463.00	60476.00	400.00	0	2649.19	2741.00	2253.95	0.01	0.85	704.00	1522.73	704.00	1262.71	0.34	0.83	84.00	17.00	0.06	2037.00	1945.19	12665799.00	0.89	1815.45	2058.00	4781	23337	100	NY-CO-45	""	Undefined
1	4	6	4018.00	60480.00	400.00	0	2960.89	3048.00	1899.15	0.01	0.64	866.00	1737.27	866.00	1410.25	0.30	0.81	84.00	15.00	0.04	2182.00	2094.89	14150079.00	0.87	2148.57	2715.00	4779	23348	100	THEG	""	Undefined
1	5	6	4573.00	60485.00	400.00	0	3498.64	3625.00	1631.58	0.02	0.47	984.00	1817.53	984.00	1404.84	0.27	0.77	86.00	41.00	0.02	2641.00	2514.64	16691995.00	1.20	2461.40	3082.00	4771	23361	100	TYR	""	Undefined
1	6	6	5128.00	60489.00	400.00	0	3235.52	3325.00	1159.05	0.01	0.36	1017.00	1788.16	1017.00	1268.57	0.25	0.71	88.00	35.00	0.00	2308.00	2218.52	15459336.00	1.14	2720.75	3019.00	4778	23353	100	ZNF165	""	Undefined
1	7	6	5683.00	60493.00	400.00	0	4119.72	4045.00	1562.24	0.01	0.38	1012.00	1470.16	1012.00	1127.92	0.16	0.77	91.00	76.00	0.00	3033.00	3107.72	19696382.00	2.35	2523.03	2917.00	4781	23344	100	BAGE4	""	Undefined
1	8	6	6238.00	60497.00	400.00	0	873.10	870.00	110.92	0.00	0.13	1093.00	1289.52	1093.00	869.93	0.07	0.67	0.00	0.00	0.00	-223.00	-219.90	4175163.00	-0.48	890.51	892.00	4782	23901	100	Buffer	""	Undefined
1	1	7	2349.00	61018.00	400.00	0	2777.47	2983.00	2827.70	0.03	1.02	671.00	1523.96	671.00	1944.06	0.36	1.28	68.00	2.00	0.06	2312.00	2106.47	13273521.00	0.64	2054.47	2586.50	4779	20965	100	p53 M133T	""	Undefined
1	2	7	2904.00	61022.00	400.00	0	560.34	548.00	210.19	0.01	0.38	607.00	1404.39	607.00	1458.73	0.36	1.04	0.00	0.00	0.00	-59.00	-46.66	2678432.00	-0.58	642.93	568.00	4780	23341	100	CDK7	""	Undefined
1	3	7	3459.00	61026.00	400.00	0	2789.92	3016.00	1747.43	0.03	0.63	758.00	1820.64	758.00	1559.45	0.38	0.86	78.00	4.00	0.00	2258.00	2031.92	13333031.00	0.62	2227.47	2805.00	4779	23338	100	p53 M133T	""	Undefined
1	4	7	4014.00	61030.00	400.00	0	3111.46	3315.50	1431.70	0.03	0.46	914.00	1794.85	914.00	1429.53	0.29	0.80	84.00	25.00	0.02	2401.50	2197.46	14847875.00	0.92	2340.07	2965.00	4772	23354	100	BAGE4	""	Undefined
1	5	7	4569.00	61035.00	400.00	0	2837.18	3014.00	899.68	0.03	0.32	1015.00	1835.11	1015.00	1342.79	0.26	0.73	83.00	10.00	0.00	1999.00	1822.18	13547537.00	0.75	2175.76	2650.00	4775	23380	100	p53 M133T	""	Undefined
1	6	7	5124.00	61039.00	400.00	0	3394.60	3469.50	1245.10	0.01	0.37	1010.00	1528.29	1010.00	1068.05	0.18	0.70	89.00	71.00	0.00	2459.50	2384.60	16219409.00	1.75	2503.72	3065.50	4778	23363	100	BAGE4	""	Undefined
1	7	7	5679.00	61043.00	400.00	-75	1001.96	987.00	430.11	0.01	0.43	1001.00	1135.97	1001.00	627.10	0.05	0.55	0.00	0.00	0.00	-14.00	0.96	4785364.00	-0.21	994.49	993.00	4776	23344	100	empty	""	Undefined
1	8	7	6234.00	61047.00	400.00	-75	1089.00	1083.00	108.04	0.00	0.10	1068.00	1240.18	1068.00	747.18	0.06	0.60	0.00	0.00	0.00	15.00	21.00	5199961.00	-0.20	1102.51	1083.00	4775	23902	100	empty	""	Undefined
1	1	8	2345.00	61568.00	400.00	0	2425.08	2818.00	1915.63	0.07	0.79	680.00	1413.33	680.00	1589.69	0.32	1.12	71.00	3.00	0.04	2138.00	1745.08	11591897.00	0.64	1686.05	1485.50	4780	22310	100	ACVR2A	""	Undefined
1	2	8	2900.00	61572.00	400.00	0	2576.85	2691.50	2306.98	0.02	0.90	633.00	1402.44	633.00	1356.77	0.35	0.97	77.00	15.00	0.04	2058.50	1943.85	12312196.00	0.87	1658.15	1975.00	4778	24828	100	PIM1	""	Undefined
1	3	8	3455.00	61576.00	400.00	0	2885.23	3222.00	1342.68	0.05	0.47	696.00	1436.19	696.00	1457.34	0.31	1.01	79.00	28.00	0.00	2526.00	2189.23	13788513.00	0.99	1981.98	1001.50	4779	24831	100	ACVR2A	""	Undefined
1	4	8	4010.00	61580.00	400.00	0	2504.51	2620.00	1095.02	0.02	0.44	874.00	1566.94	874.00	1377.55	0.25	0.88	79.00	3.00	0.00	1746.00	1630.51	11954029.00	0.68	1885.84	2215.00	4773	24847	100	PIM1	""	Undefined
1	5	8	4565.00	61585.00	400.00	0	3176.48	3293.00	1614.12	0.02	0.51	996.00	1755.24	996.00	1226.55	0.25	0.70	83.00	41.00	0.00	2297.00	2180.48	15174024.00	1.16	2186.76	2806.00	4777	24870	100	ACVR2A	""	Undefined
1	6	8	5120.00	61589.00	400.00	0	2749.79	2844.00	818.18	0.01	0.30	1005.00	1564.63	1005.00	1235.26	0.19	0.79	85.00	14.00	0.00	1839.00	1744.79	13132996.00	0.96	2044.39	2325.00	4776	24850	100	PIM1	""	Undefined
1	7	8	5675.00	61593.00	400.00	-75	1017.25	973.00	1209.63	0.02	1.19	991.00	1250.03	991.00	1181.61	0.10	0.95	0.00	0.00	0.02	-18.00	26.25	4856360.00	-0.20	1015.57	963.00	4774	24832	100	empty	""	Undefined
1	8	8	6230.00	61597.00	400.00	-75	989.68	982.00	105.02	0.00	0.11	1018.00	1144.69	1018.00	695.86	0.05	0.61	0.00	0.00	0.00	-36.00	-28.32	4725728.00	-0.22	1015.89	999.00	4775	25384	100	empty	""	Undefined
2	1	1	6849.00	57757.00	400.00	0	1197.60	1167.00	411.22	0.01	0.34	893.00	1081.28	893.00	1346.26	0.08	1.25	0.00	0.00	0.00	274.00	304.60	5718556.00	0.09	1445.29	1404.00	4775	26340	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	7404.00	57761.00	400.00	0	1400.15	1302.00	730.46	0.03	0.52	911.00	1278.28	911.00	1750.04	0.15	1.37	2.00	0.00	0.00	391.00	489.15	6688539.00	0.07	1560.23	1686.00	4777	25782	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	7959.00	57766.00	400.00	0	531.34	513.00	226.18	0.02	0.43	914.00	1125.54	914.00	1396.70	0.09	1.24	0.00	0.00	0.00	-401.00	-382.66	2533944.00	-0.43	539.08	511.00	4769	25790	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	8514.00	57770.00	400.00	0	2912.15	2631.00	3106.13	0.04	1.07	891.00	1150.14	891.00	1654.71	0.11	1.44	57.00	2.00	0.15	1740.00	2021.15	13902613.00	1.06	2622.56	2400.50	4774	25807	100	CEP290	""	Undefined
2	5	1	9069.00	57774.00	400.00	0	3439.43	3216.00	1878.06	0.03	0.55	1109.00	1519.45	1109.00	1724.90	0.14	1.14	74.00	4.00	0.04	2107.00	2330.43	16416384.00	1.11	3244.60	3126.00	4773	25809	100	CT47.11	""	Undefined
2	6	1	9624.00	57778.00	400.00	0	4231.04	3907.50	2206.46	0.03	0.52	1208.00	1755.59	1208.00	1970.27	0.16	1.12	88.00	9.00	0.00	2699.50	3023.04	20190488.00	1.26	4130.20	3882.00	4772	25772	100	DDX53	""	Undefined
2	7	1	10179.00	57782.00	400.00	0	4305.39	3890.00	3147.24	0.04	0.73	1153.00	1779.43	1153.00	2004.39	0.19	1.13	87.00	9.00	0.15	2737.00	3152.39	20562516.00	1.26	4241.92	3896.00	4776	25784	100	MAGEA2	""	Undefined
2	8	1	10734.00	57787.00	400.00	0	2524.53	2361.00	1390.24	0.03	0.55	1089.00	1461.60	1089.00	1747.27	0.13	1.20	22.00	1.00	0.02	1272.00	1435.53	12054622.00	0.61	2562.04	2345.00	4775	26706	100	DPPA2	""	Undefined
2	1	2	6845.00	58307.00	400.00	0	2352.21	2181.00	1663.12	0.03	0.71	993.50	1375.89	993.50	1398.95	0.14	1.02	34.00	1.00	0.02	1187.50	1358.71	11238881.00	0.70	2144.89	2040.00	4778	23890	100	MAGEA4v4	""	Undefined
2	2	2	7400.00	58311.00	400.00	0	6061.29	5812.00	2126.53	0.02	0.35	985.00	1786.21	985.00	2606.28	0.26	1.46	99.00	37.00	0.04	4827.00	5076.29	28960724.00	1.64	6301.14	6155.00	4778	23339	100	MAGEB6	""	Undefined
2	3	2	7955.00	58315.00	400.00	0	3357.88	2994.00	2053.35	0.05	0.61	974.00	1467.84	974.00	2231.98	0.18	1.52	40.00	3.00	0.02	2020.00	2383.88	16043961.00	0.85	2961.03	2825.00	4778	23355	100	NXF2	""	Undefined
2	4	2	8510.00	58320.00	400.00	0	1616.67	936.00	2057.41	0.24	1.27	896.00	1176.23	896.00	1386.41	0.12	1.18	19.00	10.00	0.02	40.00	720.67	7716354.00	0.32	875.36	822.00	4773	23373	100	SYCP1	""	Undefined
2	5	2	9065.00	58324.00	400.00	0	3181.36	2937.00	1256.74	0.03	0.40	957.00	1380.20	957.00	1832.73	0.16	1.33	59.00	5.00	0.00	1980.00	2224.36	15203699.00	0.98	3064.41	2746.00	4779	23361	100	TSSK6	""	Undefined
2	6	2	9620.00	58328.00	400.00	0	3265.10	2988.50	1422.90	0.04	0.44	1102.00	1642.99	1102.00	2024.90	0.17	1.23	43.00	4.00	0.00	1886.50	2163.10	15594106.00	0.80	3049.78	2844.00	4776	23346	100	XAGE3av2	""	Undefined
2	7	2	10175.00	58332.00	400.00	0	4391.99	3812.00	3132.64	0.06	0.71	1116.00	1821.92	1116.00	2183.18	0.21	1.20	71.00	15.00	0.06	2696.00	3275.99	20980548.00	1.18	5030.56	3744.00	4777	23343	100	CDK4	""	Undefined
2	8	2	10730.00	58337.00	400.00	0	938.74	805.00	1000.37	0.07	1.07	1275.00	1794.08	1275.00	2105.90	0.15	1.17	0.00	0.00	0.02	-470.00	-336.26	4486260.00	-0.41	1178.64	900.50	4779	24275	100	Buffer	""	Undefined
2	1	3	6841.00	58857.00	400.00	0	1124.37	1087.00	243.15	0.01	0.22	1042.00	1186.11	1042.00	941.56	0.06	0.79	0.00	0.00	0.00	45.00	82.37	5375611.00	-0.07	1357.79	1379.00	4781	23899	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7396.00	58861.00	400.00	0	1215.11	1179.00	589.22	0.01	0.48	1015.00	1552.86	1015.00	2348.76	0.18	1.51	0.00	0.00	0.00	164.00	200.11	5809421.00	-0.14	1377.90	1625.50	4781	23353	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	7951.00	58865.00	400.00	0	536.81	510.50	646.56	0.02	1.20	1089.00	1268.99	1089.00	1167.98	0.07	0.92	0.00	0.00	0.00	-578.50	-552.19	2567013.00	-0.63	524.96	535.50	4782	23352	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	8506.00	58870.00	400.00	0	3070.30	2844.00	2372.68	0.03	0.77	1004.00	1257.48	1004.00	1318.22	0.10	1.05	83.00	13.00	0.10	1840.00	2066.30	14648410.00	1.38	3061.68	2674.50	4771	23351	100	CEP290	""	Undefined
2	5	3	9061.00	58874.00	400.00	0	3464.33	3268.50	1192.76	0.03	0.34	1106.00	1651.66	1106.00	1754.38	0.17	1.06	75.00	5.00	0.00	2162.50	2358.33	16552585.00	1.03	3480.80	3229.00	4778	23353	100	CT47.11	""	Undefined
2	6	3	9616.00	58878.00	400.00	0	3946.35	3683.00	1877.78	0.03	0.48	1188.00	1780.07	1188.00	1684.27	0.18	0.95	95.00	12.00	0.00	2495.00	2758.35	18867510.00	1.29	3988.62	3673.00	4781	23352	100	DDX53	""	Undefined
2	7	3	10171.00	58882.00	400.00	0	4306.78	3914.00	2593.34	0.04	0.60	1284.00	2026.14	1284.00	2070.29	0.20	1.02	80.00	8.00	0.04	2630.00	3022.78	20599320.00	1.10	4189.41	3957.00	4783	23339	100	MAGEA2	""	Undefined
2	8	3	10726.00	58887.00	400.00	0	2649.44	2468.00	2165.77	0.03	0.82	1351.00	1724.75	1351.00	1720.50	0.11	1.00	13.00	1.00	0.06	1117.00	1298.44	12669606.00	0.54	2457.73	2372.00	4782	24273	100	DPPA2	""	Undefined
2	1	4	6837.00	59407.00	400.00	0	2376.52	2291.50	454.47	0.02	0.19	1103.00	1583.80	1103.00	1617.89	0.16	1.02	21.00	0.00	0.00	1188.50	1273.52	11369259.00	0.49	2173.94	2085.00	4784	23911	100	MAGEA4v4	""	Undefined
