ATF	1.0
29	33
"Checksum_ImageFile=2ba24d64ee2871f138355fc9f310a265"
"Checksum_ResultFile=a4c1bbd6d01a65c20deb655fd4d0cda5"
"Type=GenePix Results 3"
"DateTime=2019/06/10 14:20:20"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\100619_PDAC v CP\NIH076__190610_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\100619_PDAC v CP\NIH076__190610_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2720, 51960"
"ImageSize=19920.0, 11220.0"
"JpegOrigin=3370, 53400"
"JpegBrightness=27"
"JpegContrast=39"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=26.6"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	4	3	5370.00	54834.00	400.00	0	944.50	988.00	607.31	0.02	0.64	361.00	685.12	361.00	983.59	0.28	1.44	12.00	0.00	0.00	627.00	583.50	4509974.00	0.26	825.22	386.00	4775	23378	100	COL6A1	""	Undefined
1	5	3	5925.00	54833.00	400.00	0	1084.35	1151.50	800.92	0.03	0.74	317.00	660.94	317.00	920.62	0.32	1.39	36.00	1.00	0.00	834.50	767.35	5178852.00	0.46	748.41	572.00	4776	23358	100	CT62	""	Undefined
1	6	3	6480.00	54831.00	400.00	0	1105.92	1163.50	677.72	0.02	0.61	308.00	635.70	308.00	754.79	0.31	1.19	63.00	3.00	0.00	855.50	797.92	5284078.00	0.62	791.10	459.50	4778	23350	100	DSCR8/MMA1	""	Undefined
1	7	3	7035.00	54830.00	400.00	0	1233.81	1287.00	559.11	0.02	0.45	311.00	635.90	311.00	1136.91	0.31	1.79	35.00	0.00	0.00	976.00	922.81	5891421.00	0.53	897.02	895.00	4775	23380	100	MAGEA3	""	Undefined
1	8	3	7590.00	54828.00	400.00	0	1094.33	974.00	759.85	0.05	0.69	324.00	791.19	324.00	1070.39	0.39	1.35	22.00	3.00	0.00	650.00	770.33	5223223.00	0.28	859.91	763.00	4773	24284	100	SOX1	""	Undefined
1	1	4	3706.00	55389.00	400.00	0	406.63	157.00	1536.75	0.41	3.78	274.00	669.19	274.00	1112.28	0.39	1.66	1.00	0.00	0.04	-117.00	132.63	1943291.00	-0.24	326.73	206.00	4779	25773	100	MAGEA5	""	Undefined
1	2	4	4261.00	55387.00	400.00	0	285.76	160.00	456.60	0.25	1.60	273.00	567.56	273.00	1218.13	0.32	2.15	0.00	0.00	0.00	-113.00	12.76	1366227.00	-0.23	268.72	223.00	4781	23346	100	MART-1	""	Undefined
1	3	4	4816.00	55386.00	400.00	0	322.91	198.50	469.09	0.21	1.45	268.00	380.65	268.00	962.79	0.15	2.53	0.00	0.00	0.00	-69.50	54.91	1544143.00	-0.06	287.32	110.50	4782	23350	100	NY-CO-45	""	Undefined
1	4	4	5371.00	55384.00	400.00	0	616.72	196.00	1537.99	0.50	2.49	228.00	430.91	228.00	1097.08	0.28	2.55	9.00	2.00	0.02	-32.00	388.72	2946705.00	0.17	437.30	244.00	4778	23345	100	THEG	""	Undefined
1	5	4	5926.00	55383.00	400.00	0	773.16	204.00	3527.45	0.58	4.56	210.00	366.44	210.00	888.50	0.24	2.42	17.00	1.00	0.17	-6.00	563.16	3695699.00	0.46	397.27	202.00	4780	23345	100	TYR	""	Undefined
1	6	4	6481.00	55381.00	400.00	0	660.86	217.00	1792.37	0.48	2.71	182.00	292.32	182.00	689.75	0.21	2.36	33.00	5.00	0.02	35.00	478.86	3158917.00	0.53	373.50	156.50	4780	23345	100	ZNF165	""	Undefined
1	7	4	7036.00	55380.00	400.00	0	310.03	200.00	1211.46	0.19	3.91	187.00	317.24	187.00	1473.26	0.23	4.64	2.00	0.00	0.00	13.00	123.03	1480717.00	-0.00	203.33	104.00	4776	23358	100	CDK7	""	Undefined
1	8	4	7591.00	55378.00	400.00	0	222.92	191.00	450.16	0.07	2.02	205.00	395.38	205.00	1543.95	0.29	3.91	1.00	0.00	0.00	-14.00	17.92	1065773.00	-0.11	175.12	199.00	4781	24276	100	Buffer	""	Undefined
1	1	5	3708.00	55939.00	400.00	0	835.77	707.00	810.54	0.07	0.97	43.00	813.67	43.00	1306.16	1.28	1.61	20.00	3.00	0.00	664.00	792.77	3994985.00	0.02	1211.36	1340.00	4780	25780	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	4263.00	55937.00	400.00	0	3692.74	4445.00	2281.94	0.08	0.62	53.00	497.38	53.00	1095.98	0.97	2.20	74.00	72.00	0.00	4392.00	3639.74	17651268.00	2.92	1808.43	901.50	4780	23344	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	4818.00	55936.00	400.00	0	498.32	609.00	274.32	0.09	0.55	51.00	162.31	51.00	407.61	0.50	2.51	67.00	3.00	0.00	558.00	447.32	2382484.00	0.82	252.95	131.00	4781	23348	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	5373.00	55934.00	400.00	0	83.59	37.00	151.20	0.35	1.81	45.00	175.78	45.00	805.98	0.59	4.59	0.00	0.00	0.00	-8.00	38.59	399400.00	-0.11	139.95	40.00	4778	23352	100	COL6A1	""	Undefined
1	5	5	5928.00	55933.00	400.00	0	30.73	30.00	16.10	0.01	0.52	34.00	108.82	34.00	351.92	0.51	3.23	0.00	0.00	0.00	-4.00	-3.27	146948.00	-0.22	28.60	27.00	4782	23344	100	CT62	""	Undefined
1	6	5	6483.00	55931.00	400.00	0	35.05	34.00	33.10	0.01	0.94	34.00	94.48	34.00	427.67	0.44	4.53	0.00	0.00	0.00	0.00	1.05	167526.00	-0.14	32.63	29.00	4779	23352	100	DSCR8/MMA1	""	Undefined
1	7	5	7038.00	55930.00	400.00	0	50.12	43.00	77.49	0.07	1.55	38.00	81.21	38.00	409.46	0.33	5.04	0.00	0.00	0.00	5.00	12.12	239373.00	-0.08	40.08	34.00	4776	23352	100	MAGEA3	""	Undefined
1	8	5	7593.00	55928.00	400.00	0	32.31	31.00	10.61	0.02	0.33	41.00	382.22	41.00	1006.74	0.97	2.63	0.00	0.00	0.00	-10.00	-8.69	154473.00	-0.35	35.85	34.00	4781	24275	100	SOX1	""	Undefined
1	1	6	3709.00	56489.00	400.00	0	872.18	1044.00	525.27	0.08	0.60	202.00	663.96	202.00	869.19	0.52	1.31	46.00	0.00	0.00	842.00	670.18	4163778.00	0.24	760.64	609.00	4774	25786	100	MAGEA5	""	Undefined
1	2	6	4264.00	56487.00	400.00	0	651.49	749.50	715.32	0.06	1.10	191.00	546.30	191.00	806.27	0.46	1.48	8.00	0.00	0.00	558.50	460.49	3110210.00	0.13	515.48	486.00	4774	23351	100	MART-1	""	Undefined
1	3	6	4819.00	56486.00	400.00	0	775.70	826.00	756.55	0.03	0.98	187.00	464.42	187.00	760.37	0.40	1.64	33.00	0.00	0.00	639.00	588.70	3700876.00	0.41	536.94	290.00	4771	23350	100	NY-CO-45	""	Undefined
1	4	6	5374.00	56484.00	400.00	0	764.67	796.00	636.27	0.02	0.83	198.00	486.49	198.00	1168.74	0.39	2.40	2.00	0.00	0.00	598.00	566.67	3652059.00	0.24	539.29	352.00	4776	23375	100	THEG	""	Undefined
1	5	6	5929.00	56483.00	400.00	0	1030.58	1083.00	504.95	0.02	0.49	209.00	578.85	209.00	1183.87	0.44	2.05	22.00	0.00	0.00	874.00	821.58	4920998.00	0.38	733.96	794.50	4775	23349	100	TYR	""	Undefined
1	6	6	6484.00	56481.00	400.00	0	885.06	886.00	568.33	0.00	0.64	207.00	535.37	207.00	814.79	0.41	1.52	34.00	2.00	0.00	679.00	678.06	4227931.00	0.43	609.33	404.00	4777	23363	100	ZNF165	""	Undefined
1	7	6	7039.00	56480.00	400.00	0	1675.72	1201.00	4085.30	0.14	2.44	182.00	321.40	182.00	541.01	0.25	1.68	89.00	44.00	0.15	1019.00	1493.72	8001553.00	2.50	913.34	937.00	4775	23377	100	BAGE4	""	Undefined
1	8	6	7594.00	56478.00	400.00	0	312.04	205.00	350.19	0.18	1.12	181.00	385.00	181.00	717.63	0.33	1.86	6.00	1.00	0.00	24.00	131.04	1489068.00	-0.10	196.83	176.00	4772	24279	100	Buffer	""	Undefined
1	1	7	3711.00	57039.00	400.00	0	1233.38	1518.00	783.52	0.09	0.64	205.00	609.75	205.00	1016.48	0.47	1.67	65.00	3.00	0.00	1313.00	1028.38	5893078.00	0.61	957.90	219.00	4778	25780	100	p53 M133T	""	Undefined
1	2	7	4266.00	57037.00	400.00	0	217.23	184.00	299.19	0.07	1.38	203.00	594.26	203.00	1213.59	0.47	2.04	1.00	0.00	0.00	-19.00	14.23	1039232.00	-0.31	374.75	196.00	4784	23339	100	CDK7	""	Undefined
1	3	7	4821.00	57036.00	400.00	0	1256.16	1467.00	826.62	0.07	0.66	278.00	712.93	278.00	673.97	0.41	0.95	68.00	37.00	0.00	1189.00	978.16	6004449.00	0.81	990.15	869.50	4780	23342	100	p53 M133T	""	Undefined
1	4	7	5376.00	57034.00	400.00	0	1050.11	1109.00	756.50	0.02	0.72	271.00	716.95	271.00	949.98	0.42	1.33	39.00	1.00	0.00	838.00	779.11	5012162.00	0.35	843.42	943.00	4773	23357	100	BAGE4	""	Undefined
1	5	7	5931.00	57033.00	400.00	0	1364.99	1537.00	767.38	0.05	0.56	379.00	899.41	379.00	981.70	0.38	1.09	62.00	4.00	0.00	1158.00	985.99	6528757.00	0.47	956.73	483.00	4783	23342	100	p53 M133T	""	Undefined
1	6	7	6486.00	57031.00	400.00	0	1312.99	1335.00	599.35	0.01	0.46	266.00	719.96	266.00	968.99	0.43	1.35	61.00	3.00	0.00	1069.00	1046.99	6276071.00	0.61	1057.79	1133.00	4780	23342	100	BAGE4	""	Undefined
1	7	7	7041.00	57030.00	400.00	-75	326.94	207.00	1474.62	0.20	4.51	209.00	392.41	209.00	634.98	0.27	1.62	3.00	2.00	0.04	-2.00	117.94	1559851.00	-0.10	317.92	206.00	4771	23364	100	empty	""	Undefined
1	8	7	7596.00	57028.00	400.00	-75	382.60	189.00	625.98	0.31	1.64	224.00	476.06	224.00	752.34	0.33	1.58	8.00	4.00	0.00	-35.00	158.60	1829590.00	-0.12	339.06	200.50	4782	24280	100	empty	""	Undefined
1	1	8	3712.00	57589.00	400.00	0	832.08	940.00	511.53	0.05	0.61	237.00	692.23	237.00	1086.31	0.47	1.57	9.00	0.00	0.00	703.00	595.08	3974847.00	0.13	866.72	884.50	4777	27271	100	ACVR2A	""	Undefined
1	2	8	4267.00	57587.00	400.00	0	693.06	791.00	380.67	0.06	0.55	236.00	762.98	236.00	1438.62	0.51	1.89	0.00	0.00	0.00	555.00	457.06	3314216.00	-0.05	652.04	773.00	4782	24834	100	PIM1	""	Undefined
1	3	8	4822.00	57586.00	400.00	0	811.48	879.00	723.28	0.03	0.89	240.00	542.35	240.00	516.89	0.35	0.95	66.00	9.00	0.00	639.00	571.48	3881308.00	0.52	653.58	755.00	4783	24835	100	ACVR2A	""	Undefined
1	4	8	5377.00	57584.00	400.00	0	727.09	799.00	451.76	0.04	0.62	226.00	562.47	226.00	582.09	0.40	1.03	48.00	2.00	0.00	573.00	501.09	3472603.00	0.28	560.25	599.00	4776	24831	100	PIM1	""	Undefined
1	5	8	5932.00	57583.00	400.00	0	1050.86	942.00	1188.48	0.05	1.13	275.00	715.93	275.00	858.45	0.42	1.20	27.00	4.00	0.00	667.00	775.86	5025196.00	0.39	683.79	730.00	4782	24834	100	ACVR2A	""	Undefined
1	6	8	6487.00	57581.00	400.00	0	1048.06	964.00	1741.28	0.04	1.66	282.00	824.83	282.00	1191.00	0.47	1.44	8.00	2.00	0.04	682.00	766.06	5012878.00	0.19	946.37	920.50	4783	24835	100	PIM1	""	Undefined
1	7	8	7042.00	57580.00	400.00	-75	711.14	314.00	887.80	0.36	1.25	230.00	548.43	230.00	1063.86	0.38	1.94	16.00	5.00	0.00	84.00	481.14	3394264.00	0.15	378.87	224.00	4773	24835	100	empty	""	Undefined
1	8	8	7597.00	57578.00	400.00	-75	429.14	257.00	503.80	0.22	1.17	286.00	512.75	286.00	809.26	0.25	1.58	8.00	2.00	0.00	-29.00	143.14	2053013.00	-0.10	386.84	239.50	4784	25759	100	empty	""	Undefined
2	1	1	8202.00	53726.00	400.00	0	1621.08	1460.50	765.49	0.05	0.47	305.00	759.99	305.00	1208.72	0.40	1.59	48.00	10.00	0.00	1155.50	1316.08	7752024.00	0.71	1830.93	2080.00	4782	26712	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	8757.00	53725.00	400.00	0	2702.74	2958.00	1342.14	0.04	0.50	300.00	631.05	300.00	956.09	0.32	1.52	74.00	70.00	0.00	2658.00	2402.74	12905599.00	2.17	2473.05	2518.50	4775	25774	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	9312.00	53723.00	400.00	0	617.35	640.00	328.65	0.02	0.53	336.00	730.77	336.00	1558.57	0.34	2.13	0.00	0.00	0.00	304.00	281.35	2950935.00	-0.07	644.00	696.00	4780	25781	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	9867.00	53722.00	400.00	0	1595.55	1507.00	858.53	0.02	0.54	310.00	566.54	310.00	1254.08	0.26	2.21	47.00	0.00	0.00	1197.00	1285.55	7629900.00	0.82	1422.85	1347.50	4782	25790	100	CEP290	""	Undefined
2	5	1	10422.00	53720.00	400.00	0	1771.81	1704.00	750.52	0.02	0.42	307.00	556.83	307.00	628.11	0.26	1.13	100.00	61.00	0.00	1397.00	1464.81	8463943.00	1.93	1919.38	1824.50	4777	25786	100	CT47.11	""	Undefined
2	6	1	10977.00	53719.00	400.00	0	1518.50	1390.00	1259.05	0.04	0.83	314.00	607.64	314.00	1183.40	0.29	1.95	41.00	1.00	0.02	1076.00	1204.50	7258449.00	0.77	1473.78	1308.00	4780	25777	100	DDX53	""	Undefined
2	7	1	11532.00	53717.00	400.00	0	1950.25	1870.00	809.65	0.02	0.42	320.00	651.05	320.00	2050.24	0.31	3.15	15.00	0.00	0.00	1550.00	1630.25	9330002.00	0.63	2184.97	2085.00	4784	25785	100	MAGEA2	""	Undefined
2	8	1	12087.00	53716.00	400.00	0	956.57	862.00	1612.38	0.05	1.69	347.00	768.46	347.00	1795.24	0.35	2.34	0.00	0.00	0.02	515.00	609.57	4575279.00	0.10	895.64	854.00	4783	26711	100	DPPA2	""	Undefined
2	1	2	8203.00	54276.00	400.00	0	1101.99	1081.00	809.46	0.01	0.73	325.00	893.78	325.00	1296.43	0.44	1.45	2.00	0.00	0.00	756.00	776.99	5270838.00	0.16	818.27	927.00	4783	24268	100	MAGEA4v4	""	Undefined
2	2	2	8758.00	54275.00	400.00	0	1951.30	1886.00	1269.87	0.01	0.65	300.00	721.16	300.00	1011.75	0.38	1.40	94.00	19.00	0.02	1586.00	1651.30	9313569.00	1.22	1501.02	1550.00	4773	23354	100	MAGEB6	""	Undefined
2	3	2	9313.00	54273.00	400.00	0	1065.46	977.00	1444.66	0.04	1.36	298.00	404.88	298.00	359.64	0.13	0.89	98.00	39.00	0.02	679.00	767.46	5091814.00	1.84	906.72	858.00	4779	23342	100	NXF2	""	Undefined
2	4	2	9868.00	54272.00	400.00	0	451.87	322.00	395.02	0.15	0.87	298.00	450.97	298.00	450.23	0.18	1.00	14.00	3.00	0.00	24.00	153.87	2161300.00	0.00	297.28	285.00	4783	23340	100	SYCP1	""	Undefined
2	5	2	10423.00	54270.00	400.00	0	1165.65	1088.00	685.47	0.03	0.59	292.00	521.01	292.00	549.49	0.25	1.05	91.00	18.00	0.00	796.00	873.65	5571786.00	1.17	1015.16	1043.50	4780	23347	100	TSSK6	""	Undefined
2	6	2	10978.00	54269.00	400.00	0	1116.33	982.00	1727.05	0.06	1.55	296.00	585.31	296.00	996.37	0.30	1.70	16.00	0.00	0.02	686.00	820.33	5336036.00	0.53	1017.08	962.50	4780	23358	100	XAGE3av2	""	Undefined
2	7	2	11533.00	54267.00	400.00	0	1947.28	1522.00	3035.37	0.11	1.56	300.00	593.16	300.00	1117.70	0.30	1.88	57.00	11.00	0.00	1222.00	1647.28	9311899.00	1.21	1742.20	1333.50	4782	23344	100	CDK4	""	Undefined
2	8	2	12088.00	54266.00	400.00	0	494.44	300.00	2204.15	0.22	4.46	319.00	626.77	319.00	1023.83	0.29	1.63	1.00	0.00	0.06	-19.00	175.44	2363414.00	-0.13	858.76	297.00	4780	24277	100	Buffer	""	Undefined
2	1	3	8205.00	54826.00	400.00	0	1926.36	1795.00	887.00	0.03	0.46	323.00	888.40	323.00	1212.21	0.44	1.36	57.00	20.00	0.00	1472.00	1603.36	9200313.00	0.86	1839.65	2149.00	4776	24275	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	8760.00	54825.00	400.00	0	3082.88	3450.00	1468.62	0.05	0.48	299.00	657.73	299.00	1230.65	0.34	1.87	74.00	68.00	0.00	3151.00	2783.88	14726924.00	1.97	2392.22	2583.00	4777	23373	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	9315.00	54823.00	400.00	0	717.03	763.00	295.46	0.03	0.41	307.00	508.93	307.00	810.48	0.22	1.59	10.00	0.00	0.00	456.00	410.03	3420943.00	0.26	736.67	745.00	4771	23351	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	9870.00	54822.00	400.00	0	1427.34	1384.00	383.90	0.01	0.27	302.00	563.11	302.00	670.63	0.27	1.19	95.00	26.00	0.00	1082.00	1125.34	6815566.00	1.29	1060.76	1164.50	4775	23352	100	CEP290	""	Undefined
2	5	3	10425.00	54820.00	400.00	0	1649.62	1565.00	765.57	0.02	0.46	302.00	659.73	302.00	928.94	0.34	1.41	88.00	7.00	0.00	1263.00	1347.62	7873627.00	1.07	1313.71	1428.00	4773	23359	100	CT47.11	""	Undefined
2	6	3	10980.00	54819.00	400.00	0	1233.20	1188.00	400.69	0.02	0.32	306.00	680.70	306.00	1066.91	0.35	1.57	29.00	0.00	0.00	882.00	927.20	5886066.00	0.52	1015.21	1024.00	4773	23359	100	DDX53	""	Undefined
2	7	3	11535.00	54817.00	400.00	0	2467.99	1682.00	5564.74	0.17	2.25	311.00	680.79	311.00	1138.14	0.34	1.67	67.00	14.00	0.65	1371.00	2156.99	11789566.00	1.57	2078.50	1675.50	4777	23354	100	MAGEA2	""	Undefined
2	8	3	12090.00	54816.00	400.00	0	706.79	683.00	161.76	0.01	0.23	324.00	832.41	324.00	1096.74	0.41	1.32	0.00	0.00	0.00	359.00	382.79	3372108.00	-0.11	691.00	676.00	4771	24278	100	DPPA2	""	Undefined
2	1	4	8206.00	55376.00	400.00	0	117.87	46.00	449.63	0.41	3.81	73.00	500.37	73.00	1127.18	0.84	2.25	0.00	0.00	0.00	-27.00	44.87	563767.00	-0.34	162.14	35.00	4783	24270	100	MAGEA4v4	""	Undefined
2	2	4	8761.00	55375.00	400.00	0	67.18	45.00	336.19	0.17	5.00	69.00	396.65	69.00	1104.56	0.76	2.78	0.00	0.00	0.00	-24.00	-1.82	320986.00	-0.30	51.14	39.00	4778	23352	100	MAGEB6	""	Undefined
2	3	4	9316.00	55373.00	400.00	0	627.18	622.00	1789.44	0.00	2.85	182.00	282.63	182.00	716.13	0.19	2.53	20.00	1.00	0.02	440.00	445.18	2999163.00	0.48	631.17	287.00	4782	23348	100	NXF2	""	Undefined
2	4	4	9871.00	55372.00	400.00	0	338.24	287.00	493.81	0.07	1.46	227.00	348.42	227.00	831.00	0.19	2.39	3.00	1.00	0.00	60.00	111.24	1616809.00	-0.01	200.15	197.00	4780	23347	100	SYCP1	""	Undefined
2	5	4	10426.00	55370.00	400.00	0	952.27	748.00	2989.00	0.10	3.14	222.00	420.78	222.00	931.40	0.28	2.21	19.00	5.00	0.15	526.00	730.27	4552814.00	0.57	577.66	247.00	4781	23349	100	TSSK6	""	Undefined
