ATF	1.0
29	33
"Checksum_ImageFile=c34b46e6e2de5e4e2e3986b04e0f7130"
"Checksum_ResultFile=0119ccf99ffe86c4194860420f7ca8fc"
"Type=GenePix Results 3"
"DateTime=2019/06/09 22:40:57"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH058_190609_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH058_190609_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2060, 25770"
"ImageSize=20520.0, 9690.0"
"JpegOrigin=2570, 26095"
"JpegBrightness=58"
"JpegContrast=21"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=27.2"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	7	3	6231.00	27525.00	400.00	0	2579.93	2802.00	2288.92	0.04	0.89	295.00	1114.83	295.00	2177.74	0.58	1.95	64.00	3.00	0.04	2507.00	2284.93	12334643.00	0.67	1784.21	2126.00	4781	23352	100	MAGEA3	""	Undefined
1	8	3	6786.00	27524.00	400.00	0	1885.65	1630.00	3482.50	0.06	1.85	359.00	927.63	359.00	1404.84	0.41	1.51	44.00	6.00	0.10	1271.00	1526.65	9007745.00	0.68	1298.69	1159.50	4777	24275	100	SOX1	""	Undefined
1	1	4	2903.00	28083.00	400.00	0	1679.11	1781.00	3051.51	0.03	1.82	314.00	964.11	314.00	2306.10	0.49	2.39	6.00	1.00	0.08	1467.00	1365.11	8031186.00	0.31	1480.78	1694.00	4783	25777	100	MAGEA5	""	Undefined
1	2	4	3458.00	28082.00	400.00	0	1560.85	1711.50	2071.13	0.04	1.33	318.00	945.37	318.00	2191.51	0.47	2.32	7.00	0.00	0.04	1393.50	1242.85	7460869.00	0.28	1487.09	1636.00	4780	23345	100	MART-1	""	Undefined
1	3	4	4013.00	28081.00	400.00	0	1487.86	1667.50	1664.44	0.05	1.12	312.00	1102.24	312.00	2190.59	0.55	1.99	5.00	0.00	0.02	1355.50	1175.86	7117936.00	0.18	1321.39	1566.00	4784	23351	100	NY-CO-45	""	Undefined
1	4	4	4568.00	28079.00	400.00	0	1743.89	2007.00	1213.63	0.06	0.70	338.00	1407.40	338.00	1923.35	0.62	1.37	35.00	1.00	0.00	1669.00	1405.89	8328836.00	0.17	1505.72	1858.00	4776	23343	100	THEG	""	Undefined
1	5	4	5123.00	28078.00	400.00	0	2053.98	2279.00	2128.26	0.05	1.04	387.00	1485.53	387.00	2233.29	0.58	1.50	33.00	1.00	0.04	1892.00	1666.98	9824176.00	0.25	1659.99	2040.00	4783	23343	100	TYR	""	Undefined
1	6	4	5678.00	28077.00	400.00	0	1945.69	2088.00	1947.96	0.03	1.00	322.00	1200.52	322.00	2292.36	0.57	1.91	25.00	1.00	0.02	1766.00	1623.69	9302345.00	0.33	1502.86	1237.50	4781	23348	100	ZNF165	""	Undefined
1	7	4	6232.00	28075.00	400.00	0	399.54	280.00	1329.07	0.15	3.33	298.00	846.86	298.00	1785.06	0.45	2.11	1.00	0.00	0.00	-18.00	101.54	1909381.00	-0.25	310.81	290.00	4779	23351	100	CDK7	""	Undefined
1	8	4	6787.00	28074.00	400.00	0	354.82	293.00	1176.19	0.08	3.31	324.00	994.56	324.00	1746.71	0.49	1.76	0.00	0.00	0.00	-31.00	30.82	1695346.00	-0.37	553.21	307.00	4778	24275	100	Buffer	""	Undefined
1	1	5	2904.00	28633.00	400.00	0	280.83	223.00	1140.73	0.10	4.06	294.00	762.63	294.00	2405.34	0.41	3.15	0.00	0.00	0.02	-71.00	-13.17	1341822.00	-0.20	239.92	217.00	4778	25772	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	3459.00	28632.00	400.00	0	692.93	784.00	360.33	0.05	0.52	290.00	717.20	290.00	1940.48	0.39	2.71	0.00	0.00	0.00	494.00	402.93	3310825.00	-0.01	455.64	309.00	4778	23341	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	4014.00	28631.00	400.00	0	542.41	532.00	438.56	0.01	0.81	298.00	987.91	298.00	1502.60	0.52	1.52	0.00	0.00	0.00	234.00	244.41	2591078.00	-0.30	571.16	304.50	4777	23353	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4569.00	28629.00	400.00	0	2077.61	2359.00	1722.30	0.06	0.83	354.00	1467.56	354.00	2015.35	0.62	1.37	49.00	1.00	0.00	2005.00	1723.61	9916440.00	0.30	1825.90	2231.00	4773	23370	100	COL6A1	""	Undefined
1	5	5	5124.00	28628.00	400.00	0	2453.38	2757.00	1913.31	0.05	0.78	378.00	1573.55	378.00	2082.86	0.62	1.32	65.00	3.00	0.02	2379.00	2075.38	11724681.00	0.42	2061.83	2534.00	4779	23333	100	CT62	""	Undefined
1	6	5	5679.00	28627.00	400.00	0	2579.21	2884.00	2298.86	0.05	0.89	367.00	1545.21	367.00	1907.03	0.62	1.23	69.00	7.00	0.00	2517.00	2212.21	12320883.00	0.54	2138.41	2663.00	4777	23350	100	DSCR8/MMA1	""	Undefined
1	7	5	6234.00	28625.00	400.00	0	3173.90	3212.00	3198.68	0.01	1.01	331.00	1287.25	331.00	1791.75	0.59	1.39	74.00	24.00	0.02	2881.00	2842.90	15161724.00	1.05	2230.94	2548.00	4777	23360	100	MAGEA3	""	Undefined
1	8	5	6789.00	28624.00	400.00	0	1731.57	1699.00	1904.34	0.01	1.10	350.00	921.63	350.00	1454.01	0.42	1.58	43.00	5.00	0.02	1349.00	1381.57	8269955.00	0.56	1664.85	1436.00	4776	24293	100	SOX1	""	Undefined
1	1	6	2905.00	29183.00	400.00	0	1603.28	1792.50	1953.20	0.05	1.22	300.00	1154.63	300.00	2677.65	0.59	2.32	3.00	0.00	0.04	1492.50	1303.28	7660481.00	0.17	1620.84	1704.00	4778	25785	100	MAGEA5	""	Undefined
1	2	6	3460.00	29182.00	400.00	0	1619.48	1724.50	2327.68	0.03	1.44	297.00	1066.22	297.00	2040.35	0.56	1.91	15.00	0.00	0.00	1427.50	1322.48	7737859.00	0.27	1690.32	1710.00	4778	23341	100	MART-1	""	Undefined
1	3	6	4015.00	29181.00	400.00	0	1521.59	1751.00	1119.82	0.06	0.74	356.00	1221.98	356.00	1556.53	0.54	1.27	38.00	1.00	0.00	1395.00	1165.59	7268641.00	0.19	1391.27	1673.50	4777	23339	100	NY-CO-45	""	Undefined
1	4	6	4570.00	29179.00	400.00	0	1795.47	2038.00	1708.26	0.06	0.95	364.50	1421.43	364.50	1712.22	0.59	1.20	47.00	1.00	0.02	1673.50	1430.97	8569772.00	0.22	1547.47	1880.00	4773	23362	100	THEG	""	Undefined
1	5	6	5125.00	29178.00	400.00	0	2168.26	2385.00	1990.86	0.04	0.92	383.00	1531.49	383.00	1664.75	0.60	1.09	67.00	5.00	0.02	2002.00	1785.26	10362112.00	0.38	1798.32	2159.00	4779	23352	100	TYR	""	Undefined
1	6	6	5680.00	29177.00	400.00	0	2279.89	2454.00	2412.35	0.03	1.06	356.00	1507.53	356.00	1966.75	0.63	1.30	55.00	2.00	0.04	2098.00	1923.89	10893299.00	0.39	1850.12	2150.50	4778	23348	100	ZNF165	""	Undefined
1	7	6	6235.00	29175.00	400.00	0	3062.14	2980.00	3043.81	0.01	0.99	323.00	1027.35	323.00	1830.73	0.50	1.78	74.00	17.00	0.04	2657.00	2739.14	14621710.00	1.11	1744.46	1964.50	4775	23357	100	BAGE4	""	Undefined
1	8	6	6790.00	29174.00	400.00	0	342.07	301.00	644.09	0.06	1.88	346.00	1021.01	346.00	1660.34	0.47	1.63	0.00	0.00	0.00	-45.00	-3.93	1634427.00	-0.41	646.94	310.00	4778	24285	100	Buffer	""	Undefined
1	1	7	2907.00	29733.00	400.00	0	1846.70	2095.00	3470.84	0.05	1.88	283.00	1126.15	283.00	1871.10	0.60	1.66	46.00	2.00	0.15	1812.00	1563.70	8832779.00	0.39	1295.02	284.00	4783	25778	100	p53 M133T	""	Undefined
1	2	7	3462.00	29732.00	400.00	0	445.74	234.00	1560.25	0.28	3.50	268.00	1103.45	268.00	1648.95	0.61	1.49	6.00	0.00	0.02	-34.00	177.74	2131066.00	-0.40	682.12	244.00	4781	23349	100	CDK7	""	Undefined
1	3	7	4017.00	29731.00	400.00	0	1870.01	2206.00	1542.65	0.07	0.82	1483.00	1456.74	1483.00	1916.88	0.01	1.32	4.00	0.00	0.00	723.00	387.01	8946132.00	0.22	1720.75	2144.00	4784	23346	100	p53 M133T	""	Undefined
1	4	7	4572.00	29729.00	400.00	0	2139.70	2436.50	2102.91	0.06	0.98	654.00	1495.19	654.00	2469.53	0.36	1.65	19.00	0.00	0.04	1782.50	1485.70	10219228.00	0.26	1759.61	2187.00	4776	23339	100	BAGE4	""	Undefined
1	5	7	5127.00	29728.00	400.00	0	2102.99	2415.00	1987.43	0.06	0.95	404.00	1574.63	404.00	2496.39	0.59	1.59	28.00	0.00	0.04	2011.00	1698.99	10058592.00	0.21	1836.74	2255.00	4783	23347	100	p53 M133T	""	Undefined
1	6	7	5682.00	29727.00	400.00	0	2517.66	2706.00	3016.00	0.03	1.20	317.00	1091.84	317.00	1551.87	0.54	1.42	70.00	21.00	0.13	2389.00	2200.66	12036928.00	0.92	1823.79	383.00	4781	23347	100	BAGE4	""	Undefined
1	7	7	6236.00	29725.00	400.00	-75	387.31	310.00	835.77	0.10	2.16	317.00	572.75	317.00	1236.89	0.26	2.16	0.00	0.00	0.00	-7.00	70.31	1851326.00	-0.15	344.32	315.00	4780	23348	100	empty	""	Undefined
1	8	7	6791.00	29724.00	400.00	-75	447.34	310.00	1526.26	0.16	3.41	347.00	1054.03	347.00	2378.60	0.48	2.26	1.00	0.00	0.02	-37.00	100.34	2137822.00	-0.26	525.21	329.50	4779	24269	100	empty	""	Undefined
1	1	8	2908.00	30283.00	400.00	0	1737.19	1833.50	2967.54	0.02	1.71	317.00	1019.16	317.00	1715.65	0.51	1.68	34.00	2.00	0.10	1516.50	1420.19	8307228.00	0.42	1791.50	1853.00	4782	27266	100	ACVR2A	""	Undefined
1	2	8	3463.00	30282.00	400.00	0	1478.88	1652.00	1937.85	0.05	1.31	296.00	1016.81	296.00	1771.82	0.54	1.74	23.00	1.00	0.00	1356.00	1182.88	7066083.00	0.26	1502.34	1666.00	4778	24833	100	PIM1	""	Undefined
1	3	8	4018.00	30281.00	400.00	0	1727.38	1791.50	2676.66	0.02	1.55	294.00	1128.85	294.00	1915.21	0.58	1.70	26.00	1.00	0.08	1497.50	1433.38	8260321.00	0.31	1577.52	1652.00	4782	24835	100	ACVR2A	""	Undefined
1	4	8	4573.00	30279.00	400.00	0	1586.77	1649.00	2649.60	0.02	1.67	294.00	1249.67	294.00	2391.18	0.63	1.91	5.00	0.00	0.08	1355.00	1292.77	7581568.00	0.14	1414.74	1661.00	4778	24842	100	PIM1	""	Undefined
1	5	8	5128.00	30278.00	400.00	0	1757.67	1929.00	1777.35	0.04	1.01	302.00	1249.18	302.00	2242.93	0.62	1.80	22.00	0.00	0.04	1627.00	1455.67	8401677.00	0.23	1701.90	1811.00	4780	24830	100	ACVR2A	""	Undefined
1	6	8	5683.00	30277.00	400.00	0	1821.45	1953.00	2236.43	0.03	1.23	314.00	879.65	314.00	1481.50	0.45	1.68	58.00	4.00	0.04	1639.00	1507.45	8708355.00	0.64	1224.15	392.50	4781	24832	100	PIM1	""	Undefined
1	7	8	6238.00	30275.00	400.00	-75	379.98	320.00	1193.06	0.07	3.14	322.00	522.11	322.00	1454.94	0.21	2.79	0.00	0.00	0.02	-2.00	57.98	1815901.00	-0.10	319.81	312.00	4779	24830	100	empty	""	Undefined
1	8	8	6793.00	30274.00	400.00	-75	483.85	318.00	1323.01	0.18	2.73	365.00	815.98	365.00	1952.14	0.35	2.39	1.00	1.00	0.00	-47.00	118.85	2312817.00	-0.17	679.37	336.00	4780	25766	100	empty	""	Undefined
2	1	1	7398.00	26423.00	400.00	0	536.15	442.50	1051.74	0.08	1.96	422.00	1120.63	422.00	2317.16	0.42	2.07	0.00	0.00	0.00	20.50	114.15	2563857.00	-0.25	549.02	412.00	4782	26709	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	7953.00	26421.00	400.00	0	985.84	1055.00	656.46	0.03	0.67	406.00	1081.83	406.00	2223.19	0.43	2.06	0.00	0.00	0.00	649.00	579.84	4714303.00	-0.04	729.19	450.00	4782	25777	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	8508.00	26420.00	400.00	0	554.23	496.00	853.27	0.05	1.54	402.00	969.75	402.00	1583.08	0.38	1.63	0.00	0.00	0.00	94.00	152.23	2646447.00	-0.26	794.27	415.00	4775	25783	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	9063.00	26419.00	400.00	0	2224.88	2485.00	1819.20	0.05	0.82	405.00	1537.94	405.00	2194.98	0.58	1.43	45.00	1.00	0.00	2080.00	1819.88	10626048.00	0.31	2087.35	2322.00	4776	25789	100	CEP290	""	Undefined
2	5	1	9618.00	26417.00	400.00	0	3194.92	3549.00	2720.08	0.05	0.85	538.50	1767.29	538.50	2213.20	0.52	1.25	68.00	11.00	0.04	3010.50	2656.42	15284478.00	0.65	2857.35	3212.00	4784	25782	100	CT47.11	""	Undefined
2	6	1	10173.00	26416.00	400.00	0	2264.13	2441.50	1585.11	0.03	0.70	516.00	1547.63	516.00	1788.45	0.48	1.16	56.00	3.00	0.00	1925.50	1748.13	10827064.00	0.40	1918.62	2171.00	4782	25783	100	DDX53	""	Undefined
2	7	1	10728.00	26415.00	400.00	0	2304.05	2534.00	2091.48	0.04	0.91	385.00	1023.63	385.00	1503.98	0.42	1.47	72.00	18.00	0.02	2149.00	1919.05	10992631.00	0.85	1631.62	575.00	4771	25798	100	MAGEA2	""	Undefined
2	8	1	11283.00	26413.00	400.00	0	787.78	800.00	883.88	0.01	1.12	226.00	398.62	226.00	849.23	0.25	2.13	22.00	1.00	0.00	574.00	561.78	3763236.00	0.46	659.06	341.00	4777	26719	100	DPPA2	""	Undefined
2	1	2	7400.00	26973.00	400.00	0	1804.62	1861.00	1794.26	0.01	0.99	654.00	1707.08	654.00	3097.26	0.42	1.81	4.00	1.00	0.00	1207.00	1150.62	8617052.00	0.03	2146.50	1840.00	4775	24283	100	MAGEA4v4	""	Undefined
2	2	2	7955.00	26971.00	400.00	0	3343.98	3933.00	2868.47	0.07	0.86	488.00	1699.86	488.00	2963.21	0.54	1.74	57.00	7.00	0.02	3445.00	2855.98	15977554.00	0.55	2529.72	2532.00	4778	23346	100	MAGEB6	""	Undefined
2	3	2	8510.00	26970.00	400.00	0	1911.36	2102.00	1429.53	0.04	0.75	413.00	1151.04	413.00	2096.37	0.45	1.82	33.00	2.00	0.00	1689.00	1498.36	9134366.00	0.36	1440.27	470.00	4779	23373	100	NXF2	""	Undefined
2	4	2	9065.00	26969.00	400.00	0	2188.67	495.00	5124.03	0.65	2.34	411.00	1516.38	411.00	2534.80	0.57	1.67	13.00	9.00	0.02	84.00	1777.67	10446522.00	0.27	1527.44	414.00	4773	23362	100	SYCP1	""	Undefined
2	5	2	9620.00	26967.00	400.00	0	2020.36	2090.00	2240.30	0.01	1.11	671.50	1815.94	671.50	2403.50	0.43	1.32	17.00	1.00	0.04	1418.50	1348.86	9647232.00	0.09	1591.43	1697.00	4775	23352	100	TSSK6	""	Undefined
2	6	2	10175.00	26966.00	400.00	0	1943.35	2057.00	2244.58	0.02	1.16	605.00	1606.34	605.00	1980.07	0.42	1.23	28.00	1.00	0.08	1452.00	1338.35	9277552.00	0.17	1539.41	1483.00	4774	23350	100	XAGE3av2	""	Undefined
2	7	2	10730.00	26965.00	400.00	0	2306.39	2402.00	1891.60	0.02	0.82	359.00	997.37	359.00	1418.17	0.44	1.42	64.00	28.00	0.00	2043.00	1947.39	11015309.00	0.92	1266.19	351.00	4776	23378	100	CDK4	""	Undefined
2	8	2	11285.00	26963.00	400.00	0	244.83	229.00	339.02	0.03	1.38	270.00	565.18	270.00	1733.52	0.32	3.07	0.00	0.00	0.00	-41.00	-25.17	1168321.00	-0.18	233.47	230.00	4772	24279	100	Buffer	""	Undefined
2	1	3	7401.00	27523.00	400.00	0	573.67	488.00	645.44	0.07	1.13	507.00	1235.85	507.00	2323.90	0.39	1.88	0.00	0.00	0.00	-19.00	66.67	2743302.00	-0.28	906.24	497.00	4782	24269	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7956.00	27521.00	400.00	0	999.77	1078.00	970.50	0.03	0.97	425.00	1195.37	425.00	2423.42	0.45	2.03	0.00	0.00	0.00	653.00	574.77	4778877.00	-0.08	716.73	500.00	4780	23351	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	8511.00	27520.00	400.00	0	551.07	506.00	387.50	0.04	0.70	403.00	1117.16	403.00	2132.35	0.44	1.91	0.00	0.00	0.00	103.00	148.07	2631896.00	-0.27	709.37	420.00	4776	23362	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	9066.00	27519.00	400.00	0	2243.02	2469.50	2277.57	0.04	1.02	422.50	1699.52	422.50	2588.61	0.60	1.52	29.00	1.00	0.02	2047.00	1820.52	10730604.00	0.21	2169.24	2380.00	4784	23340	100	CEP290	""	Undefined
2	5	3	9621.00	27517.00	400.00	0	3164.19	3594.00	2809.44	0.06	0.89	600.00	1977.50	600.00	2648.05	0.52	1.34	61.00	2.00	0.06	2994.00	2564.19	15121667.00	0.45	2748.91	3144.00	4779	23343	100	CT47.11	""	Undefined
2	6	3	10176.00	27516.00	400.00	0	2646.09	2649.00	2401.10	0.00	0.91	671.00	1771.32	671.00	2127.61	0.42	1.20	44.00	4.00	0.02	1978.00	1975.09	12650958.00	0.41	2205.02	2235.00	4781	23342	100	DDX53	""	Undefined
2	7	3	10731.00	27515.00	400.00	0	2373.82	2586.00	2059.51	0.04	0.87	396.00	1150.38	396.00	1578.43	0.46	1.37	73.00	12.00	0.02	2190.00	1977.82	11334988.00	0.78	1953.39	1715.50	4775	23354	100	MAGEA2	""	Undefined
2	8	3	11286.00	27513.00	400.00	0	941.55	899.00	1455.79	0.02	1.55	302.00	549.98	302.00	1484.22	0.26	2.70	2.00	0.00	0.02	597.00	639.55	4504378.00	0.26	747.12	429.00	4784	24279	100	DPPA2	""	Undefined
2	1	4	7402.00	28073.00	400.00	0	1744.27	1813.50	1779.99	0.02	1.02	681.00	1549.98	681.00	2517.78	0.36	1.62	7.00	1.00	0.00	1132.50	1063.27	8341110.00	0.08	2132.03	1729.00	4782	24281	100	MAGEA4v4	""	Undefined
2	2	4	7957.00	28071.00	400.00	0	3250.01	3821.50	2345.96	0.07	0.72	468.00	1576.53	468.00	2670.62	0.53	1.69	60.00	10.00	0.00	3353.50	2782.01	15541529.00	0.63	2573.83	2965.00	4782	23355	100	MAGEB6	""	Undefined
