ATF	1.0
29	33
"Checksum_ImageFile=c7953ee10e38954316cb26d104890eb8"
"Checksum_ResultFile=53126a644b618d3d5368a066dae81ebe"
"Type=GenePix Results 3"
"DateTime=2019/06/09 21:54:18"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH031_190609_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH031_190609_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2000, 41100"
"ImageSize=20370.0, 10230.0"
"JpegOrigin=2470, 41595"
"JpegBrightness=60"
"JpegContrast=26"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=26.8"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	6	2	5575.00	42472.00	400.00	0	3163.79	3050.00	1502.25	0.02	0.47	399.00	895.37	399.00	1451.84	0.35	1.62	97.00	36.00	0.02	2651.00	2764.79	15103922.00	1.56	2333.56	2766.50	4774	23349	100	ZNF165	""	Undefined
1	7	2	6130.00	42471.00	400.00	0	500.59	403.00	2103.64	0.09	4.20	393.00	686.49	393.00	1367.78	0.24	1.99	0.00	0.00	0.08	10.00	107.59	2388306.00	-0.14	414.94	401.00	4771	23350	100	CDK7	""	Undefined
1	8	2	6685.00	42470.00	400.00	0	390.47	385.00	111.78	0.01	0.29	428.00	728.26	428.00	2249.86	0.23	3.09	0.00	0.00	0.00	-43.00	-37.53	1864124.00	-0.15	365.71	360.00	4774	24308	100	Buffer	""	Undefined
1	1	3	2800.00	43026.00	400.00	0	952.08	709.00	513.89	0.13	0.54	552.00	1020.24	552.00	1049.15	0.27	1.03	19.00	0.00	0.00	157.00	400.08	4552841.00	-0.06	1145.47	1440.00	4782	25781	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	3	3355.00	43025.00	400.00	0	2824.38	3244.00	1261.77	0.06	0.45	510.00	843.53	510.00	965.57	0.22	1.14	74.00	71.00	0.00	2734.00	2314.38	13486408.00	2.05	1987.32	920.00	4775	23360	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	3	3910.00	43024.00	400.00	0	377.94	324.00	126.74	0.07	0.34	459.00	847.07	459.00	1347.49	0.27	1.59	0.00	0.00	0.00	-135.00	-81.06	1803547.00	-0.35	381.65	337.50	4772	23366	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	3	4465.00	43023.00	400.00	0	3376.74	3279.00	1155.38	0.01	0.34	426.00	1094.16	426.00	1616.60	0.41	1.48	96.00	30.00	0.00	2853.00	2950.74	16134043.00	1.41	2449.36	2761.00	4778	23352	100	COL6A1	""	Undefined
1	5	3	5020.00	43023.00	400.00	0	3597.12	3507.00	1307.10	0.01	0.36	409.00	1139.36	409.00	1518.89	0.44	1.33	99.00	53.00	0.02	3098.00	3188.12	17197840.00	1.62	2740.79	3105.00	4781	23340	100	CT62	""	Undefined
1	6	3	5575.00	43022.00	400.00	0	3961.35	3853.50	1648.51	0.01	0.42	395.00	1093.35	395.00	1600.66	0.44	1.46	98.00	64.00	0.02	3458.50	3566.35	18943124.00	1.79	2827.56	3371.00	4782	23341	100	DSCR8/MMA1	""	Undefined
1	7	3	6130.00	43021.00	400.00	0	4737.81	4628.00	1486.50	0.01	0.31	389.00	952.54	389.00	2571.96	0.39	2.70	99.00	12.00	0.02	4239.00	4348.81	22656128.00	1.47	4401.80	4313.00	4782	23354	100	MAGEA3	""	Undefined
1	8	3	6685.00	43020.00	400.00	0	2597.33	2493.00	1289.40	0.02	0.50	424.00	808.14	424.00	2319.87	0.28	2.87	33.00	1.00	0.02	2069.00	2173.33	12404828.00	0.77	2695.35	2298.00	4776	24283	100	SOX1	""	Undefined
1	1	4	2801.00	43576.00	400.00	0	2830.97	2791.00	2116.05	0.01	0.75	552.00	1115.61	552.00	1230.72	0.31	1.10	91.00	33.00	0.04	2239.00	2278.97	13529218.00	1.39	2005.00	2365.00	4779	25774	100	MAGEA5	""	Undefined
1	2	4	3356.00	43575.00	400.00	0	2160.27	2101.00	1602.78	0.01	0.74	527.00	1000.28	527.00	1013.82	0.28	1.01	92.00	15.00	0.04	1574.00	1633.27	10323948.00	1.14	1543.02	1831.00	4779	23340	100	MART-1	""	Undefined
1	3	4	3911.00	43574.00	400.00	0	2659.47	2578.50	1721.61	0.01	0.65	494.00	928.22	494.00	982.89	0.27	1.06	94.00	59.00	0.02	2084.50	2165.47	12706958.00	1.76	1786.48	2179.00	4778	23343	100	NY-CO-45	""	Undefined
1	4	4	4466.00	43573.00	400.00	0	3128.79	3021.50	1721.87	0.02	0.55	473.00	1140.02	473.00	1263.02	0.38	1.11	96.00	51.00	0.02	2548.50	2655.79	14968126.00	1.57	2226.27	2603.00	4784	23347	100	THEG	""	Undefined
1	5	4	5021.00	43573.00	400.00	0	3625.21	3550.00	992.38	0.01	0.27	463.00	1184.71	463.00	1548.12	0.41	1.31	97.00	49.00	0.00	3087.00	3162.21	17335770.00	1.58	2502.37	2920.00	4782	23348	100	TYR	""	Undefined
1	6	4	5576.00	43572.00	400.00	0	3381.65	3270.00	1070.04	0.01	0.32	439.00	926.31	439.00	1314.23	0.32	1.42	98.00	60.00	0.00	2831.00	2942.65	16164274.00	1.87	2485.76	2827.50	4780	23351	100	ZNF165	""	Undefined
1	7	4	6131.00	43571.00	400.00	0	479.89	458.00	476.49	0.02	0.99	423.00	698.03	423.00	1040.73	0.22	1.49	0.00	0.00	0.00	35.00	56.89	2294842.00	-0.21	539.15	445.00	4782	23350	100	CDK7	""	Undefined
1	8	4	6686.00	43570.00	400.00	0	417.01	390.00	524.00	0.03	1.26	476.00	709.08	476.00	985.51	0.17	1.39	0.00	0.00	0.00	-86.00	-58.99	1993330.00	-0.30	372.51	374.00	4780	24274	100	Buffer	""	Undefined
1	1	5	2802.00	44126.00	400.00	0	1121.53	1000.00	1005.10	0.05	0.90	551.00	1001.28	551.00	972.04	0.26	0.97	39.00	0.00	0.00	449.00	570.53	5364288.00	0.12	1068.75	887.00	4783	25781	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	3357.00	44125.00	400.00	0	2824.76	3234.00	1348.47	0.06	0.48	504.00	816.30	504.00	932.70	0.21	1.14	74.00	70.00	0.00	2730.00	2320.76	13496687.00	2.15	1874.33	814.00	4778	23337	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	3912.00	44124.00	400.00	0	486.60	540.00	165.36	0.05	0.34	494.00	912.48	494.00	1357.79	0.27	1.49	0.00	0.00	0.00	46.00	-7.40	2324496.00	-0.31	469.21	487.50	4777	23339	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4467.00	44123.00	400.00	0	3762.20	3722.00	1421.10	0.00	0.38	481.00	1222.58	481.00	1611.04	0.41	1.32	95.00	50.00	0.00	3241.00	3281.20	17990868.00	1.58	2544.15	3159.00	4782	23344	100	COL6A1	""	Undefined
1	5	5	5022.00	44123.00	400.00	0	4038.45	3999.00	1024.09	0.00	0.25	464.00	1292.34	464.00	1799.82	0.44	1.39	97.00	47.00	0.00	3535.00	3574.45	19299754.00	1.53	2919.75	3472.50	4779	23355	100	CT62	""	Undefined
1	6	5	5577.00	44122.00	400.00	0	4230.74	4292.00	1466.20	0.01	0.35	450.00	1273.35	450.00	1835.30	0.45	1.44	94.00	59.00	0.00	3842.00	3780.74	20252494.00	1.61	2997.96	3824.50	4787	23356	100	DSCR8/MMA1	""	Undefined
1	7	5	6132.00	44121.00	400.00	0	5154.79	5090.00	1771.54	0.01	0.34	472.00	1082.48	472.00	1501.36	0.36	1.39	97.00	97.00	0.04	4618.00	4682.79	24644972.00	2.71	3845.36	4734.00	4781	23353	100	MAGEA3	""	Undefined
1	8	5	6687.00	44120.00	400.00	0	2956.21	2888.00	670.08	0.01	0.23	513.00	848.65	513.00	1024.93	0.22	1.21	99.00	72.00	0.00	2375.00	2443.21	14121830.00	2.06	2522.93	2695.00	4777	24268	100	SOX1	""	Undefined
1	1	6	2803.00	44676.00	400.00	0	2734.07	2838.50	1379.69	0.02	0.50	500.00	1133.35	500.00	1265.36	0.36	1.12	88.00	36.00	0.00	2338.50	2234.07	13074325.00	1.27	2298.09	2479.00	4782	25781	100	MAGEA5	""	Undefined
1	2	6	3358.00	44675.00	400.00	0	2201.24	2158.00	1478.59	0.01	0.67	495.00	1076.71	495.00	1220.58	0.34	1.13	88.00	5.00	0.02	1663.00	1706.24	10513107.00	0.92	1769.67	1947.50	4776	23346	100	MART-1	""	Undefined
1	3	6	3913.00	44674.00	400.00	0	2783.75	2712.00	1318.52	0.01	0.47	492.00	1119.40	492.00	1290.25	0.36	1.15	93.00	29.00	0.00	2220.00	2291.75	13295209.00	1.29	2053.79	2364.00	4776	23346	100	NY-CO-45	""	Undefined
1	4	6	4468.00	44673.00	400.00	0	3000.29	2967.00	1288.66	0.00	0.43	473.00	1238.67	473.00	1439.39	0.42	1.16	95.00	27.00	0.02	2494.00	2527.29	14353402.00	1.22	2080.56	2528.00	4784	23350	100	THEG	""	Undefined
1	5	6	5023.00	44673.00	400.00	0	3515.60	3486.00	980.37	0.00	0.28	462.00	1265.99	462.00	1524.49	0.44	1.20	96.00	48.00	0.00	3024.00	3053.60	16815096.00	1.48	2432.24	2913.00	4783	23341	100	TYR	""	Undefined
1	6	6	5578.00	44672.00	400.00	0	3235.49	3130.50	1433.03	0.01	0.44	433.00	1218.29	433.00	1587.04	0.45	1.30	96.00	24.00	0.00	2697.50	2802.49	15459164.00	1.27	2369.30	2794.00	4778	23340	100	ZNF165	""	Undefined
1	7	6	6133.00	44671.00	400.00	0	4501.70	4277.00	2655.20	0.02	0.59	438.00	987.45	438.00	1447.86	0.35	1.47	99.00	87.00	0.10	3839.00	4063.70	21518120.00	2.43	3174.64	3436.50	4780	23348	100	BAGE4	""	Undefined
1	8	6	6688.00	44670.00	400.00	0	420.34	410.00	192.17	0.01	0.46	498.00	731.02	498.00	862.98	0.17	1.18	0.00	0.00	0.00	-88.00	-77.66	2007534.00	-0.36	416.78	410.00	4776	24272	100	Buffer	""	Undefined
1	1	7	2804.00	45226.00	400.00	0	3085.69	3214.00	1914.71	0.02	0.62	455.00	1062.21	455.00	1359.83	0.37	1.28	88.00	53.00	0.04	2759.00	2630.69	14752667.00	1.49	2155.60	2945.00	4781	25786	100	p53 M133T	""	Undefined
1	2	7	3359.00	45225.00	400.00	0	441.65	441.00	34.95	0.00	0.08	464.00	1013.07	464.00	1151.86	0.34	1.14	0.00	0.00	0.00	-23.00	-22.35	2109329.00	-0.50	434.52	429.00	4776	23362	100	CDK7	""	Undefined
1	3	7	3914.00	45224.00	400.00	0	3002.86	3139.00	1046.46	0.02	0.35	462.00	1312.55	462.00	1410.90	0.45	1.07	90.00	41.00	0.00	2677.00	2540.86	14335678.00	1.20	2114.68	2776.00	4774	23363	100	p53 M133T	""	Undefined
1	4	7	4469.00	45223.00	400.00	0	3574.20	3590.50	1302.21	0.00	0.36	459.00	1275.63	459.00	1436.45	0.44	1.13	93.00	63.00	0.00	3131.50	3115.20	17077538.00	1.60	2574.49	3234.00	4778	23347	100	BAGE4	""	Undefined
1	5	7	5024.00	45223.00	400.00	0	3262.13	3246.00	1563.34	0.00	0.48	470.00	1258.44	470.00	1584.83	0.43	1.26	95.00	29.00	0.02	2776.00	2792.13	15593003.00	1.26	2448.11	3006.00	4780	23344	100	p53 M133T	""	Undefined
1	6	7	5579.00	45222.00	400.00	0	3836.87	3807.00	1614.72	0.00	0.42	429.00	1010.73	429.00	1466.80	0.37	1.45	96.00	74.00	0.02	3378.00	3407.87	18336364.00	1.93	2942.46	3476.00	4779	23343	100	BAGE4	""	Undefined
1	7	7	6134.00	45221.00	400.00	-75	440.75	410.00	118.99	0.03	0.27	426.00	668.47	426.00	899.17	0.20	1.35	0.00	0.00	0.00	-16.00	14.75	2107213.00	-0.25	424.71	414.00	4781	23352	100	empty	""	Undefined
1	8	7	6689.00	45220.00	400.00	-75	454.57	434.00	130.05	0.02	0.29	448.00	565.35	448.00	515.95	0.10	0.91	0.00	0.00	0.00	-14.00	6.57	2170558.00	-0.21	482.14	450.00	4775	24288	100	empty	""	Undefined
1	1	8	2805.00	45776.00	400.00	0	2606.80	2706.00	1553.33	0.02	0.60	470.00	1148.84	470.00	2185.33	0.39	1.90	53.00	1.00	0.02	2236.00	2136.80	12437030.00	0.67	1699.80	2140.00	4771	27256	100	ACVR2A	""	Undefined
1	2	8	3360.00	45775.00	400.00	0	2170.67	2270.00	924.70	0.02	0.43	484.00	1132.83	484.00	1263.69	0.37	1.12	85.00	3.00	0.00	1786.00	1686.67	10362794.00	0.82	1505.89	1966.00	4774	24870	100	PIM1	""	Undefined
1	3	8	3915.00	45774.00	400.00	0	2668.18	2679.50	1511.87	0.00	0.57	480.00	1036.56	480.00	1075.89	0.33	1.04	90.00	53.00	0.02	2199.50	2188.18	12748583.00	1.52	1776.10	2214.00	4778	24865	100	ACVR2A	""	Undefined
1	4	8	4470.00	45773.00	400.00	0	2311.33	2390.00	748.48	0.01	0.32	464.00	1080.33	464.00	1247.86	0.37	1.16	89.00	12.00	0.00	1926.00	1847.33	11025041.00	0.99	1624.18	1968.00	4770	24845	100	PIM1	""	Undefined
1	5	8	5025.00	45773.00	400.00	0	3018.12	3014.00	1633.62	0.00	0.54	466.00	1258.16	466.00	1509.35	0.43	1.20	93.00	21.00	0.02	2548.00	2552.12	14408529.00	1.17	2057.11	2491.50	4774	24838	100	ACVR2A	""	Undefined
1	6	8	5580.00	45772.00	400.00	0	2566.83	2501.00	897.70	0.01	0.35	427.00	1114.22	427.00	1670.50	0.42	1.50	84.00	1.00	0.00	2074.00	2139.83	12254056.00	0.87	1852.62	2164.00	4774	24837	100	PIM1	""	Undefined
1	7	8	6135.00	45771.00	400.00	-75	439.98	412.00	377.12	0.03	0.86	412.00	694.45	412.00	1231.07	0.23	1.77	0.00	0.00	0.00	0.00	27.98	2099167.00	-0.21	419.72	413.00	4771	24831	100	empty	""	Undefined
1	8	8	6690.00	45770.00	400.00	-75	426.48	401.00	993.10	0.03	2.33	418.00	497.70	418.00	563.70	0.08	1.13	0.00	0.00	0.02	-17.00	8.48	2035579.00	-0.13	402.01	400.00	4773	25795	100	empty	""	Undefined
2	1	1	7299.00	41919.00	400.00	0	1482.52	1589.00	765.92	0.03	0.52	462.00	740.74	462.00	1242.81	0.21	1.68	47.00	0.00	0.00	1127.00	1020.52	7079043.00	0.60	1709.06	1780.00	4775	26722	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	7854.00	41918.00	400.00	0	1593.11	931.50	1069.79	0.23	0.67	465.00	883.15	465.00	1378.45	0.28	1.56	43.00	5.00	0.00	466.50	1128.11	7611868.00	0.52	1786.49	2106.50	4778	25784	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	8409.00	41918.00	400.00	0	447.56	337.00	204.32	0.12	0.46	490.00	809.42	490.00	1464.41	0.22	1.81	0.00	0.00	0.00	-153.00	-42.44	2137554.00	-0.25	478.59	425.50	4776	25781	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	8964.00	41917.00	400.00	0	3249.30	3140.50	931.82	0.01	0.29	430.00	755.95	430.00	1586.06	0.25	2.10	96.00	27.00	0.00	2710.50	2819.30	15525134.00	1.57	3428.66	2937.00	4778	25778	100	CEP290	""	Undefined
2	5	1	9519.00	41916.00	400.00	0	3661.03	3578.00	1196.18	0.01	0.33	405.00	1008.97	405.00	1887.70	0.40	1.87	99.00	20.00	0.00	3173.00	3256.03	17503396.00	1.40	3502.07	3521.00	4781	25790	100	CT47.11	""	Undefined
2	6	1	10074.00	41915.00	400.00	0	3553.76	3375.00	1625.91	0.02	0.46	412.00	1040.77	412.00	1744.44	0.40	1.68	99.00	25.00	0.02	2963.00	3141.76	16969192.00	1.44	3006.18	3071.00	4775	25793	100	DDX53	""	Undefined
2	7	1	10629.00	41914.00	400.00	0	4318.82	4245.00	1302.79	0.01	0.30	405.00	1117.72	405.00	1862.24	0.44	1.67	98.00	55.00	0.02	3840.00	3913.82	20622336.00	1.72	3345.70	3923.00	4775	25799	100	MAGEA2	""	Undefined
2	8	1	11184.00	41913.00	400.00	0	1714.48	1624.00	495.72	0.02	0.29	429.00	1057.45	429.00	1792.82	0.39	1.70	9.00	0.00	0.00	1195.00	1285.48	8190087.00	0.37	1414.51	1423.00	4777	26708	100	DPPA2	""	Undefined
2	1	2	7300.00	42469.00	400.00	0	2874.07	2696.50	1286.55	0.03	0.45	472.00	1001.18	472.00	1731.22	0.33	1.73	85.00	6.00	0.02	2224.50	2402.07	13732311.00	1.08	2621.86	2550.00	4778	24308	100	MAGEA4v4	""	Undefined
2	2	2	7855.00	42468.00	400.00	0	5740.62	5562.50	1659.01	0.01	0.29	497.00	1408.02	497.00	2235.11	0.45	1.59	100.00	72.00	0.02	5065.50	5243.62	27382632.00	1.94	5916.48	5637.00	4770	23353	100	MAGEB6	""	Undefined
2	3	2	8410.00	42468.00	400.00	0	3043.90	2870.50	971.24	0.03	0.32	515.00	1156.45	515.00	1856.65	0.35	1.61	81.00	4.00	0.00	2355.50	2528.90	14531562.00	1.02	3006.93	2828.00	4774	23350	100	NXF2	""	Undefined
2	4	2	8965.00	42467.00	400.00	0	1121.27	588.00	1168.95	0.28	1.04	459.00	843.65	459.00	1203.98	0.26	1.43	22.00	8.00	0.00	129.00	662.27	5351821.00	0.23	498.50	451.50	4773	23346	100	SYCP1	""	Undefined
2	5	2	9520.00	42466.00	400.00	0	2969.20	2826.00	907.40	0.02	0.31	416.00	925.95	416.00	1478.32	0.35	1.60	99.00	22.00	0.00	2410.00	2553.20	14166074.00	1.38	2725.25	2657.00	4771	23350	100	TSSK6	""	Undefined
2	6	2	10075.00	42465.00	400.00	0	2558.52	2435.00	850.67	0.02	0.33	432.00	1053.19	432.00	1484.71	0.39	1.41	87.00	7.00	0.00	2003.00	2126.52	12211794.00	1.01	2639.86	2333.00	4773	23379	100	XAGE3av2	""	Undefined
2	7	2	10630.00	42464.00	400.00	0	2961.61	2886.00	996.44	0.01	0.34	425.00	1204.51	425.00	1758.76	0.45	1.46	92.00	4.00	0.00	2461.00	2536.61	14147611.00	1.00	2450.83	2570.00	4777	23380	100	CDK4	""	Undefined
2	8	2	11185.00	42463.00	400.00	0	448.57	377.00	1765.40	0.08	3.94	486.00	1185.13	486.00	1836.07	0.39	1.55	0.00	0.00	0.04	-109.00	-37.43	2139225.00	-0.40	441.12	385.00	4769	24283	100	Buffer	""	Undefined
2	1	3	7300.00	43019.00	400.00	0	1527.44	1705.00	756.51	0.05	0.50	472.00	854.42	472.00	1295.62	0.26	1.52	47.00	0.00	0.00	1233.00	1055.44	7290455.00	0.52	1823.31	2006.00	4773	24296	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7855.00	43018.00	400.00	0	1646.56	1338.50	1008.86	0.09	0.61	501.00	1217.52	501.00	2026.23	0.39	1.66	25.00	0.00	0.00	837.50	1145.56	7870552.00	0.21	1891.46	2138.50	4780	23356	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	8410.00	43018.00	400.00	0	463.10	359.00	187.44	0.11	0.40	571.00	1021.66	571.00	1344.17	0.25	1.32	0.00	0.00	0.00	-212.00	-107.90	2214102.00	-0.42	525.44	566.50	4781	23343	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	8965.00	43017.00	400.00	0	3463.99	3278.00	1686.71	0.02	0.49	483.00	866.44	483.00	1142.89	0.25	1.32	99.00	81.00	0.00	2795.00	2980.99	16561351.00	2.27	3184.23	3170.00	4781	23343	100	CEP290	""	Undefined
2	5	3	9520.00	43016.00	400.00	0	3883.08	3788.50	1275.47	0.01	0.33	423.00	1195.76	423.00	1761.21	0.45	1.47	99.00	42.00	0.00	3365.50	3460.08	18568892.00	1.53	3394.50	3654.00	4782	23353	100	CT47.11	""	Undefined
2	6	3	10075.00	43015.00	400.00	0	3540.89	3375.00	1824.67	0.02	0.52	428.00	1241.69	428.00	1815.69	0.46	1.46	97.00	19.00	0.04	2947.00	3112.89	16907732.00	1.27	2815.28	3147.00	4775	23357	100	DDX53	""	Undefined
2	7	3	10630.00	43014.00	400.00	0	4095.52	4055.00	1060.96	0.00	0.26	435.00	1322.96	435.00	1839.82	0.48	1.39	96.00	47.00	0.00	3620.00	3660.52	19543804.00	1.51	3102.32	3658.00	4772	23368	100	MAGEA2	""	Undefined
2	8	3	11185.00	43013.00	400.00	0	1823.68	1731.00	519.44	0.02	0.28	491.00	1172.46	491.00	1748.88	0.38	1.49	16.00	0.00	0.00	1240.00	1332.68	8711702.00	0.37	1565.01	1587.50	4777	24284	100	DPPA2	""	Undefined
2	1	4	7301.00	43569.00	400.00	0	3022.37	2900.50	1216.29	0.02	0.40	508.00	1111.78	508.00	1960.24	0.34	1.76	74.00	2.00	0.00	2392.50	2514.37	14440876.00	0.97	3405.07	3052.00	4778	24274	100	MAGEA4v4	""	Undefined
2	2	4	7856.00	43568.00	400.00	0	6547.14	6329.50	2370.05	0.01	0.36	583.00	1603.92	583.00	2574.86	0.44	1.61	100.00	69.00	0.08	5746.50	5964.14	31308200.00	1.92	7000.92	6485.50	4782	23352	100	MAGEB6	""	Undefined
