ATF	1.0
29	33
"Checksum_ImageFile=5eb47bc4c34d7e6e37359fdabc3a2a8a"
"Checksum_ResultFile=640f8c49405e6786d183884dfc6ea57e"
"Type=GenePix Results 3"
"DateTime=2019/06/13 18:53:06"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\130619_PDAC v CP\NIH186_190613_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\130619_PDAC v CP\NIH186_190613_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2060, 8850"
"ImageSize=20610.0, 12390.0"
"JpegOrigin=2780, 9735"
"JpegBrightness=27"
"JpegContrast=42"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=25.2"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	3	2	4224.00	10628.00	400.00	0	651.28	608.00	335.84	0.03	0.52	110.00	194.72	110.00	328.28	0.25	1.69	99.00	8.00	0.00	498.00	541.28	3113783.00	1.39	603.51	581.00	4781	23362	100	NY-CO-45	""	Undefined
1	4	2	4779.00	10625.00	400.00	0	866.12	787.00	1302.55	0.04	1.50	142.00	199.22	142.00	317.91	0.15	1.60	99.00	56.00	0.00	645.00	724.12	4137462.00	2.10	777.44	708.00	4777	23360	100	THEG	""	Undefined
1	5	2	5334.00	10622.00	400.00	0	926.14	889.00	182.43	0.02	0.20	118.00	180.05	118.00	443.07	0.18	2.46	99.00	27.00	0.00	771.00	808.14	4426014.00	1.68	728.39	779.00	4779	23347	100	TYR	""	Undefined
1	6	2	5889.00	10620.00	400.00	0	871.82	856.00	283.46	0.01	0.33	99.00	159.09	99.00	383.05	0.21	2.41	98.00	48.00	0.00	757.00	772.82	4159465.00	1.86	683.21	745.00	4771	23367	100	ZNF165	""	Undefined
1	7	2	6444.00	10617.00	400.00	0	131.40	129.00	41.06	0.01	0.31	117.00	150.03	117.00	191.44	0.11	1.28	0.00	0.00	0.00	12.00	14.40	627970.00	-0.10	133.89	135.00	4779	23342	100	CDK7	""	Undefined
1	8	2	6999.00	10614.00	400.00	0	132.31	126.00	31.53	0.02	0.24	133.00	258.39	133.00	455.21	0.29	1.76	0.00	0.00	0.00	-7.00	-0.69	632037.00	-0.28	132.64	129.00	4777	24286	100	Buffer	""	Undefined
1	1	3	3117.00	11184.00	400.00	0	4045.85	4005.00	574.12	0.00	0.14	129.00	452.95	129.00	1299.12	0.55	2.87	100.00	99.00	0.00	3876.00	3916.85	19326986.00	2.77	3366.77	3537.00	4777	25783	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	3	3672.00	11181.00	400.00	0	7889.36	7866.00	831.35	0.00	0.11	93.00	523.07	93.00	1452.92	0.75	2.78	100.00	100.00	0.00	7773.00	7796.36	37726732.00	5.07	6748.09	6916.00	4782	23336	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	3	4227.00	11178.00	400.00	0	2955.35	2901.00	433.38	0.01	0.15	111.00	366.44	111.00	970.92	0.52	2.65	100.00	98.00	0.00	2790.00	2844.35	14138387.00	2.67	2292.28	2287.00	4784	23343	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	3	4782.00	11175.00	400.00	0	1043.98	988.00	288.35	0.02	0.28	141.00	252.31	141.00	396.21	0.25	1.57	98.00	68.00	0.00	847.00	902.98	4988134.00	2.00	782.65	882.00	4778	23347	100	COL6A1	""	Undefined
1	5	3	5337.00	11172.00	400.00	0	1155.33	1090.00	863.85	0.03	0.75	123.00	200.03	123.00	421.02	0.21	2.10	99.00	73.00	0.00	967.00	1032.33	5525934.00	2.27	943.68	962.00	4783	23348	100	CT62	""	Undefined
1	6	3	5892.00	11170.00	400.00	0	1237.53	1184.00	625.71	0.02	0.51	111.00	178.41	111.00	405.25	0.21	2.27	96.00	90.00	0.00	1073.00	1126.53	5906711.00	2.61	807.31	968.00	4773	23355	100	DSCR8/MMA1	""	Undefined
1	7	3	6447.00	11167.00	400.00	0	2031.15	1324.00	5572.81	0.19	2.74	121.00	552.82	121.00	3997.86	0.66	7.23	2.00	2.00	0.36	1203.00	1910.15	9714995.00	0.37	2930.20	390.50	4783	23344	100	MAGEA3	""	Undefined
1	8	3	7002.00	11164.00	400.00	0	585.20	589.00	250.11	0.00	0.43	140.00	823.71	140.00	3803.81	0.77	4.62	0.00	0.00	0.00	449.00	445.20	2795507.00	-0.06	364.41	192.00	4777	24283	100	SOX1	""	Undefined
1	1	4	3119.00	11734.00	400.00	0	752.77	780.00	232.22	0.02	0.31	139.00	303.87	139.00	701.39	0.34	2.31	18.00	0.00	0.00	641.00	613.77	3591449.00	0.64	565.45	673.00	4771	25791	100	MAGEA5	""	Undefined
1	2	4	3674.00	11731.00	400.00	0	555.70	559.00	299.76	0.00	0.54	87.00	410.74	87.00	1340.20	0.67	3.26	0.00	0.00	0.00	472.00	468.70	2652364.00	0.11	385.59	489.50	4773	23347	100	MART-1	""	Undefined
1	3	4	4229.00	11728.00	400.00	0	621.70	609.00	125.84	0.01	0.20	112.00	282.43	112.00	559.31	0.40	1.98	33.00	0.00	0.00	497.00	509.70	2968005.00	0.61	415.77	522.00	4774	23342	100	NY-CO-45	""	Undefined
1	4	4	4784.00	11725.00	400.00	0	772.20	773.00	301.19	0.00	0.39	138.00	224.09	138.00	281.75	0.21	1.26	97.00	64.00	0.00	635.00	634.20	3684934.00	1.95	530.16	598.00	4772	23366	100	THEG	""	Undefined
1	5	4	5339.00	11722.00	400.00	0	922.40	883.00	840.96	0.02	0.91	124.00	211.58	124.00	326.99	0.23	1.55	97.00	73.00	0.00	759.00	798.40	4401669.00	2.17	814.51	726.50	4772	23362	100	TYR	""	Undefined
1	6	4	5894.00	11720.00	400.00	0	853.88	859.00	250.01	0.00	0.29	112.00	181.75	112.00	292.15	0.21	1.61	96.00	81.00	0.00	747.00	741.88	4073856.00	2.30	570.68	711.50	4771	23384	100	ZNF165	""	Undefined
1	7	4	6449.00	11717.00	400.00	0	2336.55	131.00	9889.13	1.25	4.23	112.00	731.76	112.00	4651.22	0.82	6.36	5.00	5.00	1.19	19.00	2224.55	11152358.00	0.35	829.60	122.00	4773	23361	100	CDK7	""	Undefined
1	8	4	7004.00	11714.00	400.00	0	139.11	132.00	103.61	0.02	0.74	131.00	706.54	131.00	4174.54	0.73	5.91	0.00	0.00	0.00	1.00	8.11	663708.00	-0.14	124.83	122.00	4771	24296	100	Buffer	""	Undefined
1	1	5	3122.00	12284.00	400.00	0	3805.25	3894.00	1227.12	0.01	0.32	139.00	579.61	139.00	1462.06	0.62	2.52	96.00	90.00	0.02	3755.00	3666.25	18181472.00	2.21	2439.25	3275.00	4778	25772	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	3677.00	12281.00	400.00	0	7597.00	7751.50	1358.47	0.01	0.18	87.00	762.59	87.00	1798.17	0.94	2.36	98.00	97.00	0.00	7664.50	7510.00	36328576.00	3.80	5054.60	6228.00	4782	23342	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	4232.00	12278.00	400.00	0	2744.48	2729.00	640.10	0.00	0.23	120.00	504.87	120.00	1119.16	0.62	2.22	100.00	72.00	0.00	2609.00	2624.48	13129610.00	2.00	2375.45	2299.00	4784	23336	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4787.00	12275.00	400.00	0	1006.84	981.00	835.81	0.01	0.83	136.00	283.61	136.00	419.50	0.32	1.48	92.00	52.00	0.00	845.00	870.84	4810684.00	1.72	632.42	741.50	4778	23351	100	COL6A1	""	Undefined
1	5	5	5342.00	12272.00	400.00	0	1056.29	1065.00	358.92	0.00	0.34	120.00	236.11	120.00	334.52	0.29	1.42	93.00	91.00	0.00	945.00	936.29	5054371.00	2.45	797.39	903.50	4785	23347	100	CT62	""	Undefined
1	6	5	5897.00	12270.00	400.00	0	1075.42	1070.00	572.41	0.00	0.53	110.00	210.25	110.00	308.40	0.28	1.47	90.00	89.00	0.00	960.00	965.42	5131911.00	2.81	740.76	910.50	4772	23356	100	DSCR8/MMA1	""	Undefined
1	7	5	6452.00	12267.00	400.00	0	1135.04	1172.00	586.87	0.01	0.52	105.00	373.64	105.00	2428.13	0.55	6.50	0.00	0.00	0.00	1067.00	1030.04	5431145.00	0.31	707.90	253.50	4785	23348	100	MAGEA3	""	Undefined
1	8	5	7007.00	12264.00	400.00	0	618.70	515.00	2170.96	0.08	3.51	115.00	569.18	115.00	2382.71	0.69	4.19	0.00	0.00	0.06	400.00	503.70	2956127.00	0.02	286.48	162.50	4778	24272	100	SOX1	""	Undefined
1	1	6	3125.00	12834.00	400.00	0	828.42	792.00	1579.40	0.02	1.91	142.00	435.08	142.00	1036.19	0.49	2.38	1.00	0.00	0.02	650.00	686.42	3957353.00	0.38	479.34	271.00	4777	25783	100	MAGEA5	""	Undefined
1	2	6	3680.00	12831.00	400.00	0	519.31	520.00	254.34	0.00	0.49	85.00	613.60	85.00	1694.47	0.86	2.76	0.00	0.00	0.00	435.00	434.31	2482312.00	-0.06	364.13	478.50	4780	23354	100	MART-1	""	Undefined
1	3	6	4235.00	12828.00	400.00	0	618.99	614.00	478.64	0.00	0.77	115.00	361.98	115.00	702.40	0.50	1.94	5.00	0.00	0.00	499.00	503.99	2958793.00	0.37	578.09	515.00	4780	23347	100	NY-CO-45	""	Undefined
1	4	6	4790.00	12825.00	400.00	0	738.10	768.00	348.76	0.02	0.47	132.00	261.32	132.00	320.85	0.30	1.23	90.00	48.00	0.00	636.00	606.10	3525918.00	1.49	499.59	580.00	4777	23357	100	THEG	""	Undefined
1	5	6	5345.00	12822.00	400.00	0	845.82	871.00	691.49	0.01	0.82	120.00	253.30	120.00	555.46	0.32	2.19	86.00	1.00	0.00	751.00	725.82	4040505.00	1.07	552.43	679.00	4777	23346	100	TYR	""	Undefined
1	6	6	5900.00	12820.00	400.00	0	842.07	772.00	1755.83	0.04	2.09	109.00	234.70	109.00	550.61	0.33	2.35	82.00	2.00	0.06	663.00	733.07	4018349.00	1.10	518.86	639.00	4772	23370	100	ZNF165	""	Undefined
1	7	6	6455.00	12817.00	400.00	0	1055.83	1080.00	1058.37	0.01	1.00	103.00	249.46	103.00	415.00	0.38	1.66	86.00	73.00	0.02	977.00	952.83	5043692.00	1.94	718.25	847.00	4777	23355	100	BAGE4	""	Undefined
1	8	6	7010.00	12814.00	400.00	0	119.87	90.00	1245.27	0.12	10.39	103.00	271.31	103.00	509.88	0.42	1.88	0.00	0.00	0.02	-13.00	16.87	572617.00	-0.30	94.31	92.00	4777	24287	100	Buffer	""	Undefined
1	1	7	3128.00	13384.00	400.00	0	718.09	783.00	239.58	0.04	0.33	141.00	211.82	141.00	390.99	0.18	1.85	87.00	10.00	0.00	642.00	577.09	3433189.00	1.29	584.56	690.00	4781	25783	100	p53 M133T	""	Undefined
1	2	7	3683.00	13381.00	400.00	0	77.00	76.00	63.69	0.01	0.83	81.00	148.36	81.00	278.95	0.26	1.88	0.00	0.00	0.00	-5.00	-4.00	368052.00	-0.26	76.38	77.00	4780	23354	100	CDK7	""	Undefined
1	3	7	4238.00	13378.00	400.00	0	784.94	791.00	622.55	0.00	0.79	114.00	242.42	114.00	331.54	0.33	1.37	87.00	58.00	0.00	677.00	670.94	3752802.00	1.64	501.08	582.00	4781	23354	100	p53 M133T	""	Undefined
1	4	7	4793.00	13375.00	400.00	0	970.90	991.00	546.45	0.01	0.56	150.00	307.09	150.00	438.01	0.31	1.43	85.00	47.00	0.00	841.00	820.90	4641885.00	1.52	643.33	872.00	4781	23355	100	BAGE4	""	Undefined
1	5	7	5348.00	13372.00	400.00	0	814.82	868.00	338.33	0.03	0.42	122.00	292.47	122.00	617.79	0.38	2.11	74.00	1.00	0.00	746.00	692.82	3896464.00	0.85	581.62	704.00	4782	23336	100	p53 M133T	""	Undefined
1	6	7	5903.00	13370.00	400.00	0	1069.41	1063.00	1855.61	0.00	1.74	107.00	263.69	107.00	579.23	0.39	2.20	84.00	23.00	0.06	956.00	962.41	5103233.00	1.39	847.46	662.50	4772	23348	100	BAGE4	""	Undefined
1	7	7	6458.00	13367.00	400.00	-75	116.94	112.00	65.79	0.02	0.56	104.00	223.51	104.00	385.89	0.33	1.73	0.00	0.00	0.00	8.00	12.94	559224.00	-0.28	109.40	105.00	4782	23328	100	empty	""	Undefined
1	8	7	7013.00	13364.00	400.00	-75	97.52	97.00	15.08	0.00	0.15	102.00	177.47	102.00	271.25	0.24	1.53	0.00	0.00	0.00	-5.00	-4.48	466264.00	-0.29	98.11	98.00	4781	24274	100	empty	""	Undefined
1	1	8	3131.00	13934.00	400.00	0	536.03	586.00	200.64	0.04	0.37	156.00	327.88	156.00	916.69	0.32	2.80	0.00	0.00	0.00	430.00	380.03	2562770.00	0.23	338.95	392.50	4781	27270	100	ACVR2A	""	Undefined
1	2	8	3686.00	13931.00	400.00	0	440.37	490.00	157.85	0.05	0.36	83.00	219.17	83.00	615.49	0.42	2.81	0.00	0.00	0.00	407.00	357.37	2105406.00	0.36	292.56	383.00	4781	24845	100	PIM1	""	Undefined
1	3	8	4241.00	13928.00	400.00	0	527.44	579.00	246.80	0.04	0.47	142.00	267.93	142.00	511.72	0.28	1.91	15.00	0.00	0.00	437.00	385.44	2520625.00	0.51	551.90	379.00	4779	24843	100	ACVR2A	""	Undefined
1	4	8	4796.00	13925.00	400.00	0	550.05	581.00	692.43	0.02	1.26	159.00	301.30	159.00	417.54	0.28	1.39	53.00	0.00	0.00	422.00	391.05	2629252.00	0.60	365.68	390.00	4780	24832	100	PIM1	""	Undefined
1	5	8	5351.00	13922.00	400.00	0	639.30	662.00	409.34	0.02	0.64	122.00	281.52	122.00	436.89	0.36	1.55	79.00	4.00	0.00	540.00	517.30	3059043.00	0.82	476.40	492.50	4785	24818	100	ACVR2A	""	Undefined
1	6	8	5906.00	13919.00	400.00	0	539.85	584.00	211.02	0.03	0.39	107.00	275.13	107.00	393.12	0.41	1.43	74.00	0.00	0.00	477.00	432.85	2576158.00	0.67	393.64	251.00	4772	24839	100	PIM1	""	Undefined
1	7	8	6461.00	13917.00	400.00	-75	105.22	97.00	295.65	0.04	2.81	102.00	224.31	102.00	620.03	0.34	2.76	0.00	0.00	0.00	-5.00	3.22	503366.00	-0.19	98.31	95.00	4784	24824	100	empty	""	Undefined
1	8	8	7016.00	13914.00	400.00	-75	103.76	99.00	95.01	0.02	0.92	111.00	211.32	111.00	551.92	0.28	2.61	0.00	0.00	0.00	-12.00	-7.24	496067.00	-0.19	96.01	93.00	4781	25770	100	empty	""	Undefined
2	1	1	7611.00	10061.00	400.00	0	3440.08	3578.50	1786.15	0.02	0.52	153.00	777.26	153.00	1450.83	0.71	1.87	89.00	72.00	0.02	3425.50	3287.08	16443561.00	1.84	2171.03	2609.00	4780	26710	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	8166.00	10058.00	400.00	0	5193.87	5703.00	2143.99	0.04	0.41	128.00	695.18	128.00	1523.62	0.73	2.19	87.00	85.00	0.00	5575.00	5065.87	24831758.00	2.95	2803.34	2784.50	4781	25779	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	8721.00	10055.00	400.00	0	1692.53	1808.50	711.15	0.03	0.42	140.00	331.40	140.00	771.73	0.37	2.33	86.00	59.00	0.00	1668.50	1552.53	8080128.00	1.76	870.13	392.00	4774	25781	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	9276.00	10052.00	400.00	0	1103.57	1105.00	562.10	0.00	0.51	136.00	282.46	136.00	797.81	0.32	2.82	75.00	4.00	0.00	969.00	967.57	5279457.00	1.03	661.01	701.00	4784	25779	100	CEP290	""	Undefined
2	5	1	9831.00	10049.00	400.00	0	1163.86	1172.00	627.13	0.00	0.54	124.00	279.94	124.00	684.53	0.35	2.45	86.00	21.00	0.00	1048.00	1039.86	5555120.00	1.29	770.31	901.00	4773	25788	100	CT47.11	""	Undefined
2	6	1	10386.00	10046.00	400.00	0	986.61	975.00	589.63	0.01	0.60	122.00	266.77	122.00	683.70	0.34	2.56	76.00	5.00	0.00	853.00	864.61	4717959.00	1.05	595.03	664.50	4782	25780	100	DDX53	""	Undefined
2	7	1	10941.00	10044.00	400.00	0	1384.69	1351.00	744.38	0.01	0.54	129.00	256.03	129.00	685.24	0.30	2.68	92.00	37.00	0.00	1222.00	1255.69	6620219.00	1.65	1111.10	1095.00	4781	25791	100	MAGEA2	""	Undefined
2	8	1	11496.00	10041.00	400.00	0	392.90	394.00	143.33	0.00	0.36	124.00	262.24	124.00	682.88	0.33	2.60	0.00	0.00	0.00	270.00	268.90	1877266.00	0.19	284.84	307.00	4778	26709	100	DPPA2	""	Undefined
2	1	2	7614.00	10611.00	400.00	0	990.98	989.00	1079.14	0.00	1.09	144.00	812.69	144.00	1537.48	0.75	1.89	3.00	0.00	0.00	845.00	846.98	4735887.00	0.12	755.50	657.50	4779	24279	100	MAGEA4v4	""	Undefined
2	2	2	8169.00	10608.00	400.00	0	3603.45	3978.00	1788.35	0.04	0.50	132.00	806.55	132.00	1690.65	0.79	2.10	83.00	65.00	0.00	3846.00	3471.45	17220866.00	1.65	2384.75	3058.50	4779	23350	100	MAGEB6	""	Undefined
2	3	2	8724.00	10605.00	400.00	0	836.78	866.00	377.61	0.01	0.45	143.00	405.80	143.00	739.12	0.45	1.82	45.00	1.00	0.00	723.00	693.78	3993955.00	0.58	505.84	300.00	4773	23351	100	NXF2	""	Undefined
2	4	2	9279.00	10602.00	400.00	0	367.59	309.00	366.66	0.08	1.00	127.00	248.46	127.00	359.28	0.29	1.45	19.00	3.00	0.00	182.00	240.59	1757076.00	0.33	225.08	136.00	4780	23342	100	SYCP1	""	Undefined
2	5	2	9834.00	10599.00	400.00	0	895.70	886.00	307.73	0.00	0.34	123.00	263.45	123.00	392.07	0.33	1.49	91.00	44.00	0.00	763.00	772.70	4276093.00	1.61	616.39	703.50	4774	23367	100	TSSK6	""	Undefined
2	6	2	10389.00	10596.00	400.00	0	845.21	861.00	312.85	0.01	0.37	124.00	249.49	124.00	382.09	0.30	1.53	90.00	42.00	0.00	737.00	721.21	4040964.00	1.56	567.16	675.50	4781	23338	100	XAGE3av2	""	Undefined
2	7	2	10944.00	10594.00	400.00	0	868.03	871.00	384.14	0.00	0.44	126.00	244.67	126.00	690.72	0.29	2.82	54.00	1.00	0.00	745.00	742.03	4148304.00	0.90	647.40	734.00	4779	23352	100	CDK4	""	Undefined
2	8	2	11499.00	10591.00	400.00	0	149.28	127.00	74.61	0.07	0.50	121.00	161.46	121.00	551.68	0.13	3.42	0.00	0.00	0.00	6.00	28.28	713426.00	-0.02	147.05	123.00	4779	24277	100	Buffer	""	Undefined
2	1	3	7617.00	11161.00	400.00	0	3558.84	3641.00	1389.10	0.01	0.39	146.00	995.80	146.00	1805.78	0.83	1.81	93.00	44.00	0.00	3495.00	3412.84	17021950.00	1.42	2615.64	3403.00	4783	24274	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	8172.00	11158.00	400.00	0	4888.64	5079.00	1908.37	0.02	0.39	137.00	918.58	137.00	1753.21	0.83	1.91	91.00	80.00	0.00	4942.00	4751.64	23382316.00	2.26	3577.21	4193.00	4783	23347	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	8727.00	11155.00	400.00	0	1260.59	1101.00	529.25	0.06	0.42	153.00	537.97	153.00	798.92	0.55	1.49	63.00	17.00	0.00	948.00	1107.59	6019324.00	0.90	1720.29	1665.00	4775	23343	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	9282.00	11152.00	400.00	0	1310.76	1314.00	425.36	0.00	0.32	120.00	347.56	120.00	820.04	0.46	2.36	91.00	12.00	0.00	1194.00	1190.76	6269373.00	1.17	830.06	984.00	4783	23344	100	CEP290	""	Undefined
2	5	3	9837.00	11149.00	400.00	0	1397.17	1387.00	403.14	0.00	0.29	119.00	282.17	119.00	837.35	0.37	2.97	94.00	13.00	0.00	1268.00	1278.17	6672876.00	1.33	981.92	1129.00	4776	23346	100	CT47.11	""	Undefined
2	6	3	10392.00	11146.00	400.00	0	1195.02	1176.00	514.70	0.01	0.43	121.00	286.32	121.00	994.98	0.37	3.48	56.00	0.00	0.00	1055.00	1074.02	5714606.00	0.91	879.85	1049.00	4782	23349	100	DDX53	""	Undefined
2	7	3	10947.00	11144.00	400.00	0	1633.69	1567.00	744.16	0.02	0.46	122.00	272.85	122.00	985.12	0.35	3.61	95.00	11.00	0.00	1445.00	1511.69	7812299.00	1.38	1315.94	1405.00	4782	23351	100	MAGEA2	""	Undefined
2	8	3	11502.00	11141.00	400.00	0	472.71	449.00	373.37	0.02	0.79	118.00	233.10	118.00	534.35	0.30	2.29	2.00	0.00	0.00	331.00	354.71	2260989.00	0.45	328.77	366.00	4783	24271	100	DPPA2	""	Undefined
2	1	4	7619.00	11711.00	400.00	0	978.93	982.00	430.33	0.00	0.44	127.00	714.73	127.00	1412.90	0.75	1.98	6.00	0.00	0.00	855.00	851.93	4667554.00	0.19	838.81	778.50	4768	24281	100	MAGEA4v4	""	Undefined
2	2	4	8174.00	11708.00	400.00	0	4057.80	4293.00	1631.78	0.02	0.40	127.00	680.34	127.00	1552.70	0.73	2.28	88.00	84.00	0.00	4166.00	3930.80	19380024.00	2.18	2747.43	3701.00	4776	23363	100	MAGEB6	""	Undefined
2	3	4	8729.00	11705.00	400.00	0	804.42	799.00	401.07	0.00	0.50	132.00	344.99	132.00	728.59	0.42	2.11	43.00	0.00	0.00	667.00	672.42	3841905.00	0.63	501.23	525.00	4776	23373	100	NXF2	""	Undefined
2	4	4	9284.00	11702.00	400.00	0	822.64	410.00	992.29	0.30	1.21	111.00	237.17	111.00	942.99	0.33	3.98	24.00	13.00	0.00	299.00	711.64	3926440.00	0.62	448.52	128.00	4773	23363	100	SYCP1	""	Undefined
2	5	4	9839.00	11699.00	400.00	0	935.73	893.00	368.11	0.02	0.39	113.00	236.22	113.00	802.60	0.32	3.40	46.00	0.00	0.00	780.00	822.73	4469984.00	0.87	649.93	737.00	4777	23375	100	TSSK6	""	Undefined
