ATF	1.0
29	33
"Checksum_ImageFile=bcca5a5246a0918cd90ed95b96a5e9c3"
"Checksum_ResultFile=43692326a7787ae0677951227e87353f"
"Type=GenePix Results 3"
"DateTime=2019/06/25 15:26:54"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\Re-scans\Rescans of 110619 and slides 11-12 090619\NRC102_110619_PDAC V CP_RESCAN.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\110619_PDAC v CP\NRC102_110619_PDAC V CP_RESCAN.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2120, 24990"
"ImageSize=20640.0, 10980.0"
"JpegOrigin=2470, 25565"
"JpegBrightness=50"
"JpegContrast=17"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=25.2"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
1	3	2	3911.00	26445.00	400.00	0	432.75	406.00	258.11	0.03	0.60	289.00	401.60	289.00	499.04	0.14	1.24	1.00	0.00	0.00	117.00	143.75	2067259.00	0.06	400.24	405.00	4777	23347	100	NY-CO-45	""	Undefined
1	4	2	4466.00	26445.00	400.00	0	497.89	484.00	915.36	0.01	1.84	117.00	267.95	117.00	563.51	0.36	2.10	1.00	0.00	0.00	367.00	380.89	2375442.00	0.41	472.87	414.00	4771	23356	100	THEG	""	Undefined
1	5	2	5021.00	26444.00	400.00	0	528.90	497.00	328.45	0.03	0.62	101.00	301.10	101.00	1462.77	0.47	4.86	0.00	0.00	0.00	396.00	427.90	2523382.00	0.16	425.20	485.50	4771	23352	100	TYR	""	Undefined
1	6	2	5576.00	26444.00	400.00	0	737.18	681.00	290.17	0.03	0.39	103.00	277.11	103.00	1323.78	0.43	4.78	1.00	0.00	0.00	578.00	634.18	3521526.00	0.35	780.95	685.00	4777	23352	100	ZNF165	""	Undefined
1	7	2	6131.00	26443.00	400.00	0	116.81	107.00	118.57	0.04	1.02	103.00	179.97	103.00	402.72	0.24	2.24	0.00	0.00	0.00	4.00	13.81	558011.00	-0.16	101.01	100.00	4777	23352	100	CDK7	""	Undefined
1	8	2	6686.00	26443.00	400.00	0	170.17	97.00	2010.67	0.24	11.82	105.00	178.11	105.00	217.96	0.23	1.22	0.00	0.00	0.08	-8.00	65.17	813758.00	-0.04	108.58	103.00	4782	24276	100	Buffer	""	Undefined
1	1	3	2801.00	26996.00	400.00	0	556.19	409.00	2187.73	0.13	3.93	442.00	587.01	442.00	960.48	0.12	1.64	0.00	0.00	0.04	-33.00	114.19	2659133.00	-0.03	1040.88	516.00	4781	25774	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	3	3356.00	26996.00	400.00	0	1201.13	910.00	2377.01	0.12	1.98	492.00	728.88	492.00	755.33	0.17	1.04	25.00	6.00	0.04	418.00	709.13	5743824.00	0.63	1512.55	1353.00	4782	23348	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	3	3911.00	26995.00	400.00	0	719.95	690.00	168.03	0.02	0.23	394.00	512.18	394.00	584.68	0.11	1.14	9.00	0.00	0.00	296.00	325.95	3439908.00	0.36	716.57	698.00	4778	23341	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	3	4466.00	26995.00	400.00	0	548.77	510.00	278.49	0.03	0.51	195.00	316.00	195.00	556.37	0.21	1.76	2.00	0.00	0.00	315.00	353.77	2621469.00	0.42	527.77	502.00	4777	23343	100	COL6A1	""	Undefined
1	5	3	5021.00	26994.00	400.00	0	539.09	498.00	615.79	0.03	1.14	109.00	269.77	109.00	867.34	0.39	3.22	0.00	0.00	0.00	389.00	430.09	2575218.00	0.31	406.28	477.00	4777	23339	100	CT62	""	Undefined
1	6	3	5576.00	26994.00	400.00	0	615.64	591.00	370.91	0.02	0.60	109.00	273.63	109.00	659.02	0.40	2.41	12.00	0.00	0.00	482.00	506.64	2941525.00	0.52	454.76	529.00	4778	23346	100	DSCR8/MMA1	""	Undefined
1	7	3	6131.00	26993.00	400.00	0	738.28	690.00	326.18	0.03	0.44	110.00	230.41	110.00	400.79	0.32	1.74	95.00	15.00	0.00	580.00	628.28	3530450.00	1.27	505.98	590.00	4782	23352	100	MAGEA3	""	Undefined
1	8	3	6686.00	26993.00	400.00	0	681.11	597.00	1599.28	0.06	2.35	110.00	202.60	110.00	341.92	0.27	1.69	91.00	14.00	0.04	487.00	571.11	3255688.00	1.40	713.81	701.00	4780	24280	100	SOX1	""	Undefined
1	1	4	2802.00	27546.00	400.00	0	503.59	453.00	806.74	0.05	1.60	396.00	477.79	396.00	932.09	0.08	1.95	0.00	0.00	0.00	57.00	107.59	2408180.00	0.03	492.82	471.00	4782	25778	100	MAGEA5	""	Undefined
1	2	4	3357.00	27546.00	400.00	0	623.39	406.00	554.02	0.19	0.89	357.50	544.91	357.50	667.64	0.18	1.23	14.00	8.00	0.00	48.50	265.89	2981691.00	0.12	708.04	402.50	4783	23348	100	MART-1	""	Undefined
1	3	4	3912.00	27545.00	400.00	0	412.82	402.00	130.74	0.01	0.32	231.00	401.33	231.00	476.95	0.24	1.19	1.00	0.00	0.00	171.00	181.82	1971645.00	0.02	366.60	389.00	4776	23349	100	NY-CO-45	""	Undefined
1	4	4	4467.00	27545.00	400.00	0	457.91	445.00	708.47	0.01	1.55	187.00	302.57	187.00	530.97	0.21	1.75	0.00	0.00	0.00	258.00	270.91	2186536.00	0.29	349.35	403.00	4775	23334	100	THEG	""	Undefined
1	5	4	5022.00	27544.00	400.00	0	530.75	508.00	351.89	0.02	0.66	116.00	279.01	116.00	715.35	0.38	2.56	1.00	0.00	0.00	392.00	414.75	2534344.00	0.35	439.21	480.50	4775	23343	100	TYR	""	Undefined
1	6	4	5577.00	27544.00	400.00	0	714.35	669.00	943.43	0.03	1.32	116.00	277.21	116.00	430.68	0.38	1.55	81.00	11.00	0.00	553.00	598.35	3411718.00	1.01	538.86	596.00	4776	23346	100	ZNF165	""	Undefined
1	7	4	6132.00	27543.00	400.00	0	106.50	105.00	25.38	0.01	0.24	105.00	215.99	105.00	477.52	0.31	2.21	0.00	0.00	0.00	0.00	1.50	509475.00	-0.23	95.47	95.00	4784	23349	100	CDK7	""	Undefined
1	8	4	6687.00	27543.00	400.00	0	100.63	100.00	45.75	0.00	0.45	107.00	198.80	107.00	368.39	0.27	1.85	0.00	0.00	0.00	-7.00	-6.37	481314.00	-0.27	105.48	105.00	4783	24277	100	Buffer	""	Undefined
1	1	5	2802.00	28096.00	400.00	0	346.26	335.00	162.43	0.01	0.47	386.00	423.30	386.00	420.46	0.04	0.99	0.00	0.00	0.00	-51.00	-39.74	1655115.00	-0.18	422.90	396.00	4780	25780	100	Cy5 BSA 5ng/ul	""	Undefined
1	2	5	3357.00	28096.00	400.00	0	2441.29	2462.50	735.07	0.00	0.30	288.00	530.15	288.00	727.33	0.27	1.37	96.00	85.00	0.00	2174.50	2153.29	11664492.00	2.63	1948.38	1998.00	4778	23339	100	Cy5 BSA 10ng/ul	""	Undefined
1	3	5	3912.00	28095.00	400.00	0	452.09	438.00	180.53	0.01	0.40	233.00	384.66	233.00	538.04	0.22	1.40	4.00	0.00	0.00	205.00	219.09	2160550.00	0.13	470.60	481.00	4779	23340	100	Cy5 BSA 15ng/ul	""	Undefined
1	4	5	4467.00	28095.00	400.00	0	557.72	516.00	345.07	0.03	0.62	344.00	341.31	344.00	605.26	0.00	1.77	0.00	0.00	0.00	172.00	213.72	2664222.00	0.36	531.81	503.00	4777	23332	100	COL6A1	""	Undefined
1	5	5	5022.00	28094.00	400.00	0	554.03	522.00	692.25	0.03	1.25	120.00	310.89	120.00	701.32	0.41	2.26	2.00	0.00	0.00	402.00	434.03	2646608.00	0.35	394.30	482.00	4777	23334	100	CT62	""	Undefined
1	6	5	5577.00	28094.00	400.00	0	606.83	591.00	366.80	0.01	0.60	119.00	312.40	119.00	595.92	0.42	1.91	21.00	1.00	0.00	472.00	487.83	2899438.00	0.49	391.68	508.00	4778	23340	100	DSCR8/MMA1	""	Undefined
1	7	5	6132.00	28093.00	400.00	0	683.33	680.00	1097.22	0.00	1.61	107.00	245.44	107.00	611.84	0.36	2.49	35.00	0.00	0.02	573.00	576.33	3264964.00	0.72	479.21	575.00	4778	23343	100	MAGEA3	""	Undefined
1	8	5	6687.00	28093.00	400.00	0	631.73	592.00	241.48	0.03	0.38	104.00	194.78	104.00	534.29	0.27	2.74	37.00	1.00	0.00	488.00	527.73	3019679.00	0.82	575.46	581.00	4780	24276	100	SOX1	""	Undefined
1	1	6	2802.00	28646.00	400.00	0	403.23	378.00	773.18	0.03	1.92	304.00	327.20	304.00	393.72	0.03	1.20	1.00	0.00	0.00	74.00	99.23	1928262.00	0.19	327.08	327.00	4782	25775	100	MAGEA5	""	Undefined
1	2	6	3357.00	28646.00	400.00	0	448.63	392.00	416.91	0.06	0.93	277.00	484.83	277.00	750.82	0.24	1.55	5.00	1.00	0.00	115.00	171.63	2145780.00	-0.05	493.83	377.00	4783	23344	100	MART-1	""	Undefined
1	3	6	3912.00	28645.00	400.00	0	456.47	419.00	1057.06	0.04	2.32	216.00	376.26	216.00	728.56	0.24	1.94	1.00	0.00	0.02	203.00	240.47	2181032.00	0.11	396.47	412.50	4778	23342	100	NY-CO-45	""	Undefined
1	4	6	4467.00	28645.00	400.00	0	531.62	497.00	845.72	0.03	1.59	294.00	350.53	294.00	584.73	0.08	1.67	1.00	0.00	0.00	203.00	237.62	2539029.00	0.31	534.24	506.50	4776	23345	100	THEG	""	Undefined
1	5	6	5022.00	28644.00	400.00	0	545.89	517.00	800.68	0.02	1.47	125.00	327.31	125.00	590.65	0.42	1.80	5.00	0.00	0.00	392.00	420.89	2607155.00	0.37	567.85	447.50	4776	23335	100	TYR	""	Undefined
1	6	6	5577.00	28644.00	400.00	0	661.71	669.00	482.28	0.00	0.73	123.00	336.83	123.00	692.47	0.44	2.06	21.00	0.00	0.00	546.00	538.71	3161671.00	0.47	497.90	568.00	4778	23344	100	ZNF165	""	Undefined
1	7	6	6132.00	28643.00	400.00	0	581.46	564.00	990.59	0.01	1.70	122.00	298.73	122.00	657.77	0.39	2.20	8.00	0.00	0.00	442.00	459.46	2781141.00	0.43	399.72	484.00	4783	23345	100	BAGE4	""	Undefined
1	8	6	6687.00	28643.00	400.00	0	92.75	89.00	46.07	0.02	0.50	102.00	203.06	102.00	317.49	0.30	1.56	0.00	0.00	0.00	-13.00	-9.25	443539.00	-0.35	95.26	83.00	4782	24276	100	Buffer	""	Undefined
1	1	7	2803.00	29196.00	400.00	0	495.77	503.00	513.45	0.01	1.04	88.00	226.88	88.00	313.36	0.41	1.38	76.00	4.00	0.00	415.00	407.77	2369802.00	0.86	386.36	443.00	4780	25780	100	p53 M133T	""	Undefined
1	2	7	3358.00	29196.00	400.00	0	88.11	83.00	88.60	0.03	1.01	94.00	219.80	94.00	396.26	0.37	1.80	0.00	0.00	0.00	-11.00	-5.89	421337.00	-0.33	103.98	88.00	4782	23349	100	CDK7	""	Undefined
1	3	7	3913.00	29195.00	400.00	0	517.35	514.00	284.03	0.00	0.55	138.00	301.44	138.00	426.81	0.34	1.42	44.00	2.00	0.00	376.00	379.35	2471901.00	0.51	382.81	478.00	4778	23347	100	p53 M133T	""	Undefined
1	4	7	4468.00	29195.00	400.00	0	562.49	584.00	514.06	0.02	0.91	150.00	325.61	150.00	467.90	0.34	1.44	31.00	1.00	0.00	434.00	412.49	2687566.00	0.51	399.34	493.50	4778	23337	100	BAGE4	""	Undefined
1	5	7	5023.00	29194.00	400.00	0	672.25	595.00	1744.08	0.05	2.59	123.00	336.10	123.00	666.90	0.44	1.98	17.00	1.00	0.02	472.00	549.25	3212002.00	0.50	424.00	506.00	4778	23339	100	p53 M133T	""	Undefined
1	6	7	5578.00	29194.00	400.00	0	552.50	572.00	728.95	0.02	1.32	118.00	315.70	118.00	724.96	0.43	2.30	4.00	0.00	0.00	454.00	434.50	2639849.00	0.33	386.46	487.00	4778	23344	100	BAGE4	""	Undefined
1	7	7	6133.00	29193.00	400.00	-75	100.80	93.00	158.50	0.03	1.57	104.00	209.99	104.00	386.03	0.31	1.84	0.00	0.00	0.00	-11.00	-3.20	482024.00	-0.28	92.98	90.00	4782	23344	100	empty	""	Undefined
1	8	7	6688.00	29193.00	400.00	-75	106.17	97.00	204.96	0.04	1.93	92.00	140.17	92.00	598.79	0.18	4.27	0.00	0.00	0.00	5.00	14.17	507607.00	-0.06	89.25	88.00	4781	24274	100	empty	""	Undefined
1	1	8	2803.00	29746.00	400.00	0	382.38	402.00	606.39	0.02	1.59	97.00	276.23	97.00	519.48	0.45	1.88	1.00	0.00	0.00	305.00	285.38	1828905.00	0.20	283.60	357.00	4783	27273	100	ACVR2A	""	Undefined
1	2	8	3358.00	29746.00	400.00	0	396.49	398.00	704.99	0.00	1.78	99.00	329.57	99.00	602.35	0.52	1.83	0.00	0.00	0.00	299.00	297.49	1895237.00	0.11	280.36	371.00	4780	24842	100	PIM1	""	Undefined
1	3	8	3913.00	29745.00	400.00	0	449.36	494.00	224.34	0.04	0.50	177.00	309.07	177.00	303.80	0.24	0.98	62.00	1.00	0.00	317.00	272.36	2147029.00	0.46	323.65	409.00	4778	24842	100	ACVR2A	""	Undefined
1	4	8	4468.00	29745.00	400.00	0	456.00	475.00	1078.07	0.02	2.36	172.00	332.95	172.00	422.81	0.29	1.27	7.00	0.00	0.02	303.00	284.00	2176055.00	0.29	312.98	393.50	4772	24841	100	PIM1	""	Undefined
1	5	8	5023.00	29744.00	400.00	0	512.33	537.00	1011.79	0.02	1.97	130.00	330.40	130.00	676.21	0.41	2.05	1.00	0.00	0.02	407.00	382.33	2444844.00	0.27	363.69	467.00	4772	24843	100	ACVR2A	""	Undefined
1	6	8	5578.00	29744.00	400.00	0	528.59	484.00	1134.48	0.04	2.15	120.00	288.59	120.00	771.09	0.38	2.67	2.00	1.00	0.00	364.00	408.59	2525616.00	0.31	359.25	442.00	4778	24838	100	PIM1	""	Undefined
1	7	8	6133.00	29743.00	400.00	-75	90.22	90.00	19.42	0.00	0.22	95.00	162.08	95.00	605.27	0.23	3.73	0.00	0.00	0.00	-5.00	-4.78	431244.00	-0.12	91.63	91.00	4780	24841	100	empty	""	Undefined
1	8	8	6688.00	29743.00	400.00	-75	99.49	97.00	57.12	0.01	0.57	93.00	129.69	93.00	216.47	0.14	1.67	0.00	0.00	0.00	4.00	6.49	475884.00	-0.14	111.30	89.00	4783	25769	100	empty	""	Undefined
2	1	1	7300.00	25893.00	400.00	0	145.09	118.00	944.25	0.09	6.51	109.00	242.61	109.00	1451.70	0.35	5.98	0.00	0.00	0.00	9.00	36.09	692930.00	-0.07	154.14	115.00	4776	26711	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	1	7855.00	25892.00	400.00	0	1651.49	1430.00	3382.08	0.06	2.05	108.00	304.21	108.00	1404.07	0.45	4.62	43.00	0.00	0.21	1322.00	1543.49	7890820.00	0.96	2937.67	1337.00	4778	25776	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	1	8410.00	25892.00	400.00	0	489.82	501.00	449.72	0.01	0.92	110.00	208.11	110.00	277.06	0.28	1.33	64.00	21.00	0.00	391.00	379.82	2340380.00	1.02	532.44	578.50	4778	25777	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	1	8965.00	25891.00	400.00	0	554.52	477.00	1528.51	0.07	2.76	103.00	164.39	103.00	219.34	0.20	1.33	98.00	26.00	0.02	374.00	451.52	2650614.00	1.78	577.92	489.50	4780	25783	100	CEP290	""	Undefined
2	5	1	9520.00	25891.00	400.00	0	563.94	490.00	987.69	0.06	1.75	101.00	157.91	101.00	338.66	0.19	2.14	68.00	4.00	0.00	389.00	462.94	2695627.00	1.20	613.21	498.00	4780	25794	100	CT47.11	""	Undefined
2	6	1	10075.00	25890.00	400.00	0	4829.43	4501.00	2381.52	0.03	0.49	95.00	390.64	95.00	1161.18	0.61	2.97	100.00	99.00	0.02	4406.00	4734.43	23065364.00	3.82	4604.29	4760.00	4776	25790	100	DDX53	""	Undefined
2	7	1	10630.00	25890.00	400.00	0	755.59	688.00	541.38	0.04	0.72	99.00	362.69	99.00	1070.13	0.56	2.95	2.00	0.00	0.00	589.00	656.59	3608685.00	0.37	852.51	788.00	4776	25791	100	MAGEA2	""	Undefined
2	8	1	11185.00	25890.00	400.00	0	447.81	394.00	379.08	0.06	0.85	123.00	317.92	123.00	405.08	0.41	1.27	12.00	1.00	0.00	271.00	324.81	2136517.00	0.32	417.03	385.00	4771	26725	100	DPPA2	""	Undefined
2	1	2	7301.00	26443.00	400.00	0	398.48	385.00	263.85	0.01	0.66	103.00	195.52	103.00	410.68	0.28	2.10	4.00	0.00	0.00	282.00	295.48	1906334.00	0.49	358.10	370.50	4784	24273	100	MAGEA4v4	""	Undefined
2	2	2	7856.00	26442.00	400.00	0	1423.56	1270.00	1536.83	0.05	1.08	102.00	345.18	102.00	1208.86	0.53	3.50	47.00	4.00	0.00	1168.00	1321.56	6807469.00	0.89	1703.76	1649.00	4782	23343	100	MAGEB6	""	Undefined
2	3	2	8411.00	26442.00	400.00	0	443.41	401.00	228.85	0.04	0.52	101.00	210.29	101.00	368.71	0.32	1.75	34.00	0.00	0.00	300.00	342.41	2120374.00	0.63	433.20	400.00	4782	23341	100	NXF2	""	Undefined
2	4	2	8966.00	26441.00	400.00	0	255.78	191.00	390.06	0.13	1.52	95.00	143.81	95.00	219.90	0.18	1.53	18.00	6.00	0.00	96.00	160.78	1223155.00	0.51	108.54	95.00	4782	23345	100	SYCP1	""	Undefined
2	5	2	9521.00	26441.00	400.00	0	486.76	479.00	257.31	0.01	0.53	93.00	140.34	93.00	222.25	0.18	1.58	98.00	20.00	0.00	386.00	393.76	2325760.00	1.56	451.18	442.50	4778	23355	100	TSSK6	""	Undefined
2	6	2	10076.00	26440.00	400.00	0	1027.22	966.00	424.30	0.03	0.41	95.00	370.20	95.00	1038.36	0.59	2.80	29.00	0.00	0.00	871.00	932.22	4909094.00	0.63	1395.58	1380.00	4779	23357	100	XAGE3av2	""	Undefined
2	7	2	10631.00	26440.00	400.00	0	527.42	492.00	165.65	0.03	0.31	97.00	229.02	97.00	515.25	0.37	2.25	21.00	0.00	0.00	395.00	430.42	2518945.00	0.58	419.53	488.00	4776	23350	100	CDK4	""	Undefined
2	8	2	11186.00	26440.00	400.00	0	116.26	91.00	342.76	0.11	2.95	117.00	253.61	117.00	335.60	0.34	1.32	0.00	0.00	0.00	-26.00	-0.74	554452.00	-0.41	117.19	91.00	4769	24299	100	Buffer	""	Undefined
2	1	3	7301.00	26993.00	400.00	0	116.24	107.00	298.73	0.04	2.57	107.00	236.15	107.00	390.77	0.34	1.65	0.00	0.00	0.00	0.00	9.24	555965.00	-0.31	111.32	110.00	4783	24272	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	3	7856.00	26992.00	400.00	0	1765.25	1697.00	426.00	0.02	0.24	104.00	380.70	104.00	614.98	0.56	1.62	100.00	87.00	0.00	1593.00	1661.25	8439639.00	2.25	1600.35	1566.00	4781	23352	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	3	8411.00	26992.00	400.00	0	386.12	367.00	180.76	0.02	0.47	97.00	237.24	97.00	370.96	0.39	1.56	37.00	0.00	0.00	270.00	289.12	1845291.00	0.40	433.24	481.50	4779	23344	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	3	8966.00	26991.00	400.00	0	501.58	481.00	513.07	0.02	1.02	90.00	158.64	90.00	177.45	0.25	1.12	99.00	58.00	0.00	391.00	411.58	2398564.00	1.93	409.23	376.00	4782	23352	100	CEP290	""	Undefined
2	5	3	9521.00	26991.00	400.00	0	511.05	484.00	272.37	0.02	0.53	93.00	200.89	93.00	547.74	0.33	2.73	10.00	0.00	0.00	391.00	418.05	2443337.00	0.57	408.64	469.00	4781	23350	100	CT47.11	""	Undefined
2	6	3	10076.00	26990.00	400.00	0	5024.15	4817.50	2054.96	0.02	0.41	97.00	563.00	97.00	1471.99	0.76	2.61	97.00	92.00	0.00	4720.50	4927.15	24035512.00	3.03	3929.56	4796.00	4784	23340	100	DDX53	""	Undefined
2	7	3	10631.00	26990.00	400.00	0	661.82	602.50	212.11	0.04	0.32	104.00	461.79	104.00	1280.86	0.65	2.77	0.00	0.00	0.00	498.50	557.82	3160874.00	0.16	567.98	584.00	4776	23344	100	MAGEA2	""	Undefined
2	8	3	11186.00	26990.00	400.00	0	352.50	299.00	260.60	0.07	0.74	149.00	353.41	149.00	394.41	0.38	1.12	7.00	1.00	0.00	150.00	203.50	1682485.00	-0.00	386.67	307.00	4773	24278	100	DPPA2	""	Undefined
2	1	4	7302.00	27543.00	400.00	0	704.00	392.00	3990.72	0.25	5.67	104.00	217.28	104.00	406.86	0.32	1.87	9.00	1.00	0.31	288.00	600.00	3365817.00	1.20	326.55	381.00	4781	24282	100	MAGEA4v4	""	Undefined
2	2	4	7857.00	27542.00	400.00	0	1348.63	1245.00	853.58	0.03	0.63	97.00	397.02	97.00	689.46	0.61	1.74	93.00	31.00	0.00	1148.00	1251.63	6449161.00	1.38	1245.73	1515.00	4782	23353	100	MAGEB6	""	Undefined
2	3	4	8412.00	27542.00	400.00	0	435.30	399.00	320.48	0.04	0.74	86.00	224.00	86.00	444.23	0.42	1.98	6.00	0.00	0.00	313.00	349.30	2081178.00	0.48	355.44	386.00	4781	23343	100	NXF2	""	Undefined
2	4	4	8967.00	27541.00	400.00	0	236.59	179.00	323.94	0.12	1.37	84.00	137.00	84.00	172.13	0.21	1.26	29.00	13.00	0.00	95.00	152.59	1131616.00	0.58	133.14	92.00	4783	23351	100	SYCP1	""	Undefined
2	5	4	9522.00	27541.00	400.00	0	445.98	411.00	222.02	0.04	0.50	87.00	157.54	87.00	252.49	0.26	1.60	88.00	8.00	0.00	324.00	358.98	2133103.00	1.14	322.32	389.00	4783	23345	100	TSSK6	""	Undefined
2	6	4	10077.00	27540.00	400.00	0	1041.33	971.00	503.72	0.03	0.48	104.00	521.22	104.00	1345.19	0.70	2.58	13.00	0.00	0.00	867.00	937.33	4978608.00	0.39	902.48	1029.00	4781	23344	100	XAGE3av2	""	Undefined
